"","X","WS_c1.which.mclass....6...1."
"902",902,"AT1G67570"
"3683",3683,"AT5G27860"
"2740",2740,"AT4G12130"
"174",174,"AT1G09250"
"1227",1227,"AT2G12462"
"1378",1378,"AT2G24270"
"1420",1420,"AT2G26210"
"2866",2866,"AT4G19420"
"1569",1569,"AT2G34940"
"1170",1170,"AT2G02680"
"1260",1260,"AT2G16710"
"184",184,"AT1G09700"
"1733",1733,"AT2G44230"
"2622",2622,"AT4G01720"
"708",708,"AT1G52700"
"3656",3656,"AT5G25830"
"3493",3493,"AT5G15920"
"3161",3161,"AT4G36290"
"1629",1629,"AT2G38640"
"2672",2672,"AT4G04870"
"2986",2986,"AT4G27470"
"356",356,"AT1G19330"
"3845",3845,"AT5G45275"
"2291",2291,"AT3G46100"
"2038",2038,"AT3G14870"
"2932",2932,"AT4G23660"
"2938",2938,"AT4G24015"
"1668",1668,"AT2G40970"
"965",965,"AT1G71100"
"3882",3882,"AT5G47420"
"3944",3944,"AT5G50890"
"2729",2729,"AT4G11410"
"2315",2315,"AT3G47820"
"1700",1700,"AT2G42400"
"4003",4003,"AT5G54690"
"1433",1433,"AT2G26860"
"943",943,"AT1G69580"
"4194",4194,"AT5G67270"
"1175",1175,"AT2G03070"
"3977",3977,"AT5G52430"
"3504",3504,"AT5G16610"
"4040",4040,"AT5G57800"
"111",111,"AT1G05860"
"3715",3715,"AT5G36870"
"1292",1292,"AT2G18760"
"3917",3917,"AT5G49060"
"3670",3670,"AT5G27270"
"193",193,"AT1G10380"
"2047",2047,"AT3G15300"
"491",491,"AT1G28395"
"676",676,"AT1G50580"
"1763",1763,"AT2G46040"
"1479",1479,"AT2G30010"
"2348",2348,"AT3G50050"
"92",92,"AT1G04900"
"2494",2494,"AT3G57810"
"3057",3057,"AT4G30870"
"3079",3079,"AT4G31890"
"1891",1891,"AT3G06920"
"260",260,"AT1G13950"
"560",560,"AT1G32990"
"3494",3494,"AT5G15930"
"4081",4081,"AT5G59800"
"298",298,"AT1G15880"
"3717",3717,"AT5G37000"
"3737",3737,"AT5G38590"
"1388",1388,"AT2G24630"
"2676",2676,"AT4G05010"
"1327",1327,"AT2G20520"
"132",132,"AT1G07090"
"4045",4045,"AT5G57930"
"1876",1876,"AT3G06200"
"2975",2975,"AT4G26470"
"596",596,"AT1G43020"
"1550",1550,"AT2G33740"
"841",841,"AT1G63310"
"230",230,"AT1G12210"
"3722",3722,"AT5G37480"
"1459",1459,"AT2G28480"
"3021",3021,"AT4G28706"
"561",561,"AT1G33060"
"3383",3383,"AT5G09310"
"3023",3023,"AT4G28750"
"3",3,"AT1G01070"
"1045",1045,"AT1G75350"
"3909",3909,"AT5G48655"
"2094",2094,"AT3G18730"
"3633",3633,"AT5G24390"
"3328",3328,"AT5G06450"
"350",350,"AT1G19050"
"1591",1591,"AT2G35900"
"1235",1235,"AT2G14100"
"3796",3796,"AT5G41800"
"2015",2015,"AT3G13480"
"681",681,"AT1G50900"
"2933",2933,"AT4G23700"
"1600",1600,"AT2G36690"
"700",700,"AT1G51890"
"3171",3171,"AT4G37000"
"1322",1322,"AT2G20390"
"2839",2839,"AT4G17310"
"1427",1427,"AT2G26420"
"4119",4119,"AT5G62500"
"380",380,"AT1G20880"
"3990",3990,"AT5G53590"
"3913",3913,"AT5G48870"
"3357",3357,"AT5G07890"
"1210",1210,"AT2G05320"
"2999",2999,"AT4G27840"
"693",693,"AT1G51700"
"607",607,"AT1G44770"
"1014",1014,"AT1G73710"
"1076",1076,"AT1G76970"
"2816",2816,"AT4G16442"
"13",13,"AT1G01448"
"556",556,"AT1G32760"
"3319",3319,"AT5G06200"
"580",580,"AT1G34360"
"3763",3763,"AT5G40440"
"825",825,"AT1G62280"
"80",80,"AT1G04290"
"3959",3959,"AT5G51750"
"2946",2946,"AT4G24630"
"3147",3147,"AT4G35600"
"1651",1651,"AT2G39980"
"2088",2088,"AT3G18380"
"2283",2283,"AT3G45100"
"261",261,"AT1G13970"
"772",772,"AT1G56423"
"3039",3039,"AT4G29940"
"3988",3988,"AT5G53430"
"2858",2858,"AT4G18596"
"1429",1429,"AT2G26660"
"4030",4030,"AT5G57210"
"1698",1698,"AT2G42365"
"1466",1466,"AT2G28940"
"1619",1619,"AT2G38000"
"1220",1220,"AT2G06520"
"1514",1514,"AT2G32000"
"1865",1865,"AT3G05640"
"3456",3456,"AT5G14105"
"2314",2314,"AT3G47800"
"3522",3522,"AT5G17620"
"452",452,"AT1G26260"
"987",987,"AT1G72280"
"1749",1749,"AT2G45250"
"3514",3514,"AT5G17210"
"634",634,"AT1G48310"
"601",601,"AT1G43910"
"383",383,"AT1G21065"
"3597",3597,"AT5G22340"
"1674",1674,"AT2G41130"
"222",222,"AT1G11780"
"2213",2213,"AT3G26680"
"4018",4018,"AT5G56210"
"2307",2307,"AT3G47460"
"2484",2484,"AT3G57120"
"2120",2120,"AT3G20490"
"1902",1902,"AT3G07510"
"33",33,"AT1G02370"
"2982",2982,"AT4G27260"
"593",593,"AT1G42480"
"2792",2792,"AT4G15450"
"2328",2328,"AT3G48450"
"2393",2393,"AT3G52340"
"2235",2235,"AT3G27850"
"2208",2208,"AT3G26550"
"269",269,"AT1G14370"
"3881",3881,"AT5G47400"
"1447",1447,"AT2G27920"
"140",140,"AT1G07725"
"3235",3235,"AT5G01650"
"1494",1494,"AT2G30780"
"3066",3066,"AT4G31200"
"3496",3496,"AT5G16220"
"2566",2566,"AT3G62370"
"882",882,"AT1G65900"
"209",209,"AT1G11090"
"1232",1232,"AT2G13810"
"702",702,"AT1G52080"
"840",840,"AT1G63270"
"1339",1339,"AT2G20940"
"4020",4020,"AT5G56270"
"4071",4071,"AT5G59380"
"1955",1955,"AT3G10420"
"2048",2048,"AT3G15350"
"1374",1374,"AT2G23820"
"489",489,"AT1G28250"
"3780",3780,"AT5G41010"
"2909",2909,"AT4G22380"
"621",621,"AT1G47230"
"1498",1498,"AT2G31010"
"1057",1057,"AT1G76020"
"3790",3790,"AT5G41330"
"3900",3900,"AT5G48335"
"2009",2009,"AT3G13120"
"2543",2543,"AT3G61420"
"2834",2834,"AT4G17060"
"3468",3468,"AT5G14750"
"4037",4037,"AT5G57540"
"2329",2329,"AT3G48470"
"3948",3948,"AT5G51140"
"774",774,"AT1G56590"
"1282",1282,"AT2G18240"
"1200",1200,"AT2G04660"
"1910",1910,"AT3G07750"
"324",324,"AT1G17270"
"999",999,"AT1G72920"
"2236",2236,"AT3G27925"
"2140",2140,"AT3G21390"
"1028",1028,"AT1G74340"
"2577",2577,"AT3G63270"
"3627",3627,"AT5G24100"
"2032",2032,"AT3G14470"
"2605",2605,"AT4G00780"
"869",869,"AT1G65030"
"3110",3110,"AT4G33520"
"3822",3822,"AT5G43920"
"1762",1762,"AT2G46030"
"457",457,"AT1G26620"
"238",238,"AT1G12730"
"3938",3938,"AT5G50430"
"3814",3814,"AT5G43180"
"2849",2849,"AT4G17910"
"836",836,"AT1G62990"
"2021",2021,"AT3G13810"
"3862",3862,"AT5G46400"
"2465",2465,"AT3G56080"
"2159",2159,"AT3G22530"
"3134",3134,"AT4G34900"
"2887",2887,"AT4G21215"
"291",291,"AT1G15530"
"3718",3718,"AT5G37010"
"748",748,"AT1G55450"
"3800",3800,"AT5G42130"
"2699",2699,"AT4G08590"
"3045",3045,"AT4G30360"
"538",538,"AT1G31500"
"4001",4001,"AT5G54590"
"729",729,"AT1G53920"
"4049",4049,"AT5G58190"
"3158",3158,"AT4G36090"
"2232",2232,"AT3G27470"
"3007",3007,"AT4G28080"
"2000",2000,"AT3G12870"
"3503",3503,"AT5G16600"
"2507",2507,"AT3G58670"
"2628",2628,"AT4G01970"
"295",295,"AT1G15630"
"3650",3650,"AT5G25170"
"157",157,"AT1G08470"
"682",682,"AT1G50940"
"3030",3030,"AT4G29190"
"3213",3213,"AT4G39770"
"2063",2063,"AT3G16190"
"1880",1880,"AT3G06330"
"302",302,"AT1G16030"
"981",981,"AT1G71950"
"196",196,"AT1G10560"
"2126",2126,"AT3G20780"
"770",770,"AT1G56290"
"2322",2322,"AT3G48115"
"4124",4124,"AT5G62760"
"2327",2327,"AT3G48410"
"3356",3356,"AT5G07860"
"3059",3059,"AT4G30935"
"1214",1214,"AT2G05810"
"3233",3233,"AT5G01620"
"2122",2122,"AT3G20570"
"2083",2083,"AT3G18090"
"437",437,"AT1G25370"
"2415",2415,"AT3G53560"
"2001",2001,"AT3G12920"
"579",579,"AT1G34350"
"3798",3798,"AT5G41960"
"3540",3540,"AT5G18630"
"1071",1071,"AT1G76710"
"3623",3623,"AT5G23910"
"3564",3564,"AT5G19790"
"2147",2147,"AT3G21640"
"64",64,"AT1G03850"
"563",563,"AT1G33260"
"1095",1095,"AT1G77850"
"3070",3070,"AT4G31330"
"3922",3922,"AT5G49400"
"4183",4183,"AT5G66320"
"1919",1919,"AT3G08020"
"2473",2473,"AT3G56320"
"1764",1764,"AT2G46060"
"4032",4032,"AT5G57270"
"1481",1481,"AT2G30150"
"2253",2253,"AT3G30180"
"944",944,"AT1G69690"
"3255",3255,"AT5G02800"
"177",177,"AT1G09340"
"1780",1780,"AT2G47350"
"2481",2481,"AT3G56910"
"2210",2210,"AT3G26600"
"3591",3591,"AT5G21950"
"2499",2499,"AT3G58020"
"1785",1785,"AT2G47640"
"4013",4013,"AT5G55520"
"2960",2960,"AT4G25650"
"2515",2515,"AT3G59140"
"1784",1784,"AT2G47620"
"2879",2879,"AT4G20380"
"263",263,"AT1G14080"
"152",152,"AT1G08250"
"3921",3921,"AT5G49350"
"3837",3837,"AT5G44780"
"2509",2509,"AT3G58800"
"994",994,"AT1G72680"
"3538",3538,"AT5G18570"
"3465",3465,"AT5G14620"
"2233",2233,"AT3G27560"
"3165",3165,"AT4G36790"
"1293",1293,"AT2G18770"
"3647",3647,"AT5G25140"
"1525",1525,"AT2G32440"
"3781",3781,"AT5G41060"
"3398",3398,"AT5G10435"
"323",323,"AT1G17230"
"3550",3550,"AT5G19110"
"2207",2207,"AT3G26510"
"414",414,"AT1G22960"
"1723",1723,"AT2G43900"
"2896",2896,"AT4G21520"
"3088",3088,"AT4G32570"
"594",594,"AT1G42550"
"3953",3953,"AT5G51640"
"2378",2378,"AT3G51540"
"1944",1944,"AT3G09830"
"3629",3629,"AT5G24270"
"4157",4157,"AT5G64630"
"2789",2789,"AT4G15290"
"475",475,"AT1G27540"
"1306",1306,"AT2G19280"
"3904",3904,"AT5G48500"
"1993",1993,"AT3G12380"
"899",899,"AT1G67420"
"2859",2859,"AT4G18760"
"4067",4067,"AT5G59180"
"587",587,"AT1G35660"
"2943",2943,"AT4G24530"
"1624",1624,"AT2G38460"
"3518",3518,"AT5G17460"
"4022",4022,"AT5G56540"
"3704",3704,"AT5G35330"
"394",394,"AT1G21740"
"2906",2906,"AT4G22290"
"3103",3103,"AT4G33140"
"156",156,"AT1G08400"
"1556",1556,"AT2G34160"
"3519",3519,"AT5G17520"
"110",110,"AT1G05810"
"2948",2948,"AT4G24710"
"2005",2005,"AT3G12990"
"3361",3361,"AT5G08040"
"3071",3071,"AT4G31390"
"626",626,"AT1G47870"
"1774",1774,"AT2G46915"
"3433",3433,"AT5G13050"
"3829",3829,"AT5G44280"
"3743",3743,"AT5G38890"
"3818",3818,"AT5G43430"
"1521",1521,"AT2G32390"
"3749",3749,"AT5G39660"
"3289",3289,"AT5G04200"
"1168",1168,"AT2G02500"
"2723",2723,"AT4G11080"
"1070",1070,"AT1G76700"
"373",373,"AT1G20340"
"51",51,"AT1G03360"
"3982",3982,"AT5G53010"
"3154",3154,"AT4G35910"
"116",116,"AT1G06180"
"3766",3766,"AT5G40540"
"2390",2390,"AT3G52150"
"354",354,"AT1G19290"
"1845",1845,"AT3G04460"
"2045",2045,"AT3G15190"
"1669",1669,"AT2G40980"
"2536",2536,"AT3G60900"
"540",540,"AT1G31650"
"1211",1211,"AT2G05590"
"646",646,"AT1G48635"
"851",851,"AT1G63850"
"620",620,"AT1G46480"
"1890",1890,"AT3G06868"
"711",711,"AT1G53070"
"1073",1073,"AT1G76780"
"1972",1972,"AT3G11520"
"2626",2626,"AT4G01910"
"589",589,"AT1G36070"
"2891",2891,"AT4G21390"
"2523",2523,"AT3G60050"
"3148",3148,"AT4G35620"
"3302",3302,"AT5G05360"
"1431",1431,"AT2G26760"
"914",914,"AT1G67960"
"3380",3380,"AT5G09230"
"2056",2056,"AT3G15650"
"3714",3714,"AT5G36800"
"3209",3209,"AT4G39510"
"243",243,"AT1G12900"
"763",763,"AT1G55970"
"2787",2787,"AT4G15233"
"3479",3479,"AT5G15220"
"3487",3487,"AT5G15570"
"2067",2067,"AT3G16570"
"2167",2167,"AT3G23410"
"308",308,"AT1G16280"
"443",443,"AT1G25500"
"2836",2836,"AT4G17220"
"1002",1002,"AT1G73020"
"1244",1244,"AT2G15370"
"149",149,"AT1G08125"
"665",665,"AT1G50020"
"4173",4173,"AT5G65540"
"3313",3313,"AT5G05970"
"4098",4098,"AT5G60940"
"3666",3666,"AT5G26960"
"4123",4123,"AT5G62650"
"2254",2254,"AT3G30380"
"1800",1800,"AT3G01890"
"1023",1023,"AT1G73970"
"34",34,"AT1G02410"
"2685",2685,"AT4G06634"
"1916",1916,"AT3G07970"
"1425",1425,"AT2G26355"
"161",161,"AT1G08540"
"3010",3010,"AT4G28210"
"1969",1969,"AT3G11290"
"1995",1995,"AT3G12550"
"4178",4178,"AT5G65920"
"735",735,"AT1G54380"
"1768",1768,"AT2G46310"
"3450",3450,"AT5G13960"
"1658",1658,"AT2G40230"
"169",169,"AT1G09000"
"1321",1321,"AT2G20310"
"2541",2541,"AT3G61310"
"3136",3136,"AT4G35060"
"1309",1309,"AT2G19430"
"3281",3281,"AT5G03900"
"631",631,"AT1G48170"
"290",290,"AT1G15480"
"1288",1288,"AT2G18470"
"1251",1251,"AT2G15910"
"2384",2384,"AT3G51920"
"2762",2762,"AT4G14070"
"2107",2107,"AT3G19590"
"2461",2461,"AT3G55920"
"2257",2257,"AT3G32040"
"641",641,"AT1G48500"
"2197",2197,"AT3G25900"
"698",698,"AT1G51840"
"4158",4158,"AT5G64650"
"2640",2640,"AT4G02630"
"2709",2709,"AT4G09650"
"104",104,"AT1G05523"
"1560",1560,"AT2G34500"
"3132",3132,"AT4G34840"
"912",912,"AT1G67940"
"1198",1198,"AT2G04620"
"2899",2899,"AT4G21700"
"3823",3823,"AT5G43990"
"2199",2199,"AT3G26070"
"2997",2997,"AT4G27800"
"616",616,"AT1G45191"
"1127",1127,"AT1G79720"
"2353",2353,"AT3G50430"
"1603",1603,"AT2G36960"
"1632",1632,"AT2G38730"
"2846",2846,"AT4G17650"
"3970",3970,"AT5G52210"
"4129",4129,"AT5G63010"
"3657",3657,"AT5G25880"
"3265",3265,"AT5G03230"
"4128",4128,"AT5G63000"
"2920",2920,"AT4G22890"
"518",518,"AT1G30530"
"315",315,"AT1G16650"
"3860",3860,"AT5G46160"
"3831",3831,"AT5G44410"
"1682",1682,"AT2G41680"
"2174",2174,"AT3G24000"
"900",900,"AT1G67470"
"2923",2923,"AT4G23040"
"1083",1083,"AT1G77350"
"239",239,"AT1G12740"
"2068",2068,"AT3G16690"
"3288",3288,"AT5G04110"
"1711",1711,"AT2G43050"
"1351",1351,"AT2G22090"
"2124",2124,"AT3G20650"
"131",131,"AT1G07070"
"15",15,"AT1G01640"
"1143",1143,"AT1G80570"
"4103",4103,"AT5G61640"
"1587",1587,"AT2G35605"
"429",429,"AT1G24420"
"1564",1564,"AT2G34720"
"1085",1085,"AT1G77400"
"3659",3659,"AT5G26330"
"2355",2355,"AT3G50550"
"924",924,"AT1G68660"
"3191",3191,"AT4G37895"
"2128",2128,"AT3G20830"
"1892",1892,"AT3G06960"
"2885",2885,"AT4G21090"
"3299",3299,"AT5G05180"
"784",784,"AT1G58220"
"779",779,"AT1G57700"
"2953",2953,"AT4G25260"
"1769",1769,"AT2G46430"
"3162",3162,"AT4G36530"
"1217",1217,"AT2G06010"
"342",342,"AT1G18490"
"435",435,"AT1G25275"
"2754",2754,"AT4G13550"
"1202",1202,"AT2G04700"
"701",701,"AT1G51940"
"740",740,"AT1G54730"
"415",415,"AT1G22970"
"3227",3227,"AT5G01250"
"3229",3229,"AT5G01390"
"2812",2812,"AT4G16250"
"3668",3668,"AT5G27000"
"3631",3631,"AT5G24310"
"2621",2621,"AT4G01650"
"275",275,"AT1G14630"
"3509",3509,"AT5G16820"
"1615",1615,"AT2G37650"
"2441",2441,"AT3G54820"
"1125",1125,"AT1G79540"
"2028",2028,"AT3G14110"
"2420",2420,"AT3G53920"
"3654",3654,"AT5G25800"
"2342",2342,"AT3G49730"
"2934",2934,"AT4G23730"
"3788",3788,"AT5G41240"
"959",959,"AT1G70560"
"598",598,"AT1G43650"
"2624",2624,"AT4G01880"
"4170",4170,"AT5G65250"
"821",821,"AT1G61840"
"1131",1131,"AT1G79880"
"3774",3774,"AT5G40880"
"2633",2633,"AT4G02130"
"3651",3651,"AT5G25630"
"3861",3861,"AT5G46270"
"483",483,"AT1G27960"
"3719",3719,"AT5G37190"
"811",811,"AT1G61050"
"2893",2893,"AT4G21430"
"1383",1383,"AT2G24520"
"2090",2090,"AT3G18420"
"2057",2057,"AT3G15690"
"745",745,"AT1G55190"
"3490",3490,"AT5G15700"
"591",591,"AT1G36320"
"2992",2992,"AT4G27650"
"1372",1372,"AT2G23630"
"3732",3732,"AT5G38220"
"1913",1913,"AT3G07870"
"810",810,"AT1G61030"
"1084",1084,"AT1G77380"
"576",576,"AT1G34150"
"853",853,"AT1G64105"
"466",466,"AT1G27140"
"3295",3295,"AT5G04850"
"3586",3586,"AT5G21010"
"1273",1273,"AT2G17300"
"211",211,"AT1G11185"
"3226",3226,"AT5G01240"
"2840",2840,"AT4G17370"
"3284",3284,"AT5G03970"
"141",141,"AT1G07728"
"3792",3792,"AT5G41350"
"3600",3600,"AT5G22730"
"4127",4127,"AT5G62960"
"2790",2790,"AT4G15380"
"3996",3996,"AT5G54100"
"3169",3169,"AT4G36945"
"1922",1922,"AT3G08770"
"1794",1794,"AT3G01200"
"3011",3011,"AT4G28220"
"2529",2529,"AT3G60510"
"800",800,"AT1G60160"
"1155",1155,"AT2G01210"
"1609",1609,"AT2G37200"
"3348",3348,"AT5G07590"
"3546",3546,"AT5G18970"
"3321",3321,"AT5G06265"
"574",574,"AT1G34010"
"2856",2856,"AT4G18530"
"2317",2317,"AT3G47860"
"482",482,"AT1G27950"
"532",532,"AT1G31320"
"2681",2681,"AT4G05450"
"2018",2018,"AT3G13782"
"1808",1808,"AT3G02450"
"3843",3843,"AT5G45200"
"77",77,"AT1G04230"
"2133",2133,"AT3G21100"
"369",369,"AT1G20140"
"1866",1866,"AT3G05750"
"3810",3810,"AT5G42960"
"1954",1954,"AT3G10310"
"1761",1761,"AT2G45950"
"4080",4080,"AT5G59770"
"2708",2708,"AT4G09640"
"798",798,"AT1G59990"
"2266",2266,"AT3G43430"
"3188",3188,"AT4G37550"
"3425",3425,"AT5G12220"
"3327",3327,"AT5G06410"
"3672",3672,"AT5G27350"
"2984",2984,"AT4G27370"
"3943",3943,"AT5G50860"
"3671",3671,"AT5G27320"
"3028",3028,"AT4G29020"
"2625",2625,"AT4G01897"
"2354",2354,"AT3G50520"
"3263",3263,"AT5G03170"
"2764",2764,"AT4G14150"
"2730",2730,"AT4G11450"
"2429",2429,"AT3G54290"
"2376",2376,"AT3G51480"
"4112",4112,"AT5G62200"
"3003",3003,"AT4G27950"
"1974",1974,"AT3G11600"
"3643",3643,"AT5G24970"
"599",599,"AT1G43670"
"569",569,"AT1G33420"
"4096",4096,"AT5G60820"
"3507",3507,"AT5G16715"
"3249",3249,"AT5G02290"
"2677",2677,"AT4G05040"
"2093",2093,"AT3G18620"
"1520",1520,"AT2G32295"
"1203",1203,"AT2G04740"
"839",839,"AT1G63250"
"2351",2351,"AT3G50110"
"3689",3689,"AT5G28290"
"2113",2113,"AT3G20020"
"919",919,"AT1G68400"
"3286",3286,"AT5G04080"
"274",274,"AT1G14590"
"684",684,"AT1G51170"
"972",972,"AT1G71500"
"1250",1250,"AT2G15695"
"4076",4076,"AT5G59570"
"2262",2262,"AT3G42640"
"2600",2600,"AT4G00550"
"3841",3841,"AT5G45060"
"3611",3611,"AT5G23200"
"1366",1366,"AT2G23080"
"1727",1727,"AT2G44040"
"769",769,"AT1G56210"
"2470",2470,"AT3G56210"
"554",554,"AT1G32460"
"57",57,"AT1G03610"
"3806",3806,"AT5G42660"
"20",20,"AT1G01830"
"1786",1786,"AT2G47680"
"1049",1049,"AT1G75520"
"31",31,"AT1G02335"
"440",440,"AT1G25420"
"547",547,"AT1G32220"
"3149",3149,"AT4G35720"
"3946",3946,"AT5G51050"
"657",657,"AT1G49590"
"1268",1268,"AT2G17110"
"1818",1818,"AT3G02900"
"2702",2702,"AT4G09040"
"2808",2808,"AT4G16130"
"3716",3716,"AT5G36950"
"1403",1403,"AT2G25420"
"934",934,"AT1G69170"
"3194",3194,"AT4G38050"
"2152",2152,"AT3G21810"
"1204",1204,"AT2G04842"
"2950",2950,"AT4G24880"
"3461",3461,"AT5G14460"
"1621",1621,"AT2G38140"
"3270",3270,"AT5G03420"
"2537",2537,"AT3G60910"
"3983",3983,"AT5G53070"
"932",932,"AT1G69060"
"2471",2471,"AT3G56230"
"257",257,"AT1G13770"
"835",835,"AT1G62880"
"3963",3963,"AT5G51940"
"3208",3208,"AT4G39370"
"1897",1897,"AT3G07210"
"1249",1249,"AT2G15580"
"2524",2524,"AT3G60070"
"2349",2349,"AT3G50070"
"1731",1731,"AT2G44200"
"1238",1238,"AT2G14820"
"2302",2302,"AT3G47040"
"3865",3865,"AT5G46560"
"3599",3599,"AT5G22620"
"2249",2249,"AT3G29240"
"2052",2052,"AT3G15360"
"3495",3495,"AT5G16180"
"1973",1973,"AT3G11530"
"3705",3705,"AT5G35732"
"1472",1472,"AT2G29450"
"697",697,"AT1G51800"
"4027",4027,"AT5G57035"
"3061",3061,"AT4G30993"
"42",42,"AT1G02960"
"750",750,"AT1G55535"
"2978",2978,"AT4G26790"
"1311",1311,"AT2G19560"
"3739",3739,"AT5G38660"
"3945",3945,"AT5G51020"
"198",198,"AT1G10640"
"3185",3185,"AT4G37480"
"2381",2381,"AT3G51790"
"3497",3497,"AT5G16380"
"3369",3369,"AT5G08470"
"2542",2542,"AT3G61415"
"922",922,"AT1G68620"
"714",714,"AT1G53230"
"185",185,"AT1G09795"
"3144",3144,"AT4G35510"
"1297",1297,"AT2G18910"
"4000",4000,"AT5G54510"
"267",267,"AT1G14340"
"1476",1476,"AT2G29900"
"3498",3498,"AT5G16450"
"2776",2776,"AT4G14690"
"1868",1868,"AT3G05850"
"3804",3804,"AT5G42500"
"1524",1524,"AT2G32430"
"1409",1409,"AT2G25737"
"2297",2297,"AT3G46560"
"284",284,"AT1G15170"
"1440",1440,"AT2G27360"
"632",632,"AT1G48240"
"3202",3202,"AT4G38545"
"296",296,"AT1G15700"
"2589",2589,"AT4G00230"
"3196",3196,"AT4G38090"
"2341",2341,"AT3G49725"
"857",857,"AT1G64510"
"3593",3593,"AT5G22050"
"3867",3867,"AT5G46580"
"926",926,"AT1G68690"
"108",108,"AT1G05630"
"4053",4053,"AT5G58340"
"3770",3770,"AT5G40710"
"2579",2579,"AT3G63430"
"2273",2273,"AT3G44160"
"1613",1613,"AT2G37585"
"3298",3298,"AT5G04910"
"314",314,"AT1G16630"
"3179",3179,"AT4G37220"
"4153",4153,"AT5G64470"
"2383",2383,"AT3G51910"
"1448",1448,"AT2G28060"
"3280",3280,"AT5G03870"
"2572",2572,"AT3G62860"
"1803",1803,"AT3G02065"
"659",659,"AT1G49750"
"170",170,"AT1G09023"
"3276",3276,"AT5G03680"
"1343",1343,"AT2G21340"
"3411",3411,"AT5G11350"
"941",941,"AT1G69440"
"2673",2673,"AT4G04890"
"391",391,"AT1G21651"
"2564",2564,"AT3G62200"
"3459",3459,"AT5G14320"
"1854",1854,"AT3G05030"
"664",664,"AT1G49890"
"385",385,"AT1G21090"
"1320",1320,"AT2G20270"
"1925",1925,"AT3G08860"
"1918",1918,"AT3G07990"
"3363",3363,"AT5G08110"
"3420",3420,"AT5G11950"
"1011",1011,"AT1G73450"
"227",227,"AT1G11950"
"2097",2097,"AT3G18900"
"2478",2478,"AT3G56810"
"2463",2463,"AT3G55990"
"530",530,"AT1G31150"
"732",732,"AT1G54150"
"1873",1873,"AT3G06080"
"3417",3417,"AT5G11580"
"4002",4002,"AT5G54640"
"1020",1020,"AT1G73860"
"3937",3937,"AT5G50410"
"2556",2556,"AT3G61800"
"1857",1857,"AT3G05130"
"2002",2002,"AT3G12930"
"3115",3115,"AT4G33760"
"2064",2064,"AT3G16260"
"2715",2715,"AT4G10140"
"1183",1183,"AT2G03505"
"958",958,"AT1G70550"
"2546",2546,"AT3G61520"
"3812",3812,"AT5G43020"
"427",427,"AT1G24320"
"2724",2724,"AT4G11090"
"942",942,"AT1G69450"
"3430",3430,"AT5G12390"
"4184",4184,"AT5G66410"
"3802",3802,"AT5G42350"
"3570",3570,"AT5G20040"
"454",454,"AT1G26340"
"3554",3554,"AT5G19340"
"411",411,"AT1G22870"
"3834",3834,"AT5G44510"
"820",820,"AT1G61780"
"3362",3362,"AT5G08050"
"604",604,"AT1G44125"
"2024",2024,"AT3G13980"
"3042",3042,"AT4G30240"
"1683",1683,"AT2G41705"
"2576",2576,"AT3G63220"
"2013",2013,"AT3G13350"
"3596",3596,"AT5G22320"
"3978",3978,"AT5G52440"
"2870",2870,"AT4G19680"
"954",954,"AT1G70140"
"834",834,"AT1G62820"
"3833",3833,"AT5G44480"
"88",88,"AT1G04730"
"3387",3387,"AT5G09690"
"2443",2443,"AT3G54850"
"2766",2766,"AT4G14240"
"4084",4084,"AT5G59980"
"1710",1710,"AT2G43030"
"3051",3051,"AT4G30690"
"991",991,"AT1G72490"
"3929",3929,"AT5G49850"
"423",423,"AT1G23340"
"112",112,"AT1G05900"
"883",883,"AT1G65920"
"207",207,"AT1G11000"
"2783",2783,"AT4G14940"
"1146",1146,"AT1G80770"
"3246",3246,"AT5G02250"
"801",801,"AT1G60440"
"1505",1505,"AT2G31300"
"2340",2340,"AT3G49640"
"555",555,"AT1G32690"
"2072",2072,"AT3G16990"
"3592",3592,"AT5G22040"
"4162",4162,"AT5G64830"
"3458",3458,"AT5G14230"
"4044",4044,"AT5G57910"
"1064",1064,"AT1G76310"
"3457",3457,"AT5G14150"
"3015",3015,"AT4G28390"
"349",349,"AT1G19020"
"3201",3201,"AT4G38490"
"1186",1186,"AT2G03670"
"3219",3219,"AT4G40000"
"1540",1540,"AT2G33255"
"1898",1898,"AT3G07230"
"2179",2179,"AT3G24210"
"1442",1442,"AT2G27470"
"1352",1352,"AT2G22100"
"4164",4164,"AT5G65000"
"2205",2205,"AT3G26410"
"2220",2220,"AT3G26840"
"3112",3112,"AT4G33620"
"2512",2512,"AT3G58900"
"2065",2065,"AT3G16350"
"282",282,"AT1G15000"
"2571",2571,"AT3G62800"
"3085",3085,"AT4G32272"
"2145",2145,"AT3G21600"
"3644",3644,"AT5G25050"
"3523",3523,"AT5G17650"
"2379",2379,"AT3G51710"
"3706",3706,"AT5G35753"
"438",438,"AT1G25375"
"3260",3260,"AT5G02970"
"1199",1199,"AT2G04650"
"2508",2508,"AT3G58760"
"2034",2034,"AT3G14680"
"4118",4118,"AT5G62460"
"2928",2928,"AT4G23510"
"3923",3923,"AT5G49500"
"1985",1985,"AT3G12030"
"445",445,"AT1G25682"
"2700",2700,"AT4G08620"
"2346",2346,"AT3G49880"
"1545",1545,"AT2G33390"
"2229",2229,"AT3G27360"
"3786",3786,"AT5G41150"
"699",699,"AT1G51860"
