"","X","WS_c1.which.mclass....3...1."
"2199",2199,"AT3G47050"
"1781",1781,"AT3G06145"
"627",627,"AT1G53450"
"1264",1264,"AT2G21960"
"2995",2995,"AT4G35987"
"3863",3863,"AT5G59940"
"1169",1169,"AT2G14860"
"1260",1260,"AT2G21710"
"1058",1058,"AT1G80120"
"2140",2140,"AT3G28660"
"3074",3074,"AT5G01520"
"2598",2598,"AT4G12840"
"663",663,"AT1G55380"
"871",871,"AT1G68980"
"478",478,"AT1G31020"
"3290",3290,"AT5G13700"
"3665",3665,"AT5G47630"
"2105",2105,"AT3G26540"
"1539",1539,"AT2G39370"
"3218",3218,"AT5G08335"
"1119",1119,"AT2G04100"
"1307",1307,"AT2G24440"
"622",622,"AT1G53035"
"1420",1420,"AT2G32640"
"1728",1728,"AT3G03500"
"3426",3426,"AT5G23130"
"2536",2536,"AT4G06701"
"3011",3011,"AT4G37200"
"611",611,"AT1G52560"
"2655",2655,"AT4G15765"
"3451",3451,"AT5G24314"
"2347",2347,"AT3G57062"
"432",432,"AT1G27670"
"2923",2923,"AT4G31320"
"2169",2169,"AT3G44690"
"2225",2225,"AT3G48440"
"2611",2611,"AT4G13650"
"2494",2494,"AT4G02410"
"3905",3905,"AT5G63040"
"3877",3877,"AT5G61300"
"1964",1964,"AT3G17470"
"2993",2993,"AT4G35970"
"3555",3555,"AT5G40160"
"1094",1094,"AT2G02080"
"367",367,"AT1G21830"
"127",127,"AT1G07410"
"1401",1401,"AT2G31190"
"1267",1267,"AT2G22260"
"1997",1997,"AT3G19200"
"3092",3092,"AT5G02120"
"1954",1954,"AT3G16520"
"1491",1491,"AT2G37195"
"1608",1608,"AT2G43700"
"3651",3651,"AT5G45790"
"3054",3054,"AT4G39830"
"2456",2456,"AT4G00310"
"1170",1170,"AT2G14880"
"1498",1498,"AT2G37380"
"1124",1124,"AT2G04530"
"894",894,"AT1G70250"
"1435",1435,"AT2G33640"
"3534",3534,"AT5G38710"
"3630",3630,"AT5G44500"
"268",268,"AT1G15040"
"1108",1108,"AT2G02990"
"2905",2905,"AT4G30370"
"444",444,"AT1G28600"
"3102",3102,"AT5G02460"
"2707",2707,"AT4G18510"
"754",754,"AT1G62085"
"745",745,"AT1G61810"
"383",383,"AT1G22990"
"2117",2117,"AT3G27200"
"717",717,"AT1G60550"
"3935",3935,"AT5G65200"
"2002",2002,"AT3G19330"
"3037",3037,"AT4G38960"
"3032",3032,"AT4G38690"
"3121",3121,"AT5G03250"
"1665",1665,"AT2G47450"
"2376",2376,"AT3G58940"
"3274",3274,"AT5G11750"
"377",377,"AT1G22570"
"616",616,"AT1G52710"
"2728",2728,"AT4G19870"
"3764",3764,"AT5G53110"
"600",600,"AT1G51470"
"960",960,"AT1G73790"
"3420",3420,"AT5G22820"
"3834",3834,"AT5G58005"
"324",324,"AT1G18382"
"3765",3765,"AT5G53220"
"2878",2878,"AT4G28530"
"2586",2586,"AT4G12000"
"3703",3703,"AT5G49645"
"869",869,"AT1G68725"
"382",382,"AT1G22980"
"1386",1386,"AT2G30320"
"2394",2394,"AT3G59800"
"3065",3065,"AT5G01110"
"715",715,"AT1G60430"
"2643",2643,"AT4G15150"
"190",190,"AT1G10830"
"2942",2942,"AT4G32590"
"229",229,"AT1G13040"
"1463",1463,"AT2G35360"
"394",394,"AT1G23560"
"29",29,"AT1G02680"
"318",318,"AT1G17960"
"3465",3465,"AT5G25110"
"3280",3280,"AT5G12340"
"1529",1529,"AT2G38570"
"109",109,"AT1G06420"
"3186",3186,"AT5G06710"
"3910",3910,"AT5G63500"
"1500",1500,"AT2G37430"
"2966",2966,"AT4G33950"
"3907",3907,"AT5G63140"
"1918",1918,"AT3G14370"
"1109",1109,"AT2G03060"
"2630",2630,"AT4G14660"
"527",527,"AT1G35830"
"1083",1083,"AT2G01620"
"1940",1940,"AT3G15520"
"3640",3640,"AT5G45150"
"37",37,"AT1G03180"
"839",839,"AT1G67040"
"3141",3141,"AT5G04310"
"521",521,"AT1G34770"
"1102",1102,"AT2G02700"
"1723",1723,"AT3G03120"
"359",359,"AT1G21210"
"1793",1793,"AT3G06870"
"123",123,"AT1G07130"
"3965",3965,"AT5G66620"
"1553",1553,"AT2G40260"
"1602",1602,"AT2G43445"
"1130",1130,"AT2G05100"
"3419",3419,"AT5G22800"
"2077",2077,"AT3G24810"
"2300",2300,"AT3G53130"
"2324",2324,"AT3G55250"
"3601",3601,"AT5G42800"
"2526",2526,"AT4G04790"
"1477",1477,"AT2G35910"
"1244",1244,"AT2G20710"
"234",234,"AT1G13270"
"1672",1672,"AT2G47930"
"1785",1785,"AT3G06435"
"2367",2367,"AT3G58160"
"20",20,"AT1G02160"
"2926",2926,"AT4G31440"
"3782",3782,"AT5G54569"
"328",328,"AT1G18650"
"259",259,"AT1G14310"
"2288",2288,"AT3G52260"
"2554",2554,"AT4G09560"
"810",810,"AT1G65110"
"2303",2303,"AT3G53440"
"837",837,"AT1G66950"
"3367",3367,"AT5G18790"
"2176",2176,"AT3G45590"
"3586",3586,"AT5G42200"
"875",875,"AT1G69230"
"679",679,"AT1G56310"
"1070",1070,"AT1G80760"
"3132",3132,"AT5G03830"
"1247",1247,"AT2G20815"
"917",917,"AT1G71490"
"2919",2919,"AT4G31060"
"2426",2426,"AT3G61980"
"3918",3918,"AT5G64320"
"963",963,"AT1G74070"
"3362",3362,"AT5G18460"
"116",116,"AT1G06520"
"730",730,"AT1G61180"
"3208",3208,"AT5G07720"
"3088",3088,"AT5G02030"
"2167",2167,"AT3G44620"
"3200",3200,"AT5G07152"
"3425",3425,"AT5G23090"
"1178",1178,"AT2G15820"
"3727",3727,"AT5G51080"
"884",884,"AT1G69550"
"1230",1230,"AT2G19810"
"1796",1796,"AT3G06950"
"2838",2838,"AT4G26070"
"2570",2570,"AT4G10510"
"223",223,"AT1G12390"
"989",989,"AT1G75620"
"2731",2731,"AT4G19975"
"3781",3781,"AT5G54520"
"1899",1899,"AT3G13550"
"161",161,"AT1G09783"
"3321",3321,"AT5G16190"
"3368",3368,"AT5G18820"
"945",945,"AT1G73320"
"2568",2568,"AT4G10470"
"763",763,"AT1G62440"
"3982",3982,"AT5G67520"
"1814",1814,"AT3G07670"
"1963",1963,"AT3G17380"
"2425",2425,"AT3G61920"
"1191",1191,"AT2G17080"
"1531",1531,"AT2G38790"
"3007",3007,"AT4G36880"
"2100",2100,"AT3G26080"
"1316",1316,"AT2G25350"
"1972",1972,"AT3G17830"
"533",533,"AT1G43560"
"61",61,"AT1G04620"
"2520",2520,"AT4G04220"
"2802",2802,"AT4G24180"
"2034",2034,"AT3G21360"
"964",964,"AT1G74120"
"2941",2941,"AT4G32560"
"2610",2610,"AT4G13400"
"2250",2250,"AT3G49845"
"3652",3652,"AT5G45940"
"3262",3262,"AT5G11250"
"1564",1564,"AT2G40815"
"1063",1063,"AT1G80315"
"851",851,"AT1G67820"
"1535",1535,"AT2G39170"
"3742",3742,"AT5G51730"
"166",166,"AT1G09890"
"2336",2336,"AT3G56030"
"3442",3442,"AT5G23990"
"1662",1662,"AT2G47240"
"2558",2558,"AT4G09815"
"2463",2463,"AT4G00850"
"2714",2714,"AT4G18910"
"2326",2326,"AT3G55490"
"1811",1811,"AT3G07550"
"1704",1704,"AT3G02160"
"434",434,"AT1G27740"
"1438",1438,"AT2G33815"
"1783",1783,"AT3G06320"
"1297",1297,"AT2G23680"
"209",209,"AT1G11710"
"2026",2026,"AT3G20890"
"706",706,"AT1G59560"
"3343",3343,"AT5G17450"
"3704",3704,"AT5G49770"
"2909",2909,"AT4G30500"
"821",821,"AT1G65950"
"2007",2007,"AT3G19810"
"659",659,"AT1G55240"
"411",411,"AT1G25450"
"182",182,"AT1G10480"
"2886",2886,"AT4G28950"
"1548",1548,"AT2G39830"
"2243",2243,"AT3G49645"
"1645",1645,"AT2G46110"
"3489",3489,"AT5G27280"
"3397",3397,"AT5G20410"
"2390",2390,"AT3G59640"
"2248",2248,"AT3G49740"
"2523",2523,"AT4G04455"
"100",100,"AT1G06120"
"723",723,"AT1G60750"
"470",470,"AT1G30520"
"2501",2501,"AT4G02830"
"2447",2447,"AT3G63420"
"710",710,"AT1G60000"
"290",290,"AT1G16690"
"1573",1573,"AT2G41750"
"3678",3678,"AT5G48320"
"1702",1702,"AT3G02110"
"65",65,"AT1G04650"
"2074",2074,"AT3G24590"
"1721",1721,"AT3G03030"
"374",374,"AT1G22400"
"3460",3460,"AT5G24910"
"2357",2357,"AT3G57590"
"686",686,"AT1G56612"
"3155",3155,"AT5G05380"
"3676",3676,"AT5G48220"
"575",575,"AT1G49390"
"1754",1754,"AT3G04760"
"3743",3743,"AT5G51790"
"168",168,"AT1G09910"
"1821",1821,"AT3G08570"
"2589",2589,"AT4G12240"
"358",358,"AT1G21150"
"1164",1164,"AT2G14285"
"1140",1140,"AT2G06465"
"28",28,"AT1G02670"
"2416",2416,"AT3G61300"
"1999",1999,"AT3G19250"
"1479",1479,"AT2G35980"
"3922",3922,"AT5G64640"
"2553",2553,"AT4G09550"
"2682",2682,"AT4G17240"
"2726",2726,"AT4G19720"
"743",743,"AT1G61610"
"3448",3448,"AT5G24170"
"421",421,"AT1G26820"
"2101",2101,"AT3G26085"
"2271",2271,"AT3G51180"
"550",550,"AT1G47560"
"3446",3446,"AT5G24105"
"1991",1991,"AT3G18850"
"337",337,"AT1G19480"
"2692",2692,"AT4G17785"
"2318",2318,"AT3G54910"
"3246",3246,"AT5G10320"
"3908",3908,"AT5G63270"
"1958",1958,"AT3G16890"
"3620",3620,"AT5G44005"
"551",551,"AT1G47580"
"1134",1134,"AT2G05620"
"1674",1674,"AT2G47950"
"3225",3225,"AT5G08535"
"2235",2235,"AT3G49170"
"1536",1536,"AT2G39180"
"1545",1545,"AT2G39675"
"953",953,"AT1G73480"
"1010",1010,"AT1G77270"
"1732",1732,"AT3G03630"
"1973",1973,"AT3G17890"
"891",891,"AT1G69935"
"3768",3768,"AT5G53650"
"2365",2365,"AT3G57950"
"2280",2280,"AT3G51930"
"3224",3224,"AT5G08490"
"2705",2705,"AT4G18425"
"531",531,"AT1G43160"
"997",997,"AT1G76405"
"1122",1122,"AT2G04430"
"1976",1976,"AT3G18020"
"680",680,"AT1G56345"
"2694",2694,"AT4G17960"
"841",841,"AT1G67105"
"2780",2780,"AT4G22760"
"2551",2551,"AT4G09460"
"355",355,"AT1G20830"
"1942",1942,"AT3G15620"
"3334",3334,"AT5G16950"
"3380",3380,"AT5G19210"
"1392",1392,"AT2G30695"
"3604",3604,"AT5G43070"
"2095",2095,"AT3G25940"
"3769",3769,"AT5G53750"
"2261",2261,"AT3G50800"
"2292",2292,"AT3G52570"
"598",598,"AT1G51405"
"181",181,"AT1G10400"
"1462",1462,"AT2G35290"
"16",16,"AT1G01860"
"3560",3560,"AT5G40460"
"2864",2864,"AT4G27710"
"959",959,"AT1G73750"
"2641",2641,"AT4G15130"
"111",111,"AT1G06450"
"1612",1612,"AT2G43880"
"3022",3022,"AT4G38180"
"3005",3005,"AT4G36830"
"1440",1440,"AT2G33835"
"2335",2335,"AT3G56010"
"2798",2798,"AT4G23920"
"1156",1156,"AT2G13550"
"3412",3412,"AT5G22220"
"885",885,"AT1G69587"
"902",902,"AT1G70630"
"3316",3316,"AT5G15890"
"1724",1724,"AT3G03180"
"2628",2628,"AT4G14600"
"2907",2907,"AT4G30410"
"792",792,"AT1G64255"
"1389",1389,"AT2G30395"
"3094",3094,"AT5G02160"
"3511",3511,"AT5G35926"
"2182",2182,"AT3G45930"
"1790",1790,"AT3G06730"
"3471",3471,"AT5G25475"
"3849",3849,"AT5G59240"
"1526",1526,"AT2G38480"
"3416",3416,"AT5G22555"
"1375",1375,"AT2G29720"
"1604",1604,"AT2G43500"
"2166",2166,"AT3G44590"
"3732",3732,"AT5G51260"
"2322",2322,"AT3G55080"
"3216",3216,"AT5G08310"
"170",170,"AT1G09995"
"2432",2432,"AT3G62280"
"3684",3684,"AT5G48590"
"2820",2820,"AT4G25110"
"805",805,"AT1G64910"
"1373",1373,"AT2G29670"
"3309",3309,"AT5G15330"
"1243",1243,"AT2G20590"
"862",862,"AT1G68330"
"526",526,"AT1G35710"
"1240",1240,"AT2G20410"
"3936",3936,"AT5G65207"
"2119",2119,"AT3G27330"
"574",574,"AT1G49380"
"105",105,"AT1G06265"
"606",606,"AT1G52230"
"886",886,"AT1G69600"
"2362",2362,"AT3G57800"
"1699",1699,"AT3G02010"
"3064",3064,"AT5G01100"
"1994",1994,"AT3G18970"
"3953",3953,"AT5G66130"
"2489",2489,"AT4G02200"
"547",547,"AT1G47056"
"2035",2035,"AT3G21530"
"233",233,"AT1G13245"
"1449",1449,"AT2G34400"
"2409",2409,"AT3G60590"
"2954",2954,"AT4G33120"
"3108",3108,"AT5G02600"
"3278",3278,"AT5G12050"
"3787",3787,"AT5G54930"
"3017",3017,"AT4G37920"
"2903",2903,"AT4G30130"
"2887",2887,"AT4G29050"
"2544",2544,"AT4G08700"
"387",387,"AT1G23205"
"1481",1481,"AT2G36010"
"1150",1150,"AT2G09225"
"585",585,"AT1G50590"
"3097",3097,"AT5G02200"
"507",507,"AT1G33610"
"64",64,"AT1G04647"
"1177",1177,"AT2G15760"
"1767",1767,"AT3G05630"
"2902",2902,"AT4G30120"
"3525",3525,"AT5G37950"
"767",767,"AT1G62840"
"502",502,"AT1G33090"
"3757",3757,"AT5G52950"
"672",672,"AT1G55915"
"3095",3095,"AT5G02170"
"3134",3134,"AT5G03990"
"1192",1192,"AT2G17140"
"3824",3824,"AT5G57230"
"3831",3831,"AT5G57887"
"3878",3878,"AT5G61310"
"765",765,"AT1G62670"
"3581",3581,"AT5G41870"
"3176",3176,"AT5G06420"
"1280",1280,"AT2G22860"
"597",597,"AT1G51400"
"2413",2413,"AT3G61030"
"3307",3307,"AT5G15210"
"2663",2663,"AT4G16265"
"3889",3889,"AT5G61865"
"491",491,"AT1G31935"
"147",147,"AT1G08900"
"3366",3366,"AT5G18760"
"895",895,"AT1G70260"
"3131",3131,"AT5G03800"
"3313",3313,"AT5G15790"
"1458",1458,"AT2G34920"
"3719",3719,"AT5G50565"
"1708",1708,"AT3G02240"
"1189",1189,"AT2G17050"
"148",148,"AT1G09040"
"1881",1881,"AT3G12345"
"3893",3893,"AT5G61940"
"1507",1507,"AT2G37590"
"3759",3759,"AT5G52970"
"1775",1775,"AT3G05932"
"3170",3170,"AT5G06180"
"1032",1032,"AT1G78490"
"267",267,"AT1G15010"
"2577",2577,"AT4G11050"
"3047",3047,"AT4G39620"
"1864",1864,"AT3G11050"
"2406",2406,"AT3G60480"
"693",693,"AT1G57980"
"269",269,"AT1G15080"
"834",834,"AT1G66820"
"749",749,"AT1G61960"
"3090",3090,"AT5G02070"
"1337",1337,"AT2G27120"
"3254",3254,"AT5G10690"
"3312",3312,"AT5G15760"
"1019",1019,"AT1G77990"
"741",741,"AT1G61570"
"766",766,"AT1G62680"
"2274",2274,"AT3G51360"
"76",76,"AT1G05210"
"2999",2999,"AT4G36470"
"665",665,"AT1G55430"
"682",682,"AT1G56420"
"433",433,"AT1G27700"
"2226",2226,"AT3G48520"
"3718",3718,"AT5G50550"
"1199",1199,"AT2G17570"
"1175",1175,"AT2G15490"
"455",455,"AT1G29418"
"2950",2950,"AT4G32980"
"27",27,"AT1G02475"
"3472",3472,"AT5G25480"
"987",987,"AT1G75295"
"2925",2925,"AT4G31400"
"3661",3661,"AT5G47000"
"2424",2424,"AT3G61610"
"3805",3805,"AT5G55950"
"2089",2089,"AT3G25590"
"360",360,"AT1G21270"
"3698",3698,"AT5G49215"
"3016",3016,"AT4G37700"
"107",107,"AT1G06310"
"3622",3622,"AT5G44050"
"3195",3195,"AT5G07040"
"1772",1772,"AT3G05760"
"1174",1174,"AT2G15310"
"688",688,"AT1G56670"
"1658",1658,"AT2G46940"
"2596",2596,"AT4G12710"
"3407",3407,"AT5G21900"
"3033",3033,"AT4G38730"
"1147",1147,"AT2G08000"
"1824",1824,"AT3G08880"
"2233",2233,"AT3G48970"
"3584",3584,"AT5G42110"
"173",173,"AT1G10155"
"3062",3062,"AT4G40085"
"3324",3324,"AT5G16240"
"2476",2476,"AT4G01550"
"426",426,"AT1G27120"
"909",909,"AT1G71015"
"264",264,"AT1G14750"
"2486",2486,"AT4G02075"
"3843",3843,"AT5G58910"
"1525",1525,"AT2G38450"
"2725",2725,"AT4G19690"
"1803",1803,"AT3G07200"
"3713",3713,"AT5G50330"
"2047",2047,"AT3G22670"
"2056",2056,"AT3G23330"
"2297",2297,"AT3G52860"
"2812",2812,"AT4G24730"
"2781",2781,"AT4G22860"
"2033",2033,"AT3G21300"
"983",983,"AT1G75000"
"3983",3983,"AT5G67620"
"3241",3241,"AT5G09950"
"401",401,"AT1G24040"
"1729",1729,"AT3G03535"
"3281",3281,"AT5G12360"
"1073",1073,"AT1G80890"
"1235",1235,"AT2G20110"
"2814",2814,"AT4G24810"
"1876",1876,"AT3G12060"
"139",139,"AT1G08310"
"761",761,"AT1G62305"
"2557",2557,"AT4G09810"
"1188",1188,"AT2G17033"
"3711",3711,"AT5G50280"
"1996",1996,"AT3G19150"
"2755",2755,"AT4G21590"
"327",327,"AT1G18630"
"481",481,"AT1G31220"
"3951",3951,"AT5G66005"
"2264",2264,"AT3G50860"
"1343",1343,"AT2G27400"
"2139",2139,"AT3G28650"
"1585",1585,"AT2G42260"
"1382",1382,"AT2G30120"
"321",321,"AT1G18090"
"1523",1523,"AT2G38420"
"985",985,"AT1G75060"
"443",443,"AT1G28560"
"1396",1396,"AT2G31085"
"1558",1558,"AT2G40610"
"3194",3194,"AT5G07020"
"1855",1855,"AT3G10320"
"2388",2388,"AT3G59550"
"2660",2660,"AT4G15990"
"881",881,"AT1G69480"
"3503",3503,"AT5G28650"
"836",836,"AT1G66890"
"365",365,"AT1G21670"
"944",944,"AT1G73290"
"2203",2203,"AT3G47390"
"1856",1856,"AT3G10400"
"1423",1423,"AT2G32840"
"2210",2210,"AT3G47560"
"1388",1388,"AT2G30350"
"2978",2978,"AT4G34420"
"1878",1878,"AT3G12145"
"1696",1696,"AT3G01960"
"2392",2392,"AT3G59700"
"651",651,"AT1G54940"
"2744",2744,"AT4G21070"
"3546",3546,"AT5G39710"
"2327",2327,"AT3G55600"
"3644",3644,"AT5G45580"
"438",438,"AT1G28190"
"484",484,"AT1G31460"
"413",413,"AT1G26180"
"509",509,"AT1G33615"
"828",828,"AT1G66480"
"2587",2587,"AT4G12060"
"940",940,"AT1G73090"
"3554",3554,"AT5G40100"
"1935",1935,"AT3G15200"
"1618",1618,"AT2G44480"
"1587",1587,"AT2G42360"
"2720",2720,"AT4G19130"
"1730",1730,"AT3G03580"
"2762",2762,"AT4G21770"
"3317",3317,"AT5G15900"
"2170",2170,"AT3G44716"
"3888",3888,"AT5G61830"
"1806",1806,"AT3G07375"
"2352",2352,"AT3G57320"
"1617",1617,"AT2G44370"
"3484",3484,"AT5G26980"
"1161",1161,"AT2G14110"
"2547",2547,"AT4G09010"
"2130",2130,"AT3G28100"
"3474",3474,"AT5G25580"
"3166",3166,"AT5G05870"
"301",301,"AT1G17410"
"760",760,"AT1G62260"
"3337",3337,"AT5G17170"
"1815",1815,"AT3G07860"
"2946",2946,"AT4G32860"
"801",801,"AT1G64670"
"3722",3722,"AT5G50665"
"1948",1948,"AT3G16220"
"3526",3526,"AT5G38040"
"3119",3119,"AT5G03210"
"286",286,"AT1G16440"
"2063",2063,"AT3G23740"
"184",184,"AT1G10522"
"3573",3573,"AT5G41320"
"3635",3635,"AT5G44710"
"2552",2552,"AT4G09500"
"2661",2661,"AT4G16060"
"2709",2709,"AT4G18550"
"3502",3502,"AT5G28630"
"3819",3819,"AT5G57010"
"1245",1245,"AT2G20720"
"3520",3520,"AT5G37290"
"1406",1406,"AT2G31450"
"26",26,"AT1G02460"
"40",40,"AT1G03440"
"2588",2588,"AT4G12090"
"1492",1492,"AT2G37240"
"1622",1622,"AT2G44690"
"2921",2921,"AT4G31240"
"938",938,"AT1G72870"
"384",384,"AT1G23000"
"3835",3835,"AT5G58010"
"2648",2648,"AT4G15396"
"2530",2530,"AT4G05100"
"74",74,"AT1G05160"
"3566",3566,"AT5G40630"
"2532",2532,"AT4G05210"
"942",942,"AT1G73177"
"866",866,"AT1G68540"
"3962",3962,"AT5G66500"
"1641",1641,"AT2G45630"
"309",309,"AT1G17650"
"1033",1033,"AT1G78550"
"1751",1751,"AT3G04550"
"3895",3895,"AT5G62170"
"39",39,"AT1G03410"
"2490",2490,"AT4G02210"
"3686",3686,"AT5G48620"
"2319",2319,"AT3G54930"
"2538",2538,"AT4G08035"
"1352",1352,"AT2G28260"
"2616",2616,"AT4G13920"
"899",899,"AT1G70470"
"3427",3427,"AT5G23170"
"549",549,"AT1G47410"
"119",119,"AT1G06740"
"793",793,"AT1G64260"
"2935",2935,"AT4G32000"
"2019",2019,"AT3G20450"
"1181",1181,"AT2G16070"
"3723",3723,"AT5G50720"
"514",514,"AT1G34065"
"293",293,"AT1G17040"
"3901",3901,"AT5G62900"
"2027",2027,"AT3G20910"
"3929",3929,"AT5G64980"
"416",416,"AT1G26360"
"228",228,"AT1G12830"
"2920",2920,"AT4G31115"
"1293",1293,"AT2G23560"
"3303",3303,"AT5G14660"
"2658",2658,"AT4G15950"
"553",553,"AT1G47720"
"3028",3028,"AT4G38480"
"3091",3091,"AT5G02080"
"1452",1452,"AT2G34600"
"2756",2756,"AT4G21610"
"3370",3370,"AT5G18930"
"3229",3229,"AT5G09175"
"904",904,"AT1G70800"
"1113",1113,"AT2G03530"
"2743",2743,"AT4G21065"
"460",460,"AT1G29700"
"3564",3564,"AT5G40590"
"3128",3128,"AT5G03570"
"522",522,"AT1G34780"
"3724",3724,"AT5G50820"
"689",689,"AT1G56690"
"1984",1984,"AT3G18630"
"2005",2005,"AT3G19508"
"2997",2997,"AT4G36120"
"3081",3081,"AT5G01740"
"1888",1888,"AT3G12830"
"3423",3423,"AT5G23060"
"1251",1251,"AT2G21130"
"3308",3308,"AT5G15265"
"880",880,"AT1G69380"
"2784",2784,"AT4G22950"
"486",486,"AT1G31600"
"338",338,"AT1G19490"
"1298",1298,"AT2G23690"
"2334",2334,"AT3G56000"
"1990",1990,"AT3G18800"
"1315",1315,"AT2G25300"
"1005",1005,"AT1G76820"
"2213",2213,"AT3G47710"
"3867",3867,"AT5G60270"
"3364",3364,"AT5G18660"
"3973",3973,"AT5G67140"
"2304",2304,"AT3G53490"
"1118",1118,"AT2G04090"
"2196",2196,"AT3G46950"
"2258",2258,"AT3G50280"
"1432",1432,"AT2G33500"
"1859",1859,"AT3G10450"
"1644",1644,"AT2G45870"
"3558",3558,"AT5G40400"
"2177",2177,"AT3G45610"
"1537",1537,"AT2G39230"
"3540",3540,"AT5G39020"
"3210",3210,"AT5G07790"
"923",923,"AT1G71970"
"1008",1008,"AT1G77122"
"1394",1394,"AT2G30960"
"244",244,"AT1G13700"
"1048",1048,"AT1G79220"
"1837",1837,"AT3G09230"
"1868",1868,"AT3G11220"
"1870",1870,"AT3G11240"
"3685",3685,"AT5G48610"
"2799",2799,"AT4G23950"
"3256",3256,"AT5G10900"
"1205",1205,"AT2G17890"
"3406",3406,"AT5G21280"
"2730",2730,"AT4G19950"
"12",12,"AT1G01670"
"399",399,"AT1G23980"
"1967",1967,"AT3G17640"
"1365",1365,"AT2G29460"
"2092",2092,"AT3G25717"
"326",326,"AT1G18560"
"1145",1145,"AT2G07845"
"3966",3966,"AT5G66670"
"687",687,"AT1G56630"
"1256",1256,"AT2G21280"
"3653",3653,"AT5G46050"
"1466",1466,"AT2G35430"
"1939",1939,"AT3G15395"
"1218",1218,"AT2G18850"
"1873",1873,"AT3G11470"
"211",211,"AT1G11760"
"1687",1687,"AT3G01480"
"3144",3144,"AT5G04780"
"2721",2721,"AT4G19230"
"2025",2025,"AT3G20860"
"79",79,"AT1G05300"
"1277",1277,"AT2G22800"
"423",423,"AT1G26900"
"3266",3266,"AT5G11440"
"206",206,"AT1G11592"
"3456",3456,"AT5G24735"
"1112",1112,"AT2G03500"
"3860",3860,"AT5G59790"
"3116",3116,"AT5G03050"
"1533",1533,"AT2G39100"
"1371",1371,"AT2G29620"
"2298",2298,"AT3G52905"
"2356",2356,"AT3G57580"
"3078",3078,"AT5G01660"
"25",25,"AT1G02420"
"2855",2855,"AT4G27340"
"454",454,"AT1G29390"
"183",183,"AT1G10520"
"1911",1911,"AT3G14060"
"3656",3656,"AT5G46260"
"1268",1268,"AT2G22310"
"2110",2110,"AT3G26900"
"3098",3098,"AT5G02320"
"2094",2094,"AT3G25870"
"3147",3147,"AT5G04890"
"276",276,"AT1G15730"
"3638",3638,"AT5G45020"
"2223",2223,"AT3G48400"
"487",487,"AT1G31760"
"2962",2962,"AT4G33730"
"2775",2775,"AT4G22320"
"2443",2443,"AT3G63140"
"203",203,"AT1G11300"
"3270",3270,"AT5G11570"
"1510",1510,"AT2G37750"
"1917",1917,"AT3G14360"
"2986",2986,"AT4G35390"
"2093",2093,"AT3G25805"
"2874",2874,"AT4G28180"
"2173",2173,"AT3G45260"
"906",906,"AT1G70830"
"1141",1141,"AT2G07175"
"1346",1346,"AT2G27740"
"2883",2883,"AT4G28790"
"1000",1000,"AT1G76560"
"2965",2965,"AT4G33880"
"2146",2146,"AT3G29130"
"2713",2713,"AT4G18810"
"154",154,"AT1G09450"
"2607",2607,"AT4G13220"
"1657",1657,"AT2G46910"
"2187",2187,"AT3G46430"
"3480",3480,"AT5G26320"
"1642",1642,"AT2G45695"
"3828",3828,"AT5G57785"
"2957",2957,"AT4G33180"
"138",138,"AT1G08300"
"3538",3538,"AT5G38900"
"3042",3042,"AT4G39380"
"2600",2600,"AT4G13040"
"2369",2369,"AT3G58270"
"1569",1569,"AT2G41330"
"469",469,"AT1G30515"
"2519",2519,"AT4G04200"
"3617",3617,"AT5G43822"
"1727",1727,"AT3G03470"
"1353",1353,"AT2G28410"
"3898",3898,"AT5G62430"
"490",490,"AT1G31885"
"2113",2113,"AT3G27100"
"3",3,"AT1G01200"
"1319",1319,"AT2G25720"
"3813",3813,"AT5G56590"
"1111",1111,"AT2G03380"
"1459",1459,"AT2G35140"
"3285",3285,"AT5G13270"
"2508",2508,"AT4G03330"
"2766",2766,"AT4G22080"
"966",966,"AT1G74180"
"1051",1051,"AT1G79580"
"1540",1540,"AT2G39410"
"2289",2289,"AT3G52290"
"1742",1742,"AT3G04220"
"995",995,"AT1G76185"
"90",90,"AT1G05750"
"1322",1322,"AT2G25940"
"3070",3070,"AT5G01360"
"1219",1219,"AT2G18890"
"3239",3239,"AT5G09820"
"2242",2242,"AT3G49550"
"1354",1354,"AT2G28440"
"3950",3950,"AT5G65980"
"2808",2808,"AT4G24350"
"2412",2412,"AT3G60810"
"956",956,"AT1G73630"
"2757",2757,"AT4G21620"
"3013",3013,"AT4G37380"
"666",666,"AT1G55475"
"437",437,"AT1G28150"
"1409",1409,"AT2G31600"
"2642",2642,"AT4G15140"
"1093",1093,"AT2G02070"
"2940",2940,"AT4G32450"
"1852",1852,"AT3G10120"
"239",239,"AT1G13530"
"1700",1700,"AT3G02070"
"2168",2168,"AT3G44630"
"3528",3528,"AT5G38140"
"642",642,"AT1G54290"
"2052",2052,"AT3G23080"
"319",319,"AT1G18000"
"954",954,"AT1G73570"
"1439",1439,"AT2G33820"
"312",312,"AT1G17830"
"1467",1467,"AT2G35480"
"2317",2317,"AT3G54780"
"3544",3544,"AT5G39450"
"2793",2793,"AT4G23760"
"771",771,"AT1G62950"
"2323",2323,"AT3G55150"
"3826",3826,"AT5G57345"
"508",508,"AT1G33612"
"2672",2672,"AT4G16570"
"2498",2498,"AT4G02550"
"1667",1667,"AT2G47530"
"2198",2198,"AT3G46990"
