"","phyD_GC_c1.which.mclass....5...1."
"1247","AT2G04842"
"1248","AT2G05120"
"1249","AT2G05160"
"1250","AT2G05185"
"1251","AT2G05215"
"1252","AT2G05350"
"1253","AT2G05400"
"1254","AT2G05440"
"1255","AT2G05510"
"1256","AT2G05620"
"1257","AT2G05760"
"1258","AT2G05910"
"1259","AT2G06200"
"1260","AT2G06465"
"1261","AT2G07325"
"1262","AT2G07585"
"1263","AT2G07633"
"1264","AT2G07638"
"1265","AT2G07641"
"1266","AT2G07655"
"1267","AT2G07665"
"1268","AT2G07674"
"1269","AT2G07675"
"1270","AT2G07687"
"1271","AT2G07706"
"1272","AT2G07707"
"1273","AT2G07719"
"1274","AT2G07739"
"1275","AT2G07773"
"1276","AT2G07777"
"1277","AT2G07779"
"1278","AT2G07785"
"1279","AT2G07850"
"1280","AT2G08345"
"1281","AT2G08435"
"1282","AT2G08665"
"1283","AT2G08685"
"1284","AT2G08750"
"1285","AT2G09250"
"1286","AT2G09465"
"1287","AT2G09640"
"1288","AT2G09660"
"1289","AT2G09945"
"1290","AT2G09975"
"1291","AT2G11225"
"1292","AT2G13440"
"1293","AT2G13600"
"1294","AT2G13690"
"1295","AT2G13810"
"1296","AT2G13900"
"1297","AT2G13960"
"1298","AT2G14050"
"1299","AT2G14095"
"1300","AT2G14520"
"1301","AT2G14620"
"1302","AT2G14660"
"1303","AT2G14920"
"1304","AT2G14960"
"1305","AT2G15310"
"1306","AT2G15370"
"1307","AT2G15440"
"1308","AT2G15680"
"1309","AT2G15820"
"1310","AT2G15960"
"1311","AT2G15980"
"1312","AT2G16050"
"1313","AT2G16250"
"1314","AT2G16270"
"1315","AT2G16385"
"1316","AT2G16390"
"1317","AT2G16430"
"1318","AT2G16970"
"1319","AT2G17033"
"1320","AT2G17040"
"1321","AT2G17140"
"1322","AT2G17220"
"1323","AT2G17260"
"1324","AT2G17430"
"1325","AT2G17442"
"1326","AT2G17525"
"1327","AT2G17650"
"1328","AT2G17730"
"1329","AT2G17787"
"1330","AT2G17830"
"1331","AT2G17880"
"1332","AT2G17940"
"1333","AT2G17970"
"1334","AT2G18000"
"1335","AT2G18060"
"1336","AT2G18100"
"1337","AT2G18245"
"1338","AT2G18270"
"1339","AT2G18360"
"1340","AT2G18450"
"1341","AT2G18620"
"1342","AT2G18650"
"1343","AT2G18660"
"1344","AT2G18680"
"1345","AT2G18760"
"1346","AT2G18780"
"1347","AT2G18890"
"1348","AT2G18915"
"1349","AT2G18940"
"1350","AT2G18950"
"1351","AT2G19120"
"1352","AT2G19130"
"1353","AT2G19280"
"1354","AT2G19310"
"1355","AT2G19380"
"1356","AT2G19440"
"1357","AT2G19530"
"1358","AT2G19582"
"1359","AT2G19710"
"1360","AT2G19780"
"1361","AT2G19860"
"1362","AT2G20020"
"1363","AT2G20100"
"1364","AT2G20110"
"1365","AT2G20180"
"1366","AT2G20210"
"1367","AT2G20260"
"1368","AT2G20290"
"1369","AT2G20340"
"1370","AT2G20362"
"1371","AT2G20495"
"1372","AT2G20540"
"1373","AT2G20550"
"1374","AT2G20560"
"1375","AT2G20680"
"1376","AT2G20770"
"1377","AT2G20815"
"1378","AT2G20835"
"1379","AT2G21130"
"1380","AT2G21280"
"1381","AT2G21370"
"1382","AT2G21540"
"1383","AT2G21550"
"1384","AT2G21590"
"1385","AT2G21710"
"1386","AT2G21800"
"1387","AT2G21820"
"1388","AT2G21830"
"1389","AT2G21860"
"1390","AT2G21960"
"1391","AT2G22070"
"1392","AT2G22140"
"1393","AT2G22190"
"1394","AT2G22240"
"1395","AT2G22260"
"1396","AT2G22360"
"1397","AT2G22410"
"1398","AT2G22482"
"1399","AT2G22650"
"1400","AT2G22730"
"1401","AT2G22740"
"1402","AT2G22821"
"1403","AT2G22830"
"1404","AT2G22850"
"1405","AT2G22890"
"1406","AT2G22910"
"1407","AT2G22920"
"1408","AT2G22930"
"1409","AT2G22980"
"1410","AT2G23093"
"1411","AT2G23100"
"1412","AT2G23130"
"1413","AT2G23290"
"1414","AT2G23348"
"1415","AT2G23360"
"1416","AT2G23410"
"1417","AT2G23430"
"1418","AT2G23440"
"1419","AT2G23470"
"1420","AT2G23520"
"1421","AT2G23530"
"1422","AT2G23670"
"1423","AT2G23672"
"1424","AT2G23680"
"1425","AT2G23755"
"1426","AT2G23760"
"1427","AT2G23770"
"1428","AT2G23910"
"1429","AT2G23960"
"1430","AT2G23987"
"1431","AT2G24120"
"1432","AT2G24140"
"1433","AT2G24190"
"1434","AT2G24250"
"1435","AT2G24310"
"1436","AT2G24350"
"1437","AT2G24390"
"1438","AT2G24395"
"1439","AT2G24520"
"1440","AT2G24530"
"1441","AT2G24540"
"1442","AT2G24545"
"1443","AT2G24592"
"1444","AT2G24630"
"1445","AT2G24700"
"1446","AT2G24762"
"1447","AT2G24820"
"1448","AT2G24960"
"1449","AT2G25000"
"1450","AT2G25050"
"1451","AT2G25090"
"1452","AT2G25130"
"1453","AT2G25160"
"1454","AT2G25220"
"1455","AT2G25290"
"1456","AT2G25300"
"1457","AT2G25350"
"1458","AT2G25510"
"1459","AT2G25580"
"1460","AT2G25590"
"1461","AT2G25605"
"1462","AT2G25680"
"1463","AT2G25690"
"1464","AT2G25737"
"1465","AT2G25940"
"1466","AT2G26000"
"1467","AT2G26250"
"1468","AT2G26290"
"1469","AT2G26310"
"1470","AT2G26390"
"1471","AT2G26440"
"1472","AT2G26520"
"1473","AT2G26540"
"1474","AT2G26870"
"1475","AT2G27035"
"1476","AT2G27060"
"1477","AT2G27150"
"1478","AT2G27200"
"1479","AT2G27389"
"1480","AT2G27430"
"1481","AT2G27480"
"1482","AT2G27490"
"1483","AT2G27690"
"1484","AT2G27790"
"1485","AT2G27800"
"1486","AT2G27920"
"1487","AT2G28050"
"1488","AT2G28100"
"1489","AT2G28105"
"1490","AT2G28260"
"1491","AT2G28305"
"1492","AT2G28440"
"1493","AT2G28460"
"1494","AT2G28590"
"1495","AT2G28650"
"1496","AT2G28690"
"1497","AT2G28830"
"1498","AT2G28860"
"1499","AT2G28870"
"1500","AT2G28880"
"1501","AT2G28930"
"1502","AT2G28990"
"1503","AT2G29065"
"1504","AT2G29130"
"1505","AT2G29180"
"1506","AT2G29260"
"1507","AT2G29525"
"1508","AT2G29640"
"1509","AT2G29650"
"1510","AT2G29670"
"1511","AT2G29720"
"1512","AT2G29760"
"1513","AT2G30010"
"1514","AT2G30100"
"1515","AT2G30140"
"1516","AT2G30150"
"1517","AT2G30170"
"1518","AT2G30320"
"1519","AT2G30350"
"1520","AT2G30370"
"1521","AT2G30380"
"1522","AT2G30390"
"1523","AT2G30480"
"1524","AT2G30505"
"1525","AT2G30695"
"1526","AT2G30890"
"1527","AT2G30933"
"1528","AT2G30945"
"1529","AT2G30960"
"1530","AT2G31010"
"1531","AT2G31141"
"1532","AT2G31150"
"1533","AT2G31230"
"1534","AT2G31290"
"1535","AT2G31300"
"1536","AT2G31310"
"1537","AT2G31580"
"1538","AT2G31600"
"1539","AT2G31650"
"1540","AT2G31830"
"1541","AT2G31840"
"1542","AT2G31865"
"1543","AT2G31870"
"1544","AT2G31920"
"1545","AT2G31930"
"1546","AT2G31940"
"1547","AT2G31990"
"1548","AT2G32000"
"1549","AT2G32010"
"1550","AT2G32030"
"1551","AT2G32120"
"1552","AT2G32179"
"1553","AT2G32180"
"1554","AT2G32390"
"1555","AT2G32400"
"1556","AT2G32410"
"1557","AT2G32450"
"1558","AT2G32470"
"1559","AT2G32500"
"1560","AT2G32800"
"1561","AT2G32840"
"1562","AT2G32930"
"1563","AT2G32990"
"1564","AT2G33050"
"1565","AT2G33051"
"1566","AT2G33110"
"1567","AT2G33180"
"1568","AT2G33250"
"1569","AT2G33290"
"1570","AT2G33500"
"1571","AT2G33540"
"1572","AT2G33580"
"1573","AT2G33640"
"1574","AT2G33680"
"1575","AT2G33735"
"1576","AT2G33760"
"1577","AT2G33793"
"1578","AT2G33820"
"1579","AT2G33835"
"1580","AT2G33860"
"1581","AT2G33980"
"1582","AT2G34000"
"1583","AT2G34060"
"1584","AT2G34090"
"1585","AT2G34185"
"1586","AT2G34200"
"1587","AT2G34350"
"1588","AT2G34355"
"1589","AT2G34390"
"1590","AT2G34400"
"1591","AT2G34420"
"1592","AT2G34450"
"1593","AT2G34510"
"1594","AT2G34530"
"1595","AT2G34540"
"1596","AT2G34650"
"1597","AT2G34830"
"1598","AT2G34860"
"1599","AT2G34910"
"1600","AT2G34920"
"1601","AT2G34930"
"1602","AT2G34940"
"1603","AT2G34980"
"1604","AT2G35030"
"1605","AT2G35035"
"1606","AT2G35155"
"1607","AT2G35160"
"1608","AT2G35170"
"1609","AT2G35200"
"1610","AT2G35210"
"1611","AT2G35290"
"1612","AT2G35350"
"1613","AT2G35382"
"1614","AT2G35430"
"1615","AT2G35490"
"1616","AT2G35500"
"1617","AT2G35540"
"1618","AT2G35585"
"1619","AT2G35600"
"1620","AT2G35658"
"1621","AT2G35690"
"1622","AT2G35738"
"1623","AT2G35740"
"1624","AT2G35750"
"1625","AT2G35760"
"1626","AT2G35770"
"1627","AT2G36000"
"1628","AT2G36010"
"1629","AT2G36050"
"1630","AT2G36090"
"1631","AT2G36355"
"1632","AT2G36370"
"1633","AT2G36430"
"1634","AT2G36570"
"1635","AT2G36650"
"1636","AT2G36730"
"1637","AT2G36840"
"1638","AT2G36970"
"1639","AT2G36990"
"1640","AT2G37070"
"1641","AT2G37210"
"1642","AT2G37240"
"1643","AT2G37260"
"1644","AT2G37280"
"1645","AT2G37300"
"1646","AT2G37440"
"1647","AT2G37450"
"1648","AT2G37460"
"1649","AT2G37530"
"1650","AT2G37540"
"1651","AT2G37560"
"1652","AT2G37580"
"1653","AT2G37590"
"1654","AT2G37630"
"1655","AT2G37640"
"1656","AT2G37650"
"1657","AT2G37700"
"1658","AT2G37710"
"1659","AT2G37770"
"1660","AT2G37920"
"1661","AT2G37925"
"1662","AT2G37930"
"1663","AT2G37950"
"1664","AT2G37960"
"1665","AT2G37980"
"1666","AT2G38010"
"1667","AT2G38070"
"1668","AT2G38100"
"1669","AT2G38210"
"1670","AT2G38240"
"1671","AT2G38430"
"1672","AT2G38500"
"1673","AT2G38530"
"1674","AT2G38570"
"1675","AT2G38695"
"1676","AT2G38750"
"1677","AT2G38760"
"1678","AT2G38780"
"1679","AT2G38820"
"1680","AT2G38830"
"1681","AT2G39040"
"1682","AT2G39050"
"1683","AT2G39180"
"1684","AT2G39220"
"1685","AT2G39230"
"1686","AT2G39350"
"1687","AT2G39360"
"1688","AT2G39400"
"1689","AT2G39435"
"1690","AT2G39510"
"1691","AT2G39560"
"1692","AT2G39650"
"1693","AT2G39710"
"1694","AT2G39730"
"1695","AT2G39880"
"1696","AT2G39910"
"1697","AT2G40030"
"1698","AT2G40090"
"1699","AT2G40165"
"1700","AT2G40230"
"1701","AT2G40240"
"1702","AT2G40300"
"1703","AT2G40690"
"1704","AT2G40711"
"1705","AT2G40720"
"1706","AT2G40770"
"1707","AT2G40810"
"1708","AT2G40860"
"1709","AT2G40880"
"1710","AT2G40920"
"1711","AT2G40960"
"1712","AT2G41040"
"1713","AT2G41080"
"1714","AT2G41105"
"1715","AT2G41170"
"1716","AT2G41290"
"1717","AT2G41300"
"1718","AT2G41340"
"1719","AT2G41450"
"1720","AT2G41505"
"1721","AT2G41550"
"1722","AT2G41610"
"1723","AT2G41720"
"1724","AT2G41830"
"1725","AT2G41870"
"1726","AT2G41880"
"1727","AT2G41905"
"1728","AT2G41990"
"1729","AT2G42010"
"1730","AT2G42065"
"1731","AT2G42130"
"1732","AT2G42247"
"1733","AT2G42250"
"1734","AT2G42260"
"1735","AT2G42270"
"1736","AT2G42290"
"1737","AT2G42320"
"1738","AT2G42365"
"1739","AT2G42380"
"1740","AT2G42395"
"1741","AT2G42430"
"1742","AT2G42450"
"1743","AT2G42485"
"1744","AT2G42530"
"1745","AT2G42640"
"1746","AT2G42730"
"1747","AT2G42760"
"1748","AT2G42870"
"1749","AT2G42920"
"1750","AT2G42950"
"1751","AT2G42975"
"1752","AT2G43120"
"1753","AT2G43140"
"1754","AT2G43180"
"1755","AT2G43200"
"1756","AT2G43250"
"1757","AT2G43310"
"1758","AT2G43375"
"1759","AT2G43445"
"1760","AT2G43465"
"1761","AT2G43500"
"1762","AT2G43560"
"1763","AT2G43570"
"1764","AT2G43600"
"1765","AT2G43620"
"1766","AT2G43700"
"1767","AT2G43800"
"1768","AT2G43840"
"1769","AT2G43900"
"1770","AT2G43990"
"1771","AT2G44000"
"1772","AT2G44190"
"1773","AT2G44230"
"1774","AT2G44280"
"1775","AT2G44290"
"1776","AT2G44440"
"1777","AT2G44480"
"1778","AT2G44600"
"1779","AT2G44630"
"1780","AT2G44690"
"1781","AT2G44760"
"1782","AT2G44798"
"1783","AT2G44840"
"1784","AT2G44900"
"1785","AT2G44940"
"1786","AT2G44980"
"1787","AT2G45023"
"1788","AT2G45040"
"1789","AT2G45080"
"1790","AT2G45100"
"1791","AT2G45270"
"1792","AT2G45320"
"1793","AT2G45480"
"1794","AT2G45500"
"1795","AT2G45740"
"1796","AT2G45750"
"1797","AT2G45770"
"1798","AT2G45870"
"1799","AT2G45880"
"1800","AT2G45890"
"1801","AT2G45970"
"1802","AT2G46110"
"1803","AT2G46130"
"1804","AT2G46160"
"1805","AT2G46192"
"1806","AT2G46210"
"1807","AT2G46240"
"1808","AT2G46310"
"1809","AT2G46320"
"1810","AT2G46400"
"1811","AT2G46430"
"1812","AT2G46530"
"1813","AT2G46535"
"1814","AT2G46570"
"1815","AT2G46572"
"1816","AT2G46610"
"1817","AT2G46650"
"1818","AT2G46735"
"1819","AT2G46760"
"1820","AT2G46790"
"1821","AT2G46810"
"1822","AT2G46820"
"1823","AT2G46910"
"1824","AT2G46915"
"1825","AT2G46940"
"1826","AT2G46950"
"1827","AT2G46970"
"1828","AT2G46980"
"1829","AT2G46990"
"1830","AT2G47010"
"1831","AT2G47015"
"1832","AT2G47090"
"1833","AT2G47180"
"1834","AT2G47260"
"1835","AT2G47300"
"1836","AT2G47310"
"1837","AT2G47370"
"1838","AT2G47460"
"1839","AT2G47480"
"1840","AT2G47550"
"1841","AT2G47560"
"1842","AT2G47670"
"1843","AT2G47680"
"1844","AT2G47800"
"1845","AT2G47910"
"1846","AT2G47920"
"1847","AT2G48075"
"1848","AT2G48080"
"1849","AT2G48110"
"1850","AT3G01105"
"1851","AT3G01142"
"1852","AT3G01175"
"1853","AT3G01180"
"1854","AT3G01202"
"1855","AT3G01210"
"1856","AT3G01330"
"1857","AT3G01430"
"1858","AT3G01475"
"1859","AT3G01480"
"1860","AT3G01510"
"1861","AT3G01515"
"1862","AT3G01545"
"1863","AT3G01670"
"1864","AT3G01680"
"1865","AT3G01710"
"1866","AT3G01750"
"1867","AT3G01830"
"1868","AT3G01840"
"1869","AT3G01890"
"1870","AT3G01895"
"1871","AT3G01920"
"1872","AT3G02010"
"1873","AT3G02020"
"1874","AT3G02050"
"1875","AT3G02060"
"1876","AT3G02130"
"1877","AT3G02215"
"1878","AT3G02242"
"1879","AT3G02330"
"1880","AT3G02380"
"1881","AT3G02450"
"1882","AT3G02493"
"1883","AT3G02505"
"1884","AT3G02510"
"1885","AT3G02535"
"1886","AT3G02590"
"1887","AT3G02610"
"1888","AT3G02680"
"1889","AT3G02730"
"1890","AT3G02832"
"1891","AT3G02890"
"1892","AT3G02930"
"1893","AT3G02940"
"1894","AT3G03020"
"1895","AT3G03090"
"1896","AT3G03110"
"1897","AT3G03200"
"1898","AT3G03215"
"1899","AT3G03280"
"1900","AT3G03360"
"1901","AT3G03440"
"1902","AT3G03460"
"1903","AT3G03470"
"1904","AT3G03495"
"1905","AT3G03505"
"1906","AT3G03535"
"1907","AT3G03580"
"1908","AT3G03640"
"1909","AT3G03650"
"1910","AT3G03660"
"1911","AT3G03710"
"1912","AT3G03750"
"1913","AT3G03770"
"1914","AT3G04060"
"1915","AT3G04130"
"1916","AT3G04220"
"1917","AT3G04260"
"1918","AT3G04310"
"1919","AT3G04330"
"1920","AT3G04360"
"1921","AT3G04370"
"1922","AT3G04380"
"1923","AT3G04440"
"1924","AT3G04443"
"1925","AT3G04485"
"1926","AT3G04620"
"1927","AT3G04650"
"1928","AT3G04750"
"1929","AT3G04800"
"1930","AT3G04850"
"1931","AT3G04860"
"1932","AT3G04980"
"1933","AT3G05015"
"1934","AT3G05030"
"1935","AT3G05140"
"1936","AT3G05160"
"1937","AT3G05170"
"1938","AT3G05190"
"1939","AT3G05320"
"1940","AT3G05350"
"1941","AT3G05360"
"1942","AT3G05410"
"1943","AT3G05480"
"1944","AT3G05510"
"1945","AT3G05550"
"1946","AT3G05640"
"1947","AT3G05685"
"1948","AT3G05740"
"1949","AT3G05750"
"1950","AT3G05800"
"1951","AT3G05850"
"1952","AT3G05936"
"1953","AT3G06020"
"1954","AT3G06150"
"1955","AT3G06210"
"1956","AT3G06360"
"1957","AT3G06455"
"1958","AT3G06460"
"1959","AT3G06480"
"1960","AT3G06600"
"1961","AT3G06660"
"1962","AT3G06690"
"1963","AT3G06830"
"1964","AT3G06910"
"1965","AT3G06920"
"1966","AT3G06950"
"1967","AT3G06980"
"1968","AT3G06990"
"1969","AT3G07290"
"1970","AT3G07375"
"1971","AT3G07400"
"1972","AT3G07425"
"1973","AT3G07500"
"1974","AT3G07525"
"1975","AT3G07530"
"1976","AT3G07540"
"1977","AT3G07550"
"1978","AT3G07615"
"1979","AT3G07670"
"1980","AT3G07700"
"1981","AT3G07870"
"1982","AT3G07900"
"1983","AT3G07930"
"1984","AT3G07960"
"1985","AT3G07980"
"1986","AT3G08000"
"1987","AT3G08010"
"1988","AT3G08020"
"1989","AT3G08225"
"1990","AT3G08230"
"1991","AT3G08490"
"1992","AT3G08505"
"1993","AT3G08665"
"1994","AT3G08785"
"1995","AT3G08800"
"1996","AT3G08840"
"1997","AT3G08860"
"1998","AT3G08920"
"1999","AT3G08940"
"2000","AT3G08990"
"2001","AT3G09010"
"2002","AT3G09020"
"2003","AT3G09040"
"2004","AT3G09050"
"2005","AT3G09060"
"2006","AT3G09150"
"2007","AT3G09190"
"2008","AT3G09290"
"2009","AT3G09330"
"2010","AT3G09370"
"2011","AT3G09430"
"2012","AT3G09480"
"2013","AT3G09540"
"2014","AT3G09580"
"2015","AT3G09650"
"2016","AT3G09660"
"2017","AT3G09710"
"2018","AT3G09730"
"2019","AT3G09745"
"2020","AT3G09780"
"2021","AT3G09830"
"2022","AT3G09855"
"2023","AT3G09910"
"2024","AT3G09960"
"2025","AT3G10040"
"2026","AT3G10060"
"2027","AT3G10070"
"2028","AT3G10120"
"2029","AT3G10130"
"2030","AT3G10180"
"2031","AT3G10370"
"2032","AT3G10390"
"2033","AT3G10440"
"2034","AT3G10470"
"2035","AT3G10527"
"2036","AT3G10680"
"2037","AT3G10815"
"2038","AT3G10820"
"2039","AT3G10960"
"2040","AT3G11010"
"2041","AT3G11020"
"2042","AT3G11040"
"2043","AT3G11150"
"2044","AT3G11210"
"2045","AT3G11390"
"2046","AT3G11402"
"2047","AT3G11440"
"2048","AT3G11470"
"2049","AT3G11570"
"2050","AT3G11591"
"2051","AT3G11640"
"2052","AT3G11670"
"2053","AT3G11745"
"2054","AT3G11840"
"2055","AT3G11850"
"2056","AT3G11950"
"2057","AT3G12060"
"2058","AT3G12145"
"2059","AT3G12345"
"2060","AT3G12502"
"2061","AT3G12510"
"2062","AT3G12520"
"2063","AT3G12540"
"2064","AT3G12580"
"2065","AT3G12690"
"2066","AT3G12770"
"2067","AT3G12820"
"2068","AT3G13061"
"2069","AT3G13090"
"2070","AT3G13100"
"2071","AT3G13180"
"2072","AT3G13225"
"2073","AT3G13240"
"2074","AT3G13380"
"2075","AT3G13404"
"2076","AT3G13420"
"2077","AT3G13437"
"2078","AT3G13590"
"2079","AT3G13682"
"2080","AT3G13782"
"2081","AT3G13810"
"2082","AT3G13880"
"2083","AT3G13950"
"2084","AT3G13980"
"2085","AT3G14020"
"2086","AT3G14060"
"2087","AT3G14070"
"2088","AT3G14075"
"2089","AT3G14160"
"2090","AT3G14170"
"2091","AT3G14185"
"2092","AT3G14330"
"2093","AT3G14340"
"2094","AT3G14360"
"2095","AT3G14370"
"2096","AT3G14470"
"2097","AT3G14550"
"2098","AT3G14580"
"2099","AT3G14590"
"2100","AT3G14650"
"2101","AT3G14730"
"2102","AT3G14750"
"2103","AT3G14900"
"2104","AT3G15030"
"2105","AT3G15110"
"2106","AT3G15130"
"2107","AT3G15250"
"2108","AT3G15340"
"2109","AT3G15356"
"2110","AT3G15440"
"2111","AT3G15500"
"2112","AT3G15518"
"2113","AT3G15540"
"2114","AT3G15550"
"2115","AT3G15570"
"2116","AT3G15620"
"2117","AT3G15720"
"2118","AT3G15760"
"2119","AT3G15890"
"2120","AT3G15900"
"2121","AT3G15990"
"2122","AT3G16000"
"2123","AT3G16010"
"2124","AT3G16030"
"2125","AT3G16150"
"2126","AT3G16170"
"2127","AT3G16220"
"2128","AT3G16280"
"2129","AT3G16320"
"2130","AT3G16390"
"2131","AT3G16510"
"2132","AT3G16560"
"2133","AT3G16710"
"2134","AT3G16730"
"2135","AT3G16750"
"2136","AT3G16890"
"2137","AT3G16900"
"2138","AT3G17030"
"2139","AT3G17250"
"2140","AT3G17460"
"2141","AT3G17470"
"2142","AT3G17640"
"2143","AT3G17680"
"2144","AT3G17710"
"2145","AT3G17730"
"2146","AT3G17790"
"2147","AT3G17920"
"2148","AT3G17930"
"2149","AT3G18020"
"2150","AT3G18050"
"2151","AT3G18070"
"2152","AT3G18090"
"2153","AT3G18100"
"2154","AT3G18110"
"2155","AT3G18200"
"2156","AT3G18250"
"2157","AT3G18295"
"2158","AT3G18310"
"2159","AT3G18390"
"2160","AT3G18400"
"2161","AT3G18440"
"2162","AT3G18450"
"2163","AT3G18535"
"2164","AT3G18660"
"2165","AT3G18670"
"2166","AT3G18730"
"2167","AT3G18750"
"2168","AT3G18770"
"2169","AT3G18850"
"2170","AT3G18880"
"2171","AT3G18890"
"2172","AT3G18930"
"2173","AT3G18970"
"2174","AT3G19002"
"2175","AT3G19210"
"2176","AT3G19250"
"2177","AT3G19280"
"2178","AT3G19300"
"2179","AT3G19500"
"2180","AT3G19570"
"2181","AT3G19615"
"2182","AT3G19810"
"2183","AT3G19830"
"2184","AT3G19970"
"2185","AT3G20040"
"2186","AT3G20110"
"2187","AT3G20200"
"2188","AT3G20270"
"2189","AT3G20300"
"2190","AT3G20420"
"2191","AT3G20440"
"2192","AT3G20480"
"2193","AT3G20600"
"2194","AT3G20820"
"2195","AT3G20860"
"2196","AT3G20880"
"2197","AT3G20890"
"2198","AT3G20910"
"2199","AT3G20930"
"2200","AT3G20935"
"2201","AT3G21180"
"2202","AT3G21330"
"2203","AT3G21340"
"2204","AT3G21360"
"2205","AT3G21530"
"2206","AT3G21580"
"2207","AT3G21600"
"2208","AT3G21750"
"2209","AT3G21810"
"2210","AT3G22104"
"2211","AT3G22235"
"2212","AT3G22430"
"2213","AT3G22450"
"2214","AT3G22470"
"2215","AT3G22550"
"2216","AT3G22670"
"2217","AT3G22740"
"2218","AT3G22760"
"2219","AT3G22800"
"2220","AT3G22880"
"2221","AT3G22900"
"2222","AT3G22961"
"2223","AT3G23150"
"2224","AT3G23210"
"2225","AT3G23250"
"2226","AT3G23330"
"2227","AT3G23370"
"2228","AT3G23410"
"2229","AT3G23440"
"2230","AT3G23530"
"2231","AT3G23610"
"2232","AT3G23930"
"2233","AT3G24065"
"2234","AT3G24090"
"2235","AT3G24150"
"2236","AT3G24190"
"2237","AT3G24255"
"2238","AT3G24310"
"2239","AT3G24320"
"2240","AT3G24360"
"2241","AT3G24430"
"2242","AT3G24460"
"2243","AT3G24463"
"2244","AT3G24495"
"2245","AT3G24515"
"2246","AT3G24560"
"2247","AT3G24575"
"2248","AT3G24820"
"2249","AT3G24982"
"2250","AT3G25013"
"2251","AT3G25030"
"2252","AT3G25410"
"2253","AT3G25430"
"2254","AT3G25480"
"2255","AT3G25510"
"2256","AT3G25560"
"2257","AT3G25597"
"2258","AT3G25640"
"2259","AT3G25655"
"2260","AT3G25690"
"2261","AT3G25740"
"2262","AT3G25805"
"2263","AT3G25820"
"2264","AT3G25830"
"2265","AT3G25855"
"2266","AT3G25870"
"2267","AT3G25882"
"2268","AT3G25970"
"2269","AT3G26050"
"2270","AT3G26060"
"2271","AT3G26070"
"2272","AT3G26085"
"2273","AT3G26115"
"2274","AT3G26130"
"2275","AT3G26210"
"2276","AT3G26240"
"2277","AT3G26290"
"2278","AT3G26300"
"2279","AT3G26330"
"2280","AT3G26380"
"2281","AT3G26480"
"2282","AT3G26500"
"2283","AT3G26570"
"2284","AT3G26630"
"2285","AT3G26840"
"2286","AT3G27120"
"2287","AT3G27180"
"2288","AT3G27290"
"2289","AT3G27475"
"2290","AT3G27480"
"2291","AT3G27490"
"2292","AT3G27500"
"2293","AT3G27540"
"2294","AT3G27630"
"2295","AT3G27670"
"2296","AT3G27870"
"2297","AT3G27880"
"2298","AT3G28030"
"2299","AT3G28040"
"2300","AT3G28100"
"2301","AT3G28150"
"2302","AT3G28210"
"2303","AT3G28370"
"2304","AT3G28380"
"2305","AT3G28460"
"2306","AT3G28640"
"2307","AT3G28650"
"2308","AT3G28660"
"2309","AT3G28760"
"2310","AT3G28770"
"2311","AT3G28850"
"2312","AT3G29185"
"2313","AT3G29230"
"2314","AT3G29290"
"2315","AT3G29300"
"2316","AT3G29330"
"2317","AT3G29400"
"2318","AT3G29410"
"2319","AT3G29635"
"2320","AT3G29644"
"2321","AT3G29680"
"2322","AT3G29810"
"2323","AT3G30580"
"2324","AT3G30841"
"2325","AT3G32030"
"2326","AT3G42640"
"2327","AT3G42670"
"2328","AT3G42860"
"2329","AT3G43110"
"2330","AT3G43190"
"2331","AT3G43210"
"2332","AT3G43580"
"2333","AT3G43720"
"2334","AT3G43890"
"2335","AT3G43920"
"2336","AT3G43960"
"2337","AT3G44160"
"2338","AT3G44326"
"2339","AT3G44400"
"2340","AT3G44530"
"2341","AT3G44610"
"2342","AT3G44630"
"2343","AT3G44690"
"2344","AT3G44700"
"2345","AT3G44716"
"2346","AT3G44730"
"2347","AT3G44753"
"2348","AT3G44820"
"2349","AT3G44880"
"2350","AT3G44940"
"2351","AT3G44990"
"2352","AT3G45020"
"2353","AT3G45050"
"2354","AT3G45160"
"2355","AT3G45260"
"2356","AT3G45280"
"2357","AT3G45390"
"2358","AT3G45420"
"2359","AT3G45430"
"2360","AT3G45530"
"2361","AT3G45610"
"2362","AT3G45720"
"2363","AT3G45750"
"2364","AT3G45840"
"2365","AT3G45880"
"2366","AT3G45960"
"2367","AT3G46080"
"2368","AT3G46270"
"2369","AT3G46330"
"2370","AT3G46540"
"2371","AT3G46610"
"2372","AT3G46650"
"2373","AT3G46658"
"2374","AT3G46660"
"2375","AT3G46668"
"2376","AT3G46700"
"2377","AT3G46730"
"2378","AT3G46790"
"2379","AT3G46800"
"2380","AT3G46810"
"2381","AT3G46880"
"2382","AT3G46920"
"2383","AT3G46930"
"2384","AT3G46950"
"2385","AT3G47050"
"2386","AT3G47060"
"2387","AT3G47070"
"2388","AT3G47080"
"2389","AT3G47180"
"2390","AT3G47390"
"2391","AT3G47400"
"2392","AT3G47450"
"2393","AT3G47530"
"2394","AT3G47560"
"2395","AT3G47570"
"2396","AT3G47650"
"2397","AT3G47700"
"2398","AT3G47820"
"2399","AT3G47830"
"2400","AT3G47950"
"2401","AT3G47960"
"2402","AT3G48020"
"2403","AT3G48120"
"2404","AT3G48187"
"2405","AT3G48260"
"2406","AT3G48340"
"2407","AT3G48400"
"2408","AT3G48425"
"2409","AT3G48470"
"2410","AT3G48500"
