"","WS_FLT_c1.which.mclass....3...1."
"1164","AT2G42930"
"1165","AT2G42955"
"1166","AT2G42980"
"1167","AT2G43000"
"1168","AT2G43220"
"1169","AT2G43270"
"1170","AT2G43470"
"1171","AT2G43530"
"1172","AT2G43550"
"1173","AT2G43690"
"1174","AT2G43700"
"1175","AT2G43745"
"1176","AT2G43930"
"1177","AT2G44210"
"1178","AT2G44340"
"1179","AT2G44460"
"1180","AT2G44480"
"1181","AT2G44590"
"1182","AT2G44735"
"1183","AT2G44920"
"1184","AT2G45130"
"1185","AT2G45350"
"1186","AT2G45410"
"1187","AT2G45560"
"1188","AT2G45570"
"1189","AT2G45600"
"1190","AT2G45760"
"1191","AT2G45800"
"1192","AT2G45840"
"1193","AT2G45850"
"1194","AT2G45900"
"1195","AT2G46050"
"1196","AT2G46070"
"1197","AT2G46360"
"1198","AT2G46380"
"1199","AT2G46420"
"1200","AT2G46660"
"1201","AT2G46670"
"1202","AT2G46840"
"1203","AT2G47150"
"1204","AT2G47190"
"1205","AT2G47200"
"1206","AT2G47245"
"1207","AT2G47275"
"1208","AT2G47460"
"1209","AT2G47560"
"1210","AT2G47750"
"1211","AT2G47770"
"1212","AT2G47780"
"1213","AT2G47844"
"1214","AT2G47870"
"1215","AT2G48121"
"1216","AT3G00985"
"1217","AT3G01015"
"1218","AT3G01035"
"1219","AT3G01045"
"1220","AT3G01065"
"1221","AT3G01080"
"1222","AT3G01115"
"1223","AT3G01135"
"1224","AT3G01145"
"1225","AT3G01185"
"1226","AT3G01225"
"1227","AT3G01235"
"1228","AT3G01250"
"1229","AT3G01311"
"1230","AT3G01345"
"1231","AT3G01375"
"1232","AT3G01385"
"1233","AT3G01490"
"1234","AT3G01525"
"1235","AT3G01530"
"1236","AT3G01600"
"1237","AT3G01620"
"1238","AT3G01660"
