"","X","WS_FLT_c1.which.mclass....1...1."
"3638",3638,"AT4G30662"
"159",159,"AT1G07250"
"2732",2732,"AT3G42170"
"4053",4053,"AT5G09300"
"613",613,"AT1G30080"
"4786",4786,"AT5G55200"
"3230",3230,"AT4G07825"
"4482",4482,"AT5G38690"
"4805",4805,"AT5G56120"
"656",656,"AT1G32860"
"963",963,"AT1G63690"
"1595",1595,"AT2G23820"
"4505",4505,"AT5G40590"
"2508",2508,"AT3G18510"
"1317",1317,"AT2G01210"
"2476",2476,"AT3G16760"
"798",798,"AT1G51710"
"5016",5016,"AT5G64920"
"333",333,"AT1G15030"
"340",340,"AT1G15385"
"4015",4015,"AT5G06780"
"3061",3061,"AT3G61850"
"931",931,"AT1G61840"
"1762",1762,"AT2G31740"
"1160",1160,"AT1G74100"
"2379",2379,"AT3G13030"
"1181",1181,"AT1G75280"
"1201",1201,"AT1G76240"
"1182",1182,"AT1G75335"
"702",702,"AT1G43900"
"18",18,"AT1G01910"
"522",522,"AT1G24764"
"2396",2396,"AT3G13670"
"1265",1265,"AT1G79440"
"2922",2922,"AT3G54750"
"2600",2600,"AT3G22990"
"497",497,"AT1G23100"
"3178",3178,"AT4G02820"
"1885",1885,"AT2G38280"
"160",160,"AT1G07260"
"2772",2772,"AT3G47300"
"1229",1229,"AT1G77510"
"1399",1399,"AT2G07690"
"356",356,"AT1G15970"
"3259",3259,"AT4G10180"
"467",467,"AT1G22065"
"4576",4576,"AT5G44180"
"1967",1967,"AT2G41760"
"25",25,"AT1G02110"
"548",548,"AT1G26910"
"1213",1213,"AT1G76690"
"747",747,"AT1G48420"
"2201",2201,"AT3G05680"
"2960",2960,"AT3G56910"
"4523",4523,"AT5G41280"
"4421",4421,"AT5G27840"
"939",939,"AT1G62510"
"1835",1835,"AT2G35736"
"4405",4405,"AT5G26860"
"4776",4776,"AT5G54585"
"3326",3326,"AT4G14520"
"2986",2986,"AT3G58040"
"2782",2782,"AT3G47890"
"750",750,"AT1G48610"
"580",580,"AT1G28260"
"4177",4177,"AT5G14730"
"190",190,"AT1G08450"
"2678",2678,"AT3G26900"
"640",640,"AT1G31940"
"528",528,"AT1G25520"
"600",600,"AT1G29330"
"682",682,"AT1G35190"
"4338",4338,"AT5G22950"
"3634",3634,"AT4G30480"
"4992",4992,"AT5G63880"
"5058",5058,"AT5G66310"
"4794",4794,"AT5G55550"
"4041",4041,"AT5G08391"
"1846",1846,"AT2G36290"
"970",970,"AT1G64200"
"3221",3221,"AT4G05460"
"2907",2907,"AT3G54220"
"1647",1647,"AT2G26355"
"642",642,"AT1G32127"
"2221",2221,"AT3G06750"
"3456",3456,"AT4G22235"
"2234",2234,"AT3G07180"
"1881",1881,"AT2G37940"
"3053",3053,"AT3G61460"
"3859",3859,"AT4G39100"
"3686",3686,"AT4G32660"
"3135",3135,"AT4G01250"
"2312",2312,"AT3G10490"
"808",808,"AT1G52370"
"4529",4529,"AT5G41770"
"4651",4651,"AT5G48100"
"1969",1969,"AT2G41790"
"4279",4279,"AT5G19390"
"4737",4737,"AT5G52210"
"807",807,"AT1G52360"
"897",897,"AT1G58440"
"3314",3314,"AT4G13950"
"1424",1424,"AT2G15280"
"3209",3209,"AT4G04950"
"2544",2544,"AT3G20130"
"4822",4822,"AT5G56890"
"1076",1076,"AT1G70330"
"765",765,"AT1G49320"
"4208",4208,"AT5G16290"
"833",833,"AT1G53730"
"3489",3489,"AT4G24240"
"4242",4242,"AT5G17640"
"3292",3292,"AT4G12390"
"2023",2023,"AT2G45010"
"2681",2681,"AT3G27030"
"4723",4723,"AT5G51560"
"2219",2219,"AT3G06590"
"4642",4642,"AT5G47740"
"783",783,"AT1G50560"
"4050",4050,"AT5G09250"
"4220",4220,"AT5G16600"
"1250",1250,"AT1G78770"
"1327",1327,"AT2G01630"
"2723",2723,"AT3G29390"
"753",753,"AT1G48650"
"4287",4287,"AT5G19740"
"2080",2080,"AT2G47490"
"1462",1462,"AT2G17250"
"2989",2989,"AT3G58130"
"2321",2321,"AT3G10740"
"1385",1385,"AT2G05755"
"3633",3633,"AT4G30420"
"4078",4078,"AT5G10560"
"2028",2028,"AT2G45240"
"661",661,"AT1G33230"
"2548",2548,"AT3G20290"
"2488",2488,"AT3G17430"
"569",569,"AT1G27730"
"1407",1407,"AT2G12646"
"1676",1676,"AT2G27400"
"337",337,"AT1G15230"
"1427",1427,"AT2G15430"
"3249",3249,"AT4G09570"
"2128",2128,"AT3G02600"
"4386",4386,"AT5G25520"
"545",545,"AT1G26820"
"2304",2304,"AT3G10230"
"3316",3316,"AT4G14145"
"1475",1475,"AT2G17630"
"1450",1450,"AT2G16750"
"3233",3233,"AT4G08160"
"4785",4785,"AT5G55130"
"353",353,"AT1G15920"
"1842",1842,"AT2G36070"
"3480",3480,"AT4G23870"
"2568",2568,"AT3G21190"
"2470",2470,"AT3G16440"
"4600",4600,"AT5G45430"
"5054",5054,"AT5G66200"
"1254",1254,"AT1G78895"
"4661",4661,"AT5G48500"
"3433",3433,"AT4G20270"
"4619",4619,"AT5G46750"
"4852",4852,"AT5G58090"
"1927",1927,"AT2G39890"
"4171",4171,"AT5G14540"
"3838",3838,"AT4G38250"
"1357",1357,"AT2G02960"
"2579",2579,"AT3G21680"
"2673",2673,"AT3G26670"
"4641",4641,"AT5G47730"
"135",135,"AT1G06230"
"4691",4691,"AT5G49940"
"647",647,"AT1G32370"
"3064",3064,"AT3G62020"
"593",593,"AT1G29025"
"225",225,"AT1G09920"
"2833",2833,"AT3G50910"
"122",122,"AT1G05940"
"4901",4901,"AT5G60210"
"3984",3984,"AT5G05710"
"892",892,"AT1G58030"
"3712",3712,"AT4G33300"
"3504",3504,"AT4G24760"
"5077",5077,"AT5G67190"
"144",144,"AT1G06570"
"2406",2406,"AT3G14000"
"259",259,"AT1G11430"
"4292",4292,"AT5G19980"
"5063",5063,"AT5G66590"
"1670",1670,"AT2G27170"
"3470",3470,"AT4G22756"
"4203",4203,"AT5G15860"
"851",851,"AT1G54770"
"1688",1688,"AT2G27900"
"1245",1245,"AT1G78590"
"1117",1117,"AT1G72040"
"328",328,"AT1G14730"
"1513",1513,"AT2G19572"
"2044",2044,"AT2G45810"
"3169",3169,"AT4G02600"
"1363",1363,"AT2G03500"
"3720",3720,"AT4G33670"
"3757",3757,"AT4G35200"
"1904",1904,"AT2G39260"
"1110",1110,"AT1G71850"
"3083",3083,"AT3G62680"
"2443",2443,"AT3G15300"
"2002",2002,"AT2G44080"
"553",553,"AT1G27050"
"4069",4069,"AT5G10010"
"1561",1561,"AT2G22120"
"4768",4768,"AT5G53800"
"341",341,"AT1G15390"
"4305",4305,"AT5G20820"
"1380",1380,"AT2G05230"
"3488",3488,"AT4G24230"
"4896",4896,"AT5G59820"
"3449",3449,"AT4G21610"
"554",554,"AT1G27130"
"728",728,"AT1G47310"
"1987",1987,"AT2G43110"
"3146",3146,"AT4G01710"
"2950",2950,"AT3G56210"
"2624",2624,"AT3G24180"
"2868",2868,"AT3G52220"
"222",222,"AT1G09815"
"1507",1507,"AT2G19450"
"4796",4796,"AT5G55730"
"3282",3282,"AT4G11655"
"403",403,"AT1G18630"
"887",887,"AT1G56680"
"4949",4949,"AT5G62500"
"4169",4169,"AT5G14390"
"3890",3890,"AT5G01340"
"609",609,"AT1G29890"
"4864",4864,"AT5G58490"
"3837",3837,"AT4G38240"
"4013",4013,"AT5G06700"
"3495",3495,"AT4G24400"
"2279",2279,"AT3G09180"
"3647",3647,"AT4G30996"
"2536",2536,"AT3G19720"
"227",227,"AT1G09980"
"1268",1268,"AT1G79529"
"850",850,"AT1G54610"
"3377",3377,"AT4G17140"
"696",696,"AT1G43580"
"3748",3748,"AT4G34840"
"1765",1765,"AT2G31800"
"1129",1129,"AT1G72410"
"868",868,"AT1G55680"
"2564",2564,"AT3G20970"
"3180",3180,"AT4G02860"
"525",525,"AT1G25380"
"1909",1909,"AT2G39420"
"1420",1420,"AT2G14820"
"1828",1828,"AT2G35470"
"1478",1478,"AT2G17980"
"3690",3690,"AT4G32830"
"1868",1868,"AT2G37380"
"2778",2778,"AT3G47640"
"4146",4146,"AT5G13390"
"860",860,"AT1G55260"
"4378",4378,"AT5G25170"
"4161",4161,"AT5G14050"
"2489",2489,"AT3G17590"
"4511",4511,"AT5G40760"
"3846",3846,"AT4G38490"
"3963",3963,"AT5G04710"
"4647",4647,"AT5G47840"
"2482",2482,"AT3G17000"
"3365",3365,"AT4G16447"
"1997",1997,"AT2G43630"
"3896",3896,"AT5G01600"
"4779",4779,"AT5G54840"
"301",301,"AT1G13390"
"2658",2658,"AT3G25980"
"2296",2296,"AT3G09970"
"3499",3499,"AT4G24550"
"2026",2026,"AT2G45160"
"2178",2178,"AT3G04680"
"4195",4195,"AT5G15470"
"2719",2719,"AT3G29170"
"3620",3620,"AT4G29950"
"4744",4744,"AT5G52830"
"1473",1473,"AT2G17530"
"1825",1825,"AT2G35050"
"2411",2411,"AT3G14110"
"3674",3674,"AT4G32070"
"4122",4122,"AT5G12290"
"3576",3576,"AT4G27750"
"2549",2549,"AT3G20310"
"3885",3885,"AT5G01090"
"4762",4762,"AT5G53480"
"3243",3243,"AT4G08810"
"1580",1580,"AT2G22840"
"1087",1087,"AT1G70990"
"4879",4879,"AT5G58990"
"4695",4695,"AT5G50090"
"681",681,"AT1G34770"
"450",450,"AT1G21160"
"4986",4986,"AT5G63650"
"2707",2707,"AT3G28670"
"794",794,"AT1G51600"
"3919",3919,"AT5G02440"
"3362",3362,"AT4G16380"
"788",788,"AT1G50630"
"4756",4756,"AT5G53290"
"2936",2936,"AT3G55400"
"4106",4106,"AT5G11910"
"3375",3375,"AT4G17085"
"3965",3965,"AT5G04850"
"590",590,"AT1G28580"
"1284",1284,"AT1G80245"
"2424",2424,"AT3G14660"
"1644",1644,"AT2G26260"
"4466",4466,"AT5G37480"
"2515",2515,"AT3G18830"
"4620",4620,"AT5G46780"
"1266",1266,"AT1G79470"
"3205",3205,"AT4G04860"
"4980",4980,"AT5G63500"
"1053",1053,"AT1G69340"
"3852",3852,"AT4G38600"
"87",87,"AT1G04985"
"3052",3052,"AT3G61270"
"3666",3666,"AT4G31600"
"1715",1715,"AT2G29140"
"3788",3788,"AT4G36500"
"2347",2347,"AT3G12130"
"2883",2883,"AT3G52748"
"452",452,"AT1G21450"
"1952",1952,"AT2G40950"
"4591",4591,"AT5G45040"
"994",994,"AT1G66250"
"3731",3731,"AT4G34135"
"509",509,"AT1G24120"
"3228",3228,"AT4G07410"
"1236",1236,"AT1G78110"
"2954",2954,"AT3G56590"
"443",443,"AT1G20770"
"77",77,"AT1G04590"
"2088",2088,"AT2G47900"
"3612",3612,"AT4G29490"
"1358",1358,"AT2G03150"
"5050",5050,"AT5G66080"
"3600",3600,"AT4G28703"
"3356",3356,"AT4G16210"
"1943",1943,"AT2G40650"
"1397",1397,"AT2G07175"
"2503",2503,"AT3G18230"
"3114",3114,"AT4G00300"
"96",96,"AT1G05210"
"1692",1692,"AT2G28160"
"483",483,"AT1G22730"
"3279",3279,"AT4G11160"
"4499",4499,"AT5G40230"
"184",184,"AT1G08230"
"3056",3056,"AT3G61560"
"2592",2592,"AT3G22540"
"1942",1942,"AT2G40550"
"2620",2620,"AT3G24040"
"2410",2410,"AT3G14080"
"2928",2928,"AT3G55000"
"902",902,"AT1G59760"
"3860",3860,"AT4G39120"
"2402",2402,"AT3G13790"
"3628",3628,"AT4G30310"
"1361",1361,"AT2G03440"
"1378",1378,"AT2G04940"
"599",599,"AT1G29320"
"3866",3866,"AT4G39280"
"2449",2449,"AT3G15430"
"4474",4474,"AT5G38220"
"1243",1243,"AT1G78560"
"1891",1891,"AT2G38580"
"863",863,"AT1G55500"
"4291",4291,"AT5G19930"
"1095",1095,"AT1G71190"
"571",571,"AT1G27770"
"2141",2141,"AT3G03060"
"3481",3481,"AT4G23895"
"3653",3653,"AT4G31170"
"3864",3864,"AT4G39240"
"1882",1882,"AT2G38090"
"782",782,"AT1G50500"
"1167",1167,"AT1G74770"
"3853",3853,"AT4G38660"
"1331",1331,"AT2G01680"
"2019",2019,"AT2G44770"
"2649",2649,"AT3G25580"
"3608",3608,"AT4G29010"
"3054",3054,"AT3G61470"
"116",116,"AT1G05810"
"510",510,"AT1G24160"
"3691",3691,"AT4G32840"
"1149",1149,"AT1G73590"
"3238",3238,"AT4G08350"
"2492",2492,"AT3G17840"
"4103",4103,"AT5G11860"
"932",932,"AT1G61890"
"162",162,"AT1G07350"
"1384",1384,"AT2G05710"
"2357",2357,"AT3G12360"
"2208",2208,"AT3G05990"
"1495",1495,"AT2G18770"
"4749",4749,"AT5G53000"
"2303",2303,"AT3G10210"
"490",490,"AT1G22930"
"4089",4089,"AT5G11030"
"4175",4175,"AT5G14710"
"4724",4724,"AT5G51570"
"4546",4546,"AT5G42785"
"3274",3274,"AT4G10930"
"2762",2762,"AT3G46180"
"2709",2709,"AT3G28720"
"666",666,"AT1G33520"
"3311",3311,"AT4G13530"
"2984",2984,"AT3G58020"
"429",429,"AT1G19990"
"1736",1736,"AT2G30440"
"1929",1929,"AT2G39970"
"3728",3728,"AT4G34030"
"4366",4366,"AT5G24520"
"4815",4815,"AT5G56580"
"2316",2316,"AT3G10620"
"402",402,"AT1G18580"
"4082",4082,"AT5G10810"
"1700",1700,"AT2G28430"
"4453",4453,"AT5G36160"
"5076",5076,"AT5G67130"
"1028",1028,"AT1G68370"
"4718",4718,"AT5G51280"
"306",306,"AT1G13635"
"676",676,"AT1G34190"
"3439",3439,"AT4G20940"
"895",895,"AT1G58110"
"5019",5019,"AT5G65010"
"3944",3944,"AT5G03970"
"1731",1731,"AT2G30210"
"155",155,"AT1G06960"
"1146",1146,"AT1G73250"
"1823",1823,"AT2G35010"
"3208",3208,"AT4G04940"
"2291",2291,"AT3G09810"
"3124",3124,"AT4G00752"
"1223",1223,"AT1G77080"
"4469",4469,"AT5G37710"
"435",435,"AT1G20450"
"550",550,"AT1G26940"
"120",120,"AT1G05890"
"3670",3670,"AT4G31860"
"4019",4019,"AT5G06970"
"3950",3950,"AT5G04200"
"3057",3057,"AT3G61600"
"3424",3424,"AT4G19540"
"323",323,"AT1G14453"
"2949",2949,"AT3G56170"
"233",233,"AT1G10410"
"4696",4696,"AT5G50150"
"2837",2837,"AT3G51010"
"2554",2554,"AT3G20550"
"4766",4766,"AT5G53760"
"2051",2051,"AT2G46080"
"2562",2562,"AT3G20870"
"3349",3349,"AT4G15900"
"608",608,"AT1G29820"
"4190",4190,"AT5G15190"
"441",441,"AT1G20620"
"4009",4009,"AT5G06600"
"4998",4998,"AT5G64070"
"2364",2364,"AT3G12620"
"3435",3435,"AT4G20300"
"3701",3701,"AT4G33010"
"2060",2060,"AT2G46500"
"4692",4692,"AT5G49970"
"1368",1368,"AT2G03890"
"3645",3645,"AT4G30990"
"2761",2761,"AT3G45850"
"2934",2934,"AT3G55200"
"638",638,"AT1G31830"
"2355",2355,"AT3G12300"
"755",755,"AT1G48850"
"293",293,"AT1G13120"
"2613",2613,"AT3G23660"
"4583",4583,"AT5G44560"
"4587",4587,"AT5G44790"
"4196",4196,"AT5G15580"
"4308",4308,"AT5G21060"
"314",314,"AT1G14160"
"2590",2590,"AT3G22425"
"5000",5000,"AT5G64180"
"2220",2220,"AT3G06740"
"959",959,"AT1G63470"
"4059",4059,"AT5G09443"
"4238",4238,"AT5G17460"
"822",822,"AT1G53290"
"1514",1514,"AT2G19600"
"2371",2371,"AT3G12740"
"3694",3694,"AT4G32870"
"1470",1470,"AT2G17410"
"2081",2081,"AT2G47500"
"2712",2712,"AT3G28950"
"811",811,"AT1G52540"
"351",351,"AT1G15880"
"4018",4018,"AT5G06950"
"2588",2588,"AT3G22370"
"4740",4740,"AT5G52430"
"1975",1975,"AT2G42110"
"1623",1623,"AT2G25480"
"3829",3829,"AT4G37740"
"171",171,"AT1G07780"
"3981",3981,"AT5G05680"
"1437",1437,"AT2G16370"
"2158",2158,"AT3G03773"
"3024",3024,"AT3G60190"
"4908",4908,"AT5G60580"
"4014",4014,"AT5G06750"
"549",549,"AT1G26930"
"449",449,"AT1G20980"
"3407",3407,"AT4G18670"
"226",226,"AT1G09927"
"3789",3789,"AT4G36520"
"4904",4904,"AT5G60490"
"4574",4574,"AT5G44160"
"317",317,"AT1G14230"
"2821",2821,"AT3G50210"
"2281",2281,"AT3G09320"
"2097",2097,"AT2G48160"
"2913",2913,"AT3G54360"
"3567",3567,"AT4G27470"
"980",980,"AT1G64990"
"950",950,"AT1G63050"
"4506",4506,"AT5G40610"
"3034",3034,"AT3G60500"
"3625",3625,"AT4G30210"
"1148",1148,"AT1G73540"
"2558",2558,"AT3G20740"
"996",996,"AT1G66430"
"3583",3583,"AT4G28050"
"3090",3090,"AT3G62970"
"552",552,"AT1G27000"
"1925",1925,"AT2G39805"
"4826",4826,"AT5G57100"
"4394",4394,"AT5G26180"
"3338",3338,"AT4G15180"
"4102",4102,"AT5G11850"
"2926",2926,"AT3G54860"
"3231",3231,"AT4G07855"
"966",966,"AT1G63970"
"3676",3676,"AT4G32260"
"2117",2117,"AT3G01950"
"2831",2831,"AT3G50870"
"1439",1439,"AT2G16460"
"3735",3735,"AT4G34250"
"928",928,"AT1G61740"
"2206",2206,"AT3G05937"
"3275",3275,"AT4G10970"
"2690",2690,"AT3G27325"
"2533",2533,"AT3G19540"
"3127",3127,"AT4G00880"
"2676",2676,"AT3G26730"
"2014",2014,"AT2G44530"
"195",195,"AT1G08570"
"4121",4121,"AT5G12230"
"3158",3158,"AT4G02100"
"2288",2288,"AT3G09770"
"3568",3568,"AT4G27490"
"1994",1994,"AT2G43430"
"1757",1757,"AT2G31440"
"4734",4734,"AT5G52070"
"4083",4083,"AT5G10820"
"4581",4581,"AT5G44460"
"3463",3463,"AT4G22530"
"1786",1786,"AT2G32980"
"4467",4467,"AT5G37540"
"3891",3891,"AT5G01410"
"383",383,"AT1G17430"
"4373",4373,"AT5G24980"
"2888",2888,"AT3G52890"
"3245",3245,"AT4G08960"
"2619",2619,"AT3G24020"
"32",32,"AT1G02370"
"2534",2534,"AT3G19590"
"4133",4133,"AT5G13020"
"2606",2606,"AT3G23300"
"3239",3239,"AT4G08540"
"3813",3813,"AT4G37250"
"1708",1708,"AT2G28800"
"4929",4929,"AT5G61500"
"3632",3632,"AT4G30410"
"3999",3999,"AT5G06265"
"857",857,"AT1G55150"
"199",199,"AT1G08657"
"4074",4074,"AT5G10300"
"4090",4090,"AT5G11040"
"1029",1029,"AT1G68410"
"1252",1252,"AT1G78830"
"3826",3826,"AT4G37650"
"3535",3535,"AT4G26010"
"4344",4344,"AT5G23400"
"358",358,"AT1G16040"
"3574",3574,"AT4G27740"
"4332",4332,"AT5G22790"
"3100",3100,"AT3G63420"
"3713",3713,"AT4G33400"
"3392",3392,"AT4G17730"
"1257",1257,"AT1G79060"
"2154",2154,"AT3G03590"
"2109",2109,"AT3G01560"
"3073",3073,"AT3G62310"
"3717",3717,"AT4G33540"
"292",292,"AT1G13080"
"1575",1575,"AT2G22630"
"3814",3814,"AT4G37260"
"1320",1320,"AT2G01350"
"3532",3532,"AT4G25900"
"3695",3695,"AT4G32880"
"75",75,"AT1G04530"
"1562",1562,"AT2G22125"
"2460",2460,"AT3G16060"
"1816",1816,"AT2G34680"
"3938",3938,"AT5G03530"
"888",888,"AT1G57540"
"3977",3977,"AT5G05520"
"4886",4886,"AT5G59410"
"251",251,"AT1G11000"
"2053",2053,"AT2G46170"
"2145",2145,"AT3G03320"
"4098",4098,"AT5G11690"
"3327",3327,"AT4G14570"
"2769",2769,"AT3G46740"
"2202",2202,"AT3G05690"
"2627",2627,"AT3G24255"
"3278",3278,"AT4G11120"
"4618",4618,"AT5G46630"
"4709",4709,"AT5G50720"
"2140",2140,"AT3G03050"
"5003",5003,"AT5G64290"
"2138",2138,"AT3G02950"
"1713",1713,"AT2G29080"
"708",708,"AT1G44770"
"3909",3909,"AT5G02010"
"791",791,"AT1G51420"
"1081",1081,"AT1G70670"
"93",93,"AT1G05170"
"1982",1982,"AT2G42820"
"1519",1519,"AT2G19810"
"4049",4049,"AT5G09225"
"3856",3856,"AT4G38810"
"1923",1923,"AT2G39795"
"297",297,"AT1G13220"
"1108",1108,"AT1G71820"
"3328",3328,"AT4G14580"
"604",604,"AT1G29660"
"1894",1894,"AT2G38640"
"1234",1234,"AT1G77920"
"2607",2607,"AT3G23310"
"1895",1895,"AT2G38650"
"520",520,"AT1G24610"
"1579",1579,"AT2G22780"
"2743",2743,"AT3G44280"
"3348",3348,"AT4G15830"
"2346",2346,"AT3G12010"
"4450",4450,"AT5G35910"
"3364",3364,"AT4G16444"
"3017",3017,"AT3G59820"
"688",688,"AT1G36380"
"2125",2125,"AT3G02540"
"3776",3776,"AT4G36020"
"4770",4770,"AT5G53860"
"3126",3126,"AT4G00840"
"830",830,"AT1G53680"
"4923",4923,"AT5G61210"
"1860",1860,"AT2G36900"
"4235",4235,"AT5G17280"
"152",152,"AT1G06900"
"1970",1970,"AT2G41945"
"1524",1524,"AT2G20190"
"4717",4717,"AT5G51220"
"734",734,"AT1G47710"
"1999",1999,"AT2G43950"
"4862",4862,"AT5G58440"
"2225",2225,"AT3G06868"
"2647",2647,"AT3G25500"
"1111",1111,"AT1G71865"
"4280",4280,"AT5G19400"
"3513",3513,"AT4G25130"
"3117",3117,"AT4G00450"
"691",691,"AT1G37130"
"4711",4711,"AT5G50760"
"3479",3479,"AT4G23810"
"176",176,"AT1G07985"
"4266",4266,"AT5G19030"
"238",238,"AT1G10530"
"812",812,"AT1G52710"
"3428",3428,"AT4G19860"
"3573",3573,"AT4G27720"
"3834",3834,"AT4G38040"
"91",91,"AT1G05147"
"2567",2567,"AT3G21140"
"2197",2197,"AT3G05420"
"2121",2121,"AT3G02245"
"267",267,"AT1G11930"
"2687",2687,"AT3G27260"
"2039",2039,"AT2G45620"
"2407",2407,"AT3G14010"
"3359",3359,"AT4G16330"
"1027",1027,"AT1G68230"
"53",53,"AT1G03430"
"4158",4158,"AT5G13980"
"2522",2522,"AT3G19050"
"263",263,"AT1G11760"
"3816",3816,"AT4G37300"
"3163",3163,"AT4G02350"
"2904",2904,"AT3G54170"
"758",758,"AT1G48950"
"1382",1382,"AT2G05510"
"3996",3996,"AT5G06210"
"3248",3248,"AT4G09460"
"1116",1116,"AT1G71990"
"5086",5086,"AT5G67520"
"3696",3696,"AT4G32890"
"4079",4079,"AT5G10625"
"331",331,"AT1G14990"
"2358",2358,"AT3G12370"
"2299",2299,"AT3G10080"
"776",776,"AT1G50050"
"4382",4382,"AT5G25360"
"4402",4402,"AT5G26740"
"1783",1783,"AT2G32850"
"757",757,"AT1G48900"
"2179",2179,"AT3G04710"
"1013",1013,"AT1G67590"
"2840",2840,"AT3G51050"
"2",2,"AT1G01070"
"1",1,"AT1G01020"
"3692",3692,"AT4G32850"
"1326",1326,"AT2G01600"
"2237",2237,"AT3G07270"
"2230",2230,"AT3G07100"
"4406",4406,"AT5G26940"
"4285",4285,"AT5G19570"
"3927",3927,"AT5G02840"
"1660",1660,"AT2G26920"
"1803",1803,"AT2G34140"
"2822",2822,"AT3G50260"
"1147",1147,"AT1G73430"
"462",462,"AT1G21760"
"3508",3508,"AT4G24840"
"3304",3304,"AT4G13270"
"2336",2336,"AT3G11540"
"56",56,"AT1G03590"
"1040",1040,"AT1G68820"
"2979",2979,"AT3G57560"
"4579",4579,"AT5G44380"
"2659",2659,"AT3G26000"
"4269",4269,"AT5G19130"
"2457",2457,"AT3G15970"
"4720",4720,"AT5G51340"
"3644",3644,"AT4G30980"
"329",329,"AT1G14740"
"432",432,"AT1G20140"
"944",944,"AT1G62770"
"1796",1796,"AT2G33770"
"1608",1608,"AT2G24400"
"852",852,"AT1G54830"
"1350",1350,"AT2G02730"
"953",953,"AT1G63245"
"2911",2911,"AT3G54320"
"5064",5064,"AT5G66600"
"1090",1090,"AT1G71070"
"2941",2941,"AT3G55560"
"3861",3861,"AT4G39150"
"1911",1911,"AT2G39445"
"1650",1650,"AT2G26510"
"2478",2478,"AT3G16810"
"3515",3515,"AT4G25260"
"3974",3974,"AT5G05450"
"2405",2405,"AT3G13990"
"781",781,"AT1G50480"
"4670",4670,"AT5G48720"
"2119",2119,"AT3G01995"
"2899",2899,"AT3G53630"
"1211",1211,"AT1G76590"
"2170",2170,"AT3G04470"
"3438",3438,"AT4G20400"
"1324",1324,"AT2G01540"
"213",213,"AT1G09250"
"4964",4964,"AT5G63010"
"2648",2648,"AT3G25545"
"3517",3517,"AT4G25315"
"2747",2747,"AT3G44590"
"3768",3768,"AT4G35620"
"2223",2223,"AT3G06850"
"2218",2218,"AT3G06550"
"4381",4381,"AT5G25350"
"4233",4233,"AT5G17210"
"4626",4626,"AT5G47050"
"4152",4152,"AT5G13550"
"3542",3542,"AT4G26310"
"115",115,"AT1G05805"
"433",433,"AT1G20225"
"701",701,"AT1G43860"
"3932",3932,"AT5G03185"
"2006",2006,"AT2G44370"
"2360",2360,"AT3G12480"
"1905",1905,"AT2G39300"
"2717",2717,"AT3G29130"
"1768",1768,"AT2G32080"
"3630",3630,"AT4G30370"
"4570",4570,"AT5G43850"
"5044",5044,"AT5G65940"
"1829",1829,"AT2G35510"
"3425",3425,"AT4G19670"
"2071",2071,"AT2G47060"
"797",797,"AT1G51690"
"4763",4763,"AT5G53530"
"2614",2614,"AT3G23690"
"3775",3775,"AT4G35950"
"4334",4334,"AT5G22875"
"2885",2885,"AT3G52850"
"1055",1055,"AT1G69420"
"4359",4359,"AT5G24170"
"133",133,"AT1G06210"
"4129",4129,"AT5G12860"
"485",485,"AT1G22790"
"4915",4915,"AT5G60930"
"106",106,"AT1G05410"
"4239",4239,"AT5G17530"
"3635",3635,"AT4G30500"
"4925",4925,"AT5G61330"
"2258",2258,"AT3G07860"
"5069",5069,"AT5G66815"
"4149",4149,"AT5G13480"
"28",28,"AT1G02150"
"1183",1183,"AT1G75340"
"4408",4408,"AT5G27210"
"4578",4578,"AT5G44290"
"754",754,"AT1G48790"
"2691",2691,"AT3G27330"
"4596",4596,"AT5G45360"
"3092",3092,"AT3G63000"
"248",248,"AT1G10900"
"2343",2343,"AT3G11820"
"698",698,"AT1G43690"
"4824",4824,"AT5G57015"
"470",470,"AT1G22170"
"1913",1913,"AT2G39500"
"1172",1172,"AT1G74960"
"679",679,"AT1G34550"
"5038",5038,"AT5G65860"
"1242",1242,"AT1G78520"
"1528",1528,"AT2G20480"
"588",588,"AT1G28510"
"3031",3031,"AT3G60440"
"4060",4060,"AT5G09445"
"4352",4352,"AT5G23760"
"126",126,"AT1G06040"
"2087",2087,"AT2G47840"
"4021",4021,"AT5G07040"
"2173",2173,"AT3G04560"
"2463",2463,"AT3G16200"
"350",350,"AT1G15860"
"4861",4861,"AT5G58430"
"1188",1188,"AT1G75580"
"3843",3843,"AT4G38360"
"2841",2841,"AT3G51100"
"2817",2817,"AT3G49810"
"4300",4300,"AT5G20490"
"140",140,"AT1G06530"
"4001",4001,"AT5G06330"
"2741",2741,"AT3G44190"
"2027",2027,"AT2G45220"
"1491",1491,"AT2G18710"
"1778",1778,"AT2G32560"
"3288",3288,"AT4G12090"
"2167",2167,"AT3G04230"
"1743",1743,"AT2G30780"
"1962",1962,"AT2G41560"
"79",79,"AT1G04780"
"2636",2636,"AT3G24660"
"1557",1557,"AT2G21520"
"2639",2639,"AT3G24800"
"1537",1537,"AT2G20810"
"2863",2863,"AT3G52120"
"4739",4739,"AT5G52380"
"3029",3029,"AT3G60340"
"3199",3199,"AT4G04210"
"1162",1162,"AT1G74380"
"955",955,"AT1G63300"
"4296",4296,"AT5G20130"
"2215",2215,"AT3G06450"
"1567",1567,"AT2G22420"
"3681",3681,"AT4G32551"
