TAIR,SYMBOL,Log2fc_.Ws_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Ws_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Ws_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_dark.
AT4G38100,CURT1D,0.2809304,0.3773117,-0.2534894,0.09638124,-0.5344198,1.222902,0.9419714,0.8021865,0.5212561,0.6401738,0.3592434,0.8861244,0.605194,0.864555,0.5836246,0.7856833,0.5047529,0.9787266,0.6977962,0.3659322,0.08500178
AT4G38220,AQI,0.3566648,0.2210236,0.443399,-0.1356413,0.08673412,0.09948627,-0.2571786,0.1367914,-0.2198734,0.2541951,-0.1024698,0.6797674,0.3231025,0.2208282,-0.1358366,1.047984,0.691319,0.2365582,-0.1201067,0.297724,-0.05894079
AT4G38430,ATROPGEF1,-0.5457461,-0.516026,-0.3974632,0.0297201,0.1482829,-0.09323551,0.4525106,-0.2874423,0.2583038,0.02163565,0.5673817,-0.604828,-0.05908195,-0.1263267,0.4194194,-0.6459604,-0.1002143,-0.3544877,0.1912584,-0.04080125,0.5049448
AT4G38630,ATMCB1,-0.08305428,0.1064187,-0.1808456,0.1894729,-0.09779131,-0.163075,-0.08002073,-0.2270907,-0.1440364,-0.4548906,-0.3718363,-0.1199468,-0.03689251,-0.1628717,-0.07981743,0.3038046,0.3868589,0.06647458,0.1495289,-0.3497014,-0.2666471
AT4G39080,VHA-A3,-0.2711517,-0.2236056,-0.06081824,0.04754612,0.2103334,-0.2384264,0.03272524,-0.1887361,0.08241556,-0.000867224,0.2702845,-0.08615727,0.1849944,-0.07220684,0.1989448,0.1244011,0.3955527,-0.05435366,0.216798,-0.2447359,0.02641574
AT4G39220,ATRER1A,0.596079,0.5152797,0.4353101,-0.0807993,-0.1607689,0.4151037,-0.1809752,0.235553,-0.3605259,0.1571638,-0.4389152,0.6462073,0.05012831,0.4267201,-0.1693589,0.4921013,-0.1039777,0.4533031,-0.1427758,0.3808445,-0.2152344
AT4G39390,ATNST-KT1,0.4757358,0.6376465,0.4508526,0.1619107,-0.02488318,-0.1991966,-0.6749324,-0.1065769,-0.5823127,0.2537284,-0.2220074,0.5371959,0.06146003,0.1742563,-0.3014795,-0.008407639,-0.4841435,0.6997652,0.2240294,-0.09573164,-0.5714675
AT4G39660,AGT2,-0.009859843,0.241273,0.06552045,0.2511328,0.07538029,-0.4622141,-0.4523543,0.1218879,0.1317478,-0.1903263,-0.1804665,0.2313208,0.2411806,-1.031497,-1.021637,0.3261282,0.3359881,-0.7330718,-0.723212,0.2811628,0.2910226
AT4G39730,PLAT1,0.6808917,0.8678922,1.147504,0.1870005,0.4666126,1.118169,0.4372775,0.6853883,0.004496555,0.3955785,-0.2853132,1.571349,0.8904577,0.4775336,-0.2033581,0.8301473,0.1492556,1.140448,0.459556,0.5445079,-0.1363838
AT4G39800,ATIPS1,-0.661739,-0.3811953,-0.9747128,0.2805437,-0.3129738,0.5462525,1.207992,0.003144683,0.6648837,-0.09846081,0.5632782,-0.3724198,0.2893192,0.4585727,1.120312,0.3232004,0.9849394,0.2886497,0.9503887,-0.2990515,0.3626875
AT4G39980,DHS1,0.06291545,0.2810704,-0.1768467,0.218155,-0.2397621,-0.3500704,-0.4129858,-0.3531616,-0.416077,0.4252256,0.3623102,0.1313513,0.0684358,0.06374611,0.000830659,0.6853464,0.622431,0.4719094,0.408994,-0.09123112,-0.1541466
AT4G40090,AGP3,-0.4286804,2.841449,3.610235,3.27013,4.038915,0.7594784,1.188159,0.03382247,0.4625028,0.4582945,0.8869749,2.556678,2.985359,0.8365334,1.265214,0.6072488,1.035929,0.5844117,1.013092,2.075134,2.503815
AT5G01410,ATPDX1,0.3912882,0.4467497,-0.02290069,0.05546147,-0.4141889,0.2215961,-0.1696922,0.2044683,-0.1868199,0.1930416,-0.1982466,0.4951587,0.1038705,0.2162638,-0.1750244,0.4922726,0.1009844,0.318688,-0.07260016,0.1454991,-0.2457891
AT5G01600,ATFER1,1.753177,1.67282,1.83986,-0.08035677,0.0866829,0.3507215,-1.402456,2.006153,0.2529762,0.01170998,-1.741467,1.467894,-0.2852831,0.7957502,-0.957427,-0.09736166,-1.850539,1.273042,-0.4801355,1.451246,-0.3019308
AT5G02260,ATEXP9,0.7396762,0.1795779,-0.213913,-0.5600983,-0.9535892,-1.03197,-1.771647,-1.160474,-1.900151,-0.9767522,-1.716428,0.03561151,-0.7040647,-0.5366022,-1.276278,-0.3974751,-1.137151,-0.6976182,-1.437294,-0.7170941,-1.45677
AT5G03170,ATFLA11,0.4186021,0.7699919,0.7780518,0.3513898,0.3594497,0.8049828,0.3863807,0.970806,0.5522038,0.1909255,-0.2276766,-0.06696144,-0.4855636,1.641195,1.222593,0.9558129,0.5372108,0.3885175,-0.03008458,0.2932971,-0.125305
AT5G03290,IDH-V,-0.01484477,-0.05124667,0.04683811,-0.03640189,0.06168289,-0.06835442,-0.05350965,-0.0592402,-0.04439543,-0.3776192,-0.3627744,0.2833382,0.298183,-0.1281153,-0.1132705,-0.07477739,-0.05993262,0.1417775,0.1566223,-0.1736614,-0.1588167
AT5G03455,ACR2,0.6086403,0.2770601,0.7309382,-0.3315802,0.1222979,0.8479492,0.2393089,0.705673,0.09703272,0.281375,-0.3272653,0.7158768,0.1072365,0.3102441,-0.2983962,0.3990362,-0.2096042,0.1795868,-0.4290535,0.8449021,0.2362617
AT5G03520,ATRAB-E1D,0.179757,0.3186872,0.6555455,0.1389302,0.4757885,0.287871,0.108114,0.2943667,0.1146097,0.2613176,0.0815606,0.4915738,0.3118168,0.2301325,0.05037552,0.3999168,0.2201598,0.1663302,-0.01342676,0.024869,-0.154888
AT5G03740,HD2C,-0.1099504,0.01924989,-0.4114401,0.1292003,-0.3014897,0.1211936,0.231144,-0.02291784,0.08703258,-0.1900304,-0.08007996,0.2062738,0.3162242,0.2137523,0.3237028,0.2493808,0.3593312,0.5327121,0.6426626,0.1191947,0.2291451
AT5G04150,BHLH101,-0.154183,0.9097683,0.5724774,1.063951,0.7266604,3.201241,3.355424,0.6294901,0.7836731,3.106826,3.261009,0.4113738,0.5655568,1.841172,1.995355,1.219589,1.373772,-0.1337985,0.0203845,1.550375,1.704558
AT5G04430,BTR1,-0.07281796,0.06998314,-0.2581499,0.1428011,-0.185332,0.05873087,0.1315488,-0.1176996,-0.04488169,0.08201912,0.1548371,0.1156804,0.1884984,0.1847933,0.2576113,0.3143335,0.3871515,0.5163575,0.5891754,-0.04319304,0.02962493
AT5G04470,SIM,1.18687,0.8480596,2.341279,-0.3388101,1.154409,0.8639781,-0.3228916,0.7359556,-0.4509141,0.1509807,-1.035889,1.821657,0.6347875,0.2434482,-0.9434215,1.147569,-0.03930032,0.03482349,-1.152046,1.021978,-0.1648916
AT5G05080,ATUBC22,0.003114108,0.04545886,0.3071033,0.04234475,0.3039892,0.2411533,0.2380392,0.1797626,0.1766485,0.04113223,0.03801812,-0.04208277,-0.04519688,0.1525211,0.149407,-0.07943397,-0.08254808,0.113318,0.1102039,0.3958875,0.3927734
AT5G05170,ATCESA3,-0.342273,-0.5128512,-0.6166964,-0.1705782,-0.2744234,-0.5027524,-0.1604794,-0.3654798,-0.02320679,-0.4169207,-0.0746477,-0.4298902,-0.08761724,-0.4117956,-0.06952265,-0.6527922,-0.3105193,-0.4804446,-0.1381716,-0.6753364,-0.3330634
AT5G05440,PYL5,0.006815898,0.1800572,1.018334,0.1732413,1.011518,0.7562268,0.7494109,0.6017858,0.5949699,0.187407,0.1805911,0.4323584,0.4255425,0.6252491,0.6184332,0.5444947,0.5376788,-0.4221401,-0.428956,0.09112683,0.08431094
AT5G05500,MOP10,0.6812126,2.511918,5.080033,1.830705,4.39882,1.170974,0.4897614,1.088883,0.4076702,1.989691,1.308479,4.801602,4.120389,1.459935,0.7787228,1.444888,0.7636751,2.091439,1.410226,2.936413,2.2552
AT5G05610,AL1,0.4976431,0.300621,0.3951475,-0.1970221,-0.1024955,0.3764944,-0.1211486,0.2381275,-0.2595156,-0.07494583,-0.5725889,0.1822013,-0.3154418,0.3164896,-0.1811535,0.195766,-0.301877,0.007566935,-0.4900761,0.411029,-0.08661405
AT5G05780,AE3,-0.02279349,-0.09804655,-0.1144127,-0.07525306,-0.09161916,-0.5216869,-0.4988934,-0.6123995,-0.589606,-0.8679372,-0.8451437,-0.5149859,-0.4921924,-0.3570288,-0.3342353,-0.4381332,-0.4153397,-0.338102,-0.3153085,-0.730988,-0.7081946
AT5G05950,MEE60,0.5514963,0.3689456,0.6529227,-0.1825507,0.1014264,1.0427,0.4912036,0.6632964,0.1118001,0.2464071,-0.3050892,0.5154374,-0.03605893,0.5655598,0.01406351,0.3316305,-0.2198658,0.354278,-0.1972183,0.6453559,0.09385955
AT5G06140,ATSNX1,0.1224242,-0.0896607,0.2040302,-0.2120849,0.08160602,0.07001569,-0.05240853,0.2120422,0.08961794,-0.03192144,-0.1543457,0.0902525,-0.03217172,0.04116999,-0.08125423,-0.08363355,-0.2060578,0.1589229,0.03649864,0.1732447,0.05082053
AT5G06150,CYC1BAT,0.201142,0.2619715,0.1233349,0.06082949,-0.0778071,0.4720623,0.2709203,0.5717911,0.3706491,0.3064907,0.1053487,-0.107428,-0.30857,0.7799854,0.5788434,1.426101,1.224959,1.289143,1.088001,0.7779192,0.5767772
AT5G06640,EXT10,-2.879543,5.680171,0.6363385,8.559714,3.515881,0.5796236,3.459166,-0.8814305,1.998112,-1.16868,1.710862,1.350772,4.230315,-0.145453,2.73409,-0.3902148,2.489328,-0.1282589,2.751284,1.376976,4.256519
AT5G06860,ATPGIP1,1.906663,0.575669,1.962891,-1.330994,0.0562279,-0.6548276,-2.56149,-0.8563555,-2.763018,0.2648765,-1.641786,0.8763601,-1.030303,-0.4540768,-2.36074,0.479745,-1.426918,0.3340001,-1.572663,0.3225905,-1.584072
AT5G07110,PRA1.B6,0.3146536,0.6064999,1.016921,0.2918463,0.7022678,0.9050764,0.5904228,0.7222013,0.4075477,0.832964,0.5183104,1.123202,0.808548,1.286406,0.971752,1.136083,0.8214294,1.06361,0.7489568,0.4236533,0.1089997
AT5G07350,AtTudor1,-0.669379,-0.2945052,-1.08003,0.3748738,-0.4106508,-0.5759167,0.09346232,-0.5937652,0.07561382,-0.2793882,0.3899908,-0.647075,0.02230401,-0.4116079,0.2577711,-0.6003598,0.06901926,-0.02919095,0.6401881,-0.5455013,0.1238777
AT5G07440,GDH2,1.190957,0.7452069,1.327109,-0.4457505,0.1361513,-0.7559629,-1.94692,-0.4238135,-1.614771,-0.04715579,-1.238113,0.6553816,-0.5355757,-1.221941,-2.412898,-0.04020809,-1.231165,-0.450845,-1.641802,0.4186309,-0.7723265
AT5G07460,ATMSRA2,-0.3876656,0.5187025,1.067422,0.9063681,1.455088,0.8644501,1.252116,0.145371,0.5330366,1.099121,1.486787,1.116931,1.504596,0.0598009,0.4474665,0.5040306,0.8916962,0.7193818,1.107047,0.2246161,0.6122817
AT5G07470,ATMSRA3,0.5547588,0.295543,0.9472438,-0.2592158,0.392485,0.1478803,-0.4068785,0.1626366,-0.3921222,-0.1169407,-0.6716995,0.4714429,-0.08331589,-0.1592211,-0.7139799,0.1069871,-0.4477716,-0.2057061,-0.7604648,0.2687658,-0.285993
AT5G08040,TOM5,0.1487273,0.1173608,-0.464484,-0.03136652,-0.6132113,1.235659,1.086932,0.5525091,0.4037818,-0.2283815,-0.3771087,0.1276078,-0.02111948,0.546821,0.3980937,0.1893786,0.04065135,0.3775732,0.2288459,0.3785855,0.2298582
AT5G08100,ASPGA1,0.3978193,0.2361185,0.4199083,-0.1617008,0.02208894,0.1755347,-0.2222846,0.1078427,-0.2899766,0.2273246,-0.1704947,-0.0846294,-0.4824487,0.1766277,-0.2211916,-0.04942072,-0.4472401,0.07484407,-0.3229753,0.05952669,-0.3382926
AT5G08160,ATPK3,0.1723036,0.2269838,0.2285093,0.05468019,0.05620573,0.0050694,-0.1672342,-0.03791734,-0.210221,0.1837709,0.01146731,0.3000838,0.1277802,0.1246566,-0.04764698,-0.122397,-0.2947006,0.2018243,0.02952072,-0.07048097,-0.2427846
AT5G08530,CI51,-0.09713997,-0.1579239,-0.247984,-0.06078397,-0.150844,-0.4200855,-0.3229455,-0.1935294,-0.09638938,-0.08813137,0.009008609,-0.06622164,0.03091834,0.02654253,0.1236825,0.1057754,0.2029154,-0.1194932,-0.02235323,-0.2434226,-0.1462826
AT5G08590,ASK2,0.2111829,-0.1178984,-0.0608113,-0.3290813,-0.2719942,-0.1272483,-0.3384312,-0.06137419,-0.2725571,0.02819148,-0.1829914,0.1454356,-0.06574736,0.04070996,-0.170473,0.2680535,0.0568706,0.2711337,0.05995083,0.09638134,-0.1148016
AT5G08620,ATRH25,-0.3729051,-0.2456518,-0.7292569,0.1272533,-0.3563518,-0.3386315,0.03427364,-0.4768626,-0.1039575,-0.09920063,0.2737045,-0.5447307,-0.1718256,0.01842439,0.3913295,-0.08240258,0.2905025,-0.09170549,0.2811996,-0.3541167,0.01878841
AT5G08790,anac081,0.3230338,0.1696252,0.5823565,-0.1534085,0.2593228,-0.7264993,-1.049533,-1.054989,-1.378023,0.01487589,-0.3081579,0.2752746,-0.04775921,-0.8257497,-1.148783,-0.6003239,-0.9233576,-0.3987367,-0.7217705,-0.14658,-0.4696138
AT5G09600,SDH3-1,0.5875033,0.4498054,0.6000303,-0.1376979,0.01252691,0.8328257,0.2453223,0.6589762,0.07147286,0.4028847,-0.1846186,0.8993578,0.3118544,0.6677244,0.08022108,1.017659,0.4301559,0.9141617,0.3266583,0.5987699,0.01126657
AT5G09830,BolA2,0.1678148,0.3059762,0.105281,0.1381614,-0.06253378,0.6966389,0.5288241,0.2558704,0.08805558,-0.2344626,-0.4022774,0.1690181,0.001203282,0.09687743,-0.07093734,-0.09702109,-0.2648359,-0.02527383,-0.1930886,0.1440594,-0.02375539
AT5G09980,PROPEP4,0.2522088,0.306736,0.541169,0.05452714,0.2889602,1.120915,0.8687064,0.9730374,0.7208286,1.351835,1.099626,1.045971,0.7937618,1.498446,1.246238,0.4662737,0.2140649,1.095284,0.8430747,1.236473,0.9842645
AT5G10330,ATHPA1,-0.1230524,0.1327171,-0.1707848,0.2557695,-0.04773243,0.852565,0.9756174,0.5630261,0.6860784,0.4901195,0.6131719,0.595287,0.7183394,0.8063358,0.9293882,0.9176676,1.04072,0.6332457,0.7562981,0.5365969,0.6596493
AT5G10390,H3.1,0.1954987,0.2971108,-0.4068449,0.101612,-0.6023437,1.487415,1.291916,0.941719,0.7462203,0.9966673,0.8011686,0.8014917,0.6059929,1.3536,1.158102,1.05003,0.8545313,1.052977,0.8574782,1.146153,0.9506539
AT5G10510,AIL6,0.1240733,-0.1146494,-0.04410251,-0.2387227,-0.1681758,-0.4179083,-0.5419816,-0.4879505,-0.6120238,0.03933331,-0.08474001,-0.5502879,-0.6743612,0.06053481,-0.06353851,-0.6113198,-0.7353931,-0.1348162,-0.2588895,0.05651697,-0.06755635
AT5G10540,TOP2,-0.2622515,-0.5412019,-0.1890406,-0.2789503,0.0732109,-0.6758545,-0.4136029,-0.183455,0.07879654,-0.1031606,0.1590909,-0.5200759,-0.2578243,-0.7239197,-0.4616681,-0.2765083,-0.0142568,-0.5878898,-0.3256382,0.02319271,0.2854443
AT5G10840,EMP1,0.1401543,0.1841756,-0.2476897,0.04402132,-0.3878439,-0.3760429,-0.5161972,-0.3105779,-0.4507322,-0.01299703,-0.1531513,-0.02855855,-0.1687128,0.0733669,-0.06678735,0.06244208,-0.07771217,0.2023217,0.06216749,-0.1407098,-0.2808641
AT5G11520,ASP3,0.3270015,0.1226732,0.6843209,-0.2043283,0.3573194,-0.2301535,-0.5571549,0.2674068,-0.05959466,0.3989801,0.07197863,0.5035563,0.1765549,-0.2089868,-0.5359883,0.5525497,0.2255483,-0.01468809,-0.3416895,0.5049322,0.1779308
AT5G12210,AtRGTB1,0.2304278,0.04215912,0.3798668,-0.1882687,0.1494389,-0.04061173,-0.2710396,0.0969707,-0.1334571,0.01545079,-0.214977,0.1750144,-0.05541345,-0.3117806,-0.5422084,-0.0194981,-0.2499259,-0.08629303,-0.3167209,0.2083582,-0.02206966
AT5G12480,CPK7,-0.002886474,-0.1483234,-0.2558404,-0.1454369,-0.2529539,-0.3718202,-0.3689338,-0.3418551,-0.3389686,-0.06052415,-0.05763767,-0.3444261,-0.3415396,-0.2974546,-0.2945681,-0.5209377,-0.5180512,-6.46E-05,0.002821901,0.2270807,0.2299672
AT5G13000,ATGSL12,-0.9831924,-0.7404938,-1.256985,0.2426986,-0.2737931,-0.2760716,0.7071208,-0.1938706,0.7893218,-0.08766615,0.8955262,-1.05527,-0.07207768,-0.1111926,0.8719998,-0.6512179,0.3319745,-0.5667076,0.4164848,-0.3838281,0.5993643
AT5G13120,ATCYP20-2,0.1826093,0.2609833,-0.02528483,0.07837395,-0.2078941,0.6655385,0.4829292,0.3161189,0.1335096,0.1262608,-0.05634853,0.3029472,0.1203379,0.5250643,0.342455,0.6514082,0.4687989,0.4000405,0.2174312,0.3201891,0.1375798
AT5G13180,ANAC083,0.174227,0.4093329,1.186346,0.2351059,1.012119,0.4979903,0.3237633,0.5548583,0.3806313,0.3473937,0.1731667,0.7579526,0.5837256,0.02962452,-0.1446025,0.6517133,0.4774863,-0.1096251,-0.2838521,0.1145762,-0.05965076
AT5G13280,AK,-0.1234479,-0.248229,-0.3558919,-0.1247812,-0.232444,-0.140773,-0.01732515,-0.1208713,0.002576524,-0.03634608,0.08710178,-0.1126889,0.01075898,-0.06580001,0.05764785,-0.02969345,0.0937544,0.3987573,0.5222052,0.2105176,0.3339655
AT5G13740,ZIF1,-0.145724,-0.1040614,0.3238923,0.04166261,0.4696163,0.3098768,0.4556008,-0.416686,-0.270962,0.6539897,0.7997137,-0.3901593,-0.2444353,-0.2836628,-0.1379388,0.4334592,0.5791832,-0.0380634,0.1076606,0.508272,0.653996
AT5G13750,ZIFL1,0.9614915,0.02920769,0.5754354,-0.9322838,-0.3860561,-0.3682489,-1.32974,-0.1757392,-1.137231,0.3405061,-0.6209853,0.5406227,-0.4208688,-0.2597941,-1.221286,-0.06313606,-1.024628,0.1400622,-0.8214293,0.2775822,-0.6839092
AT5G13840,CCS52B,-0.3596286,-0.1113568,-0.06966291,0.2482718,0.2899657,0.3513996,0.7110282,0.5229651,0.8825937,0.3936028,0.7532315,-0.6153815,-0.2557528,0.2911918,0.6508204,0.9005607,1.260189,0.420473,0.7801016,0.5530807,0.9127094
AT5G13910,LEP,0.6457976,0.7234702,2.110033,0.07767262,1.464236,0.5001799,-0.1456177,0.7626879,0.1168904,0.8595777,0.2137802,1.765073,1.119276,0.5220924,-0.1237052,0.9918286,0.3460311,1.18347,0.537672,0.7330707,0.08727317
AT5G14920,GASA14,-0.1672359,0.6734057,0.01048038,0.8406416,0.1777163,0.01162944,0.1788654,-0.4789013,-0.3116653,0.5319865,0.6992224,-0.6855614,-0.5183255,0.3444722,0.5117082,-0.650026,-0.48279,-0.2272336,-0.0599977,-0.2084155,-0.04117959
AT5G15150,ATHB-3,0.968411,0.2881058,1.724782,-0.6803052,0.7563714,-0.2319319,-1.200343,-0.1288607,-1.097272,-0.1437221,-1.112133,0.8607816,-0.1076294,0.1958154,-0.7725955,1.292659,0.3242475,0.763543,-0.2048679,0.04468527,-0.9237257
AT5G15290,CASP5,3.678684,1.105968,4.794771,-2.572716,1.116087,1.340468,-2.338216,1.998349,-1.680335,1.468611,-2.210073,4.489506,0.810822,0.8893055,-2.789378,5.566062,1.887378,0.9529182,-2.725766,4.042155,0.3634717
AT5G15490,UGD3,0.5304589,0.7290962,0.5149442,0.1986374,-0.01551462,0.3794554,-0.1510034,0.5829925,0.05253369,0.4342392,-0.09621969,0.5469737,0.01651483,0.885887,0.3554282,1.506655,0.9761959,0.9095263,0.3790675,0.1954761,-0.3349827
AT5G15830,AtbZIP3,-0.1094943,0.4543088,1.649366,0.5638031,1.75886,0.8660161,0.9755104,1.217767,1.327262,-0.142982,-0.03348771,0.577338,0.6868322,0.4096779,0.5191721,0.5514373,0.6609316,-0.7116935,-0.6021992,0.2379966,0.3474908
AT5G16150,GLT1,0.09797498,0.3207354,0.1454659,0.2227604,0.0474909,-0.2002182,-0.2981932,-0.09037922,-0.1883542,0.1483641,0.0503891,0.292245,0.19427,0.01375088,-0.08422409,0.6339123,0.5359373,0.2828316,0.1848566,0.2169119,0.1189369
AT5G16510,RGP5,0.5127944,0.3752382,0.1446404,-0.1375562,-0.368154,0.008467209,-0.5043272,0.155615,-0.3571794,0.05317411,-0.4596203,0.5851339,0.07233951,0.3904058,-0.1223886,0.4902192,-0.02257519,0.7385596,0.2257652,0.2275405,-0.2852539
AT5G16600,AtMYB43,-0.1252517,0.4222689,0.3510745,0.5475206,0.4763262,0.1554724,0.2807241,0.4855861,0.6108378,0.5288371,0.6540888,-0.1334247,-0.008172964,0.5758265,0.7010782,0.1906939,0.3159456,-0.3872207,-0.261969,-0.01384914,0.1114026
AT5G16840,BPA1,0.4553954,0.1824965,0.4200152,-0.2728989,-0.03538017,0.4430227,-0.01237273,0.3766106,-0.07878486,0.0327339,-0.4226615,0.8477063,0.3923109,0.578141,0.1227456,0.7101843,0.2547889,0.879274,0.4238786,0.6611758,0.2057804
AT5G17290,APG5,0.1753722,0.1350225,0.6167674,-0.04034969,0.4413952,0.424527,0.2491547,0.3540208,0.1786485,-0.0944376,-0.2698098,0.5310823,0.35571,0.008473375,-0.1668989,0.1774946,0.002122362,-0.01922756,-0.1945998,0.4049184,0.2295462
AT5G17560,BolA4,0.1967024,0.2823386,-0.04473906,0.08563621,-0.2414415,0.7224354,0.525733,0.2526491,0.05594663,-0.03326589,-0.2299683,0.3107061,0.1140036,0.4164425,0.21974,0.4947112,0.2980088,0.3760286,0.1793261,0.128067,-0.06863547
AT5G17710,EMB1241,-0.03036346,-0.01389141,-0.1175834,0.01647206,-0.08721991,-0.08259011,-0.05222665,-0.2952978,-0.2649344,-0.09519215,-0.06482869,-0.2240746,-0.1937111,-0.2531397,-0.2227762,-0.254925,-0.2245615,0.1095504,0.1399138,0.1629371,0.1933006
AT5G18110,NCBP,0.3243712,0.01034686,0.2199672,-0.3140244,-0.104404,-0.2263398,-0.550711,-0.2871829,-0.6115541,-0.5472315,-0.8716027,-0.3225236,-0.6468949,-0.4253364,-0.7497076,-0.5862174,-0.9105886,-0.4429954,-0.7673666,-0.1287045,-0.4530757
AT5G18140,DJC69,0.2315365,0.04989746,0.88591,-0.181639,0.6543735,-0.003101964,-0.2346384,0.09988192,-0.1316545,-0.1283448,-0.3598813,0.1844199,-0.04711655,-0.1529399,-0.3844764,0.06272568,-0.1688108,-0.6953105,-0.9268469,0.7648816,0.5333451
AT5G18170,GDH1,0.5337399,-0.07820909,0.2631378,-0.611949,-0.2706021,-0.4684545,-1.002194,-0.1018416,-0.6355815,-0.4355648,-0.9693047,-0.05470075,-0.5884407,-0.830869,-1.364609,-0.4856684,-1.019408,-0.5998372,-1.133577,0.6077668,0.07402686
AT5G18480,PGSIP6,-0.1621624,-0.1063152,0.003931512,0.05584723,0.1660939,-0.04901193,0.1131505,-0.02797435,0.1341881,0.06668273,0.2288451,-0.1069751,0.05518728,-0.000513153,0.1616493,0.07126673,0.2334291,0.1364023,0.2985647,-0.267888,-0.1057256
AT5G18580,EMB40,-0.1390834,-0.2797591,-0.1857309,-0.1406757,-0.04664747,-0.329215,-0.1901316,-0.271297,-0.1322136,-0.3170966,-0.1780132,-0.2154427,-0.07635929,-0.03635489,0.1027285,-0.1428663,-0.003782889,0.002681374,0.1417648,0.02495722,0.1640406
AT5G18650,MIEL1,0.7431291,0.1204069,1.025472,-0.6227222,0.2823431,-0.05501083,-0.7981399,0.2798938,-0.4632354,-0.1909328,-0.934062,0.5086329,-0.2344963,-0.3192411,-1.06237,0.2944952,-0.448634,-0.2110295,-0.9541586,0.9354312,0.1923021
AT5G18690,AGP25,-0.433941,0.5670579,0.3667285,1.000999,0.8006695,1.000715,1.434656,0.6766286,1.11057,1.179916,1.613857,0.1965578,0.6304988,0.8257793,1.25972,0.06766109,0.5016021,0.3585792,0.7925202,-0.188104,0.245837
AT5G19520,ATMSL9,-0.147466,-0.2471386,-0.4811775,-0.0996726,-0.3337115,-0.6816748,-0.5342088,-0.5911228,-0.4436568,-0.2583597,-0.1108937,-0.9229101,-0.7754441,-0.1317443,0.01572174,-0.3417734,-0.1943074,-0.2304496,-0.08298361,-0.2293456,-0.08187957
AT5G19690,STT3A,-0.4559084,-0.1286661,-0.8355064,0.3272423,-0.3795979,-0.6380426,-0.1821341,-0.567779,-0.1118705,-0.2378387,0.2180697,-0.4386189,0.01728952,-0.2230527,0.2328557,-0.0537785,0.4021299,0.2022857,0.6581941,-0.4795194,-0.02361093
AT5G19990,ATSUG1,0.0679065,-0.02963488,-0.1509565,-0.09754138,-0.218863,-0.04656491,-0.1144714,-0.08028873,-0.1481952,0.002966171,-0.06494033,0.07577785,0.007871352,0.165808,0.09790154,0.1941821,0.1262756,0.4525827,0.3846762,0.2075508,0.1396443
AT5G20250,DIN10,1.156127,-0.03393402,2.253278,-1.190061,1.097151,0.4057459,-0.7503809,0.8562975,-0.2998293,0.1856228,-0.970504,0.8798133,-0.2763135,-0.5404761,-1.696603,0.2632952,-0.8928316,-0.5165438,-1.672671,1.552908,0.3967815
AT5G20520,WAV2,0.1502405,-0.06488467,0.4775663,-0.2151252,0.3273258,-0.2734145,-0.4236551,0.1463525,-0.003887977,0.002972921,-0.1472676,-0.04257878,-0.1928193,-0.1377098,-0.2879503,-0.328115,-0.4783555,-0.2130351,-0.3632757,0.2692702,0.1190297
AT5G20570,ATRBX1,0.2080239,0.4109955,0.0723352,0.2029716,-0.1356887,0.7136822,0.5056583,0.3874632,0.1794393,0.07633722,-0.1316867,0.2435012,0.03547728,0.2125703,0.004546382,0.08797451,-0.1200494,0.2781023,0.0700784,0.1592947,-0.04872923
AT5G20620,UBQ4,0.03414805,0.1928082,0.1846844,0.1586602,0.1505363,1.099632,1.065484,1.12666,1.092512,1.149462,1.115314,1.169408,1.13526,1.22166,1.187512,1.158155,1.124007,1.316724,1.282576,1.238343,1.204195
AT5G20830,ASUS1,0.5659221,0.4224528,0.68681,-0.1434693,0.1208879,0.3598144,-0.2061077,1.045727,0.4798054,1.93085,1.364928,1.341202,0.7752795,-0.1251861,-0.6911082,0.6983545,0.1324324,0.9563027,0.3903806,1.883153,1.317231
