TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT1G73260,ATKTI1,4.434813,-1.695337,-6.130151,-0.6013408,-5.036154,0.4924904,-3.942323,2.628473,-1.80634,-2.561462,-6.996275,0.1048867,-4.329927,-1.181836,-5.616649,1.943475,-2.491339,-1.648464,-6.083278,2.10881,-2.326003
AT1G73590,ATPIN1,-0.461715,-0.2183317,0.2433832,0.146793,0.608508,-0.1226751,0.3390398,-0.5742747,-0.1125597,0.5017733,0.9634883,-0.08095162,0.3807634,-0.05883661,0.4028784,0.07531439,0.5370294,0.2455415,0.7072565,-0.3935001,0.06821491
AT1G73720,SMU1,0.1181462,0.3014877,0.1833415,0.276368,0.1582218,0.3769321,0.2587859,0.213986,0.09583979,0.4194033,0.3012571,0.1885816,0.07043547,0.3216265,0.2034804,0.3446218,0.2264757,0.4064142,0.288268,0.2272178,0.1090716
AT1G74030,ENO1,-0.644151,0.07592272,0.7200737,-0.2148685,0.4292825,0.08828903,0.73244,-0.08636577,0.5577852,0.1793993,0.8235503,0.3246374,0.9687884,0.3690456,1.013197,-0.3125206,0.3316304,-0.184794,0.4593571,-0.4205282,0.2236228
AT1G74230,GR-RBP5,-0.5981127,-0.1001892,0.4979234,0.05980267,0.6579153,0.2039036,0.8020163,0.3104958,0.9086085,0.1287155,0.7268281,0.1930658,0.7911784,0.4659208,1.064033,0.09540219,0.6935148,-0.07465339,0.5234593,-0.1178405,0.4802721
AT1G74260,PUR4,-0.8318128,0.1599449,0.9917578,0.007764225,0.8395771,0.3703643,1.202177,-0.487273,0.3445398,0.06133626,0.8931491,0.02349136,0.8553042,-0.1449519,0.686861,0.03121198,0.8630248,0.682326,1.514139,-0.3718984,0.4599144
AT1G74340,DPMS2,-0.123979,0.8856013,1.00958,0.2831004,0.4070794,0.037233,0.161212,0.5418883,0.6658673,0.2145378,0.3385168,0.05086773,0.1748468,0.3319813,0.4559604,0.2511864,0.3751655,-0.1358534,-0.01187434,0.04300535,0.1669844
AT1G74380,XXT5,-0.02499934,0.06937671,0.09437605,0.05974079,0.08474013,0.2546158,0.2796152,0.244335,0.2693343,0.5321184,0.5571177,0.3220724,0.3470718,0.6085321,0.6335314,-0.09795072,-0.07295138,0.03397603,0.05897537,0.3359477,0.3609471
AT1G74500,ATBS1,0.2569862,0.4072114,0.1502252,0.356832,0.09984585,-0.7673183,-1.024305,0.9638625,0.7068763,0.6992367,0.4422505,0.435734,0.1787478,0.7410315,0.4840454,0.3475819,0.09059568,0.04835117,-0.208635,0.9872143,0.7302281
AT1G74660,MIF1,0.6341699,0.7820199,0.14785,0.3800408,-0.2541291,-0.2458954,-0.8800653,0.1593648,-0.4748052,0.1812995,-0.4528704,0.3338255,-0.3003444,-0.5624443,-1.196614,-0.08475482,-0.7189247,-0.2871185,-0.9212884,-0.2896296,-0.9237995
AT1G74690,IQD31,-0.2840196,-0.07437275,0.2096468,-0.1795966,0.104423,-0.1998568,0.08416275,-0.2140887,0.06993094,0.3343914,0.618411,-0.01311435,0.2709052,0.06417414,0.3481937,-0.005938347,0.2780813,0.07571977,0.3597394,-0.1649086,0.119111
AT1G74920,ALDH10A8,0.09129835,-0.2353628,-0.3266612,-0.1261695,-0.2174678,-0.0524524,-0.1437508,0.1506915,0.05939314,-0.01119149,-0.1024898,0.05072996,-0.04056839,0.1375465,0.04624813,0.1527643,0.06146596,0.2624019,0.1711036,0.2941013,0.2028029
AT1G74960,ATKAS2,-0.3325638,0.2078631,0.5404268,-0.03513749,0.2974263,-0.005069426,0.3274944,-0.2043053,0.1282584,0.2124453,0.5450091,-0.1059573,0.2266065,0.2665244,0.5990882,-0.08882707,0.2437367,0.3874379,0.7200017,0.04688345,0.3794472
AT1G75270,DHAR2,-0.2421458,-0.1920409,0.05010488,-0.4257919,-0.1836461,-0.01900823,0.2231376,0.2191267,0.4612725,-0.2927551,-0.05060933,0.04792519,0.290071,0.2188844,0.4610302,-0.4204133,-0.1782675,-0.3598909,-0.1177451,-0.07978835,0.1623575
AT1G75330,OTC,-0.7299028,-0.2149516,0.5149512,-0.3405463,0.3893566,-0.004450964,0.7254519,-0.1911525,0.5387504,-0.2113318,0.518571,-0.2452383,0.4846646,0.08997208,0.8198749,-0.2324651,0.4974378,-0.133189,0.5967139,-0.3824124,0.3474905
AT1G75380,ATBBD1,1.589537,-0.1691835,-1.758721,0.4122501,-1.177287,-0.3489135,-1.938451,0.7881025,-0.8014346,-0.7947559,-2.384293,0.4181923,-1.171345,-0.3412623,-1.930799,0.6552301,-0.934307,0.1073867,-1.48215,0.6792537,-0.9102835
AT1G75540,AtBBX21,1.039055,-0.256024,-1.295079,-0.2491419,-1.288196,-0.3527546,-1.391809,0.049177,-0.9898775,-0.424718,-1.463773,0.3370604,-0.7019941,-0.6466592,-1.685714,-0.06077332,-1.099828,-0.1437455,-1.1828,0.2658371,-0.7732174
AT1G75660,AtXRN3,-0.1160554,-0.1225666,-0.006511156,0.02657016,0.1426256,0.3863688,0.5024242,-0.3194249,-0.2033694,0.07669796,0.1927534,-0.1177014,-0.001645991,-0.02275663,0.09329882,-0.04485195,0.0712035,0.5448916,0.6609471,-0.14727,-0.0312145
AT1G75680,AtGH9B7,-0.1725214,-0.05440752,0.1181138,0.06222094,0.2347423,-0.3687158,-0.1961945,-0.004518833,0.1680025,0.27343,0.4459514,0.257301,0.4298224,0.2462613,0.4187826,-0.2030213,-0.03049995,-0.01807319,0.1544482,0.007125321,0.1796467
AT1G75780,TUB1,0.6369553,0.2804313,-0.356524,0.390087,-0.2468683,0.2052884,-0.4316669,0.8507493,0.213794,0.8493965,0.2124412,1.681509,1.044553,1.123593,0.486638,0.3543537,-0.2826016,-0.1527511,-0.7897064,0.527458,-0.1094973
AT1G75840,ARAC5,0.2678244,0.3443994,0.07657502,0.3482515,0.08042714,0.1412987,-0.1265257,0.241583,-0.02624143,0.3002753,0.0324509,0.1504734,-0.1173509,0.2769769,0.009152544,-0.06091717,-0.3287416,-0.1369353,-0.4047597,-0.2752444,-0.5430688
AT1G76030,AtVAB1,0.1180897,-0.1426812,-0.2607709,0.05727426,-0.06081541,0.1443135,0.02622387,0.1249801,0.006890411,0.05257881,-0.06551086,0.04957933,-0.06851034,0.04369257,-0.0743971,0.2102455,0.09215587,-0.157437,-0.2755267,0.1648953,0.04680566
AT1G76160,sks5,0.7629881,0.7285188,-0.03446925,0.8467821,0.08379401,0.998653,0.2356649,0.9754389,0.2124509,1.401407,0.6384185,1.54775,0.7847615,1.059909,0.2969208,0.438278,-0.3247101,0.4200184,-0.3429697,0.4101452,-0.3528428
AT1G76300,SmD3,-0.6084983,0.3774519,0.9859502,0.05568127,0.6641796,0.2809165,0.8894148,0.2831735,0.8916718,0.4726585,1.081157,-0.01950534,0.588993,0.1100951,0.7185934,0.07857799,0.6870763,-0.04511023,0.5633881,-0.2429496,0.3655487
AT1G76410,ATL8,2.782072,-1.092196,-3.874268,-0.5288706,-3.310942,-0.5413432,-3.323415,1.727409,-1.054662,-1.963551,-4.745623,-0.4411884,-3.22326,-1.262171,-4.044243,1.651446,-1.130626,-0.9286569,-3.710729,1.430944,-1.351127
AT1G76490,AtHMGR1,0.3402685,-0.3074049,-0.6476735,0.07283748,-0.2674311,0.236048,-0.1042205,-0.03596511,-0.3762336,-0.02503417,-0.3653027,-0.2283205,-0.568589,-0.2383157,-0.5785843,0.0119106,-0.3283579,0.2551177,-0.0851508,0.1634965,-0.176772
AT1G76540,CDKB2;1,0.06952912,0.2422848,0.1727557,0.01395092,-0.0555782,0.2266422,0.157113,0.1530717,0.08354257,0.6532717,0.5837425,1.056857,0.9873276,0.7782995,0.7087704,0.6284683,0.5589392,-0.1750105,-0.2445397,0.2772402,0.2077111
AT1G76790,IGMT5,-0.4376221,0.166076,0.6036981,0.5087526,0.9463747,0.9629962,1.400618,0.568743,1.006365,0.6861462,1.123768,0.5960945,1.033717,0.783255,1.220877,0.8007899,1.238412,0.176336,0.6139581,0.2973388,0.7349609
AT1G76860,LSM3B,-0.2389896,0.4617853,0.7007749,0.06100476,0.2999944,-0.08309823,0.1558914,-0.1968705,0.04211911,-0.0964942,0.1424954,-0.443746,-0.2047564,-0.4152635,-0.1762739,-0.2364257,0.002563851,-0.206136,0.03285364,-0.09772669,0.1412629
AT1G76990,ACR3,0.9192396,0.03511503,-0.8841246,0.59012,-0.3291196,-1.360319,-2.279558,0.3695463,-0.5496934,-0.5495293,-1.468769,0.2852092,-0.6340304,-0.7830512,-1.702291,0.2432202,-0.6760194,0.7350622,-0.1841774,0.9340744,0.01483483
AT1G77180,SKIP,-0.03140745,-0.2682708,-0.2368634,-0.01705594,0.01435151,0.09634286,0.1277503,-0.1232366,-0.0918291,-0.09515579,-0.06374834,-0.4667729,-0.4353654,-0.07436123,-0.04295377,0.2143572,0.2457646,0.1823383,0.2137457,0.1135742,0.1449817
AT1G77440,PBC2,-0.2211161,0.3782052,0.5993213,0.2360567,0.4571728,-0.09023181,0.1308843,0.2924924,0.5136085,0.1834776,0.4045937,-0.1128925,0.1082236,0.2681256,0.4892416,-0.1140888,0.1070272,-0.1691926,0.05192349,-0.01453436,0.2065817
AT1G77450,anac032,1.134903,-0.4890133,-1.623917,-0.1112777,-1.246181,0.06739827,-1.067505,0.6073444,-0.5275589,-0.346297,-1.4812,0.1636699,-0.9712335,-0.2630965,-1.398,0.5098508,-0.6250525,0.002571955,-1.132331,0.4586153,-0.676288
AT1G77710,AtCCP2,0.1317242,-0.3989937,-0.5307178,-0.9247872,-1.056511,-1.039243,-1.170967,-0.5596936,-0.6914178,-0.9926242,-1.124348,-1.028418,-1.160142,-1.07117,-1.202894,-0.5723223,-0.7040464,-0.6998844,-0.8316086,-0.05795009,-0.1896742
AT1G78080,AtWIND1,0.8807199,-0.840673,-1.721393,-0.3932241,-1.273944,-0.04671012,-0.92743,-0.04612342,-0.9268434,-1.08113,-1.96185,0.04148735,-0.8392326,-1.217387,-2.098107,-0.0268718,-0.9075917,-0.3962138,-1.276934,-0.08873186,-0.9694518
AT1G78340,ATGSTU22,0.7456333,-0.9999205,-1.745554,-0.9426122,-1.688246,-0.4419482,-1.187582,0.1920383,-0.553595,-0.8444598,-1.590093,-0.7026312,-1.448264,-0.3745751,-1.120208,-1.227075,-1.972708,-0.1610932,-0.9067265,1.150684,0.4050504
AT1G78570,ATRHM1,0.3852811,0.03067079,-0.3546103,0.2555911,-0.1296901,0.04167478,-0.3436064,0.4632365,0.07795533,0.6499154,0.2646343,0.4368344,0.05155325,0.8598161,0.4745349,0.3048731,-0.08040809,0.3531728,-0.03210831,0.572141,0.1868599
AT1G78630,emb1473,-0.03562049,0.3778866,0.4135071,0.08738948,0.12301,-0.2888964,-0.2532759,0.1397492,0.1753697,0.3085246,0.3441451,0.3029767,0.3385972,0.3132652,0.3488857,0.4106545,0.4462749,-0.02902195,0.00659854,0.02764306,0.06326355
AT1G78660,ATGGH1,0.434644,-0.7555187,-1.190163,-0.4264031,-0.8610471,-0.5526112,-0.9872552,-0.08048963,-0.5151336,-0.5998966,-1.034541,0.01010852,-0.4245354,-0.7375264,-1.17217,-0.216446,-0.65109,0.04522728,-0.3894167,0.5998583,0.1652143
AT1G78700,BEH4,0.651918,-0.01873585,-0.6706539,-0.02506287,-0.6769809,0.1371488,-0.5147693,0.3359709,-0.3159471,0.06858856,-0.5833295,0.3625057,-0.2894123,0.2522682,-0.3996498,0.4379457,-0.2139723,0.1865955,-0.4653225,0.6708105,0.01889244
AT1G78870,UBC13A,0.1051038,-0.08150813,-0.1866119,-0.3204828,-0.4255866,-0.3018908,-0.4069946,0.1762687,0.0711649,-0.3806325,-0.4857363,-0.09158511,-0.1966889,-0.3857714,-0.4908752,-0.08465305,-0.1897569,-0.5738806,-0.6789844,0.0418776,-0.0632262
AT1G78920,AtVHP2;1,-0.3011763,-0.3590485,-0.05787216,-0.1373995,0.1637768,0.08803745,0.3892138,-0.199135,0.1020414,-0.1579533,0.143223,-0.2697908,0.03138552,0.1339043,0.4350806,-0.221232,0.07994428,0.3823088,0.6834851,-0.122241,0.1789353
AT1G79230,ATMST1,-0.09270546,-0.2649185,-0.1722131,-0.1812456,-0.08854019,-0.1914292,-0.09872374,0.02981854,0.122524,-0.1861264,-0.09342098,0.02392863,0.1166341,0.03226989,0.1249753,-0.1584162,-0.06571073,-0.07931391,0.01339155,0.00582137,0.09852682
AT1G79280,AtTPR,-0.7679408,-0.231503,0.5364378,-0.2574573,0.5104835,0.2155489,0.9834897,-0.5632387,0.2047021,-0.3106323,0.4573085,-0.3580506,0.4098902,-0.3209503,0.4469905,-0.1805611,0.5873796,0.1645457,0.9324864,-0.6167044,0.1512364
AT1G79340,AtMC4,0.4368228,-0.7769198,-1.213743,-0.5177693,-0.9545922,-0.5006315,-0.9374544,-0.0586982,-0.495521,-0.3593017,-0.7961245,-0.09505103,-0.5318739,-0.2314328,-0.6682556,-0.4998738,-0.9366966,-0.2652973,-0.7021201,0.22803,-0.2087928
AT1G79650,AtAO1,-0.2505358,0.1881052,0.4386411,-0.04490062,0.2056352,0.133164,0.3836999,0.03588596,0.2864218,0.2604371,0.5109729,0.2387316,0.4892674,0.288153,0.5386888,0.007138811,0.2576746,-0.02623377,0.2243021,0.1647036,0.4152394
AT1G79830,GC5,0.05109386,0.000588578,-0.05050528,-0.02363559,-0.07472944,0.1015058,0.05041194,-0.06404447,-0.1151383,-0.03889486,-0.08998872,-0.02737607,-0.07846993,-0.09046585,-0.1415597,0.07261141,0.02151755,-0.04680905,-0.09790291,-0.1605765,-0.2116704
AT1G79920,AtHsp70-15,-0.4575698,0.0356295,0.4931993,-0.2191442,0.2384256,0.4697358,0.9273057,-0.156573,0.3009968,0.1322908,0.5898607,0.1330112,0.590581,0.4664146,0.9239845,-0.0476011,0.4099687,0.4518314,0.9094013,-0.08600729,0.3715625
AT1G79930,AtHsp70-14,-0.8468247,-0.3181664,0.5286583,-0.3043557,0.542469,0.130934,0.9777588,-0.511096,0.3357287,0.1455887,0.9924135,-0.1652543,0.6815704,0.04516328,0.891988,-0.3273046,0.5195202,-0.1475918,0.699233,-0.51467,0.3321547
AT1G79940,ATERDJ2A,-0.4217497,-0.5932552,-0.1715056,-0.1527031,0.2690465,0.2010063,0.6227559,0.02051182,0.4422615,0.09503466,0.5167843,0.1431601,0.5649098,0.3762111,0.7979607,-0.2206572,0.2010925,0.01350822,0.4352579,-0.2412711,0.1804785
AT1G80070,EMB14,-0.363518,0.1700426,0.5335606,0.4941233,0.8576413,0.7940336,1.157552,-0.1669564,0.1965616,0.2572759,0.620794,-0.1742615,0.1892565,0.0443063,0.4078243,0.1985659,0.5620839,0.6877874,1.051305,-0.3478355,0.01568254
AT1G80270,PPR596,-1.396247,-0.08128555,1.314962,-0.3712305,1.025017,0.166998,1.563245,-0.299216,1.097031,0.2524629,1.64871,0.1193425,1.51559,0.4916758,1.887923,-0.6395727,0.7566744,0.0999765,1.496224,-0.7025495,0.6936976
AT1G80370,CYCA2;4,0.5229198,0.461803,-0.06111683,0.5125742,-0.01034564,0.6765279,0.1536081,0.009053249,-0.5138666,0.8551628,0.3322429,0.9819684,0.4590485,0.6579675,0.1350476,0.6061579,0.08323811,0.4958951,-0.02702476,0.1245211,-0.3983987
AT1G80410,EMB2753,-0.4038448,0.3308074,0.7346522,0.1529351,0.5567798,0.2496527,0.6534975,0.1004536,0.5042984,0.4426594,0.8465042,0.4699678,0.8738126,0.4022414,0.8060862,0.04013104,0.4439758,0.3804269,0.7842717,-0.08585579,0.317989
AT1G80460,GLI1,-0.2775211,-0.6561744,-0.3786533,-0.6263053,-0.3487843,-0.3593348,-0.08181375,-0.2829179,-0.005396814,-0.7334948,-0.4559737,-0.4528756,-0.1753545,-0.3823118,-0.1047907,-0.2898948,-0.01237377,-0.1862072,0.09131392,-0.08531084,0.1922102
AT1G80560,ATIMD2,-0.2178074,0.2714488,0.4892563,0.2094574,0.4272649,0.544105,0.7619124,0.336447,0.5542544,0.4218765,0.639684,0.5233478,0.7411553,0.7806497,0.9984572,0.4830999,0.7009074,0.09464012,0.3124476,0.1352808,0.3530883
AT1G80670,RAE1,-0.2767538,0.09685531,0.3736091,-0.03470981,0.242044,-0.1699797,0.1067741,0.02649378,0.3032475,0.1933828,0.4701366,0.4145692,0.691323,0.4302833,0.7070371,0.000970309,0.2777241,-0.104171,0.1725828,-0.1042032,0.1725505
AT1G80680,MOS3,-0.2208561,0.2128899,0.433746,0.149801,0.3706571,0.2232869,0.444143,-0.1306542,0.09020189,0.07472444,0.2955806,-0.05782434,0.1630318,0.2695519,0.490408,0.05059118,0.2714473,0.5383158,0.759172,-0.1330611,0.08779498
AT1G80790,FDM5,-0.4211673,-0.1172315,0.3039358,-0.1818138,0.2393535,-0.04070574,0.3804616,-0.2882556,0.1329117,-0.1698669,0.2513004,-0.2040413,0.217126,-0.0811601,0.3400072,-0.1540097,0.2671576,-0.03023829,0.390929,-0.07020785,0.3509595
AT1G80860,ATPLMT,0.1917801,0.7716579,0.5798778,0.2668635,0.07508338,0.170958,-0.02082207,0.4645356,0.2727555,0.386085,0.1943049,0.3281932,0.1364131,0.1743626,-0.01741748,0.3691514,0.1773714,-0.1516804,-0.3434604,0.4707313,0.2789513
AT1G80920,AtJ8,1.836849,-0.01529368,-1.852142,-0.1543884,-1.991237,-0.6549441,-2.491793,0.1746376,-1.662211,-0.5512263,-2.388075,-0.3765482,-2.213397,-0.6805925,-2.517441,0.9692674,-0.8675813,-0.03100023,-1.867849,0.7111625,-1.125686
AT2G01270,AtQSOX2,0.1352496,0.1656794,0.03042979,0.2592245,0.123975,0.3943854,0.2591358,0.01263877,-0.1226108,0.1755345,0.04028495,0.1636367,0.02838715,0.1327017,-0.002547933,0.2206359,0.08538634,0.3901114,0.2548619,0.1492324,0.01398278
AT2G01450,ATMPK17,0.6500271,-0.5998829,-1.24991,-0.500543,-1.15057,-0.3163741,-0.9664012,-0.4780673,-1.128094,-0.857595,-1.507622,-0.8300368,-1.480064,-0.7454446,-1.395472,-0.171417,-0.8214441,-0.2229838,-0.8730109,0.1753531,-0.474674
AT2G01470,ATSEC12,-0.01642604,-0.3623659,-0.3459399,-0.2826837,-0.2662576,-0.2835185,-0.2670925,-0.03670549,-0.02027945,-0.3278017,-0.3113757,-0.3070864,-0.2906604,-0.120357,-0.103931,-0.2535447,-0.2371187,-0.1358985,-0.1194725,0.08413584,0.1005619
AT2G01490,PAHX,0.7070555,-0.06815232,-0.7752078,0.07912676,-0.6279287,0.06144725,-0.6456082,0.5131441,-0.1939114,-0.278648,-0.9857035,0.1680247,-0.5390307,-0.2183326,-0.9253881,0.4270374,-0.280018,-0.1814752,-0.8885307,0.4604434,-0.2466121
AT2G01570,RGA,-0.1829901,-0.2085788,-0.0255887,-0.01002534,0.1729648,0.1035915,0.2865816,-0.4967926,-0.3138025,0.1598333,0.3428234,-0.1697593,0.01323084,0.03677479,0.2197649,-0.1967339,-0.01374383,0.4315854,0.6145755,-0.1031159,0.07987417
AT2G02390,ATGSTZ1,0.7038419,-0.9291066,-1.632949,-1.182233,-1.886075,-0.8578637,-1.561706,-0.3955712,-1.099413,-1.601348,-2.30519,-0.7934335,-1.497275,-1.246941,-1.950783,-0.8128734,-1.516715,-0.34288,-1.046722,0.3843126,-0.3195293
AT2G02470,AL6,0.07273256,0.07947554,0.006742982,-0.1668782,-0.2396107,-0.3744777,-0.4472103,-0.133661,-0.2063935,-0.2039003,-0.2766328,-0.2120068,-0.2847393,-0.05341897,-0.1261515,0.08890911,0.01617655,0.009825318,-0.06290724,0.1914998,0.1187672
AT2G02710,PLP,1.619159,-0.01701239,-1.636171,0.4761686,-1.142991,0.2305337,-1.388625,0.9219956,-0.6971635,-0.5769376,-2.196097,0.3640747,-1.255084,-0.3222867,-1.941446,1.429901,-0.1892578,0.3558441,-1.263315,1.522163,-0.09699603
AT2G03760,AtSOT1,-0.9206952,-1.164809,-0.2441137,-1.046166,-0.1254706,-0.5597014,0.3609938,-0.4292369,0.4914583,-0.7554493,0.1652459,-0.9367646,-0.01606931,-0.5319678,0.3887274,-1.572913,-0.6522179,-0.3571166,0.5635787,0.09539173,1.016087
AT2G03820,AtNMD3,-0.3888141,-0.7267273,-0.3379132,-0.6732831,-0.284469,-0.3079029,0.08091115,-0.5726504,-0.1838363,-0.2489517,0.1398624,-0.3322824,0.05653167,-0.3362956,0.05251853,-0.3894671,-0.000653053,0.1006495,0.4894636,-0.08384959,0.3049645
AT2G03870,EMB2816,-0.3632902,0.2246926,0.5879828,-0.3310973,0.03219282,-0.790212,-0.4269218,-0.5615701,-0.19828,-0.4245117,-0.06122155,-0.5829502,-0.21966,-0.4358883,-0.07259812,-0.6085816,-0.2452915,-0.3381415,0.02514869,-0.03091912,0.332371
AT2G03890,ATPI4K,0.4112103,-0.2705149,-0.6817252,0.118146,-0.2930643,-0.1852359,-0.5964462,0.2406752,-0.1705351,-0.02843617,-0.4396464,-0.1011578,-0.5123681,-0.001227997,-0.4124383,0.2041065,-0.2071038,0.3815828,-0.02962745,0.569811,0.1586008
AT2G04030,AtHsp90.5,-1.360742,-0.3912975,0.969445,-0.5962118,0.7645307,-0.287706,1.073036,-0.4116515,0.949091,-0.2972241,1.063518,-0.0342728,1.32647,0.1397608,1.500503,-0.7259013,0.6348412,-0.05513856,1.305604,-0.9884261,0.3723164
AT2G04630,NRPB6B,-0.2525206,0.4484541,0.7009747,0.2301811,0.4827016,-0.000786732,0.2517338,0.2140456,0.4665661,0.3618138,0.6143344,0.1342715,0.3867921,0.4194183,0.6719388,0.07451269,0.3270333,-0.09412835,0.1583922,0.08612591,0.3386465
AT2G05710,ACO3,0.3585236,-0.8710193,-1.229543,-0.1853187,-0.5438423,-0.4495047,-0.8080283,-0.4909248,-0.8494484,-0.4147359,-0.7732595,-0.4658607,-0.8243843,-0.2816518,-0.6401754,-0.7282827,-1.086806,0.4304968,0.07197322,0.9507312,0.5922076
AT2G05830,MTI1,-0.09980517,0.1869774,0.2867826,0.06625609,0.1660613,-0.0868773,0.01292787,-0.3904037,-0.2905985,0.06938493,0.1691901,0.1666082,0.2664134,-0.05020896,0.04959621,-0.4309571,-0.331152,0.4744178,0.574223,-0.3035558,-0.2037506
AT2G05840,PAA2,-0.1068395,0.1783393,0.2851788,0.1019201,0.2087596,-0.1949411,-0.08810164,0.003806108,0.1106456,0.04482922,0.1516687,-0.1185858,-0.01174637,0.03450812,0.1413476,-0.07387943,0.03296005,0.07815837,0.1849978,-0.02092602,0.08591346
AT2G06850,EXGT-A1,0.5444913,-0.002792619,-0.5472839,-0.2869406,-0.8314319,-0.02650336,-0.5709946,0.05683599,-0.4876553,-0.1211975,-0.6656888,-0.2789454,-0.8234367,0.2423822,-0.3021091,-0.3807687,-0.92526,-0.3176179,-0.8621092,0.1989507,-0.3455405
AT2G07050,CAS1,-0.201418,-0.137541,0.06387702,-0.04855105,0.1528669,0.1779565,0.3793745,-0.3840643,-0.1826463,0.3471492,0.5485672,-0.1078686,0.09354936,0.4905681,0.6919861,-0.1363243,0.06509373,0.4192838,0.6207018,-0.1906342,0.01078383
AT2G07340,PFD1,-0.5530137,0.4480375,1.001051,0.1057088,0.6587224,-0.0713476,0.4816661,-0.07682839,0.4761853,0.4031758,0.9561895,-0.1349255,0.4180881,0.1572799,0.7102936,0.04162719,0.5946409,-0.2268907,0.326123,0.02910688,0.5821206
AT2G11890,AtTTM3,-0.43054,-0.08210037,0.3484397,-0.2323072,0.1982329,-0.1811497,0.2493904,-0.5648835,-0.1343434,-0.150549,0.279991,-0.3249266,0.1056135,-0.2323221,0.1982179,-0.6472193,-0.2166792,0.1054013,0.5359413,-0.3000749,0.1304651
AT2G13560,NAD-ME1,0.204894,-0.2470794,-0.4519734,-0.1033487,-0.3082427,0.08159964,-0.1232944,0.03395516,-0.1709388,-0.09058492,-0.2954789,0.1666612,-0.03823278,0.1400169,-0.06487711,-0.1185144,-0.3234084,0.200257,-0.004637047,0.08876856,-0.1161254
AT2G14210,AGL44,-0.2214187,0.6655185,0.8869371,0.6272919,0.8487106,1.840066,2.061485,-0.8083343,-0.5869157,-0.1705578,0.05086086,-1.538409,-1.31699,-0.8682723,-0.6468536,-0.5046382,-0.2832195,0.1289101,0.3503287,-0.7676715,-0.5462528
AT2G14720,BP80-2;1,-0.2074889,-0.1213823,0.08610663,-0.02569049,0.1817984,0.2416604,0.4491494,-0.02162101,0.1858679,-0.03149667,0.1759923,-0.04534507,0.1621439,0.3466622,0.5541512,0.1166317,0.3241206,0.2073442,0.4148331,0.0736543,0.2811432
AT2G15430,NRPB3,-0.3674129,0.5682479,0.9356608,0.4229217,0.7903346,0.3805337,0.7479466,0.3379173,0.7053302,0.4098999,0.7773128,0.5906585,0.9580714,0.5720166,0.9394295,0.1944943,0.5619072,-0.0205277,0.3468852,-0.04687302,0.3205399
AT2G15490,UGT73B4,0.2858641,-1.672832,-1.958696,-1.393056,-1.67892,-0.477291,-0.7631551,-0.6248566,-0.9107207,-1.072621,-1.358485,-1.063307,-1.349171,-0.6425593,-0.9284234,-0.7791545,-1.065019,-0.3011064,-0.5869705,0.3608603,0.07499625
AT2G15570,ATHM3,0.7219653,0.5238024,-0.1981629,0.3785002,-0.3434651,-0.2988686,-1.020834,0.06834356,-0.6536218,-0.01987534,-0.7418407,0.04423597,-0.6777293,-0.2806893,-1.002655,0.2064051,-0.5155602,0.05223731,-0.669728,0.1090313,-0.612934
AT2G15620,ATHNIR,-0.8965666,-1.129546,-0.2329796,-0.2081496,0.688417,-0.6873238,0.2092428,-0.8289508,0.06761577,-0.7065405,0.1900261,-0.5693542,0.3272124,-0.8357748,0.06079178,-1.816207,-0.9196406,-0.2748576,0.621709,-1.198388,-0.3018218
AT2G15890,MEE14,1.70539,-0.3765594,-2.08195,-0.286385,-1.991775,0.03958189,-1.665809,0.5393996,-1.165991,-1.386093,-3.091483,-0.08816431,-1.793555,-0.6845361,-2.389927,1.228034,-0.4773569,-0.9158746,-2.621265,0.4136494,-1.291741
AT2G15970,ATCOR413-PM1,6.83515,0.09108948,-6.74406,0.6151527,-6.219997,-0.5500565,-7.385206,6.067432,-0.7677179,-0.8398165,-7.674966,4.038529,-2.796621,-0.004711699,-6.839861,4.02129,-2.81386,0.2267857,-6.608364,6.167646,-0.6675037
