Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
820175,1.0,1,0,0
828861,1.0,1,0,0
828929,1.0,1,0,0
836898,1.0,1,0,0
3766672,1.0,1,0,0
5007961,1.0,1,0,0
5008296,1.0,1,0,0
839434,1.0,1,0,0
832458,1.0,1,0,0
842904,1.0,1,0,0
840059,1.0,1,0,0
829251,1.0,1,0,0
831979,1.0,1,0,0
841944,1.0,1,0,0
831560,1.0,1,0,0
824298,1.0,1,0,0
817800,1.0,1,0,0
837239,1.0,1,0,0
841086,1.0,1,0,0
823807,1.0,1,0,0
820593,1.0,1,0,0
826886,1.0,1,0,0
817193,1.0,1,0,0
814945,1.0,1,0,0
824069,1.0,1,0,0
837024,1.0,1,0,0
843582,1.0,1,0,0
816381,1.0,1,0,0
28720187,1.0,1,0,0
836172,1.0,1,0,0
843343,1.0,1,0,0
823911,1.0,1,0,0
838386,1.0,1,0,0
