"","col_FLT_c1.which.mclass....7...1."
"288","AT4G01890"
"289","AT4G01970"
"290","AT4G03175"
"291","AT4G03290"
"292","AT4G03705"
"293","AT4G04030"
"294","AT4G04475"
"295","AT4G04570"
"296","AT4G04750"
"297","AT4G07090"
"298","AT4G07925"
"299","AT4G07995"
"300","AT4G08235"
"301","AT4G08535"
"302","AT4G08870"
"303","AT4G10150"
"304","AT4G10220"
"305","AT4G10530"
"306","AT4G11320"
"307","AT4G11393"
"308","AT4G11470"
"309","AT4G12170"
"310","AT4G12280"
"311","AT4G12320"
"312","AT4G12440"
"313","AT4G12500"
"314","AT4G12870"
"315","AT4G13090"
"316","AT4G13240"
"317","AT4G13420"
"318","AT4G13570"
"319","AT4G14670"
"320","AT4G15242"
"321","AT4G15245"
"322","AT4G19240"
"323","AT4G19750"
"324","AT4G19760"
"325","AT4G20370"
"326","AT4G21750"
"327","AT4G21940"
"328","AT4G22060"
"329","AT4G22210"
"330","AT4G22410"
"331","AT4G22475"
"332","AT4G23170"
"333","AT4G23720"
"334","AT4G24600"
"335","AT4G24890"
"336","AT4G24972"
"337","AT4G25010"
"338","AT4G25040"
"339","AT4G25850"
"340","AT4G26150"
"341","AT4G26830"
"342","AT4G27550"
"343","AT4G29030"
"344","AT4G29760"
"345","AT4G29770"
"346","AT4G33720"
"347","AT4G33860"
"348","AT4G34250"
"349","AT4G34770"
"350","AT4G35165"
"351","AT4G35370"
"352","AT4G36230"
"353","AT4G36260"
"354","AT4G36570"
"355","AT4G38700"
"356","AT4G38770"
"357","AT4G38840"
"358","AT4G39330"
"359","AT4G39770"
"360","AT5G02330"
"361","AT5G02340"
"362","AT5G02510"
"363","AT5G02905"
"364","AT5G03515"
"365","AT5G03695"
"366","AT5G04615"
"367","AT5G04815"
"368","AT5G05125"
"369","AT5G05280"
"370","AT5G07180"
"371","AT5G07190"
"372","AT5G07955"
"373","AT5G08000"
"374","AT5G08030"
"375","AT5G08525"
"376","AT5G09215"
"377","AT5G09235"
"378","AT5G09570"
"379","AT5G09735"
"380","AT5G12270"
"381","AT5G12280"
"382","AT5G14350"
"383","AT5G14400"
"384","AT5G15420"
"385","AT5G16500"
"386","AT5G16580"
"387","AT5G17100"
"388","AT5G17320"
"389","AT5G17700"
"390","AT5G17720"
"391","AT5G18560"
"392","AT5G18720"
"393","AT5G19600"
"394","AT5G22150"
"395","AT5G22380"
"396","AT5G22390"
"397","AT5G24110"
"398","AT5G24200"
"399","AT5G24206"
"400","AT5G24950"
"401","AT5G25230"
"402","AT5G25610"
"403","AT5G25920"
"404","AT5G26140"
"405","AT5G27010"
"406","AT5G27070"
"407","AT5G28000"
"408","AT5G28500"
"409","AT5G28660"
"410","AT5G36100"
"411","AT5G36240"
"412","AT5G36280"
"413","AT5G36920"
"414","AT5G37150"
"415","AT5G37165"
"416","AT5G37640"
"417","AT5G37820"
"418","AT5G37950"
"419","AT5G38080"
"420","AT5G38240"
"421","AT5G38260"
"422","AT5G38320"
"423","AT5G38410"
"424","AT5G38430"
"425","AT5G38520"
"426","AT5G38800"
"427","AT5G39750"
"428","AT5G40382"
"429","AT5G41310"
"430","AT5G41390"
"431","AT5G42410"
"432","AT5G42600"
"433","AT5G43370"
"434","AT5G43490"
"435","AT5G43550"
"436","AT5G44400"
"437","AT5G44760"
"438","AT5G45570"
"439","AT5G45850"
"440","AT5G46220"
"441","AT5G46500"
"442","AT5G46540"
"443","AT5G47260"
"444","AT5G47590"
"445","AT5G50130"
"446","AT5G50610"
"447","AT5G51030"
"448","AT5G52490"
"449","AT5G52930"
"450","AT5G53030"
"451","AT5G53600"
"452","AT5G53660"
"453","AT5G54060"
"454","AT5G54330"
"455","AT5G54630"
"456","AT5G55135"
"457","AT5G55340"
"458","AT5G55570"
"459","AT5G55800"
"460","AT5G56300"
"461","AT5G56850"
"462","AT5G57380"
"463","AT5G57520"
"464","AT5G57690"
"465","AT5G58780"
"466","AT5G59230"
"467","AT5G59320"
"468","AT5G60010"
"469","AT5G60060"
"470","AT5G61070"
"471","AT5G61890"
"472","AT5G62230"
"473","AT5G62470"
"474","AT5G64667"
"475","AT5G66150"
"476","ATMG00760"
"477","ATMG00910"
"478","ATMG01030"
"479","ATMG01060"
"480","ATMG01270"
"481","ATMG01310"
