Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
AT2G45660	AGL20	9	16	PWM98	AthaMAP		290	0.002779451195536741	0.020014281098784645	57	AT1G05570,AT1G09970,AT1G13280,AT1G16880,AT1G17180,AT1G20960,AT1G23080,AT1G29900,AT1G32170,AT1G43890,AT1G47128,AT1G49860,AT1G53210,AT1G60710,AT1G60940,AT1G75380,AT1G76930,AT1G77450,AT2G06850,AT2G19830,AT2G25110,AT2G25810,AT2G26080,AT2G43910,AT2G45980,AT2G47650,AT3G06420,AT3G13300,AT3G18830,AT3G19930,AT3G23800,AT3G26690,AT3G27890,AT3G29360,AT3G48990,AT3G50670,AT3G51160,AT4G00430,AT4G00830,AT4G10380,AT4G11260,AT4G19690,AT4G25340,AT4G28040,AT4G36690,AT5G03455,AT5G04470,AT5G05080,AT5G07350,AT5G13180,AT5G22000,AT5G23220,AT5G38470,AT5G53160,AT5G60200,AT5G64200,AT5G66390	AT1G13260,AT1G13280,AT1G14900,AT1G15750,AT1G20850,AT1G67730,AT2G41900,AT3G14310,AT3G22380,AT3G50070,AT3G57650,AT4G12420,AT4G16370,AT4G30440,AT5G53160,AT5G60200
AT5G61850	LFY	2	41	PWM2189	JASPAR	MA0590.1	178	0.0010324416891599054	0.0120205710952189	59	AT1G01820,AT1G08930,AT1G13260,AT1G14620,AT1G19850,AT1G23080,AT1G30360,AT1G34370,AT1G37130,AT1G47128,AT1G68000,AT1G70710,AT1G74690,AT1G76690,AT1G76930,AT2G01420,AT2G16850,AT2G17380,AT2G18160,AT2G30500,AT3G02260,AT3G15950,AT3G18830,AT3G22380,AT3G23800,AT3G24300,AT3G28860,AT3G45600,AT3G48750,AT3G51920,AT3G53460,AT3G54260,AT3G57650,AT3G62600,AT4G11220,AT4G11260,AT4G11360,AT4G12080,AT4G17510,AT4G17640,AT4G21600,AT4G23710,AT4G30440,AT4G33150,AT4G34350,AT4G35310,AT4G40060,AT5G03455,AT5G10510,AT5G20960,AT5G38630,AT5G44790,AT5G47120,AT5G55300,AT5G56870,AT5G60200,AT5G63660,AT5G65480,AT5G67320	AT1G04250,AT1G08930,AT1G10200,AT1G13260,AT1G15670,AT1G17890,AT1G19850,AT1G23860,AT1G32170,AT1G37130,AT1G47128,AT1G68560,AT1G68825,AT1G70710,AT1G73030,AT1G77450,AT2G01420,AT2G16850,AT2G30500,AT2G44050,AT2G47160,AT3G13570,AT3G22380,AT3G24503,AT3G28860,AT3G29360,AT3G48990,AT3G49940,AT3G52880,AT3G57050,AT4G00430,AT4G00830,AT4G11220,AT4G11360,AT4G16370,AT4G36930,AT5G10510,AT5G48160,AT5G60200,AT5G64260,AT5G65050
AT5G61850	LFY	2	41	PWM938	CisBP	M2253_1.01	287	0.002779451195536741	0.020014281098784645	57	AT1G01820,AT1G08930,AT1G13260,AT1G14620,AT1G19850,AT1G23080,AT1G30360,AT1G32170,AT1G34370,AT1G37130,AT1G47128,AT1G68000,AT1G70710,AT1G76690,AT1G76930,AT2G01420,AT2G16850,AT2G17380,AT2G18160,AT2G30500,AT3G02260,AT3G15950,AT3G18830,AT3G22380,AT3G23800,AT3G24300,AT3G28860,AT3G45600,AT3G48750,AT3G51920,AT3G53460,AT3G54260,AT3G57610,AT3G57650,AT3G62600,AT4G00430,AT4G11220,AT4G11260,AT4G12080,AT4G17640,AT4G21600,AT4G23710,AT4G30440,AT4G33150,AT4G34350,AT4G35310,AT4G40060,AT5G03455,AT5G10510,AT5G20960,AT5G38630,AT5G44790,AT5G47120,AT5G55300,AT5G56870,AT5G60200,AT5G65480	AT1G04250,AT1G08930,AT1G10200,AT1G13260,AT1G15670,AT1G17890,AT1G19850,AT1G23860,AT1G32170,AT1G37130,AT1G47128,AT1G68560,AT1G68825,AT1G70710,AT1G73030,AT1G77450,AT2G01420,AT2G16850,AT2G30500,AT2G44050,AT2G47160,AT3G13570,AT3G22380,AT3G24503,AT3G28860,AT3G29360,AT3G48990,AT3G49940,AT3G52880,AT3G57050,AT4G00430,AT4G00830,AT4G11220,AT4G11360,AT4G16370,AT4G36930,AT5G10510,AT5G48160,AT5G60200,AT5G64260,AT5G65050
AT5G61850	LFY	2	41	PWM325	AthaMAP		377	0.006913725034113489	0.03593133039468256	55	AT1G08930,AT1G13260,AT1G15750,AT1G17180,AT1G17890,AT1G19350,AT1G23860,AT1G53580,AT1G59610,AT1G63180,AT1G63940,AT1G64040,AT1G75380,AT1G76930,AT1G79340,AT1G79930,AT1G80240,AT2G01470,AT2G05710,AT2G14170,AT2G16850,AT2G17380,AT2G17720,AT2G18160,AT2G20120,AT2G29540,AT3G06300,AT3G18035,AT3G22380,AT3G23800,AT3G28860,AT3G47520,AT3G47833,AT3G48750,AT3G53460,AT4G00430,AT4G00830,AT4G01480,AT4G12080,AT4G12720,AT4G16370,AT4G17510,AT4G17640,AT4G23710,AT4G30440,AT4G34490,AT4G36690,AT5G16370,AT5G23220,AT5G38470,AT5G44790,AT5G47120,AT5G54160,AT5G64260,AT5G65050	AT1G04250,AT1G08930,AT1G10200,AT1G13260,AT1G15670,AT1G17890,AT1G19850,AT1G23860,AT1G32170,AT1G37130,AT1G47128,AT1G68560,AT1G68825,AT1G70710,AT1G73030,AT1G77450,AT2G01420,AT2G16850,AT2G30500,AT2G44050,AT2G47160,AT3G13570,AT3G22380,AT3G24503,AT3G28860,AT3G29360,AT3G48990,AT3G49940,AT3G52880,AT3G57050,AT4G00430,AT4G00830,AT4G11220,AT4G11360,AT4G16370,AT4G36930,AT5G10510,AT5G48160,AT5G60200,AT5G64260,AT5G65050
AT4G16750	At4g16750	5	0	PWM2593	JASPAR	MA0995.1	179	0.0010324416891599054	0.0120205710952189	59	AT1G02900,AT1G08930,AT1G10470,AT1G11545,AT1G13260,AT1G19850,AT1G20850,AT1G34370,AT1G37130,AT1G43890,AT1G44800,AT1G47128,AT1G56200,AT1G59870,AT1G70710,AT1G74690,AT2G05440,AT2G14170,AT2G19830,AT2G20120,AT2G24150,AT2G44050,AT2G45980,AT2G47400,AT3G13772,AT3G14310,AT3G16770,AT3G19930,AT3G20060,AT3G22380,AT3G24300,AT3G24503,AT3G26690,AT3G29360,AT3G49940,AT3G54620,AT4G11240,AT4G11360,AT4G11600,AT4G12420,AT4G14710,AT4G16500,AT4G17510,AT4G18040,AT4G19690,AT4G30440,AT4G34350,AT4G35310,AT4G37590,AT5G07220,AT5G48160,AT5G50920,AT5G53450,AT5G56760,AT5G60200,AT5G60920,AT5G65050,AT5G65480,AT5G66040	
AT4G16750	At4g16750	5	0	PWM1444	CisBP	M0026_1.01	311	0.004427471954864111	0.02718649731188819	56	AT1G02900,AT1G08930,AT1G10470,AT1G11545,AT1G13260,AT1G19850,AT1G20850,AT1G34370,AT1G37130,AT1G43890,AT1G44800,AT1G47128,AT1G59870,AT1G70710,AT1G74690,AT2G05440,AT2G14170,AT2G19830,AT2G20120,AT2G24150,AT2G44050,AT2G45980,AT2G47400,AT3G13772,AT3G14310,AT3G16770,AT3G19930,AT3G22380,AT3G24300,AT3G24503,AT3G26690,AT3G29360,AT3G49940,AT4G11240,AT4G11360,AT4G11600,AT4G12420,AT4G14710,AT4G16500,AT4G17510,AT4G18040,AT4G19690,AT4G30440,AT4G34350,AT4G35310,AT4G37590,AT5G07220,AT5G48160,AT5G50920,AT5G53450,AT5G56760,AT5G60200,AT5G60920,AT5G65050,AT5G65480,AT5G66040	
AT1G22640	ATMYB3	2	73	PWM2634	JASPAR	MA1038.1	180	0.0010324416891599054	0.0120205710952189	59	AT1G02900,AT1G06570,AT1G08930,AT1G10200,AT1G13260,AT1G15750,AT1G19850,AT1G20850,AT1G30360,AT1G47128,AT1G49300,AT1G68825,AT2G05710,AT2G06850,AT2G17720,AT2G20120,AT2G25110,AT2G26080,AT2G30440,AT2G30500,AT2G32720,AT2G47160,AT3G06850,AT3G17810,AT3G18830,AT3G20060,AT3G22380,AT3G24503,AT3G45600,AT3G47520,AT3G48750,AT3G48890,AT3G51920,AT3G54260,AT3G57050,AT3G62600,AT4G00430,AT4G11240,AT4G17510,AT4G30530,AT4G33150,AT4G34350,AT5G02260,AT5G07220,AT5G09980,AT5G10510,AT5G15490,AT5G20960,AT5G40850,AT5G44790,AT5G48160,AT5G50375,AT5G50920,AT5G56870,AT5G60200,AT5G60620,AT5G64260,AT5G65480,AT5G66170	AT1G02900,AT1G04250,AT1G06570,AT1G09430,AT1G09970,AT1G10200,AT1G10470,AT1G13260,AT1G15340,AT1G15750,AT1G17890,AT1G20850,AT1G23080,AT1G30120,AT1G30360,AT1G32170,AT1G53210,AT1G59870,AT1G60710,AT1G68560,AT1G68825,AT1G70710,AT1G77450,AT2G01420,AT2G06850,AT2G16720,AT2G18160,AT2G24150,AT2G30500,AT2G32720,AT2G33770,AT2G43750,AT2G43910,AT2G47160,AT3G06300,AT3G14310,AT3G20060,AT3G22380,AT3G26690,AT3G28860,AT3G45600,AT3G48890,AT3G49940,AT3G51920,AT3G56400,AT3G57050,AT3G58120,AT4G00430,AT4G03210,AT4G10380,AT4G11360,AT4G12420,AT4G19690,AT4G21830,AT4G28040,AT4G30440,AT4G30530,AT4G33150,AT4G36930,AT4G37540,AT5G02260,AT5G07220,AT5G13180,AT5G14920,AT5G24090,AT5G43060,AT5G43700,AT5G54160,AT5G56760,AT5G56870,AT5G65700,AT5G66040,AT5G66170
AT1G22640	ATMYB3	2	73	PWM1105	CisBP	M1221_1.01	212	0.001710710138430395	0.014889821738862613	58	AT1G02900,AT1G06570,AT1G08930,AT1G10200,AT1G13260,AT1G15750,AT1G19850,AT1G20850,AT1G30360,AT1G47128,AT1G49300,AT1G68825,AT1G71010,AT2G05710,AT2G06850,AT2G17720,AT2G20120,AT2G25110,AT2G26080,AT2G30440,AT2G30500,AT2G32720,AT2G47160,AT3G06850,AT3G17810,AT3G18830,AT3G20060,AT3G22380,AT3G24300,AT3G24503,AT3G45600,AT3G47520,AT3G48750,AT3G48890,AT3G51920,AT3G54260,AT3G57050,AT3G62600,AT4G00430,AT4G17510,AT4G30530,AT4G33150,AT4G34350,AT5G02260,AT5G07220,AT5G09980,AT5G10510,AT5G15490,AT5G40850,AT5G44790,AT5G48160,AT5G50375,AT5G50920,AT5G56870,AT5G60200,AT5G60620,AT5G64260,AT5G65480	AT1G02900,AT1G04250,AT1G06570,AT1G09430,AT1G09970,AT1G10200,AT1G10470,AT1G13260,AT1G15340,AT1G15750,AT1G17890,AT1G20850,AT1G23080,AT1G30120,AT1G30360,AT1G32170,AT1G53210,AT1G59870,AT1G60710,AT1G68560,AT1G68825,AT1G70710,AT1G77450,AT2G01420,AT2G06850,AT2G16720,AT2G18160,AT2G24150,AT2G30500,AT2G32720,AT2G33770,AT2G43750,AT2G43910,AT2G47160,AT3G06300,AT3G14310,AT3G20060,AT3G22380,AT3G26690,AT3G28860,AT3G45600,AT3G48890,AT3G49940,AT3G51920,AT3G56400,AT3G57050,AT3G58120,AT4G00430,AT4G03210,AT4G10380,AT4G11360,AT4G12420,AT4G19690,AT4G21830,AT4G28040,AT4G30440,AT4G30530,AT4G33150,AT4G36930,AT4G37540,AT5G02260,AT5G07220,AT5G13180,AT5G14920,AT5G24090,AT5G43060,AT5G43700,AT5G54160,AT5G56760,AT5G56870,AT5G65700,AT5G66040,AT5G66170
AT2G42280	AKS3	4	na	PWM2882	DAP-seq	BHLH130_col	182	0.0010324416891599054	0.0120205710952189	59	AT1G02900,AT1G08930,AT1G09970,AT1G14620,AT1G15340,AT1G19350,AT1G19360,AT1G20850,AT1G37130,AT1G49860,AT1G53580,AT1G56200,AT1G60940,AT1G68825,AT1G71010,AT1G75380,AT1G77450,AT2G01470,AT2G05710,AT2G06850,AT2G16850,AT2G18160,AT2G19830,AT2G30970,AT2G32720,AT2G41900,AT2G43910,AT2G47160,AT3G14310,AT3G15950,AT3G19930,AT3G23800,AT3G24300,AT3G28860,AT3G43800,AT3G51160,AT3G53460,AT3G57050,AT3G57610,AT3G61070,AT3G63250,AT4G01750,AT4G03210,AT4G10380,AT4G30440,AT4G33150,AT4G34350,AT4G37010,AT4G37540,AT5G07350,AT5G18650,AT5G47120,AT5G53160,AT5G54160,AT5G56870,AT5G57870,AT5G59090,AT5G59890,AT5G65700	na
AT2G42280	AKS3	4	na	PWM1530	CisBP	M0226_1.01	402	0.010582226992386272	0.048901889168424195	54	AT1G02900,AT1G05570,AT1G09970,AT1G14620,AT1G15340,AT1G15670,AT1G19350,AT1G19360,AT1G22360,AT1G34370,AT1G49860,AT1G53580,AT1G56200,AT1G67730,AT1G68825,AT1G71010,AT1G75380,AT2G06850,AT2G16720,AT2G16850,AT2G18160,AT2G19830,AT2G33770,AT2G41900,AT2G43910,AT3G03250,AT3G14310,AT3G15950,AT3G19930,AT3G24300,AT3G26690,AT3G43800,AT3G51160,AT3G53460,AT3G55830,AT3G57610,AT3G61060,AT3G61070,AT3G63080,AT3G63250,AT4G00430,AT4G01750,AT4G03210,AT4G10380,AT4G17030,AT4G18040,AT4G27230,AT4G34350,AT4G34490,AT5G04470,AT5G18650,AT5G59090,AT5G64200,AT5G65700	na
AT1G59640	bHLH31	4	na	PWM2886	DAP-seq	BHLH31_col	183	0.0010324416891599054	0.0120205710952189	59	AT1G06570,AT1G09970,AT1G13260,AT1G14620,AT1G19350,AT1G19850,AT1G20850,AT1G22360,AT1G30120,AT1G35720,AT1G44800,AT1G49860,AT1G56200,AT1G60940,AT1G64040,AT1G70710,AT1G74690,AT1G76930,AT1G77450,AT1G78670,AT2G01420,AT2G06850,AT2G16720,AT2G19830,AT2G25110,AT2G29390,AT2G33770,AT2G41900,AT2G45980,AT3G10410,AT3G15950,AT3G18035,AT3G22380,AT3G28860,AT3G45600,AT3G48990,AT3G53460,AT3G55830,AT3G57650,AT3G62600,AT4G01480,AT4G11220,AT4G11240,AT4G11600,AT4G15780,AT4G16370,AT4G16500,AT4G22930,AT4G34490,AT4G36930,AT5G04470,AT5G13180,AT5G14920,AT5G18650,AT5G22000,AT5G44610,AT5G50920,AT5G60200,AT5G63660	na
AT4G36620	GATA19	10	0	PWM3009	DAP-seq	GATA19_col	184	0.0010324416891599054	0.0120205710952189	59	AT1G05570,AT1G08930,AT1G13260,AT1G17890,AT1G21190,AT1G27130,AT1G32170,AT1G34370,AT1G35720,AT1G44800,AT1G59610,AT1G62180,AT1G78670,AT1G79340,AT2G05710,AT2G06850,AT2G16720,AT2G33740,AT2G41900,AT2G44050,AT3G03250,AT3G06300,AT3G06420,AT3G14310,AT3G15950,AT3G19930,AT3G25530,AT3G28860,AT3G29360,AT3G51160,AT3G54620,AT3G58120,AT3G62600,AT4G00430,AT4G01480,AT4G11220,AT4G12080,AT4G21990,AT4G23710,AT4G34490,AT4G36410,AT4G36930,AT5G04470,AT5G07350,AT5G07460,AT5G09980,AT5G10840,AT5G15490,AT5G20960,AT5G38470,AT5G43350,AT5G49450,AT5G53160,AT5G53450,AT5G57870,AT5G63660,AT5G65480,AT5G66040,ATCG00740	
AT5G03790	ATHB51	0	na	PWM3141	DAP-seq	LMI1_col	185	0.0010324416891599054	0.0120205710952189	59	AT1G05570,AT1G09970,AT1G10200,AT1G13260,AT1G14900,AT1G17180,AT1G20840,AT1G23080,AT1G29900,AT1G32170,AT1G47128,AT1G49860,AT1G53210,AT1G59610,AT1G60940,AT1G75380,AT1G76930,AT2G04630,AT2G17380,AT2G25810,AT2G30500,AT2G33770,AT2G41900,AT2G43910,AT2G45980,AT3G06420,AT3G09300,AT3G13300,AT3G14310,AT3G18830,AT3G23800,AT3G24300,AT3G24503,AT3G45600,AT3G48990,AT3G50670,AT3G51160,AT3G51920,AT3G56400,AT3G61060,AT4G10380,AT4G17510,AT4G19690,AT4G28040,AT4G30440,AT4G35310,AT4G37540,AT5G04470,AT5G05080,AT5G09978,AT5G15490,AT5G20960,AT5G25540,AT5G38470,AT5G43060,AT5G49450,AT5G53160,AT5G63660,AT5G66040	na
AT5G03790	ATHB51	0	na	PWM2551	JASPAR	MA0952.1	229	0.001710710138430395	0.014889821738862613	58	AT1G04250,AT1G05570,AT1G09970,AT1G13280,AT1G14900,AT1G15670,AT1G19360,AT1G23080,AT1G47128,AT1G49860,AT1G53210,AT1G67730,AT1G70710,AT1G71010,AT1G75380,AT1G79340,AT2G01470,AT2G04630,AT2G05710,AT2G06850,AT2G16850,AT2G17380,AT2G20120,AT2G25810,AT2G30500,AT2G33770,AT2G41900,AT2G43910,AT2G45980,AT3G17810,AT3G18035,AT3G18830,AT3G23800,AT3G24300,AT3G24503,AT3G45600,AT3G48890,AT4G00430,AT4G10380,AT4G17510,AT4G23710,AT4G28040,AT4G34490,AT4G36930,AT5G04470,AT5G05080,AT5G15490,AT5G38470,AT5G38630,AT5G43350,AT5G44790,AT5G53160,AT5G59090,AT5G60200,AT5G63660,AT5G66040,AT5G66390,ATCG00830	na
AT5G03790	ATHB51	0	na	PWM1577	PBM		352	0.006913725034113489	0.03593133039468256	55	AT1G04250,AT1G05570,AT1G09970,AT1G10200,AT1G13280,AT1G14900,AT1G17180,AT1G20840,AT1G23080,AT1G29900,AT1G47128,AT1G49860,AT1G53210,AT1G71010,AT1G75380,AT2G01470,AT2G04630,AT2G06850,AT2G16850,AT2G17380,AT2G20120,AT2G25810,AT2G30500,AT2G33770,AT2G43910,AT2G45980,AT3G06420,AT3G13300,AT3G17810,AT3G18035,AT3G18830,AT3G23800,AT3G24300,AT3G45600,AT3G48890,AT3G51160,AT4G00430,AT4G10380,AT4G17510,AT4G19690,AT4G23710,AT4G28040,AT4G30530,AT4G34490,AT4G35310,AT5G04470,AT5G05080,AT5G15490,AT5G20960,AT5G38470,AT5G43350,AT5G44790,AT5G53160,AT5G63660,AT5G66040	na
AT3G01470	ATHB1	4	na	PWM3162	DAP-seq	HAT5_col	186	0.0010324416891599054	0.0120205710952189	59	AT1G05570,AT1G09970,AT1G10200,AT1G11545,AT1G13260,AT1G14900,AT1G17180,AT1G19850,AT1G20840,AT1G23080,AT1G29900,AT1G47128,AT1G49860,AT1G53210,AT1G59610,AT1G63940,AT1G75380,AT2G01470,AT2G04630,AT2G17380,AT2G20120,AT2G25810,AT2G30500,AT2G33770,AT2G41900,AT2G43910,AT2G45980,AT2G47160,AT3G06420,AT3G13300,AT3G14310,AT3G17810,AT3G18035,AT3G18830,AT3G23800,AT3G24300,AT3G24503,AT3G45600,AT3G48890,AT3G50670,AT3G51160,AT3G51920,AT3G56400,AT4G10380,AT4G17510,AT4G19690,AT4G28040,AT4G34490,AT4G36930,AT4G37540,AT5G04470,AT5G05080,AT5G15490,AT5G20960,AT5G38470,AT5G44790,AT5G53160,AT5G63660,AT5G66040	na
AT3G01470	ATHB1	4	na	PWM828	CisBP	M2235_1.01	246	0.001710710138430395	0.014889821738862613	58	AT1G05570,AT1G09970,AT1G10200,AT1G14900,AT1G17180,AT1G20840,AT1G23080,AT1G32170,AT1G34370,AT1G47128,AT1G49860,AT1G53210,AT1G59870,AT1G63180,AT1G63940,AT1G74690,AT1G75380,AT2G06850,AT2G16850,AT2G17380,AT2G20120,AT2G25810,AT2G26080,AT2G30500,AT2G33770,AT2G43910,AT3G06420,AT3G13300,AT3G14310,AT3G18830,AT3G19930,AT3G22380,AT3G23800,AT3G24503,AT3G26690,AT3G45600,AT3G48890,AT3G48990,AT3G50670,AT4G10380,AT4G17510,AT4G19690,AT4G25340,AT4G28040,AT4G30440,AT4G34490,AT4G35310,AT5G04470,AT5G05080,AT5G20960,AT5G23220,AT5G38470,AT5G43060,AT5G43350,AT5G53160,AT5G63660,AT5G65700,ATCG00170	na
AT3G01470	ATHB1	4	na	PWM313	AGRIS		329	0.004427471954864111	0.02718649731188819	56	AT1G05570,AT1G09970,AT1G10200,AT1G13260,AT1G14900,AT1G17180,AT1G20840,AT1G22360,AT1G23080,AT1G29900,AT1G47128,AT1G49860,AT1G53210,AT1G63940,AT1G75380,AT1G76930,AT2G04630,AT2G20120,AT2G25810,AT2G26080,AT2G30500,AT2G33770,AT2G43910,AT2G44050,AT2G45980,AT3G06420,AT3G13300,AT3G18035,AT3G18830,AT3G19930,AT3G23800,AT3G24300,AT3G26690,AT3G45600,AT3G50670,AT3G51160,AT3G59990,AT4G10380,AT4G11220,AT4G14710,AT4G18040,AT4G19690,AT4G28040,AT4G34490,AT5G04470,AT5G05080,AT5G10510,AT5G15490,AT5G20960,AT5G38470,AT5G43060,AT5G50375,AT5G53160,AT5G63660,AT5G64200,ATCG00170	na
AT3G01470	ATHB1	4	na	PWM900	CisBP	M1712_1.01	386	0.006913725034113489	0.03593133039468256	55	AT1G04250,AT1G09970,AT1G11545,AT1G15750,AT1G19360,AT1G35720,AT1G49860,AT1G70710,AT1G71010,AT1G75380,AT2G01420,AT2G01470,AT2G04630,AT2G05710,AT2G14170,AT2G16850,AT2G17380,AT2G20120,AT2G25810,AT2G30500,AT2G32300,AT2G33770,AT2G41900,AT2G43910,AT2G45980,AT2G47160,AT3G01420,AT3G06300,AT3G17810,AT3G18035,AT3G18830,AT3G19930,AT3G26690,AT3G45600,AT3G48890,AT3G51160,AT3G61070,AT4G00430,AT4G10380,AT4G12420,AT4G21810,AT4G30440,AT4G34490,AT4G36930,AT5G04470,AT5G05080,AT5G13180,AT5G38470,AT5G43350,AT5G53160,AT5G53450,AT5G59090,AT5G60200,AT5G63660,AT5G65700	na
AT1G76890	AT-GT2	3	na	PWM319	AthaMAP	T04458	187	0.0010324416891599054	0.0120205710952189	59	AT1G02900,AT1G04250,AT1G05570,AT1G13260,AT1G13280,AT1G14620,AT1G14900,AT1G15670,AT1G19850,AT1G20840,AT1G20960,AT1G29900,AT1G37130,AT1G43890,AT1G49300,AT1G59610,AT1G67730,AT1G73030,AT1G76930,AT1G80240,AT2G04630,AT2G05710,AT2G13360,AT2G14170,AT2G16720,AT2G16850,AT2G18160,AT2G24150,AT2G33770,AT2G43920,AT3G15950,AT3G23990,AT3G28860,AT3G48890,AT3G48990,AT3G54260,AT3G57610,AT3G57650,AT3G61060,AT3G63080,AT4G01480,AT4G30440,AT4G30550,AT4G35310,AT4G37590,AT5G07350,AT5G09978,AT5G10510,AT5G14920,AT5G18650,AT5G23220,AT5G38630,AT5G43060,AT5G44610,AT5G53160,AT5G60920,AT5G64260,AT5G65050,AT5G65480	na
AT1G76890	AT-GT2	3	na	PWM3507	DAP-seq	GT2_col	336	0.004427471954864111	0.02718649731188819	56	AT1G14620,AT1G15750,AT1G17290,AT1G17890,AT1G19350,AT1G19850,AT1G20840,AT1G20960,AT1G34370,AT1G37130,AT1G44800,AT1G47128,AT1G49300,AT1G53580,AT1G56200,AT1G71010,AT1G79340,AT2G05710,AT2G13360,AT2G16720,AT2G16850,AT2G18160,AT2G23030,AT2G29390,AT2G30970,AT2G41900,AT2G45980,AT3G01420,AT3G06420,AT3G16770,AT3G24503,AT3G26690,AT3G47520,AT3G48990,AT3G54620,AT3G55830,AT3G58120,AT3G61060,AT4G03210,AT4G11220,AT4G12720,AT4G14710,AT4G21990,AT4G30440,AT4G30530,AT4G35310,AT4G37590,AT5G07350,AT5G09978,AT5G10840,AT5G18650,AT5G20900,AT5G24090,AT5G44610,AT5G53160,AT5G66040	na
AT1G06180	ATMYB13	0	0	PWM3236	DAP-seq	MYB13_col	188	0.0010324416891599054	0.0120205710952189	59	AT1G06570,AT1G15750,AT1G17890,AT1G20850,AT1G23860,AT1G30360,AT1G37130,AT1G43790,AT1G44800,AT1G68000,AT1G71010,AT1G74690,AT2G05710,AT2G18160,AT2G24150,AT2G25110,AT2G26080,AT2G30500,AT2G32720,AT2G43750,AT2G43920,AT2G47160,AT2G47650,AT3G06420,AT3G06850,AT3G16770,AT3G18830,AT3G20060,AT3G24300,AT3G26690,AT3G28860,AT3G48890,AT3G51160,AT3G51920,AT3G54260,AT3G57050,AT3G57650,AT4G10380,AT4G12720,AT4G17030,AT4G19690,AT4G30530,AT4G33150,AT5G02260,AT5G04470,AT5G07220,AT5G07460,AT5G09980,AT5G15490,AT5G40850,AT5G43700,AT5G44790,AT5G50375,AT5G55300,AT5G56870,AT5G60200,AT5G64260,AT5G66040,AT5G66170	
AT3G08500	AtMYB83	10	0	PWM3286	DAP-seq	MYB83_col	189	0.0010324416891599054	0.0120205710952189	59	AT1G05570,AT1G09430,AT1G15750,AT1G17180,AT1G19850,AT1G20840,AT1G20850,AT1G23860,AT1G34370,AT1G37130,AT1G74690,AT1G76930,AT2G14170,AT2G16850,AT2G18160,AT2G20990,AT2G25110,AT2G25810,AT2G26080,AT2G32720,AT2G33770,AT2G43750,AT2G43920,AT2G47160,AT3G06420,AT3G09300,AT3G13300,AT3G26690,AT3G27890,AT3G28860,AT3G43800,AT3G45600,AT3G48890,AT3G49940,AT3G51920,AT3G54260,AT3G57050,AT3G61070,AT4G10380,AT4G11240,AT4G12080,AT4G12720,AT4G13660,AT4G17030,AT4G35310,AT4G37590,AT4G38220,AT4G40060,AT5G07460,AT5G09980,AT5G10510,AT5G18650,AT5G20960,AT5G22000,AT5G24090,AT5G50375,AT5G60200,AT5G60620,AT5G64260	
AT2G23320	AtWRKY15	5	0	PWM3515	DAP-seq	WRKY15_col	191	0.0010324416891599054	0.0120205710952189	59	AT1G09430,AT1G11545,AT1G16880,AT1G17890,AT1G19360,AT1G29900,AT1G34370,AT1G47128,AT1G49860,AT1G63180,AT1G67730,AT1G70710,AT1G76930,AT2G14170,AT2G16720,AT2G17720,AT2G18160,AT2G23030,AT2G30440,AT2G33770,AT2G38700,AT3G01420,AT3G13772,AT3G14310,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G23990,AT3G24503,AT3G26690,AT3G29360,AT3G50070,AT3G51920,AT3G54590,AT4G00430,AT4G01750,AT4G10380,AT4G16500,AT4G19690,AT4G21830,AT4G22930,AT4G30440,AT4G33360,AT4G34350,AT4G37010,AT4G37590,AT5G07460,AT5G09978,AT5G09980,AT5G18650,AT5G42180,AT5G43350,AT5G44790,AT5G48160,AT5G50375,AT5G50920,AT5G63030,AT5G66390	
AT2G30590	WRKY21	0	0	PWM3522	DAP-seq	WRKY21_col	192	0.0010324416891599054	0.0120205710952189	59	AT1G09430,AT1G11545,AT1G16880,AT1G17890,AT1G19360,AT1G29900,AT1G34370,AT1G47128,AT1G63180,AT1G67730,AT1G70710,AT1G76690,AT1G76930,AT2G01470,AT2G14170,AT2G16720,AT2G17720,AT2G23030,AT2G30440,AT2G33770,AT2G38700,AT3G09300,AT3G13772,AT3G14310,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G23990,AT3G24300,AT3G24503,AT3G26690,AT3G29360,AT3G51920,AT3G59990,AT4G00430,AT4G01750,AT4G10380,AT4G16500,AT4G19690,AT4G22930,AT4G30440,AT4G34350,AT4G37590,AT5G07460,AT5G09978,AT5G09980,AT5G18650,AT5G20900,AT5G24090,AT5G42180,AT5G43060,AT5G43350,AT5G44790,AT5G48160,AT5G50375,AT5G63030,AT5G66390,ATMG01190	
