Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
AT4G01250	AtWRKY22	5	na	PWM3524	DAP-seq	WRKY22_col	363	0.005329391289915127	0.028271001724313082	126	AT1G08560,AT1G09430,AT1G11545,AT1G13950,AT1G14830,AT1G14860,AT1G16880,AT1G17890,AT1G19360,AT1G19870,AT1G20190,AT1G22190,AT1G29900,AT1G32230,AT1G32790,AT1G47128,AT1G47490,AT1G50200,AT1G52280,AT1G53310,AT1G58270,AT1G62640,AT1G64550,AT1G66140,AT1G67730,AT1G68790,AT1G71692,AT1G78340,AT1G80410,AT1G80460,AT2G01450,AT2G01470,AT2G13560,AT2G17720,AT2G24260,AT2G24570,AT2G28740,AT2G29700,AT2G30200,AT2G32700,AT2G38040,AT2G38400,AT2G38700,AT2G39700,AT2G41310,AT2G44350,AT2G46020,AT2G46370,AT3G01770,AT3G03780,AT3G07050,AT3G11730,AT3G13310,AT3G13772,AT3G16920,AT3G17810,AT3G18035,AT3G22380,AT3G22600,AT3G23990,AT3G29350,AT3G29360,AT3G30775,AT3G44320,AT3G46830,AT3G49680,AT3G51920,AT3G52140,AT3G53480,AT3G54590,AT3G54670,AT3G55830,AT3G56950,AT3G59990,AT3G62420,AT3G62830,AT4G00430,AT4G01750,AT4G02500,AT4G04910,AT4G08980,AT4G10380,AT4G17890,AT4G22300,AT4G22810,AT4G22930,AT4G24280,AT4G24990,AT4G29130,AT4G29160,AT4G30440,AT4G32410,AT4G34350,AT4G35920,AT4G37590,AT4G39080,AT4G39730,AT4G39910,AT5G07350,AT5G08450,AT5G10480,AT5G10510,AT5G12210,AT5G18170,AT5G18580,AT5G18650,AT5G36880,AT5G40770,AT5G40780,AT5G43060,AT5G43350,AT5G43580,AT5G44790,AT5G45100,AT5G46750,AT5G50870,AT5G50920,AT5G52200,AT5G57020,AT5G58220,AT5G59150,AT5G61600,AT5G63670,AT5G67400,AT5G67560,ATMG01190	na
AT3G04450	AT3G04450	3	na	PWM830	CisBP	M1244_1.01	364	0.005329391289915127	0.028271001724313082	126	AT1G04080,AT1G08780,AT1G09140,AT1G12110,AT1G15750,AT1G16880,AT1G17290,AT1G22190,AT1G25490,AT1G29900,AT1G29970,AT1G30270,AT1G32230,AT1G32790,AT1G48850,AT1G51690,AT1G53310,AT1G57620,AT1G59900,AT1G60780,AT1G63120,AT1G64040,AT1G64980,AT1G66140,AT1G71010,AT1G71692,AT1G71860,AT1G72680,AT1G73590,AT1G75660,AT1G79830,AT1G80460,AT2G05710,AT2G18030,AT2G18390,AT2G19520,AT2G19830,AT2G20530,AT2G24150,AT2G24260,AT2G24790,AT2G27450,AT2G27840,AT2G32920,AT2G34470,AT2G36900,AT2G41660,AT2G43710,AT2G43910,AT2G44350,AT3G01910,AT3G03250,AT3G06650,AT3G14010,AT3G15353,AT3G17465,AT3G22480,AT3G25140,AT3G27080,AT3G29350,AT3G29360,AT3G30775,AT3G43800,AT3G44320,AT3G46830,AT3G48680,AT3G49845,AT3G51840,AT3G51880,AT3G52140,AT3G53110,AT3G53500,AT3G53620,AT3G54670,AT3G57520,AT3G58460,AT3G60250,AT3G61640,AT3G63460,AT4G01320,AT4G01370,AT4G01430,AT4G03240,AT4G04955,AT4G08290,AT4G10380,AT4G16520,AT4G21990,AT4G22930,AT4G23750,AT4G30440,AT4G30530,AT4G32410,AT4G35260,AT4G35920,AT4G39660,AT4G39800,AT5G02020,AT5G02260,AT5G03290,AT5G04470,AT5G05080,AT5G05610,AT5G08620,AT5G09920,AT5G12480,AT5G13000,AT5G16840,AT5G17560,AT5G18170,AT5G21170,AT5G22360,AT5G23140,AT5G25540,AT5G25760,AT5G27640,AT5G35080,AT5G40850,AT5G45600,AT5G47120,AT5G47320,AT5G56040,AT5G57020,AT5G57440,AT5G62575,AT5G67400	na
AT3G27810	ATMYB21	21	na	PWM843	CisBP	M1245_1.01	365	0.005329391289915127	0.028271001724313082	126	AT1G02900,AT1G04170,AT1G07960,AT1G10200,AT1G11545,AT1G18450,AT1G20450,AT1G30970,AT1G32170,AT1G33800,AT1G35680,AT1G47128,AT1G48030,AT1G48850,AT1G50480,AT1G58270,AT1G62640,AT1G66140,AT1G68310,AT1G71880,AT1G74030,AT2G01450,AT2G03440,AT2G05710,AT2G15570,AT2G18390,AT2G20530,AT2G26900,AT2G34770,AT2G36900,AT2G36910,AT2G37080,AT2G38080,AT2G39900,AT2G39970,AT2G41480,AT2G43350,AT2G43360,AT2G45290,AT2G46470,AT2G46690,AT2G47270,AT3G01290,AT3G04090,AT3G06350,AT3G06420,AT3G17240,AT3G18990,AT3G19450,AT3G22200,AT3G23990,AT3G26810,AT3G29350,AT3G29360,AT3G48750,AT3G48890,AT3G49680,AT3G51840,AT3G52060,AT3G53110,AT3G53500,AT3G53620,AT3G54260,AT3G55380,AT3G57050,AT3G57520,AT3G57550,AT3G62830,AT4G00430,AT4G01750,AT4G01900,AT4G02510,AT4G04470,AT4G04910,AT4G08390,AT4G08980,AT4G11240,AT4G12080,AT4G14010,AT4G22930,AT4G29130,AT4G29160,AT4G29510,AT4G30440,AT4G30530,AT4G30950,AT5G02020,AT5G02260,AT5G03455,AT5G05170,AT5G06140,AT5G08620,AT5G09830,AT5G17870,AT5G18140,AT5G19530,AT5G20520,AT5G20960,AT5G22360,AT5G23395,AT5G25540,AT5G25760,AT5G27520,AT5G27740,AT5G35630,AT5G39510,AT5G40780,AT5G43580,AT5G43700,AT5G44200,AT5G45390,AT5G46800,AT5G47500,AT5G49460,AT5G50680,AT5G51040,AT5G52200,AT5G54640,AT5G55910,AT5G56360,AT5G56760,AT5G60660,AT5G60890,AT5G61780,AT5G63510,AT5G67400	na
AT1G18400	BEE1	16	na	PWM929	CisBP	M0165_1.01	366	0.005329391289915127	0.028271001724313082	126	AT1G04510,AT1G07370,AT1G09760,AT1G15210,AT1G17470,AT1G29280,AT1G33240,AT1G48410,AT1G50640,AT1G52280,AT1G53480,AT1G56200,AT1G58270,AT1G63780,AT1G64040,AT1G66140,AT1G71692,AT1G75380,AT1G75840,AT1G78570,AT2G01450,AT2G01470,AT2G02470,AT2G05710,AT2G14210,AT2G16850,AT2G17720,AT2G20120,AT2G24570,AT2G25810,AT2G29390,AT2G35240,AT2G36900,AT2G37080,AT2G38040,AT2G38400,AT2G38700,AT2G40900,AT2G42810,AT3G01770,AT3G01910,AT3G06300,AT3G11200,AT3G13110,AT3G14010,AT3G14230,AT3G18035,AT3G19450,AT3G21865,AT3G22380,AT3G22600,AT3G25530,AT3G25540,AT3G25710,AT3G25717,AT3G43300,AT3G45600,AT3G48750,AT3G50070,AT3G52140,AT3G53620,AT3G54480,AT3G54670,AT3G55360,AT3G57650,AT3G58120,AT3G62830,AT3G62980,AT3G63080,AT3G63210,AT4G00710,AT4G02510,AT4G02520,AT4G04910,AT4G08290,AT4G11240,AT4G16370,AT4G16500,AT4G16520,AT4G17040,AT4G17730,AT4G17800,AT4G18040,AT4G19030,AT4G22300,AT4G23750,AT4G24280,AT4G28880,AT4G29430,AT4G30440,AT4G32410,AT4G35920,AT4G36690,AT4G36930,AT4G37540,AT4G39080,AT4G39660,AT4G39800,AT4G40060,AT5G02260,AT5G04470,AT5G05440,AT5G08790,AT5G10510,AT5G10810,AT5G13000,AT5G13010,AT5G13180,AT5G13930,AT5G16150,AT5G16840,AT5G17870,AT5G18170,AT5G19330,AT5G20960,AT5G27450,AT5G28840,AT5G40780,AT5G43060,AT5G50870,AT5G56040,AT5G59420,AT5G60620,AT5G60890,AT5G63850,AT5G65050	na
AT3G07340	AT3G07340	17	0	PWM931	CisBP	M0165_1.01	367	0.005329391289915127	0.028271001724313082	126	AT1G04510,AT1G07370,AT1G09760,AT1G15210,AT1G17470,AT1G29280,AT1G33240,AT1G48410,AT1G50640,AT1G52280,AT1G53480,AT1G56200,AT1G58270,AT1G63780,AT1G64040,AT1G66140,AT1G71692,AT1G75380,AT1G75840,AT1G78570,AT2G01450,AT2G01470,AT2G02470,AT2G05710,AT2G14210,AT2G16850,AT2G17720,AT2G20120,AT2G24570,AT2G25810,AT2G29390,AT2G35240,AT2G36900,AT2G37080,AT2G38040,AT2G38400,AT2G38700,AT2G40900,AT2G42810,AT3G01770,AT3G01910,AT3G06300,AT3G11200,AT3G13110,AT3G14010,AT3G14230,AT3G18035,AT3G19450,AT3G21865,AT3G22380,AT3G22600,AT3G25530,AT3G25540,AT3G25710,AT3G25717,AT3G43300,AT3G45600,AT3G48750,AT3G50070,AT3G52140,AT3G53620,AT3G54480,AT3G54670,AT3G55360,AT3G57650,AT3G58120,AT3G62830,AT3G62980,AT3G63080,AT3G63210,AT4G00710,AT4G02510,AT4G02520,AT4G04910,AT4G08290,AT4G11240,AT4G16370,AT4G16500,AT4G16520,AT4G17040,AT4G17730,AT4G17800,AT4G18040,AT4G19030,AT4G22300,AT4G23750,AT4G24280,AT4G28880,AT4G29430,AT4G30440,AT4G32410,AT4G35920,AT4G36690,AT4G36930,AT4G37540,AT4G39080,AT4G39660,AT4G39800,AT4G40060,AT5G02260,AT5G04470,AT5G05440,AT5G08790,AT5G10510,AT5G10810,AT5G13000,AT5G13010,AT5G13180,AT5G13930,AT5G16150,AT5G16840,AT5G17870,AT5G18170,AT5G19330,AT5G20960,AT5G27450,AT5G28840,AT5G40780,AT5G43060,AT5G50870,AT5G56040,AT5G59420,AT5G60620,AT5G60890,AT5G63850,AT5G65050	
AT5G50915	AT5G50915	14	0	PWM933	CisBP	M0165_1.01	369	0.005329391289915127	0.028271001724313082	126	AT1G04510,AT1G07370,AT1G09760,AT1G15210,AT1G17470,AT1G29280,AT1G33240,AT1G48410,AT1G50640,AT1G52280,AT1G53480,AT1G56200,AT1G58270,AT1G63780,AT1G64040,AT1G66140,AT1G71692,AT1G75380,AT1G75840,AT1G78570,AT2G01450,AT2G01470,AT2G02470,AT2G05710,AT2G14210,AT2G16850,AT2G17720,AT2G20120,AT2G24570,AT2G25810,AT2G29390,AT2G35240,AT2G36900,AT2G37080,AT2G38040,AT2G38400,AT2G38700,AT2G40900,AT2G42810,AT3G01770,AT3G01910,AT3G06300,AT3G11200,AT3G13110,AT3G14010,AT3G14230,AT3G18035,AT3G19450,AT3G21865,AT3G22380,AT3G22600,AT3G25530,AT3G25540,AT3G25710,AT3G25717,AT3G43300,AT3G45600,AT3G48750,AT3G50070,AT3G52140,AT3G53620,AT3G54480,AT3G54670,AT3G55360,AT3G57650,AT3G58120,AT3G62830,AT3G62980,AT3G63080,AT3G63210,AT4G00710,AT4G02510,AT4G02520,AT4G04910,AT4G08290,AT4G11240,AT4G16370,AT4G16500,AT4G16520,AT4G17040,AT4G17730,AT4G17800,AT4G18040,AT4G19030,AT4G22300,AT4G23750,AT4G24280,AT4G28880,AT4G29430,AT4G30440,AT4G32410,AT4G35920,AT4G36690,AT4G36930,AT4G37540,AT4G39080,AT4G39660,AT4G39800,AT4G40060,AT5G02260,AT5G04470,AT5G05440,AT5G08790,AT5G10510,AT5G10810,AT5G13000,AT5G13010,AT5G13180,AT5G13930,AT5G16150,AT5G16840,AT5G17870,AT5G18170,AT5G19330,AT5G20960,AT5G27450,AT5G28840,AT5G40780,AT5G43060,AT5G50870,AT5G56040,AT5G59420,AT5G60620,AT5G60890,AT5G63850,AT5G65050	
AT1G48610	AT1G48610	0	na	PWM942	CisBP	M0142_1.01	370	0.005329391289915127	0.028271001724313082	126	AT1G01470,AT1G07360,AT1G08780,AT1G09270,AT1G14510,AT1G17180,AT1G17190,AT1G19870,AT1G21900,AT1G22530,AT1G29970,AT1G32230,AT1G32400,AT1G32790,AT1G33240,AT1G50640,AT1G51680,AT1G53210,AT1G60780,AT1G66140,AT1G69040,AT1G71880,AT1G72710,AT1G73030,AT1G79650,AT1G80460,AT2G01450,AT2G01470,AT2G02470,AT2G31570,AT2G37080,AT2G39705,AT2G41310,AT2G41900,AT2G44740,AT2G46020,AT3G03780,AT3G05840,AT3G06300,AT3G06350,AT3G07560,AT3G07990,AT3G13570,AT3G14010,AT3G15353,AT3G17440,AT3G18990,AT3G19260,AT3G22380,AT3G26030,AT3G26420,AT3G29350,AT3G29360,AT3G43300,AT3G45600,AT3G46940,AT3G48990,AT3G51840,AT3G51880,AT3G52060,AT3G53500,AT3G54590,AT3G54670,AT3G54810,AT3G57520,AT3G57550,AT3G61640,AT3G63130,AT4G00355,AT4G00830,AT4G01430,AT4G01900,AT4G02500,AT4G02510,AT4G04910,AT4G11240,AT4G11600,AT4G14010,AT4G20380,AT4G21990,AT4G23750,AT4G24620,AT4G28270,AT4G30440,AT4G31580,AT4G33680,AT4G34350,AT4G35450,AT4G35920,AT4G37540,AT4G37590,AT4G39080,AT4G39730,AT4G39980,AT5G02020,AT5G02260,AT5G10390,AT5G11520,AT5G13120,AT5G16150,AT5G18650,AT5G22000,AT5G23040,AT5G24030,AT5G25760,AT5G28840,AT5G38110,AT5G39510,AT5G40780,AT5G43060,AT5G43320,AT5G46750,AT5G49940,AT5G50680,AT5G51040,AT5G53160,AT5G54310,AT5G54640,AT5G55910,AT5G56040,AT5G56680,AT5G59160,AT5G61780,AT5G65480,AT5G65700,AT5G67400	na
AT1G08810	AtMYB60	0	2	PWM1117	CisBP	M1231_1.01	371	0.007098543321206252	0.034306437129171995	125	AT1G04510,AT1G08780,AT1G09840,AT1G11545,AT1G14610,AT1G14830,AT1G16880,AT1G17180,AT1G18800,AT1G20450,AT1G20840,AT1G32170,AT1G35680,AT1G52280,AT1G53000,AT1G53910,AT1G57620,AT1G58270,AT1G62280,AT1G62640,AT1G63120,AT1G63180,AT1G63940,AT1G66140,AT1G68560,AT1G69295,AT1G71860,AT1G73030,AT1G74030,AT1G75380,AT1G75680,AT1G79040,AT1G79650,AT1G80410,AT2G01420,AT2G02470,AT2G03440,AT2G07340,AT2G13560,AT2G24200,AT2G24570,AT2G27230,AT2G28740,AT2G29700,AT2G30520,AT2G32920,AT2G37080,AT2G37180,AT2G38040,AT2G38400,AT2G38670,AT2G40900,AT2G41310,AT2G42810,AT2G44350,AT3G04090,AT3G06350,AT3G09390,AT3G11710,AT3G13870,AT3G14362,AT3G16920,AT3G22380,AT3G22680,AT3G23800,AT3G30775,AT3G48890,AT3G51840,AT3G51880,AT3G55360,AT3G57610,AT3G62980,AT4G00355,AT4G00820,AT4G00830,AT4G01900,AT4G03240,AT4G04470,AT4G10380,AT4G11220,AT4G11240,AT4G16520,AT4G18040,AT4G19030,AT4G22300,AT4G23800,AT4G27760,AT4G29510,AT4G30530,AT4G34970,AT4G36930,AT4G37940,AT4G40060,AT5G02020,AT5G03170,AT5G04470,AT5G05080,AT5G06140,AT5G06150,AT5G08450,AT5G09920,AT5G12210,AT5G13000,AT5G13750,AT5G17290,AT5G18170,AT5G19530,AT5G20520,AT5G23040,AT5G23820,AT5G25540,AT5G27450,AT5G27740,AT5G35080,AT5G38110,AT5G40780,AT5G42100,AT5G43700,AT5G46800,AT5G47240,AT5G49940,AT5G52820,AT5G61230,AT5G65050,AT5G67400	AT1G51680,AT2G38080
AT1G74650	ATMYB31	22	na	PWM1118	CisBP	M1231_1.01	372	0.007098543321206252	0.034306437129171995	125	AT1G04510,AT1G08780,AT1G09840,AT1G11545,AT1G14610,AT1G14830,AT1G16880,AT1G17180,AT1G18800,AT1G20450,AT1G20840,AT1G32170,AT1G35680,AT1G52280,AT1G53000,AT1G53910,AT1G57620,AT1G58270,AT1G62280,AT1G62640,AT1G63120,AT1G63180,AT1G63940,AT1G66140,AT1G68560,AT1G69295,AT1G71860,AT1G73030,AT1G74030,AT1G75380,AT1G75680,AT1G79040,AT1G79650,AT1G80410,AT2G01420,AT2G02470,AT2G03440,AT2G07340,AT2G13560,AT2G24200,AT2G24570,AT2G27230,AT2G28740,AT2G29700,AT2G30520,AT2G32920,AT2G37080,AT2G37180,AT2G38040,AT2G38400,AT2G38670,AT2G40900,AT2G41310,AT2G42810,AT2G44350,AT3G04090,AT3G06350,AT3G09390,AT3G11710,AT3G13870,AT3G14362,AT3G16920,AT3G22380,AT3G22680,AT3G23800,AT3G30775,AT3G48890,AT3G51840,AT3G51880,AT3G55360,AT3G57610,AT3G62980,AT4G00355,AT4G00820,AT4G00830,AT4G01900,AT4G03240,AT4G04470,AT4G10380,AT4G11220,AT4G11240,AT4G16520,AT4G18040,AT4G19030,AT4G22300,AT4G23800,AT4G27760,AT4G29510,AT4G30530,AT4G34970,AT4G36930,AT4G37940,AT5G02020,AT5G03170,AT5G04470,AT5G05080,AT5G06140,AT5G06150,AT5G08450,AT5G09920,AT5G12210,AT5G13000,AT5G13750,AT5G17290,AT5G18170,AT5G19530,AT5G20520,AT5G23040,AT5G23820,AT5G25540,AT5G27450,AT5G27740,AT5G35080,AT5G38110,AT5G40780,AT5G42100,AT5G43700,AT5G46800,AT5G47240,AT5G49940,AT5G52820,AT5G61230,AT5G65050,AT5G65700,AT5G67400	na
AT3G47600	ATMYB94	1	0	PWM1120	CisBP	M1231_1.01	373	0.007098543321206252	0.034306437129171995	125	AT1G04510,AT1G08780,AT1G09840,AT1G11545,AT1G14610,AT1G14830,AT1G16880,AT1G17180,AT1G18800,AT1G20450,AT1G20840,AT1G32170,AT1G35680,AT1G52280,AT1G53000,AT1G53910,AT1G57620,AT1G58270,AT1G62280,AT1G62640,AT1G63120,AT1G63180,AT1G63940,AT1G66140,AT1G68560,AT1G69295,AT1G71860,AT1G73030,AT1G74030,AT1G75380,AT1G75680,AT1G79040,AT1G79650,AT1G80410,AT2G01420,AT2G02470,AT2G03440,AT2G07340,AT2G13560,AT2G24200,AT2G24570,AT2G27230,AT2G28740,AT2G29700,AT2G32920,AT2G37080,AT2G37180,AT2G38040,AT2G38400,AT2G38670,AT2G40900,AT2G41310,AT2G42810,AT2G44350,AT3G04090,AT3G06350,AT3G06420,AT3G09390,AT3G11710,AT3G13870,AT3G14362,AT3G16920,AT3G22380,AT3G22680,AT3G23800,AT3G30775,AT3G48890,AT3G51840,AT3G51880,AT3G55360,AT3G57610,AT3G62980,AT4G00355,AT4G00820,AT4G00830,AT4G01900,AT4G03240,AT4G04470,AT4G10380,AT4G11220,AT4G11240,AT4G16520,AT4G18040,AT4G19030,AT4G22300,AT4G23800,AT4G27760,AT4G29510,AT4G30530,AT4G34970,AT4G36930,AT4G37940,AT5G02020,AT5G03170,AT5G04470,AT5G05080,AT5G06140,AT5G06150,AT5G08450,AT5G09920,AT5G12210,AT5G13000,AT5G13750,AT5G17290,AT5G18170,AT5G19530,AT5G20520,AT5G23040,AT5G23820,AT5G25540,AT5G27450,AT5G27740,AT5G35080,AT5G38110,AT5G40780,AT5G42100,AT5G43700,AT5G46800,AT5G47240,AT5G49940,AT5G52820,AT5G61230,AT5G65050,AT5G65700,AT5G67400	
AT5G62470	ATMYB96	1	na	PWM1121	CisBP	M1231_1.01	374	0.007098543321206252	0.034306437129171995	125	AT1G04510,AT1G08780,AT1G09840,AT1G11545,AT1G14610,AT1G14830,AT1G16880,AT1G17180,AT1G18800,AT1G20450,AT1G20840,AT1G32170,AT1G35680,AT1G52280,AT1G53000,AT1G53910,AT1G57620,AT1G58270,AT1G62280,AT1G62640,AT1G63120,AT1G63180,AT1G63940,AT1G66140,AT1G68560,AT1G69295,AT1G71860,AT1G73030,AT1G74030,AT1G75380,AT1G75680,AT1G79040,AT1G79650,AT1G80410,AT2G01420,AT2G02470,AT2G03440,AT2G07340,AT2G13560,AT2G24200,AT2G24570,AT2G27230,AT2G28740,AT2G29700,AT2G30520,AT2G32920,AT2G37080,AT2G37180,AT2G38040,AT2G38400,AT2G38670,AT2G40900,AT2G41310,AT2G42810,AT2G44350,AT3G04090,AT3G06350,AT3G09390,AT3G11710,AT3G13870,AT3G14362,AT3G16920,AT3G22380,AT3G22680,AT3G23800,AT3G30775,AT3G48890,AT3G51840,AT3G51880,AT3G55360,AT3G57610,AT3G62980,AT4G00355,AT4G00820,AT4G00830,AT4G01900,AT4G03240,AT4G04470,AT4G10380,AT4G11220,AT4G11240,AT4G16520,AT4G18040,AT4G19030,AT4G22300,AT4G23800,AT4G27760,AT4G29510,AT4G30530,AT4G34970,AT4G36930,AT4G37940,AT4G40060,AT5G02020,AT5G03170,AT5G04470,AT5G05080,AT5G06140,AT5G06150,AT5G08450,AT5G09920,AT5G12210,AT5G13000,AT5G13750,AT5G17290,AT5G18170,AT5G19530,AT5G20520,AT5G23040,AT5G23820,AT5G25540,AT5G27450,AT5G27740,AT5G35080,AT5G38110,AT5G40780,AT5G42100,AT5G43700,AT5G46800,AT5G47240,AT5G49940,AT5G52820,AT5G61230,AT5G65050,AT5G67400	na
AT3G16350	AT3G16350	8	0	PWM1194	CisBP	M1216_1.01	375	0.007098543321206252	0.034306437129171995	125	AT1G01470,AT1G04080,AT1G06110,AT1G09270,AT1G11400,AT1G11545,AT1G12780,AT1G14510,AT1G15040,AT1G15340,AT1G16880,AT1G19570,AT1G19870,AT1G29900,AT1G32230,AT1G43190,AT1G46264,AT1G47250,AT1G48850,AT1G49300,AT1G51680,AT1G51690,AT1G53210,AT1G53310,AT1G62640,AT1G63180,AT1G68560,AT1G69040,AT1G71010,AT1G71880,AT1G73030,AT1G75660,AT1G78340,AT1G79650,AT1G79830,AT1G80460,AT2G03440,AT2G05710,AT2G15570,AT2G24260,AT2G24790,AT2G26590,AT2G38080,AT2G38400,AT2G39705,AT2G39970,AT2G40900,AT2G42810,AT2G43790,AT2G44350,AT2G44740,AT2G45140,AT2G47420,AT3G07990,AT3G08530,AT3G14230,AT3G14362,AT3G21720,AT3G25140,AT3G25230,AT3G25530,AT3G25540,AT3G43300,AT3G44320,AT3G48360,AT3G48990,AT3G49845,AT3G51920,AT3G52060,AT3G52880,AT3G53460,AT3G57520,AT3G57550,AT3G61060,AT3G62980,AT4G00355,AT4G00820,AT4G01750,AT4G01900,AT4G02500,AT4G02510,AT4G04470,AT4G08390,AT4G08950,AT4G08980,AT4G10380,AT4G14410,AT4G16520,AT4G21810,AT4G24690,AT4G28610,AT4G28880,AT4G29130,AT4G34620,AT4G37540,AT4G38430,AT4G38470,AT5G03740,AT5G04470,AT5G05170,AT5G05610,AT5G08590,AT5G10550,AT5G13000,AT5G19530,AT5G20250,AT5G27740,AT5G35630,AT5G44200,AT5G45600,AT5G46800,AT5G50680,AT5G53160,AT5G55300,AT5G55910,AT5G56550,AT5G56680,AT5G56760,AT5G57870,AT5G57990,AT5G61600,AT5G64240,AT5G64740,AT5G65050,AT5G65700	
AT1G18860	ATWRKY61	5	na	PWM1324	CisBP	M1561_1.01	376	0.007098543321206252	0.034306437129171995	125	AT1G04080,AT1G08560,AT1G09430,AT1G09760,AT1G10200,AT1G11750,AT1G14610,AT1G15100,AT1G15750,AT1G15880,AT1G17890,AT1G19360,AT1G19870,AT1G20190,AT1G20960,AT1G21900,AT1G29900,AT1G32170,AT1G32790,AT1G33800,AT1G47490,AT1G50200,AT1G57620,AT1G58270,AT1G60780,AT1G63180,AT1G67730,AT1G68790,AT1G78340,AT1G80410,AT1G80460,AT2G01450,AT2G15570,AT2G19830,AT2G24260,AT2G24570,AT2G30200,AT2G32700,AT2G36910,AT2G38080,AT2G38700,AT2G39900,AT2G41310,AT2G44350,AT2G46020,AT2G47650,AT3G02520,AT3G06300,AT3G07050,AT3G08530,AT3G12110,AT3G13310,AT3G13870,AT3G17810,AT3G18035,AT3G22380,AT3G23800,AT3G24550,AT3G25540,AT3G29350,AT3G44320,AT3G49680,AT3G49845,AT3G50070,AT3G51880,AT3G52140,AT3G53480,AT3G54590,AT3G54670,AT3G56950,AT3G60250,AT3G61640,AT3G62420,AT3G62980,AT3G63460,AT4G01750,AT4G10380,AT4G17890,AT4G22810,AT4G24280,AT4G24990,AT4G27760,AT4G29130,AT4G29160,AT4G30440,AT4G33360,AT4G38430,AT4G39080,AT4G40090,AT5G03740,AT5G05170,AT5G05610,AT5G08160,AT5G08450,AT5G11520,AT5G12210,AT5G13000,AT5G13120,AT5G13280,AT5G19330,AT5G25890,AT5G28020,AT5G40770,AT5G40780,AT5G42100,AT5G43350,AT5G43580,AT5G44200,AT5G46750,AT5G47120,AT5G49940,AT5G50300,AT5G50870,AT5G54310,AT5G56550,AT5G57020,AT5G58220,AT5G58230,AT5G59150,AT5G59160,AT5G61600,AT5G61780,AT5G63850,AT5G67400,AT5G67560	na
AT1G68150	ATWRKY9	40	na	PWM1326	CisBP	M1561_1.01	377	0.007098543321206252	0.034306437129171995	125	AT1G04080,AT1G08560,AT1G09430,AT1G09760,AT1G10200,AT1G11750,AT1G14610,AT1G15100,AT1G15750,AT1G15880,AT1G17890,AT1G19360,AT1G19870,AT1G20190,AT1G20960,AT1G21900,AT1G29900,AT1G32170,AT1G32790,AT1G33800,AT1G47490,AT1G50200,AT1G57620,AT1G58270,AT1G60780,AT1G63180,AT1G67730,AT1G68790,AT1G78340,AT1G80410,AT1G80460,AT2G01450,AT2G15570,AT2G19830,AT2G24260,AT2G24570,AT2G30200,AT2G32700,AT2G36910,AT2G38080,AT2G38700,AT2G39900,AT2G41310,AT2G44350,AT2G46020,AT2G47650,AT3G02520,AT3G06300,AT3G07050,AT3G08530,AT3G12110,AT3G13310,AT3G13870,AT3G17810,AT3G18035,AT3G22380,AT3G23800,AT3G24550,AT3G25540,AT3G29350,AT3G44320,AT3G49680,AT3G49845,AT3G50070,AT3G51880,AT3G52140,AT3G53480,AT3G54590,AT3G54670,AT3G56950,AT3G60250,AT3G61640,AT3G62420,AT3G62980,AT3G63460,AT4G01750,AT4G10380,AT4G17890,AT4G22810,AT4G24280,AT4G24990,AT4G27760,AT4G29130,AT4G29160,AT4G30440,AT4G33360,AT4G38430,AT4G39080,AT4G40090,AT5G03740,AT5G05170,AT5G05610,AT5G08160,AT5G08450,AT5G11520,AT5G12210,AT5G13000,AT5G13120,AT5G13280,AT5G19330,AT5G25890,AT5G28020,AT5G40770,AT5G40780,AT5G42100,AT5G43350,AT5G43580,AT5G44200,AT5G46750,AT5G47120,AT5G49940,AT5G50300,AT5G50870,AT5G54310,AT5G56550,AT5G57020,AT5G58220,AT5G58230,AT5G59150,AT5G59160,AT5G61600,AT5G61780,AT5G63850,AT5G67400,AT5G67560	na
