"","col_FLT_c1.which.mclass....3...1."
"606","AT2G14720"
"607","AT2G14835"
"608","AT2G14900"
"609","AT2G14910"
"610","AT2G15240"
"611","AT2G15480"
"612","AT2G15570"
"613","AT2G16060"
"614","AT2G16365"
"615","AT2G16710"
"616","AT2G16850"
"617","AT2G16860"
"618","AT2G16930"
"619","AT2G16940"
"620","AT2G17080"
"621","AT2G17200"
"622","AT2G17380"
"623","AT2G17450"
"624","AT2G17500"
"625","AT2G18030"
"626","AT2G18160"
"627","AT2G18390"
"628","AT2G18400"
"629","AT2G18690"
"630","AT2G18750"
"631","AT2G18980"
"632","AT2G19110"
"633","AT2G19270"
"634","AT2G19520"
"635","AT2G19540"
"636","AT2G19810"
"637","AT2G19830"
"638","AT2G20060"
"639","AT2G20120"
"640","AT2G20140"
"641","AT2G20230"
"642","AT2G20280"
"643","AT2G20530"
"644","AT2G20580"
"645","AT2G20585"
"646","AT2G20630"
"647","AT2G20810"
"648","AT2G20890"
"649","AT2G20930"
"650","AT2G21050"
"651","AT2G21190"
"652","AT2G21250"
"653","AT2G21290"
"654","AT2G21390"
"655","AT2G21520"
"656","AT2G22080"
"657","AT2G22125"
"658","AT2G22230"
"659","AT2G22330"
"660","AT2G22400"
"661","AT2G22430"
"662","AT2G22510"
"663","AT2G22780"
"664","AT2G22870"
"665","AT2G23030"
"666","AT2G23780"
"667","AT2G23940"
"668","AT2G24150"
"669","AT2G24360"
"670","AT2G24600"
"671","AT2G25060"
"672","AT2G25070"
"673","AT2G25080"
"674","AT2G25110"
"675","AT2G25280"
"676","AT2G25310"
"677","AT2G25430"
"678","AT2G25610"
"679","AT2G25735"
"680","AT2G25870"
"681","AT2G25970"
"682","AT2G26080"
"683","AT2G26230"
"684","AT2G26280"
"685","AT2G26355"
"686","AT2G26400"
"687","AT2G26530"
"688","AT2G26670"
"689","AT2G26730"
"690","AT2G26900"
"691","AT2G27080"
"692","AT2G27190"
"693","AT2G27230"
"694","AT2G27310"
"695","AT2G27330"
"696","AT2G27450"
"697","AT2G27830"
"698","AT2G27840"
"699","AT2G28000"
"700","AT2G28290"
"701","AT2G28400"
"702","AT2G28430"
"703","AT2G28450"
"704","AT2G28570"
"705","AT2G28740"
"706","AT2G28760"
"707","AT2G28780"
"708","AT2G29340"
"709","AT2G29390"
"710","AT2G29540"
"711","AT2G29700"
"712","AT2G30020"
"713","AT2G30200"
"714","AT2G30260"
"715","AT2G30440"
"716","AT2G30520"
"717","AT2G30700"
"718","AT2G30970"
"719","AT2G31083"
"720","AT2G31350"
"721","AT2G31410"
"722","AT2G31570"
"723","AT2G31585"
"724","AT2G31670"
"725","AT2G31750"
"726","AT2G31751"
"727","AT2G32070"
"728","AT2G32150"
"729","AT2G32260"
"730","AT2G32300"
"731","AT2G32380"
"732","AT2G32520"
"733","AT2G32700"
"734","AT2G32720"
"735","AT2G32730"
"736","AT2G32920"
"737","AT2G33410"
"738","AT2G33435"
"739","AT2G33590"
"740","AT2G33730"
"741","AT2G33740"
"742","AT2G33770"
"743","AT2G34040"
"744","AT2G34160"
"745","AT2G34300"
"746","AT2G34317"
"747","AT2G34520"
"748","AT2G34585"
"749","AT2G34590"
"750","AT2G34750"
"751","AT2G34770"
"752","AT2G34900"
"753","AT2G35040"
"754","AT2G35050"
"755","AT2G35240"
"756","AT2G35380"
"757","AT2G35520"
"758","AT2G35610"
"759","AT2G35680"
"760","AT2G35790"
"761","AT2G35795"
"762","AT2G35810"
"763","AT2G35930"
"764","AT2G36080"
"765","AT2G36120"
"766","AT2G36130"
"767","AT2G36220"
"768","AT2G36310"
"769","AT2G36380"
"770","AT2G36400"
"771","AT2G36410"
"772","AT2G36580"
"773","AT2G37050"
"774","AT2G37080"
"775","AT2G37180"
"776","AT2G37470"
"777","AT2G37480"
"778","AT2G37550"
"779","AT2G37678"
"780","AT2G37760"
"781","AT2G37860"
"782","AT2G37870"
"783","AT2G37975"
"784","AT2G37990"
"785","AT2G38040"
"786","AT2G38120"
"787","AT2G38130"
"788","AT2G38140"
"789","AT2G38290"
"790","AT2G38400"
"791","AT2G38550"
"792","AT2G38670"
"793","AT2G38710"
"794","AT2G38800"
"795","AT2G38810"
"796","AT2G38860"
"797","AT2G39020"
"798","AT2G39210"
"799","AT2G39430"
"800","AT2G39518"
"801","AT2G39570"
"802","AT2G39800"
"803","AT2G39900"
"804","AT2G39960"
"805","AT2G39970"
"806","AT2G40110"
"807","AT2G40113"
"808","AT2G40290"
"809","AT2G40430"
"810","AT2G40620"
"811","AT2G40650"
"812","AT2G40660"
"813","AT2G40890"
"814","AT2G40940"
"815","AT2G40970"
"816","AT2G41100"
"817","AT2G41160"
"818","AT2G41475"
"819","AT2G41600"
"820","AT2G41640"
"821","AT2G41780"
"822","AT2G41900"
"823","AT2G42390"
"824","AT2G42780"
"825","AT2G42810"
"826","AT2G42910"
"827","AT2G43160"
"828","AT2G43290"
"829","AT2G43360"
"830","AT2G43640"
"831","AT2G43650"
"832","AT2G43710"
"833","AT2G43750"
"834","AT2G43760"
"835","AT2G43780"
"836","AT2G43790"
"837","AT2G43810"
"838","AT2G43910"
"839","AT2G43920"
"840","AT2G43940"
"841","AT2G44010"
"842","AT2G44050"
"843","AT2G44065"
"844","AT2G44180"
"845","AT2G44300"
"846","AT2G44370"
"847","AT2G44380"
"848","AT2G44500"
"849","AT2G44650"
"850","AT2G45010"
"851","AT2G45050"
"852","AT2G45140"
"853","AT2G45200"
"854","AT2G45520"
"855","AT2G45670"
"856","AT2G45710"
"857","AT2G45820"
"858","AT2G45860"
"859","AT2G45920"
"860","AT2G45980"
"861","AT2G46020"
"862","AT2G46140"
"863","AT2G46170"
"864","AT2G46220"
"865","AT2G46370"
"866","AT2G46470"
"867","AT2G46600"
"868","AT2G46680"
"869","AT2G46900"
"870","AT2G47000"
"871","AT2G47130"
"872","AT2G47160"
"873","AT2G47210"
"874","AT2G47270"
"875","AT2G47320"
"876","AT2G47400"
"877","AT2G47420"
"878","AT2G47440"
"879","AT2G47485"
"880","AT2G47540"
"881","AT2G47580"
"882","AT2G47640"
"883","AT2G47650"
"884","AT2G47700"
"885","AT2G47710"
"886","AT2G47960"
"887","AT2G48020"
"888","AT2G48100"
"889","AT2G48130"
"890","AT3G01090"
"891","AT3G01220"
"892","AT3G01340"
"893","AT3G01345"
"894","AT3G01420"
"895","AT3G01520"
"896","AT3G01690"
"897","AT3G01770"
"898","AT3G01910"
"899","AT3G01950"
"900","AT3G02120"
"901","AT3G02240"
"902","AT3G02260"
"903","AT3G02350"
"904","AT3G02360"
"905","AT3G02420"
"906","AT3G02520"
"907","AT3G02540"
"908","AT3G02640"
"909","AT3G02700"
"910","AT3G02720"
"911","AT3G02760"
"912","AT3G03150"
"913","AT3G03270"
"914","AT3G03500"
"915","AT3G04090"
"916","AT3G04470"
"917","AT3G04500"
"918","AT3G04560"
"919","AT3G04570"
"920","AT3G04640"
"921","AT3G04720"
"922","AT3G04780"
"923","AT3G04830"
"924","AT3G04880"
"925","AT3G05000"
"926","AT3G05165"
"927","AT3G05280"
"928","AT3G05500"
"929","AT3G05760"
"930","AT3G05810"
"931","AT3G05840"
"932","AT3G05905"
"933","AT3G05920"
"934","AT3G06040"
"935","AT3G06050"
"936","AT3G06060"
"937","AT3G06300"
"938","AT3G06310"
"939","AT3G06320"
"940","AT3G06350"
"941","AT3G06420"
"942","AT3G06580"
"943","AT3G06610"
"944","AT3G06650"
"945","AT3G06720"
"946","AT3G06790"
"947","AT3G06850"
"948","AT3G07010"
"949","AT3G07050"
"950","AT3G07090"
"951","AT3G07100"
"952","AT3G07270"
"953","AT3G07350"
"954","AT3G07430"
"955","AT3G07460"
"956","AT3G07470"
"957","AT3G07560"
"958","AT3G07568"
"959","AT3G07570"
"960","AT3G07660"
"961","AT3G07760"
"962","AT3G07770"
"963","AT3G07910"
"964","AT3G07990"
"965","AT3G08530"
"966","AT3G08550"
"967","AT3G08630"
"968","AT3G08650"
"969","AT3G08680"
"970","AT3G08690"
"971","AT3G08730"
"972","AT3G08930"
"973","AT3G09270"
"974","AT3G09455"
"975","AT3G09470"
"976","AT3G09900"
"977","AT3G09925"
"978","AT3G09940"
"979","AT3G09980"
"980","AT3G10190"
"981","AT3G10220"
"982","AT3G10250"
"983","AT3G10410"
"984","AT3G10740"
"985","AT3G10770"
"986","AT3G10850"
"987","AT3G10930"
"988","AT3G11130"
"989","AT3G11200"
"990","AT3G11320"
"991","AT3G11600"
"992","AT3G11710"
"993","AT3G11730"
"994","AT3G11800"
"995","AT3G11830"
"996","AT3G11910"
"997","AT3G12020"
"998","AT3G12030"
"999","AT3G12050"
"1000","AT3G12110"
"1001","AT3G12130"
"1002","AT3G12180"
"1003","AT3G12220"
"1004","AT3G12480"
"1005","AT3G12500"
"1006","AT3G12570"
"1007","AT3G12600"
"1008","AT3G12740"
"1009","AT3G12760"
"1010","AT3G13110"
"1011","AT3G13175"
"1012","AT3G13230"
"1013","AT3G13300"
"1014","AT3G13340"
"1015","AT3G13440"
"1016","AT3G13445"
"1017","AT3G13570"
"1018","AT3G13710"
"1019","AT3G13720"
"1020","AT3G13790"
"1021","AT3G13845"
"1022","AT3G13870"
"1023","AT3G13930"
"1024","AT3G14010"
"1025","AT3G14100"
"1026","AT3G14260"
"1027","AT3G14280"
"1028","AT3G14430"
"1029","AT3G14440"
"1030","AT3G14595"
"1031","AT3G14680"
"1032","AT3G14840"
"1033","AT3G14940"
"1034","AT3G15260"
"1035","AT3G15357"
"1036","AT3G15480"
"1037","AT3G15710"
"1038","AT3G16240"
"1039","AT3G16310"
"1040","AT3G16440"
"1041","AT3G16480"
"1042","AT3G16840"
"1043","AT3G16850"
"1044","AT3G16857"
"1045","AT3G16870"
"1046","AT3G16950"
"1047","AT3G17240"
"1048","AT3G17410"
"1049","AT3G17440"
"1050","AT3G17465"
"1051","AT3G17810"
"1052","AT3G17940"
"1053","AT3G18000"
"1054","AT3G18035"
"1055","AT3G18060"
"1056","AT3G18140"
"1057","AT3G18215"
"1058","AT3G18230"
"1059","AT3G18430"
"1060","AT3G18560"
"1061","AT3G18600"
"1062","AT3G18760"
"1063","AT3G18830"
"1064","AT3G18990"
"1065","AT3G19100"
"1066","AT3G19130"
"1067","AT3G19200"
"1068","AT3G19260"
"1069","AT3G19390"
"1070","AT3G19450"
"1071","AT3G19520"
"1072","AT3G19660"
"1073","AT3G19860"
"1074","AT3G19910"
"1075","AT3G19930"
"1076","AT3G19960"
"1077","AT3G19980"
"1078","AT3G20340"
"1079","AT3G20380"
"1080","AT3G20510"
"1081","AT3G20670"
"1082","AT3G20790"
"1083","AT3G20940"
"1084","AT3G21070"
"1085","AT3G21215"
"1086","AT3G21260"
"1087","AT3G21350"
"1088","AT3G21510"
"1089","AT3G21710"
"1090","AT3G21865"
"1091","AT3G22120"
"1092","AT3G22290"
"1093","AT3G22300"
"1094","AT3G22370"
"1095","AT3G22380"
"1096","AT3G22480"
"1097","AT3G22600"
"1098","AT3G22620"
"1099","AT3G22660"
"1100","AT3G22680"
"1101","AT3G22850"
"1102","AT3G22950"
"1103","AT3G22970"
"1104","AT3G23030"
"1105","AT3G23080"
"1106","AT3G23180"
"1107","AT3G23190"
"1108","AT3G23280"
"1109","AT3G23430"
"1110","AT3G23510"
"1111","AT3G23560"
"1112","AT3G23620"
"1113","AT3G23690"
"1114","AT3G23800"
"1115","AT3G23940"
"1116","AT3G24040"
"1117","AT3G24050"
"1118","AT3G24080"
"1119","AT3G24170"
"1120","AT3G24300"
"1121","AT3G24450"
"1122","AT3G24503"
"1123","AT3G24506"
"1124","AT3G24550"
"1125","AT3G24670"
"1126","AT3G25140"
"1127","AT3G25150"
"1128","AT3G25230"
"1129","AT3G25250"
"1130","AT3G25530"
"1131","AT3G25540"
"1132","AT3G25800"
"1133","AT3G25840"
"1134","AT3G25860"
"1135","AT3G25910"
"1136","AT3G26030"
"1137","AT3G26420"
"1138","AT3G26430"
"1139","AT3G26470"
"1140","AT3G26690"
"1141","AT3G26760"
"1142","AT3G26810"
"1143","AT3G26935"
"1144","AT3G27080"
"1145","AT3G27230"
"1146","AT3G27350"
"1147","AT3G27740"
"1148","AT3G28510"
"1149","AT3G28715"
"1150","AT3G28860"
"1151","AT3G29000"
"1152","AT3G29034"
"1153","AT3G29075"
"1154","AT3G29180"
"1155","AT3G29350"
"1156","AT3G30350"
"1157","AT3G30390"
"1158","AT3G41762"
"1159","AT3G41979"
"1160","AT3G43300"
"1161","AT3G43430"
"1162","AT3G43740"
"1163","AT3G43800"
"1164","AT3G44100"
"1165","AT3G44190"
"1166","AT3G44260"
"1167","AT3G44320"
"1168","AT3G44330"
"1169","AT3G44590"
"1170","AT3G44750"
"1171","AT3G45300"
"1172","AT3G45600"
"1173","AT3G45640"
"1174","AT3G45930"
"1175","AT3G46210"
"1176","AT3G46280"
"1177","AT3G46320"
"1178","AT3G46600"
"1179","AT3G46620"
"1180","AT3G46640"
"1181","AT3G46830"
"1182","AT3G46845"
"1183","AT3G47160"
"1184","AT3G47220"
"1185","AT3G47800"
"1186","AT3G47833"
"1187","AT3G48030"
"1188","AT3G48170"
"1189","AT3G48380"
"1190","AT3G48560"
"1191","AT3G48680"
"1192","AT3G48870"
"1193","AT3G48890"
"1194","AT3G48990"
"1195","AT3G49120"
"1196","AT3G49430"
"1197","AT3G49470"
"1198","AT3G49601"
"1199","AT3G49680"
"1200","AT3G49720"
"1201","AT3G49810"
"1202","AT3G50070"
"1203","AT3G50260"
"1204","AT3G50360"
"1205","AT3G50370"
"1206","AT3G50500"
"1207","AT3G50550"
"1208","AT3G50670"
"1209","AT3G50900"
"1210","AT3G50930"
"1211","AT3G51010"
"1212","AT3G51100"
"1213","AT3G51270"
"1214","AT3G51370"
"1215","AT3G51520"
"1216","AT3G51550"
"1217","AT3G51610"
"1218","AT3G51840"
"1219","AT3G51880"
"1220","AT3G51910"
"1221","AT3G51920"
"1222","AT3G51950"
"1223","AT3G52040"
"1224","AT3G52060"
"1225","AT3G52140"
"1226","AT3G52200"
"1227","AT3G52220"
"1228","AT3G52230"
"1229","AT3G52470"
"1230","AT3G52850"
"1231","AT3G52880"
"1232","AT3G52920"
"1233","AT3G53110"
"1234","AT3G53580"
"1235","AT3G53610"
"1236","AT3G53630"
"1237","AT3G53670"
"1238","AT3G53750"
"1239","AT3G54080"
"1240","AT3G54190"
"1241","AT3G54200"
"1242","AT3G54260"
"1243","AT3G54300"
"1244","AT3G54366"
"1245","AT3G54470"
"1246","AT3G54480"
