"","WS_FLT_c1.which.mclass....5...1."
"1069","AT2G14510"
"1070","AT2G14760"
"1071","AT2G14960"
"1072","AT2G15220"
"1073","AT2G15318"
"1074","AT2G15350"
"1075","AT2G15630"
"1076","AT2G15980"
"1077","AT2G16250"
"1078","AT2G16380"
"1079","AT2G16400"
"1080","AT2G16630"
"1081","AT2G16760"
"1082","AT2G16870"
"1083","AT2G16970"
"1084","AT2G17040"
"1085","AT2G17060"
"1086","AT2G17140"
"1087","AT2G17260"
"1088","AT2G17430"
"1089","AT2G17470"
"1090","AT2G17525"
"1091","AT2G17650"
"1092","AT2G17850"
"1093","AT2G17890"
"1094","AT2G18100"
"1095","AT2G18150"
"1096","AT2G18270"
"1097","AT2G18300"
"1098","AT2G18350"
"1099","AT2G18370"
"1100","AT2G18550"
"1101","AT2G18560"
"1102","AT2G18640"
"1103","AT2G18720"
"1104","AT2G18938"
"1105","AT2G18950"
"1106","AT2G19130"
"1107","AT2G19190"
"1108","AT2G19210"
"1109","AT2G19240"
"1110","AT2G19400"
"1111","AT2G19550"
"1112","AT2G19610"
"1113","AT2G19900"
"1114","AT2G19910"
"1115","AT2G19970"
"1116","AT2G20030"
"1117","AT2G20080"
"1118","AT2G20180"
"1119","AT2G20540"
"1120","AT2G20550"
"1121","AT2G20700"
"1122","AT2G20835"
"1123","AT2G21080"
"1124","AT2G21188"
"1125","AT2G21320"
"1126","AT2G21330"
"1127","AT2G21370"
"1128","AT2G21430"
"1129","AT2G21595"
"1130","AT2G21710"
"1131","AT2G21820"
"1132","AT2G21840"
"1133","AT2G21850"
"1134","AT2G21860"
"1135","AT2G21900"
"1136","AT2G22070"
"1137","AT2G22088"
"1138","AT2G22200"
"1139","AT2G22290"
"1140","AT2G22460"
"1141","AT2G22510"
"1142","AT2G22600"
"1143","AT2G22790"
"1144","AT2G22800"
"1145","AT2G22905"
"1146","AT2G22920"
"1147","AT2G22980"
"1148","AT2G23060"
"1149","AT2G23100"
"1150","AT2G23170"
"1151","AT2G23400"
"1152","AT2G23410"
