TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT1G01420,UGT72B3,0,-1.791707198,-1.94883895,0,0,-3.135549451,-3.292681203,0,0,-2.063327951,-2.220459703,0,0,-1.582336636,-1.739468387,0,0,-0.736357946,-0.893489698,0,0
AT1G01680,ATPUB54,0,0,0,-2.435228449,-2.605771588,0,0,0,0,-2.577834451,-2.74837759,-2.688969236,-2.859512375,0,0,0,0,0,0,-0.776312886,-0.946856025
AT1G02205,CER1,0,0,0,-1.966092492,-2.11296154,-2.83947093,-2.986339978,0,0,-0.448351173,-0.595220221,-4.263627892,-4.41049694,0,0,0,0,-0.824653822,-0.97152287,0,0
AT1G02820,AtLEA3,0,-0.572850668,-0.767786105,-3.207379181,-3.402314619,-1.418824503,-1.61375994,0,0,-1.620992643,-1.81592808,0,0,0,0,0,0,-1.66269726,-1.857632697,0,0
AT1G03790,AtTZF4,0,-5.797983583,-5.951944322,-5.365163823,-5.519124563,0,0,0,0,-6.318828947,-6.472789687,-5.327782818,-5.481743557,-1.035208797,-1.189169536,0,0,-2.835348083,-2.989308822,0,0
AT1G05990,RHS1,0,-0.570684638,-0.768125269,-2.771659843,-2.969100474,-4.096052257,-4.293492888,0,0,0,0,0,0,-3.252887376,-3.450328007,0,0,-0.744008975,-0.941449606,-2.960532237,-3.157972868
AT1G07430,AIP1,0,-4.091877073,-4.245100112,-3.338288159,-3.491511198,-1.400209174,-1.553432214,0,0,-2.594198962,-2.747422001,0,0,0,0,0,0,-2.218749001,-2.371972041,0,0
AT1G07500,SMR5,0,-2.249584655,-2.633033056,0,0,-2.690340226,-3.073788627,-2.500494926,-2.883943328,0,0,0,0,-2.614688284,-2.998136686,-0.953366546,-1.336814947,-0.580094326,-0.963542728,-0.558131676,-0.941580077
AT1G07900,LBD1,0,0,0,-1.069646782,-1.273319394,-0.450324284,-0.653996896,0,0,-2.988548402,-3.192221013,0,0,0,0,-0.409343798,-0.61301641,0,0,0,0
AT1G08090,ACH1,0,0,0,0,0,-4.336070507,-4.486721734,0,0,-2.524970996,-2.675622223,0,0,0,0,0,0,0,0,0,0
AT1G09080,BIP3,0,-1.406665753,-1.557379579,-3.498280821,-3.648994647,-0.497694992,-0.648408818,0,0,-0.531903408,-0.682617234,0,0,0,0,0,0,-2.209919536,-2.360633362,-0.79914075,-0.949854576
AT1G09720,NET2B,0,-1.984869585,-2.129917845,0,0,0,0,0,0,-2.568522807,-2.713571067,0,0,0,0,0,0,-3.498092996,-3.643141256,0,0
AT1G10010,AAP8,0,0,0,-2.611964737,-2.772129276,-0.521158455,-0.681322994,-2.590951008,-2.751115547,0,0,0,0,0,0,0,0,-0.812421639,-0.972586179,0,0
AT1G16910,LSH8,0,-0.583489881,-0.766387745,-0.355625116,-0.53852298,-0.467917399,-0.650815263,0,0,0,0,-2.326461218,-2.509359082,-1.942679671,-2.125577535,-0.424747609,-0.607645473,-2.308264173,-2.491162037,0,0
AT1G17345,SAUR77,0,-6.0291343,-6.197823308,-6.24740612,-6.416095128,0,0,-4.101394175,-4.270083183,-6.835436382,-7.00412539,-5.592804095,-5.761493103,-3.557005005,-3.725694013,-3.602617054,-3.771306062,-5.340626814,-5.509315822,-2.329433924,-2.498122932
AT1G17810,BETA-TIP,0,-0.593878149,-0.765011251,-0.366251812,-0.537384914,0,0,-0.918659106,-1.089792208,-1.498859331,-1.669992433,-2.88562847,-3.056761572,0,0,-0.433415812,-0.604548914,-1.754574238,-1.92570734,-0.775723903,-0.946857005
AT1G18400,BEE1,0,-3.223761295,-3.388969568,-1.869303548,-2.034511821,0,0,0,0,-3.370351028,-3.535559301,-2.420563291,-2.585771564,0,0,-1.595603243,-1.760811515,-0.865709283,-1.030917556,-4.553072673,-4.718280946
AT1G19610,LCR78,0,-3.149785673,-3.37424005,-5.249998199,-5.474452576,0,0,-1.499519548,-1.723973925,-3.047825751,-3.272280128,-4.295145726,-4.519600103,-4.570508203,-4.79496258,-3.456363859,-3.680818235,-2.351248907,-2.575703283,0,0
AT1G19630,CYP722A1,0,-1.228862193,-1.373856916,-0.311321648,-0.45631637,-2.407544678,-2.5525394,0,0,-2.659314021,-2.804308744,-2.995501521,-3.140496244,-1.95089323,-2.095887952,0,0,-4.747125821,-4.892120543,-2.139823801,-2.284818523
AT1G20860,PHT1;8,0,-0.652474627,-0.808153836,0,0,-2.282913674,-2.438592883,0,0,-0.569174682,-0.724853891,-1.196311392,-1.351990601,-2.854167643,-3.009846853,0,0,-5.39962009,-5.555299299,0,0
AT1G21860,sks7,0,0,0,0,0,-2.401860491,-2.559953961,0,0,-1.645479828,-1.803573298,-5.282373894,-5.440467364,-1.031539667,-1.189633138,-2.013758003,-2.171851474,0,0,0,0
AT1G24020,MLP423,0,0,0,-0.411505562,-0.591688951,-3.252980801,-3.43316419,0,0,-2.150316466,-2.330499855,0,0,-1.065483461,-1.24566685,-3.223188062,-3.403371451,0,0,0,0
AT1G25054,AtLpxC3,0,-10.11517304,-10.28412815,-10.34608978,-10.51504489,-9.683850638,-9.852805746,-10.62996173,-10.79891684,-10.00405636,-10.17301147,-10.44155592,-10.61051103,-9.523863167,-9.692818275,-10.59218622,-10.76114132,0,0,0,0
AT1G25210,AtLpxC5,0,0,0,0,0,0,0,0,0,-3.291719353,-3.392432836,-5.06215094,-5.162864423,0,0,0,0,0,0,0,0
AT1G26360,ATMES13,0,-5.013609375,-5.1729512,-5.173629886,-5.33297171,-3.472978171,-3.632319995,0,0,-4.680044048,-4.839385872,-3.574783457,-3.734125281,-4.829423393,-4.988765217,-3.190060762,-3.349402586,-3.315034679,-3.474376503,-5.32510076,-5.484442584
AT1G28270,AtRALF4,0,-2.702973142,-2.871470141,-4.713328767,-4.881825766,-3.392500569,-3.560997568,0,0,-2.231889358,-2.400386357,0,0,0,0,0,0,-5.230633783,-5.399130782,0,0
AT1G28450,AGL58,0,-1.509273479,-1.718704797,-3.210025052,-3.419456371,-3.647538012,-3.856969331,-5.308280686,-5.517712004,-0.46957159,-0.679002908,-2.705868636,-2.915299955,-3.420671287,-3.630102605,-4.390022244,-4.599453563,0,0,0,0
AT1G29395,COR413-TM1,0,0,0,0,0,-4.093192596,-4.271972947,0,0,0,0,-1.15954397,-1.338324321,-4.578531128,-4.757311479,0,0,-2.259916785,-2.438697136,0,0
AT1G30950,UFO,0,-3.385835,-3.546105,-0.3760379,-0.5363074,0,0,0,0,0,0,0,0,0,0,-1.128673,-1.288943,-1.490483,-1.650753,0,0
AT1G31290,AGO3,0,-0.6398999,-0.7804512,-3.006605,-3.147156,-1.396621,-1.537172,0,0,-0.5587122,-0.6992635,-1.173636,-1.314188,-3.794085,-3.934637,-4.174716,-4.315267,0,0,-2.895163,-3.035714
AT1G31580,CXC750,0,-6.205205,-6.395125,-6.225008,-6.414928,-3.947583,-4.137503,0,0,-8.22897,-8.418891,-4.927892,-5.117812,-3.202434,-3.392354,0,0,0,0,-1.747324,-1.937245
AT1G32350,AOX1D,0,0,0,-2.212861,-2.375256,0,0,0,0,0,0,-4.361425,-4.523821,-3.174456,-3.336852,0,0,0,0,0,0
AT1G34140,PAB1,0,-3.358541,-3.527607,0,0,-0.4796096,-0.6486758,0,0,0,0,-2.283969,-2.453035,0,0,0,0,-0.769952,-0.9390182,0,0
AT1G45616,AtRLP6,0,0,0,0,0,-2.758923,-2.901533,-0.9413573,-1.083968,0,0,0,0,-4.114764,-4.257374,0,0,0,0,0,0
AT1G47890,AtRLP7,0,-2.369678,-2.51286,-4.222392,-4.365575,0,0,-1.799098,-1.94228,-4.706736,-4.849919,-5.384969,-5.528152,-1.044735,-1.187917,-1.942655,-2.085838,-1.545526,-1.688709,-0.8042367,-0.9474192
AT1G48020,ATPMEI1,0,-2.531232,-2.732828,-4.063526,-4.265123,-2.484459,-2.686055,0,0,0,0,-4.20058,-4.402176,0,0,0,0,0,0,0,0
AT1G48260,CIPK17,0,-4.464411,-4.614029,-0.4871587,-0.6367773,-5.831486,-5.981105,-5.457296,-5.606915,-3.980859,-4.130477,0,0,-7.287706,-7.437325,-4.85871,-5.008329,0,0,0,0
AT1G48470,GLN1;5,0,-0.5984608,-0.76447,-2.622461,-2.78847,0,0,-3.741536,-3.907545,0,0,-1.126784,-1.292794,-2.162875,-2.328885,0,0,-1.68434,-1.850349,0,0
AT1G49430,LACS2,0,-1.272405,-1.421225,-3.003527,-3.152348,0,0,-6.972542,-7.121362,-4.758683,-4.907504,-6.269,-6.417821,-6.146276,-6.295096,-7.666736,-7.815556,0,0,-4.131275,-4.280095
AT1G50610,PRK5,0,0,0,-2.932158,-3.079115,-0.4982614,-0.6452192,-0.9500042,-1.096962,-0.5331281,-0.6800859,-2.355856,-2.502814,0,0,0,0,-2.445748,-2.592705,0,0
AT1G51880,RHS6,0,-3.511385,-3.655627,-2.951394,-3.095635,-4.558446,-4.702687,0,0,-3.237283,-3.381525,-3.934167,-4.078409,-2.400229,-2.544471,0,0,-0.8491791,-0.9934209,-0.7747019,-0.9189438
AT1G52690,LEA7,0,-2.923327,-3.115271,0,0,0,0,0,0,-1.232841,-1.424785,0,0,-3.110542,-3.302486,-0.4295788,-0.6215223,0,0,-3.145187,-3.337131
AT1G55940,CYP708A1,0,-3.307898,-3.467076,-6.40258,-6.561757,-0.5429169,-0.7020944,-6.011162,-6.17034,-5.141297,-5.300475,-7.264046,-7.423224,-6.437248,-6.596426,-4.270103,-4.429281,0,0,0,0
AT1G56150,SAUR71,0,0,0,-4.017202,-4.212558,0,0,0,0,0,0,-4.675411,-4.870768,-3.726594,-3.92195,-4.770829,-4.966185,0,0,-3.49144,-3.686796
AT1G60530,DRP4A,0,-5.667516,-5.854221,-6.365482,-6.552187,-6.172764,-6.359469,-6.333415,-6.52012,-6.184885,-6.37159,-6.262364,-6.449069,-5.639121,-5.825826,-6.176456,-6.363161,0,0,0,0
AT1G60980,ATGA20OX4,0,0,0,0,0,0,0,-0.9172827,-1.090284,-1.439595,-1.612596,-2.626436,-2.799437,-4.915025,-5.088026,-1.325746,-1.498747,-0.766373,-0.9393745,-0.773823,-0.9468244
AT1G61720,BAN,0,0,0,-3.264229,-3.426706,-1.697098,-1.859575,0,0,0,0,-1.129566,-1.292043,-3.79948,-3.961957,-1.556712,-1.719189,0,0,-0.7845447,-0.9470219
AT1G62360,BUM,0,0,0,0,0,0,0,0,0,0,0,-2.698065,-2.854495,-3.964987,-4.121417,-0.4441777,-0.6006077,0,0,0,0
AT1G62580,NOGC1,0,-3.445143,-3.610336,-2.106808,-2.272001,-4.082012,-4.247205,-4.736816,-4.902009,-3.25483,-3.420023,-4.761927,-4.92712,-2.593385,-2.758578,-3.457361,-3.622554,-1.992007,-2.1572,0,0
AT1G64000,ATWRKY56,0,0,0,-1.322104,-1.510292,-2.023468,-2.211656,-5.68974,-5.877928,-0.491203,-0.6793908,-3.698277,-3.886465,-5.249269,-5.437457,-5.786351,-5.974539,0,0,0,0
AT1G64160,AtDIR5,0,-20.19476,-20.50291,-23.10321,-23.41136,0,0,-22.5958,-22.90395,-21.96364,-22.27179,-22.41946,-22.72761,-22.54544,-22.85359,-23.70661,-24.01476,-16.31651,-16.62466,-14.4726,-14.78075
AT1G66970,GDPDL1,0,0,0,0,0,0,0,0,0,-2.413769,-2.558156,-4.888994,-5.033382,0,0,0,0,0,0,-0.8463213,-0.9907089
AT1G67220,ATHPCAT1,0,-2.987,-3.126399,-1.915191,-2.05459,0,0,0,0,0,0,0,0,-2.188255,-2.327655,0,0,-4.656188,-4.795587,0,0
AT1G68530,CER6,0,0,0,0,0,-3.033985,-3.183322,0,0,-0.5344166,-0.6837534,-2.345643,-2.49498,0,0,-3.133893,-3.28323,0,0,-3.811243,-3.96058
AT1G70440,SRO3,0,-2.601076,-2.774032,-1.967173,-2.140129,-3.50466,-3.677616,-3.410514,-3.58347,-1.852457,-2.025413,-4.184899,-4.357855,-4.007277,-4.180233,-2.808652,-2.981608,0,0,0,0
AT1G70910,DEP,0,-0.5460201,-0.7711339,-2.441472,-2.666586,-2.3698,-2.594913,0,0,0,0,0,0,0,0,0,0,0,0,-2.853297,-3.078411
AT1G73190,ALPHA-TIP,0,-2.485986,-2.656867,-3.256109,-3.42699,-2.731705,-2.902585,-0.9270334,-1.097914,-0.5087989,-0.6796793,0,0,-3.001852,-3.172732,-0.4336054,-0.6044858,-1.679038,-1.849919,0,0
AT1G74810,BOR5,0,-0.6488234,-0.7932323,-0.4714505,-0.6158594,-1.708229,-1.852638,-1.025433,-1.169841,0,0,-2.755882,-2.90029,0,0,0,0,-3.67132,-3.815729,0,0
AT1G74890,ARR15,0,0,0,-3.786277,-3.961832,-1.581736,-1.75729,0,0,0,0,-4.764067,-4.939621,-3.96799,-4.143545,-1.323318,-1.498872,0,0,0,0
AT1G75430,BLH11,0,0,0,0,0,-3.678427,-3.846775,-0.9633674,-1.131715,0,0,0,0,0,0,0,0,0,0,0,0
AT1G77210,AtSTP14,0,-2.99423,-3.146312,-2.272577,-2.424658,0,0,0,0,-2.300344,-2.452425,-1.166266,-1.318348,0,0,0,0,-4.641755,-4.793837,0,0
AT1G78500,PEN6,0,-3.398964,-3.547146,-0.3992936,-0.5474762,-1.471253,-1.619436,0,0,0,0,0,0,-2.007261,-2.155443,-1.606654,-1.754837,-3.483161,-3.631343,0,0
AT1G79400,ATCHX2,0,-1.947613,-2.095866,-4.627489,-4.775742,-1.100863,-1.249115,0,0,-0.5318101,-0.6800628,0,0,0,0,0,0,0,0,0,0
AT1G80330,ATGA3OX4,0,-0.5894548,-0.7655882,-1.880775,-2.056909,-2.276233,-2.452367,0,0,-3.182275,-3.358408,0,0,0,0,0,0,0,0,0,0
AT1G80390,IAA15,0,-0.5777703,-0.767244,-3.924147,-4.113621,0,0,0,0,-2.630099,-2.819572,0,0,-2.729239,-2.918713,-1.103608,-1.293082,-0.7512929,-0.9407667,0,0
AT2G01500,HOS9,0,-4.034467,-4.198698,-3.04666,-3.210891,-3.024789,-3.18902,0,0,-3.688798,-3.853029,-1.13065,-1.294881,0,0,-2.121008,-2.28524,-4.675894,-4.840125,0,0
AT2G01960,TET14,0,-1.378459,-1.565243,-0.3521204,-0.5389039,-2.57368,-2.760463,-0.9060821,-1.092866,-1.613896,-1.800679,-4.137852,-4.324635,0,0,-1.426511,-1.613294,-3.595183,-3.781967,0,0
AT2G02320,AtPP2-B7,0,-3.320576,-3.496132,-2.040768,-2.216324,0,0,-3.672504,-3.848061,-1.932297,-2.107853,-1.120539,-1.296095,0,0,-3.422589,-3.598145,-0.7640345,-0.9395909,0,0
AT2G02340,AtPP2-B8,0,-2.060034,-2.24232,-3.33969,-3.521976,0,0,-3.258114,-3.4404,-4.461445,-4.643731,-3.110334,-3.29262,-2.720953,-2.903239,-3.641267,-3.823553,0,0,0,0
AT2G02990,ATRNS1,0,0,0,0,0,-5.092668,-5.266183,0,0,0,0,-4.419699,-4.593214,0,0,-1.117334,-1.29085,0,0,0,0
AT2G13570,NF-YB7,0,-2.180959,-2.354101,-3.572516,-3.745658,-4.480277,-4.653419,-3.35616,-3.529302,-0.5064999,-0.6796421,-4.400671,-4.573813,0,0,-1.799642,-1.972784,-2.702304,-2.875447,-0.7736849,-0.946827
AT2G13810,ALD1,0,-5.358016,-5.517075,-5.457161,-5.616219,-5.284103,-5.443161,-5.051121,-5.210179,-6.812509,-6.971567,0,0,-5.504129,-5.663187,-5.84564,-6.004698,-1.574387,-1.733445,-2.109404,-2.268463
AT2G15080,AtRLP19,0,-2.666669,-2.808385,-3.152671,-3.294387,-1.624518,-1.766234,-2.51366,-2.655376,-2.08375,-2.225467,-3.60854,-3.750257,-4.942185,-5.083901,0,0,-0.8194263,-0.961143,0,0
AT2G17890,CPK16,0,-3.873561,-4.022911,-2.263183,-2.412534,-2.401074,-2.550424,0,0,-2.050331,-2.199681,0,0,0,0,-1.510155,-1.659505,-4.58791,-4.73726,-1.517326,-1.666676
AT2G18010,SAUR10,0,-1.318197,-1.507759,0,0,-0.4622805,-0.6518423,0,0,0,0,-3.079301,-3.268863,-1.650185,-1.839747,-2.544673,-2.734235,-3.987404,-4.176966,0,0
AT2G18640,GGPS4,0,-3.847302,-4.00941,-4.15653,-4.318638,-3.817117,-3.979225,-1.784636,-1.946744,-5.338993,-5.501101,-3.589354,-3.751462,-1.027997,-1.190105,-3.118026,-3.280134,-4.500205,-4.662313,-4.309212,-4.47132
AT2G18660,AtPNP-A,0,-3.26392,-3.414631,-5.76397,-5.914681,0,0,-5.471257,-5.621968,-4.076622,-4.227333,-4.568699,-4.71941,-6.451164,-6.601874,-6.645865,-6.796576,-0.7867189,-0.9374297,-3.62885,-3.779561
AT2G20570,ATGLK1,0,0,0,-0.4228603,-0.5810263,0,0,-1.005627,-1.163793,0,0,-2.963571,-3.121737,0,0,-1.637879,-1.796045,-1.977583,-2.135749,0,0
AT2G21490,LEA,0,-2.087549,-2.278005,-2.63969,-2.830147,-2.757575,-2.948031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G21770,CESA09,0,0,0,-1.726689,-1.866771,-4.437862,-4.577944,0,0,-1.258304,-1.398387,0,0,0,0,0,0,0,0,0,0
AT2G24450,FLA3,0,0,0,-2.20121,-2.371629,-3.277775,-3.448194,0,0,-0.5092542,-0.6796735,0,0,0,0,0,0,0,0,0,0
AT2G24710,ATGLR2.3,0,-4.559649,-4.704215,-0.4232633,-0.5678299,0,0,0,0,-3.871202,-4.015769,-3.862493,-4.00706,-1.033887,-1.178454,0,0,0,0,0,0
AT2G24850,TAT,0,-2.9302,-3.078057,0,0,-3.080578,-3.228434,0,0,-2.244492,-2.392348,-1.189513,-1.337369,-1.97064,-2.118496,-2.580336,-2.728192,0,0,-1.457998,-1.605854
AT2G25240,AtCCP3,0,-5.730955,-5.888989,-6.812466,-6.970501,-5.539091,-5.697126,-4.723226,-4.881261,-6.341176,-6.499211,-7.614434,-7.772468,-6.003673,-6.161707,-4.926629,-5.084664,-4.150353,-4.308388,-3.276379,-3.434413
AT2G25440,AtRLP20,0,-3.193426,-3.345198,-2.052882,-2.204653,0,0,-0.9454536,-1.097225,-1.249114,-1.400886,-3.946361,-4.098133,-1.037129,-1.188901,0,0,0,0,0,0
AT2G25600,AKT6,0,-2.71181,-2.854144,0,0,0,0,-1.976246,-2.118581,0,0,-1.197568,-1.339902,-4.240329,-4.382663,0,0,0,0,0,0
AT2G25820,ESE2,0,-2.480628,-2.657741,-1.133516,-1.310629,-0.4728082,-0.6499212,0,0,-0.5024453,-0.6795583,0,0,0,0,0,0,-2.41312,-2.590233,0,0
AT2G26820,ATPP2-A3,0,-6.062578,-6.21913,-7.414579,-7.57113,-7.338625,-7.495176,-5.432156,-5.588707,-7.749839,-7.90639,-8.665434,-8.821985,-7.623875,-7.780426,-7.77621,-7.932761,0,0,0,0
AT2G28500,LBD11,0,-0.5953192,-0.7648945,-3.792928,-3.962503,0,0,-0.9199315,-1.089507,-0.5101223,-0.6796977,-1.779798,-1.949374,0,0,-4.21941,-4.388985,-3.156754,-3.326329,0,0
AT2G28630,KCS12,0,-4.846639,-4.998432,-4.795985,-4.947777,0,0,0,0,-5.242982,-5.394774,-3.69404,-3.845832,-1.000272,-1.152064,0,0,-4.50895,-4.660742,-3.291766,-3.443559
AT2G29110,ATGLR2.8,0,0,0,0,0,-2.658152,-2.80241,0,0,0,0,0,0,0,0,-2.77661,-2.920868,0,0,0,0
AT2G29380,HAI3,0,-5.028754,-5.189551,-5.682434,-5.843231,-3.958359,-4.119157,-2.161655,-2.322452,-4.616708,-4.777506,-3.858093,-4.01889,-4.197778,-4.358575,-0.4409994,-0.6017966,-4.807064,-4.967861,-0.7862731,-0.9470704
AT2G29470,ATGSTU3,0,-2.776352,-2.952277,-3.716683,-3.892608,-2.793506,-2.969431,0,0,-3.720571,-3.896496,-3.685644,-3.861569,-2.094968,-2.270893,0,0,-5.410307,-5.586232,-3.969248,-4.145173
AT2G32370,HDG3,0,-1.404246,-1.548843,-1.164693,-1.309289,-3.740073,-3.88467,0,0,-2.667441,-2.812038,0,0,0,0,0,0,-1.606869,-1.751466,0,0
AT2G32680,AtRLP23,0,0,0,0,0,0,0,-3.798962,-3.943656,0,0,-3.86877,-4.013464,-1.043374,-1.188069,0,0,0,0,-2.032367,-2.177062
AT2G33100,ATCSLD1,0,-1.975891,-2.11791,-2.707682,-2.8497,0,0,-3.183214,-3.325233,0,0,-2.926443,-3.068462,0,0,-3.958232,-4.10025,0,0,0,0
AT2G35990,LOG2,0,-0.704047,-0.879597,-2.945136,-3.120686,-3.176881,-3.352431,-1.032387,-1.207937,-1.673357,-1.848907,-2.528594,-2.704145,0,0,0,0,0,0,0,0
AT2G39030,NATA1,0,-0.5907402,-0.7654267,0,0,0,0,0,0,0,0,-5.934509,-6.109196,-3.482377,-3.657063,0,0,0,0,0,0
AT2G40670,ARR16,0,-1.576497,-1.736139,-3.332895,-3.492538,-3.886388,-4.046031,-4.589539,-4.749181,-2.234658,-2.3943,-5.675899,-5.835541,-5.25184,-5.411483,-3.641459,-3.801102,0,0,-0.6325888,-0.7922312
AT2G45130,ATSPX3,0,-0.580846,-0.7667676,0,0,-2.196219,-2.382141,-4.364183,-4.550104,-1.283355,-1.469277,-1.113694,-1.299616,-2.430605,-2.616527,-0.4225222,-0.6084438,-1.802946,-1.988868,0,0
AT2G45410,LBD19,0,-0.5802545,-0.7667954,0,0,-0.4648329,-0.6513738,0,0,0,0,0,0,-4.610668,-4.797209,0,0,0,0,-2.985897,-3.172438
AT2G45550,CYP76C4,0,-3.156727,-3.313178,-5.029653,-5.186104,-1.644937,-1.801389,-5.045283,-5.201735,-6.089315,-6.245767,-5.168323,-5.324774,-3.324593,-3.481045,-5.203618,-5.36007,0,0,-0.7907026,-0.947154
AT2G45560,CYP76C1,0,-4.115,-4.270495,-3.368971,-3.524466,-2.659614,-2.815109,-4.031883,-4.187378,-6.107882,-6.263377,-4.365698,-4.521193,-1.929466,-2.08496,0,0,-0.9704237,-1.125918,-0.7798372,-0.9353318
AT2G46440,ATCNGC11,0,-4.081672,-4.227899,-3.551792,-3.69802,-1.986881,-2.133109,-1.578482,-1.724709,-1.47938,-1.625608,-1.134833,-1.28106,-4.110115,-4.256342,-2.748183,-2.89441,-0.798607,-0.9448343,0,0
AT2G46450,ATCNGC12,0,-8.932028,-9.078334,-9.163741,-9.310046,-9.121294,-9.2676,-9.007123,-9.153429,-8.881621,-9.027926,-8.777974,-8.92428,-9.465664,-9.611969,-8.540425,-8.68673,0,0,0,0
AT3G02885,GASA5,0,0,0,-2.717028,-2.910045,-3.618646,-3.811664,0,0,-2.589152,-2.782169,-1.138198,-1.331216,0,0,0,0,-0.7685842,-0.9616016,-2.729945,-2.922963
AT3G03840,SAUR27,0,0,0,0,0,-0.4489194,-0.6542376,0,0,0,0,0,0,0,0,-0.4081183,-0.6134365,-3.505443,-3.710761,-2.383831,-2.58915
AT3G04510,LSH2,0,-0.5987941,-0.7642851,-2.206306,-2.371797,0,0,0,0,-2.808482,-2.973973,0,0,0,0,0,0,-0.7732165,-0.9387074,0,0
AT3G05310,MIRO3,0,-1.463545,-1.618109,-1.713944,-1.868507,-1.634134,-1.788698,0,0,-0.5334042,-0.6879679,0,0,-1.042681,-1.197245,-1.25957,-1.414133,-1.783403,-1.937967,0,0
AT3G05780,LON3,0,-3.252503,-3.397628,-0.3896758,-0.5348011,-3.838806,-3.983932,-2.035619,-2.180745,-0.535008,-0.6801334,0,0,-3.161187,-3.306312,-3.251383,-3.396509,-2.283821,-2.428946,0,0
AT3G07490,AGD11,0,-0.5700717,-0.7681882,-4.735872,-4.933989,-1.614748,-1.812865,0,0,-2.941135,-3.139252,-1.105876,-1.303992,-3.73692,-3.935036,-2.0957,-2.293817,-3.743686,-3.941803,0,0
AT3G07970,QRT2,0,0,0,-2.614609,-2.771934,-1.429074,-1.5864,-3.197082,-3.354407,-1.954742,-2.112067,-4.274984,-4.432309,-3.488738,-3.646063,-4.946764,-5.104089,0,0,-1.812204,-1.96953
AT3G09640,APX1B,0,0,0,-3.853453,-4.031908,-1.118515,-1.296971,0,0,0,0,0,0,-2.601506,-2.779962,-1.172535,-1.35099,-0.7851146,-0.9635697,0,0
AT3G11980,FAR2,0,-1.399346,-1.549931,-1.158837,-1.309422,0,0,-2.281526,-2.432111,-3.823845,-3.97443,-1.188251,-1.338836,-4.353961,-4.504546,-1.337654,-1.488239,0,0,0,0
AT3G12660,FLA14,0,-2.31875,-2.519107,-3.590342,-3.790699,-2.65941,-2.859767,0,0,0,0,0,0,0,0,0,0,-2.108387,-2.308744,0,0
AT3G12720,ATMYB67,0,-3.369708,-3.538321,-5.798367,-5.966979,0,0,-3.433079,-3.601691,-5.505741,-5.674353,-7.566543,-7.735156,-5.414814,-5.583427,0,0,0,0,-3.133807,-3.30242
AT3G13390,sks11,0,-1.401089,-1.550417,-1.160736,-1.310064,-0.4962691,-0.6455972,0,0,-2.734188,-2.883516,-1.138922,-1.288251,0,0,0,0,-1.603257,-1.752585,0,0
AT3G14620,CYP72A8,0,-7.582713,-7.733955,-7.898907,-8.050148,-5.12602,-5.277261,-5.163394,-5.314635,-8.122658,-8.2739,-7.593997,-7.745239,-6.494368,-6.645609,-5.726722,-5.877963,0,0,0,0
AT3G14640,CYP72A10,0,-3.050966,-3.207931,0,0,-0.4801261,-0.6370904,0,0,-3.326943,-3.483908,0,0,-2.74883,-2.905795,-2.504181,-2.661145,0,0,0,0
AT3G19270,CYP707A4,0,0,0,0,0,-3.338347,-3.497006,0,0,-2.381176,-2.539835,0,0,0,0,-4.060234,-4.218894,0,0,0,0
AT3G20400,EMB2743,0,-0.4860431,-0.7783727,-2.491081,-2.783411,-1.152089,-1.444418,-1.426549,-1.718879,-1.91721,-2.209539,0,0,0,0,0,0,0,0,-0.652066,-0.9443956
AT3G22650,ATSFL61,0,-3.414983,-3.587775,-0.3567199,-0.5295121,-4.138107,-4.310899,0,0,0,0,0,0,0,0,0,0,-2.041416,-2.214208,0,0
AT3G22860,ATEIF3C-2,0,-3.191808,-3.339494,-1.635729,-1.783415,0,0,0,0,0,0,0,0,0,0,0,0,-3.283017,-3.430704,0,0
AT3G23010,AtRLP36,0,-2.603593,-2.751101,-2.531619,-2.679127,0,0,-0.9542176,-1.101725,-2.072619,-2.220126,0,0,-2.173445,-2.320953,0,0,-3.879088,-4.026595,0,0
