Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
842174,2.0,1,0,1
817083,2.0,1,1,0
819669,2.0,1,0,1
842601,2.0,1,0,1
818588,2.0,1,1,0
831140,2.0,1,1,0
829814,2.0,1,0,1
820875,2.0,1,1,0
839520,2.0,1,1,0
821935,2.0,1,0,1
818605,2.0,1,0,1
825440,2.0,1,1,0
825278,2.0,1,0,1
834350,2.0,1,1,0
839998,2.0,1,0,1
829362,2.0,1,1,0
836504,2.0,1,1,0
839807,2.0,1,0,1
828302,2.0,1,0,1
835973,2.0,1,1,0
821211,2.0,1,0,1
839565,2.0,1,1,0
832836,2.0,1,1,0
817290,2.0,1,1,0
844727,2.0,1,1,0
832243,2.0,1,0,1
836217,2.0,1,0,1
821488,2.0,1,0,1
839083,2.0,1,0,1
818931,2.0,1,0,1
843366,2.0,1,0,1
842497,2.0,1,1,0
827307,2.0,1,1,0
843368,2.0,1,0,1
825196,2.0,1,1,0
841582,2.0,1,1,0
824661,2.0,1,1,0
843603,2.0,1,1,0
839317,2.0,1,1,0
817595,2.0,1,1,0
843083,2.0,1,1,0
819109,2.0,1,0,1
843766,2.0,1,1,0
843134,2.0,1,0,1
816995,2.0,1,0,1
832520,2.0,1,1,0
819837,2.0,1,0,1
831738,2.0,1,0,1
831248,2.0,1,0,1
842876,2.0,1,1,0
820656,2.0,1,1,0
823405,2.0,1,1,0
827498,2.0,1,1,0
832242,2.0,1,1,0
824890,2.0,1,0,1
819608,2.0,1,1,0
821839,2.0,1,0,1
839805,2.0,1,1,0
821705,2.0,1,0,1
835603,2.0,1,0,1
834721,2.0,1,0,1
820606,2.0,1,1,0
830009,2.0,1,0,1
834786,2.0,1,0,1
843993,2.0,1,0,1
839137,2.0,1,0,1
825234,2.0,1,1,0
838143,2.0,1,0,1
816758,2.0,1,1,0
835979,2.0,1,0,1
829346,2.0,1,0,1
818624,2.0,1,0,1
824455,2.0,1,0,1
829793,2.0,1,0,1
822186,2.0,1,1,0
828805,2.0,1,1,0
820155,2.0,1,1,0
842673,2.0,1,0,1
824247,2.0,1,0,1
832373,2.0,1,0,1
818152,2.0,1,1,0
832073,2.0,1,1,0
