Gene,TotalEvidenceCounts,EvidenceHit:WS_c1_which_mclass____3___1_,EvidenceGO:WS_c1_which_mclass____3___1_,EvidencePPI:WS_c1_which_mclass____3___1_
835356,1.0,1,0,0
5007663,1.0,1,0,0
28716686,1.0,1,0,0
842388,1.0,1,0,0
834761,1.0,1,0,0
826623,1.0,1,0,0
837085,1.0,1,0,0
824053,1.0,1,0,0
28721007,1.0,1,0,0
28717242,1.0,1,0,0
833615,1.0,1,0,0
829868,1.0,1,0,0
839063,1.0,1,0,0
818105,1.0,1,0,0
843594,1.0,1,0,0
838169,1.0,1,0,0
816854,1.0,1,0,0
829494,1.0,1,0,0
828422,1.0,1,0,0
841315,1.0,1,0,0
5007969,1.0,1,0,0
3770023,1.0,1,0,0
28721146,1.0,1,0,0
843344,1.0,1,0,0
818432,1.0,1,0,0
817085,1.0,1,0,0
826850,1.0,1,0,0
28719995,1.0,1,0,0
826486,1.0,1,0,0
830852,1.0,1,0,0
822373,1.0,1,0,0
842696,1.0,1,0,0
818184,1.0,1,0,0
842215,1.0,1,0,0
28719569,1.0,1,0,0
28719393,1.0,1,0,0
28717269,1.0,1,0,0
829668,1.0,1,0,0
817983,1.0,1,0,0
844037,1.0,1,0,0
815381,1.0,1,0,0
817017,1.0,1,0,0
6240971,1.0,1,0,0
28717416,1.0,1,0,0
28718632,1.0,1,0,0
819688,1.0,1,0,0
830807,1.0,1,0,0
28718096,1.0,1,0,0
836324,1.0,1,0,0
827524,1.0,1,0,0
833666,1.0,1,0,0
28719032,1.0,1,0,0
822522,1.0,1,0,0
830526,1.0,1,0,0
836590,1.0,1,0,0
837394,1.0,1,0,0
844286,1.0,1,0,0
838082,1.0,1,0,0
824131,1.0,1,0,0
830318,1.0,1,0,0
840244,1.0,1,0,0
832924,1.0,1,0,0
831029,1.0,1,0,0
830316,1.0,1,0,0
823805,1.0,1,0,0
822372,1.0,1,0,0
834049,1.0,1,0,0
839170,1.0,1,0,0
6240255,1.0,1,0,0
820852,1.0,1,0,0
834445,1.0,1,0,0
826706,1.0,1,0,0
828235,1.0,1,0,0
6241359,1.0,1,0,0
817392,1.0,1,0,0
28720491,1.0,1,0,0
825140,1.0,1,0,0
818666,1.0,1,0,0
28720505,1.0,1,0,0
829963,1.0,1,0,0
818836,1.0,1,0,0
819560,1.0,1,0,0
6241428,1.0,1,0,0
839354,1.0,1,0,0
817353,1.0,1,0,0
816079,1.0,1,0,0
819800,1.0,1,0,0
834471,1.0,1,0,0
820886,1.0,1,0,0
836144,1.0,1,0,0
831651,1.0,1,0,0
28720506,1.0,1,0,0
28719800,1.0,1,0,0
6240406,1.0,1,0,0
28717172,1.0,1,0,0
834895,1.0,1,0,0
833918,1.0,1,0,0
838081,1.0,1,0,0
820568,1.0,1,0,0
828902,1.0,1,0,0
10723048,1.0,1,0,0
842164,1.0,1,0,0
840292,1.0,1,0,0
823992,1.0,1,0,0
6240860,1.0,1,0,0
28716365,1.0,1,0,0
839881,1.0,1,0,0
820774,1.0,1,0,0
842473,1.0,1,0,0
843552,1.0,1,0,0
842909,1.0,1,0,0
28719294,1.0,1,0,0
28720554,1.0,1,0,0
834664,1.0,1,0,0
816331,1.0,1,0,0
825868,1.0,1,0,0
830991,1.0,1,0,0
815895,1.0,1,0,0
822091,1.0,1,0,0
28717206,1.0,1,0,0
6241417,1.0,1,0,0
834851,1.0,1,0,0
5007943,1.0,1,0,0
836353,1.0,1,0,0
844405,1.0,1,0,0
841345,1.0,1,0,0
843866,1.0,1,0,0
835771,1.0,1,0,0
815400,1.0,1,0,0
825453,1.0,1,0,0
817634,1.0,1,0,0
837569,1.0,1,0,0
842426,1.0,1,0,0
827362,1.0,1,0,0
828958,1.0,1,0,0
818376,1.0,1,0,0
834362,1.0,1,0,0
28720569,1.0,1,0,0
817628,1.0,1,0,0
824527,1.0,1,0,0
841413,1.0,1,0,0
831940,1.0,1,0,0
825812,1.0,1,0,0
28719274,1.0,1,0,0
836352,1.0,1,0,0
817619,1.0,1,0,0
28716024,1.0,1,0,0
28721245,1.0,1,0,0
827950,1.0,1,0,0
820039,1.0,1,0,0
837137,1.0,1,0,0
842872,1.0,1,0,0
821067,1.0,1,0,0
823873,1.0,1,0,0
823370,1.0,1,0,0
827330,1.0,1,0,0
843382,1.0,1,0,0
836153,1.0,1,0,0
28720035,1.0,1,0,0
818442,1.0,1,0,0
28717442,1.0,1,0,0
6240436,1.0,1,0,0
820430,1.0,1,0,0
10723121,1.0,1,0,0
839692,1.0,1,0,0
28720336,1.0,1,0,0
824638,1.0,1,0,0
823677,1.0,1,0,0
834342,1.0,1,0,0
838043,1.0,1,0,0
826770,1.0,1,0,0
841674,1.0,1,0,0
837902,1.0,1,0,0
832194,1.0,1,0,0
835799,1.0,1,0,0
824624,1.0,1,0,0
818872,1.0,1,0,0
841354,1.0,1,0,0
28721158,1.0,1,0,0
828971,1.0,1,0,0
822321,1.0,1,0,0
831625,1.0,1,0,0
6241030,1.0,1,0,0
826705,1.0,1,0,0
842179,1.0,1,0,0
3770588,1.0,1,0,0
824789,1.0,1,0,0
826797,1.0,1,0,0
835525,1.0,1,0,0
815364,1.0,1,0,0
839931,1.0,1,0,0
814788,1.0,1,0,0
821833,1.0,1,0,0
827611,1.0,1,0,0
828448,1.0,1,0,0
5008183,1.0,1,0,0
820734,1.0,1,0,0
28718488,1.0,1,0,0
824684,1.0,1,0,0
837871,1.0,1,0,0
5008146,1.0,1,0,0
820229,1.0,1,0,0
844124,1.0,1,0,0
816210,1.0,1,0,0
2745698,1.0,1,0,0
834522,1.0,1,0,0
837319,1.0,1,0,0
28717954,1.0,1,0,0
819279,1.0,1,0,0
832768,1.0,1,0,0
826617,1.0,1,0,0
821705,1.0,1,0,0
835345,1.0,1,0,0
834650,1.0,1,0,0
830611,1.0,1,0,0
28719550,1.0,1,0,0
28718146,1.0,1,0,0
28721096,1.0,1,0,0
843486,1.0,1,0,0
832381,1.0,1,0,0
821688,1.0,1,0,0
842848,1.0,1,0,0
838502,1.0,1,0,0
838499,1.0,1,0,0
843952,1.0,1,0,0
832316,1.0,1,0,0
28719831,1.0,1,0,0
28718038,1.0,1,0,0
833621,1.0,1,0,0
827701,1.0,1,0,0
28719278,1.0,1,0,0
28718564,1.0,1,0,0
826565,1.0,1,0,0
6240402,1.0,1,0,0
28719515,1.0,1,0,0
840632,1.0,1,0,0
820836,1.0,1,0,0
823683,1.0,1,0,0
843101,1.0,1,0,0
2746023,1.0,1,0,0
28720790,1.0,1,0,0
830357,1.0,1,0,0
28718249,1.0,1,0,0
842917,1.0,1,0,0
833718,1.0,1,0,0
838393,1.0,1,0,0
28720146,1.0,1,0,0
28721165,1.0,1,0,0
843727,1.0,1,0,0
822495,1.0,1,0,0
28718456,1.0,1,0,0
837222,1.0,1,0,0
831678,1.0,1,0,0
816679,1.0,1,0,0
830595,1.0,1,0,0
820867,1.0,1,0,0
834389,1.0,1,0,0
823497,1.0,1,0,0
840901,1.0,1,0,0
829795,1.0,1,0,0
2745585,1.0,1,0,0
834531,1.0,1,0,0
837985,1.0,1,0,0
826997,1.0,1,0,0
831718,1.0,1,0,0
837186,1.0,1,0,0
844121,1.0,1,0,0
817982,1.0,1,0,0
818056,1.0,1,0,0
818145,1.0,1,0,0
7922474,1.0,1,0,0
844088,1.0,1,0,0
2745959,1.0,1,0,0
839856,1.0,1,0,0
818695,1.0,1,0,0
829166,1.0,1,0,0
821064,1.0,1,0,0
834295,1.0,1,0,0
831247,1.0,1,0,0
828728,1.0,1,0,0
28716719,1.0,1,0,0
815896,1.0,1,0,0
816211,1.0,1,0,0
828170,1.0,1,0,0
827247,1.0,1,0,0
842610,1.0,1,0,0
6240265,1.0,1,0,0
819349,1.0,1,0,0
822226,1.0,1,0,0
834167,1.0,1,0,0
838032,1.0,1,0,0
823708,1.0,1,0,0
836696,1.0,1,0,0
28717560,1.0,1,0,0
835205,1.0,1,0,0
821072,1.0,1,0,0
841688,1.0,1,0,0
833948,1.0,1,0,0
821017,1.0,1,0,0
839369,1.0,1,0,0
815393,1.0,1,0,0
817406,1.0,1,0,0
5007787,1.0,1,0,0
827872,1.0,1,0,0
829813,1.0,1,0,0
3769692,1.0,1,0,0
28716332,1.0,1,0,0
28718492,1.0,1,0,0
838986,1.0,1,0,0
836186,1.0,1,0,0
837055,1.0,1,0,0
815412,1.0,1,0,0
28718239,1.0,1,0,0
826917,1.0,1,0,0
814816,1.0,1,0,0
836728,1.0,1,0,0
842944,1.0,1,0,0
843843,1.0,1,0,0
829583,1.0,1,0,0
28717094,1.0,1,0,0
824565,1.0,1,0,0
814822,1.0,1,0,0
836613,1.0,1,0,0
838750,1.0,1,0,0
839025,1.0,1,0,0
828517,1.0,1,0,0
5008097,1.0,1,0,0
841716,1.0,1,0,0
28719529,1.0,1,0,0
817653,1.0,1,0,0
824018,1.0,1,0,0
828220,1.0,1,0,0
28718277,1.0,1,0,0
824697,1.0,1,0,0
839281,1.0,1,0,0
844393,1.0,1,0,0
838716,1.0,1,0,0
6241094,1.0,1,0,0
28719279,1.0,1,0,0
6241411,1.0,1,0,0
836276,1.0,1,0,0
832281,1.0,1,0,0
826927,1.0,1,0,0
835803,1.0,1,0,0
836802,1.0,1,0,0
819597,1.0,1,0,0
28718103,1.0,1,0,0
6240864,1.0,1,0,0
28716179,1.0,1,0,0
817512,1.0,1,0,0
28717663,1.0,1,0,0
829432,1.0,1,0,0
832870,1.0,1,0,0
823666,1.0,1,0,0
835917,1.0,1,0,0
841385,1.0,1,0,0
836197,1.0,1,0,0
839322,1.0,1,0,0
832426,1.0,1,0,0
842190,1.0,1,0,0
815891,1.0,1,0,0
838754,1.0,1,0,0
837624,1.0,1,0,0
28721159,1.0,1,0,0
824297,1.0,1,0,0
828119,1.0,1,0,0
825302,1.0,1,0,0
819308,1.0,1,0,0
6240893,1.0,1,0,0
825420,1.0,1,0,0
28718787,1.0,1,0,0
831700,1.0,1,0,0
820724,1.0,1,0,0
816485,1.0,1,0,0
822491,1.0,1,0,0
834974,1.0,1,0,0
828015,1.0,1,0,0
820237,1.0,1,0,0
841986,1.0,1,0,0
823819,1.0,1,0,0
818977,1.0,1,0,0
817309,1.0,1,0,0
819783,1.0,1,0,0
7922319,1.0,1,0,0
821992,1.0,1,0,0
7922291,1.0,1,0,0
844004,1.0,1,0,0
830757,1.0,1,0,0
824158,1.0,1,0,0
831878,1.0,1,0,0
843401,1.0,1,0,0
827749,1.0,1,0,0
816415,1.0,1,0,0
819790,1.0,1,0,0
819222,1.0,1,0,0
842199,1.0,1,0,0
824536,1.0,1,0,0
28716033,1.0,1,0,0
843618,1.0,1,0,0
28716893,1.0,1,0,0
839659,1.0,1,0,0
837364,1.0,1,0,0
833910,1.0,1,0,0
829474,1.0,1,0,0
831291,1.0,1,0,0
6240404,1.0,1,0,0
820685,1.0,1,0,0
819121,1.0,1,0,0
821093,1.0,1,0,0
832650,1.0,1,0,0
818630,1.0,1,0,0
833742,1.0,1,0,0
829857,1.0,1,0,0
821635,1.0,1,0,0
6240745,1.0,1,0,0
844372,1.0,1,0,0
838160,1.0,1,0,0
843131,1.0,1,0,0
824303,1.0,1,0,0
818238,1.0,1,0,0
831821,1.0,1,0,0
28716851,1.0,1,0,0
819951,1.0,1,0,0
820336,1.0,1,0,0
821149,1.0,1,0,0
2745889,1.0,1,0,0
816588,1.0,1,0,0
28719314,1.0,1,0,0
830521,1.0,1,0,0
28721108,1.0,1,0,0
836843,1.0,1,0,0
28721287,1.0,1,0,0
830565,1.0,1,0,0
817418,1.0,1,0,0
838656,1.0,1,0,0
28717277,1.0,1,0,0
834649,1.0,1,0,0
28717984,1.0,1,0,0
828634,1.0,1,0,0
2745593,1.0,1,0,0
834021,1.0,1,0,0
836478,1.0,1,0,0
821457,1.0,1,0,0
827084,1.0,1,0,0
7922486,1.0,1,0,0
833715,1.0,1,0,0
816927,1.0,1,0,0
28718523,1.0,1,0,0
820481,1.0,1,0,0
831890,1.0,1,0,0
828930,1.0,1,0,0
838248,1.0,1,0,0
824744,1.0,1,0,0
834992,1.0,1,0,0
824763,1.0,1,0,0
834062,1.0,1,0,0
818352,1.0,1,0,0
6241268,1.0,1,0,0
831833,1.0,1,0,0
825891,1.0,1,0,0
28717096,1.0,1,0,0
824827,1.0,1,0,0
816823,1.0,1,0,0
834692,1.0,1,0,0
818609,1.0,1,0,0
819748,1.0,1,0,0
824192,1.0,1,0,0
841613,1.0,1,0,0
841592,1.0,1,0,0
841687,1.0,1,0,0
830932,1.0,1,0,0
826993,1.0,1,0,0
818897,1.0,1,0,0
28721121,1.0,1,0,0
830561,1.0,1,0,0
28719752,1.0,1,0,0
839043,1.0,1,0,0
28718344,1.0,1,0,0
28716856,1.0,1,0,0
28719998,1.0,1,0,0
839950,1.0,1,0,0
836657,1.0,1,0,0
836480,1.0,1,0,0
818344,1.0,1,0,0
822439,1.0,1,0,0
829048,1.0,1,0,0
836475,1.0,1,0,0
844769,1.0,1,0,0
832603,1.0,1,0,0
838564,1.0,1,0,0
839509,1.0,1,0,0
842340,1.0,1,0,0
816941,1.0,1,0,0
835610,1.0,1,0,0
816474,1.0,1,0,0
830802,1.0,1,0,0
5007720,1.0,1,0,0
839505,1.0,1,0,0
816352,1.0,1,0,0
827783,1.0,1,0,0
10723073,1.0,1,0,0
28716062,1.0,1,0,0
824145,1.0,1,0,0
839353,1.0,1,0,0
823715,1.0,1,0,0
834693,1.0,1,0,0
837285,1.0,1,0,0
842623,1.0,1,0,0
821835,1.0,1,0,0
828954,1.0,1,0,0
843904,1.0,1,0,0
837769,1.0,1,0,0
840348,1.0,1,0,0
10723110,1.0,1,0,0
838830,1.0,1,0,0
837751,1.0,1,0,0
831229,1.0,1,0,0
28719425,1.0,1,0,0
831163,1.0,1,0,0
844739,1.0,1,0,0
28721166,1.0,1,0,0
839166,1.0,1,0,0
822076,1.0,1,0,0
28718460,1.0,1,0,0
834616,1.0,1,0,0
28721161,1.0,1,0,0
842745,1.0,1,0,0
28718781,1.0,1,0,0
816657,1.0,1,0,0
823509,1.0,1,0,0
830820,1.0,1,0,0
827678,1.0,1,0,0
5007666,1.0,1,0,0
6241480,1.0,1,0,0
