"","phyD_GC_c1.which.mclass....1...1."
"1247","AT3G03075"
"1248","AT3G03105"
"1249","AT3G03190"
"1250","AT3G03195"
"1251","AT3G03230"
"1252","AT3G03265"
"1253","AT3G03272"
"1254","AT3G03325"
"1255","AT3G03341"
"1256","AT3G03385"
"1257","AT3G03430"
"1258","AT3G03445"
"1259","AT3G03585"
"1260","AT3G03595"
"1261","AT3G03605"
"1262","AT3G03620"
"1263","AT3G03776"
"1264","AT3G03895"
"1265","AT3G03930"
"1266","AT3G03935"
"1267","AT3G03975"
"1268","AT3G04015"
"1269","AT3G04050"
"1270","AT3G04065"
"1271","AT3G04085"
"1272","AT3G04140"
"1273","AT3G04155"
"1274","AT3G04165"
"1275","AT3G04175"
"1276","AT3G04185"
"1277","AT3G04275"
"1278","AT3G04285"
"1279","AT3G04355"
"1280","AT3G04635"
"1281","AT3G04700"
"1282","AT3G04765"
"1283","AT3G04785"
"1284","AT3G04835"
"1285","AT3G04900"
"1286","AT3G04915"
"1287","AT3G04960"
"1288","AT3G04965"
"1289","AT3G05135"
"1290","AT3G05145"
"1291","AT3G05152"
"1292","AT3G05260"
"1293","AT3G05265"
"1294","AT3G05310"
"1295","AT3G05335"
"1296","AT3G05355"
"1297","AT3G05625"
"1298","AT3G05650"
"1299","AT3G05655"
"1300","AT3G05715"
"1301","AT3G05720"
"1302","AT3G05780"
"1303","AT3G05995"
"1304","AT3G06085"
"1305","AT3G06100"
"1306","AT3G06220"
"1307","AT3G06260"
"1308","AT3G06490"
"1309","AT3G06495"
"1310","AT3G06520"
"1311","AT3G06605"
"1312","AT3G06755"
"1313","AT3G06805"
"1314","AT3G07005"
"1315","AT3G07125"
"1316","AT3G07150"
"1317","AT3G07175"
"1318","AT3G07505"
"1319","AT3G07515"
"1320","AT3G07605"
"1321","AT3G07625"
"1322","AT3G07655"
"1323","AT3G07665"
"1324","AT3G07730"
"1325","AT3G07735"
"1326","AT3G07895"
"1327","AT3G07920"
"1328","AT3G08045"
"1329","AT3G08065"
"1330","AT3G08100"
"1331","AT3G08115"
"1332","AT3G08135"
"1333","AT3G08165"
"1334","AT3G08175"
"1335","AT3G08215"
"1336","AT3G08220"
"1337","AT3G08235"
"1338","AT3G08240"
"1339","AT3G08300"
"1340","AT3G08360"
"1341","AT3G08370"
"1342","AT3G08410"
"1343","AT3G08425"
"1344","AT3G08470"
"1345","AT3G08475"
"1346","AT3G08485"
"1347","AT3G08645"
"1348","AT3G08655"
"1349","AT3G08685"
"1350","AT3G08700"
"1351","AT3G08705"
"1352","AT3G08765"
"1353","AT3G08805"
"1354","AT3G08855"
"1355","AT3G08975"
"1356","AT3G08985"
"1357","AT3G09055"
"1358","AT3G09065"
"1359","AT3G09105"
"1360","AT3G09110"
"1361","AT3G09145"
"1362","AT3G09162"
"1363","AT3G09225"
"1364","AT3G09305"
"1365","AT3G09345"
"1366","AT3G09495"
"1367","AT3G09525"
"1368","AT3G09545"
"1369","AT3G09550"
"1370","AT3G09555"
"1371","AT3G09615"
"1372","AT3G09625"
"1373","AT3G09635"
"1374","AT3G09640"
"1375","AT3G09655"
"1376","AT3G09725"
"1377","AT3G09775"
"1378","AT3G09922"
"1379","AT3G09955"
"1380","AT3G09995"
"1381","AT3G10113"
"1382","AT3G10290"
"1383","AT3G10560"
"1384","AT3G10605"
"1385","AT3G10745"
"1386","AT3G10780"
"1387","AT3G10840"
"1388","AT3G10870"
"1389","AT3G11000"
"1390","AT3G11090"
"1391","AT3G11325"
"1392","AT3G11380"
"1393","AT3G11415"
"1394","AT3G11773"
"1395","AT3G11860"
"1396","AT3G11870"
"1397","AT3G11980"
"1398","AT3G12833"
"1399","AT3G12890"
"1400","AT3G12960"
"1401","AT3G13010"
"1402","AT3G13075"
"1403","AT3G13140"
"1404","AT3G13210"
"1405","AT3G13400"
"1406","AT3G13403"
"1407","AT3G13405"
"1408","AT3G13500"
"1409","AT3G13525"
"1410","AT3G13660"
"1411","AT3G13680"
"1412","AT3G13857"
"1413","AT3G13898"
"1414","AT3G14030"
"1415","AT3G14140"
"1416","AT3G14210"
"1417","AT3G14395"
"1418","AT3G14420"
"1419","AT3G14463"
"1420","AT3G14490"
"1421","AT3G14640"
"1422","AT3G14981"
"1423","AT3G15270"
"1424","AT3G15370"
"1425","AT3G15605"
"1426","AT3G15700"
"1427","AT3G15740"
"1428","AT3G15870"
"1429","AT3G16040"
"1430","AT3G16120"
"1431","AT3G16130"
"1432","AT3G16160"
"1433","AT3G16175"
"1434","AT3G16250"
"1435","AT3G16380"
"1436","AT3G16520"
"1437","AT3G16530"
"1438","AT3G16540"
"1439","AT3G16650"
"1440","AT3G16712"
"1441","AT3G17010"
"1442","AT3G17220"
"1443","AT3G18291"
"1444","AT3G18360"
"1445","AT3G18530"
"1446","AT3G18720"
"1447","AT3G18775"
"1448","AT3G18840"
"1449","AT3G18915"
"1450","AT3G18950"
"1451","AT3G19090"
"1452","AT3G19270"
"1453","AT3G19530"
"1454","AT3G19552"
"1455","AT3G19595"
"1456","AT3G19613"
"1457","AT3G19620"
"1458","AT3G19663"
"1459","AT3G19690"
"1460","AT3G19700"
"1461","AT3G20160"
"1462","AT3G20180"
"1463","AT3G20220"
"1464","AT3G20395"
"1465","AT3G20520"
"1466","AT3G20530"
"1467","AT3G20557"
"1468","AT3G20580"
"1469","AT3G20760"
"1470","AT3G20865"
"1471","AT3G21080"
"1472","AT3G21370"
"1473","AT3G21405"
"1474","AT3G21520"
"1475","AT3G21560"
"1476","AT3G21620"
"1477","AT3G21755"
"1478","AT3G21760"
"1479","AT3G21780"
"1480","AT3G21781"
"1481","AT3G21890"
"1482","AT3G22090"
"1483","AT3G22100"
"1484","AT3G22250"
"1485","AT3G22275"
"1486","AT3G22436"
"1487","AT3G22560"
"1488","AT3G22700"
"1489","AT3G23010"
"1490","AT3G23060"
"1491","AT3G23240"
"1492","AT3G23350"
"1493","AT3G23380"
"1494","AT3G23420"
"1495","AT3G23450"
"1496","AT3G23635"
"1497","AT3G23760"
"1498","AT3G23860"
"1499","AT3G23950"
"1500","AT3G24060"
"1501","AT3G24280"
"1502","AT3G24614"
"1503","AT3G24900"
"1504","AT3G25011"
"1505","AT3G25060"
"1506","AT3G25240"
"1507","AT3G25505"
"1508","AT3G25550"
"1509","AT3G25573"
"1510","AT3G25577"
"1511","AT3G25670"
"1512","AT3G25760"
"1513","AT3G25795"
"1514","AT3G25880"
"1515","AT3G25990"
"1516","AT3G26110"
"1517","AT3G26135"
"1518","AT3G26220"
"1519","AT3G26237"
"1520","AT3G26460"
"1521","AT3G26539"
"1522","AT3G26742"
"1523","AT3G26819"
"1524","AT3G26820"
"1525","AT3G27040"
"1526","AT3G27416"
"1527","AT3G27440"
"1528","AT3G27590"
"1529","AT3G27620"
"1530","AT3G27710"
"1531","AT3G27720"
"1532","AT3G27860"
"1533","AT3G27865"
"1534","AT3G27900"
"1535","AT3G28155"
"1536","AT3G28390"
"1537","AT3G28415"
"1538","AT3G28420"
"1539","AT3G28470"
"1540","AT3G28540"
"1541","AT3G28560"
"1542","AT3G28590"
"1543","AT3G28600"
"1544","AT3G28630"
"1545","AT3G28635"
"1546","AT3G28750"
"1547","AT3G28875"
"1548","AT3G28890"
"1549","AT3G28960"
"1550","AT3G29190"
"1551","AT3G29430"
"1552","AT3G29580"
"1553","AT3G29631"
"1554","AT3G29638"
"1555","AT3G30530"
"1556","AT3G30725"
"1557","AT3G30739"
"1558","AT3G33528"
"1559","AT3G41761"
"1560","AT3G42725"
"1561","AT3G42850"
"1562","AT3G43630"
"1563","AT3G43970"
"1564","AT3G44405"
"1565","AT3G44490"
"1566","AT3G44635"
"1567","AT3G44703"
"1568","AT3G44713"
"1569","AT3G44755"
"1570","AT3G44770"
"1571","AT3G44800"
"1572","AT3G44830"
"1573","AT3G44870"
"1574","AT3G44960"
"1575","AT3G45070"
"1576","AT3G45080"
"1577","AT3G45110"
"1578","AT3G45130"
"1579","AT3G45440"
"1580","AT3G45540"
"1581","AT3G45638"
"1582","AT3G45680"
"1583","AT3G45860"
"1584","AT3G46150"
"1585","AT3G46170"
"1586","AT3G46260"
"1587","AT3G46300"
"1588","AT3G46340"
"1589","AT3G46613"
"1590","AT3G46666"
"1591","AT3G46670"
"1592","AT3G46680"
"1593","AT3G47090"
"1594","AT3G47100"
"1595","AT3G47295"
"1596","AT3G47342"
"1597","AT3G47430"
"1598","AT3G47660"
"1599","AT3G47710"
"1600","AT3G47720"
"1601","AT3G47740"
"1602","AT3G47750"
"1603","AT3G47760"
"1604","AT3G47770"
"1605","AT3G47790"
"1606","AT3G48280"
"1607","AT3G48320"
"1608","AT3G48350"
"1609","AT3G48460"
"1610","AT3G48510"
"1611","AT3G48640"
"1612","AT3G48770"
"1613","AT3G48835"
"1614","AT3G48840"
"1615","AT3G49055"
"1616","AT3G49110"
"1617","AT3G49155"
"1618","AT3G49260"
"1619","AT3G49480"
"1620","AT3G49551"
"1621","AT3G49580"
"1622","AT3G49668"
"1623","AT3G49770"
"1624","AT3G49830"
"1625","AT3G49960"
"1626","AT3G50310"
"1627","AT3G50440"
"1628","AT3G50560"
"1629","AT3G50710"
"1630","AT3G50825"
"1631","AT3G51200"
"1632","AT3G51490"
"1633","AT3G51560"
"1634","AT3G51570"
"1635","AT3G51820"
"1636","AT3G52160"
"1637","AT3G52270"
"1638","AT3G52526"
"1639","AT3G52530"
"1640","AT3G52561"
"1641","AT3G52600"
"1642","AT3G52720"
"1643","AT3G53130"
"1644","AT3G53250"
"1645","AT3G53365"
"1646","AT3G53600"
"1647","AT3G54065"
"1648","AT3G54240"
"1649","AT3G54310"
"1650","AT3G54410"
"1651","AT3G54450"
"1652","AT3G54490"
"1653","AT3G54550"
"1654","AT3G54800"
"1655","AT3G54830"
"1656","AT3G55120"
"1657","AT3G55210"
"1658","AT3G55290"
"1659","AT3G55500"
"1660","AT3G55630"
"1661","AT3G55860"
"1662","AT3G55935"
"1663","AT3G55940"
"1664","AT3G56180"
"1665","AT3G56350"
"1666","AT3G56380"
"1667","AT3G56500"
"1668","AT3G56600"
"1669","AT3G56630"
"1670","AT3G56660"
"1671","AT3G56705"
"1672","AT3G56780"
"1673","AT3G56825"
"1674","AT3G56890"
"1675","AT3G56920"
"1676","AT3G57100"
"1677","AT3G57210"
"1678","AT3G57370"
"1679","AT3G57440"
"1680","AT3G57460"
"1681","AT3G57540"
"1682","AT3G57645"
"1683","AT3G57765"
"1684","AT3G57770"
"1685","AT3G57780"
"1686","AT3G57960"
"1687","AT3G57970"
"1688","AT3G58000"
"1689","AT3G58060"
"1690","AT3G58070"
"1691","AT3G58770"
"1692","AT3G59060"
"1693","AT3G59295"
"1694","AT3G59340"
"1695","AT3G59400"
"1696","AT3G59510"
"1697","AT3G59740"
"1698","AT3G59750"
"1699","AT3G59830"
"1700","AT3G59845"
"1701","AT3G60090"
"1702","AT3G60100"
"1703","AT3G60670"
"1704","AT3G60730"
"1705","AT3G60780"
"1706","AT3G60890"
"1707","AT3G60920"
"1708","AT3G60940"
"1709","AT3G61028"
"1710","AT3G61111"
"1711","AT3G61117"
"1712","AT3G61230"
"1713","AT3G61280"
"1714","AT3G61340"
"1715","AT3G61400"
"1716","AT3G61510"
"1717","AT3G61550"
"1718","AT3G61840"
"1719","AT3G61870"
"1720","AT3G61880"
"1721","AT3G61920"
"1722","AT3G61950"
"1723","AT3G61970"
"1724","AT3G62320"
"1725","AT3G62410"
"1726","AT3G62430"
"1727","AT3G62499"
"1728","AT3G62550"
"1729","AT3G62695"
"1730","AT3G62750"
"1731","AT3G62930"
"1732","AT3G63052"
"1733","AT3G63088"
"1734","AT3G63093"
"1735","AT3G63140"
"1736","AT3G63360"
"1737","AT4G00651"
"1738","AT4G00780"
"1739","AT4G00889"
"1740","AT4G00893"
"1741","AT4G00920"
"1742","AT4G01023"
"1743","AT4G01080"
"1744","AT4G01190"
"1745","AT4G01335"
"1746","AT4G01340"
"1747","AT4G01380"
"1748","AT4G01780"
"1749","AT4G01820"
"1750","AT4G01830"
"1751","AT4G01890"
"1752","AT4G01970"
"1753","AT4G02000"
"1754","AT4G02140"
"1755","AT4G02160"
"1756","AT4G02170"
"1757","AT4G02320"
"1758","AT4G02630"
"1759","AT4G02650"
"1760","AT4G02780"
"1761","AT4G02850"
"1762","AT4G03070"
"1763","AT4G03175"
"1764","AT4G03295"
"1765","AT4G03380"
"1766","AT4G03443"
"1767","AT4G03445"
"1768","AT4G03480"
"1769","AT4G03505"
"1770","AT4G03620"
"1771","AT4G03675"
"1772","AT4G03685"
"1773","AT4G03725"
"1774","AT4G03755"
"1775","AT4G03915"
"1776","AT4G03925"
"1777","AT4G03930"
"1778","AT4G03955"
"1779","AT4G04075"
"1780","AT4G04205"
"1781","AT4G04225"
"1782","AT4G04275"
"1783","AT4G04335"
"1784","AT4G04360"
"1785","AT4G04445"
"1786","AT4G04465"
"1787","AT4G04475"
"1788","AT4G04485"
"1789","AT4G04505"
"1790","AT4G04570"
"1791","AT4G04615"
"1792","AT4G04750"
"1793","AT4G04760"
"1794","AT4G04890"
"1795","AT4G04995"
"1796","AT4G05015"
"1797","AT4G05030"
"1798","AT4G05130"
"1799","AT4G05155"
"1800","AT4G05285"
"1801","AT4G05315"
"1802","AT4G05335"
"1803","AT4G05380"
"1804","AT4G05405"
"1805","AT4G05680"
"1806","AT4G05685"
"1807","AT4G05755"
"1808","AT4G05790"
"1809","AT4G05810"
"1810","AT4G05935"
"1811","AT4G05940"
"1812","AT4G05945"
"1813","AT4G05950"
"1814","AT4G06010"
"1815","AT4G06015"
"1816","AT4G06060"
"1817","AT4G06160"
"1818","AT4G06210"
"1819","AT4G06215"
"1820","AT4G06240"
"1821","AT4G06265"
"1822","AT4G06280"
"1823","AT4G06315"
"1824","AT4G06335"
"1825","AT4G06745"
"1826","AT4G06780"
"1827","AT4G06785"
"1828","AT4G06805"
"1829","AT4G06810"
"1830","AT4G06835"
"1831","AT4G06870"
"1832","AT4G06955"
"1833","AT4G07075"
"1834","AT4G07100"
"1835","AT4G07105"
"1836","AT4G07150"
"1837","AT4G07160"
"1838","AT4G07165"
"1839","AT4G07170"
"1840","AT4G07195"
"1841","AT4G07200"
"1842","AT4G07205"
"1843","AT4G07290"
"1844","AT4G07405"
"1845","AT4G07868"
"1846","AT4G07960"
"1847","AT4G07995"
"1848","AT4G08005"
"1849","AT4G08235"
"1850","AT4G08245"
"1851","AT4G08285"
"1852","AT4G08305"
"1853","AT4G08415"
"1854","AT4G08465"
"1855","AT4G08505"
"1856","AT4G08525"
"1857","AT4G08570"
"1858","AT4G08575"
"1859","AT4G08620"
"1860","AT4G08705"
"1861","AT4G08775"
"1862","AT4G08805"
"1863","AT4G08835"
"1864","AT4G08874"
"1865","AT4G08990"
"1866","AT4G09130"
"1867","AT4G09165"
"1868","AT4G09375"
"1869","AT4G09385"
"1870","AT4G09535"
"1871","AT4G09575"
"1872","AT4G09605"
"1873","AT4G09690"
"1874","AT4G09785"
"1875","AT4G09850"
"1876","AT4G09920"
"1877","AT4G09925"
"1878","AT4G09960"
"1879","AT4G09975"
"1880","AT4G09985"
"1881","AT4G10020"
"1882","AT4G10060"
"1883","AT4G10220"
"1884","AT4G10265"
"1885","AT4G10465"
"1886","AT4G10507"
"1887","AT4G10510"
"1888","AT4G10843"
"1889","AT4G10860"
"1890","AT4G10950"
"1891","AT4G11020"
"1892","AT4G11040"
"1893","AT4G11190"
"1894","AT4G11393"
"1895","AT4G11402"
"1896","AT4G11460"
"1897","AT4G11470"
"1898","AT4G11521"
"1899","AT4G11543"
"1900","AT4G11590"
"1901","AT4G11700"
"1902","AT4G11810"
"1903","AT4G12170"
"1904","AT4G12320"
"1905","AT4G12370"
"1906","AT4G12410"
"1907","AT4G12430"
"1908","AT4G12440"
"1909","AT4G12470"
"1910","AT4G12860"
"1911","AT4G12950"
"1912","AT4G13000"
"1913","AT4G13090"
"1914","AT4G13095"
"1915","AT4G13230"
"1916","AT4G13240"
"1917","AT4G13245"
"1918","AT4G13280"
"1919","AT4G13450"
"1920","AT4G13480"
"1921","AT4G13554"
"1922","AT4G13790"
"1923","AT4G13800"
"1924","AT4G13820"
"1925","AT4G13885"
"1926","AT4G14104"
"1927","AT4G14140"
"1928","AT4G14245"
"1929","AT4G14280"
"1930","AT4G14480"
"1931","AT4G14785"
"1932","AT4G15025"
"1933","AT4G15040"
"1934","AT4G15075"
"1935","AT4G15258"
"1936","AT4G15460"
"1937","AT4G15480"
"1938","AT4G15660"
"1939","AT4G15720"
"1940","AT4G15953"
"1941","AT4G16050"
"1942","AT4G16220"
"1943","AT4G16515"
"1944","AT4G16530"
"1945","AT4G16745"
"1946","AT4G16810"
"1947","AT4G16820"
"1948","AT4G16855"
"1949","AT4G16860"
"1950","AT4G16990"
"1951","AT4G17090"
"1952","AT4G17245"
"1953","AT4G17565"
"1954","AT4G17600"
"1955","AT4G17660"
"1956","AT4G17695"
"1957","AT4G17788"
"1958","AT4G17860"
"1959","AT4G17920"
"1960","AT4G17980"
"1961","AT4G18090"
"1962","AT4G18203"
"1963","AT4G18220"
"1964","AT4G18350"
"1965","AT4G18450"
"1966","AT4G18500"
"1967","AT4G18660"
"1968","AT4G18740"
"1969","AT4G19000"
"1970","AT4G19170"
"1971","AT4G19395"
"1972","AT4G19530"
"1973","AT4G19560"
"1974","AT4G19645"
"1975","AT4G19850"
"1976","AT4G19940"
"1977","AT4G19975"
"1978","AT4G20160"
"1979","AT4G20190"
"1980","AT4G20370"
"1981","AT4G20450"
"1982","AT4G20470"
"1983","AT4G20700"
"1984","AT4G20900"
"1985","AT4G20920"
"1986","AT4G20990"
"1987","AT4G21210"
"1988","AT4G21280"
"1989","AT4G21323"
"1990","AT4G21326"
"1991","AT4G21940"
"1992","AT4G22370"
"1993","AT4G22475"
"1994","AT4G22520"
"1995","AT4G22620"
"1996","AT4G22730"
"1997","AT4G22960"
"1998","AT4G23020"
"1999","AT4G23205"
"2000","AT4G23220"
"2001","AT4G23260"
"2002","AT4G23280"
"2003","AT4G23496"
"2004","AT4G23560"
"2005","AT4G23680"
"2006","AT4G23882"
"2007","AT4G23960"
"2008","AT4G24000"
"2009","AT4G24120"
"2010","AT4G24150"
"2011","AT4G24350"
"2012","AT4G24410"
"2013","AT4G24413"
"2014","AT4G24715"
"2015","AT4G24860"
"2016","AT4G25000"
"2017","AT4G25420"
"2018","AT4G25510"
"2019","AT4G25860"
"2020","AT4G25980"
"2021","AT4G26040"
"2022","AT4G26120"
"2023","AT4G26145"
"2024","AT4G26520"
"2025","AT4G26560"
"2026","AT4G26930"
"2027","AT4G27530"
"2028","AT4G27580"
"2029","AT4G27810"
"2030","AT4G27980"
"2031","AT4G28088"
"2032","AT4G28160"
"2033","AT4G28350"
"2034","AT4G28405"
"2035","AT4G28420"
"2036","AT4G28460"
"2037","AT4G28485"
"2038","AT4G28755"
"2039","AT4G28815"
"2040","AT4G28850"
"2041","AT4G28930"
"2042","AT4G29030"
"2043","AT4G29050"
"2044","AT4G29150"
"2045","AT4G29470"
"2046","AT4G29580"
"2047","AT4G29770"
"2048","AT4G29930"
"2049","AT4G30064"
"2050","AT4G30380"
"2051","AT4G30830"
"2052","AT4G30880"
"2053","AT4G31030"
"2054","AT4G31351"
"2055","AT4G31354"
"2056","AT4G31355"
"2057","AT4G31405"
"2058","AT4G31520"
"2059","AT4G31650"
"2060","AT4G31805"
"2061","AT4G31830"
"2062","AT4G31940"
"2063","AT4G31960"
"2064","AT4G32080"
"2065","AT4G32535"
"2066","AT4G32580"
"2067","AT4G32770"
"2068","AT4G32810"
"2069","AT4G33020"
"2070","AT4G33310"
"2071","AT4G33390"
"2072","AT4G33450"
"2073","AT4G33465"
"2074","AT4G33585"
"2075","AT4G33860"
"2076","AT4G33870"
"2077","AT4G33930"
"2078","AT4G33970"
"2079","AT4G34060"
"2080","AT4G34071"
"2081","AT4G34330"
"2082","AT4G34332"
"2083","AT4G34380"
"2084","AT4G34550"
"2085","AT4G34770"
"2086","AT4G34790"
"2087","AT4G34830"
"2088","AT4G34850"
"2089","AT4G35160"
"2090","AT4G35165"
"2091","AT4G35180"
"2092","AT4G35210"
"2093","AT4G35295"
"2094","AT4G35430"
"2095","AT4G35440"
"2096","AT4G35485"
"2097","AT4G36100"
"2098","AT4G36170"
"2099","AT4G36230"
"2100","AT4G36280"
"2101","AT4G36740"
"2102","AT4G36791"
"2103","AT4G36820"
"2104","AT4G37050"
"2105","AT4G37060"
"2106","AT4G37095"
"2107","AT4G37140"
"2108","AT4G37230"
"2109","AT4G37290"
"2110","AT4G37295"
"2111","AT4G37310"
"2112","AT4G37483"
"2113","AT4G37560"
"2114","AT4G37690"
"2115","AT4G37750"
"2116","AT4G37770"
"2117","AT4G37780"
"2118","AT4G37860"
"2119","AT4G37950"
"2120","AT4G37970"
"2121","AT4G38092"
"2122","AT4G38213"
"2123","AT4G38310"
"2124","AT4G38420"
"2125","AT4G38700"
"2126","AT4G38770"
"2127","AT4G38780"
"2128","AT4G38840"
"2129","AT4G38860"
"2130","AT4G38970"
"2131","AT4G39000"
"2132","AT4G39330"
"2133","AT4G39360"
"2134","AT4G39403"
"2135","AT4G39610"
"2136","AT4G39710"
"2137","AT4G39753"
"2138","AT4G40020"
"2139","AT5G00755"
"2140","AT5G00765"
"2141","AT5G00770"
"2142","AT5G00810"
"2143","AT5G00815"
"2144","AT5G00825"
"2145","AT5G00860"
"2146","AT5G00895"
"2147","AT5G00920"
"2148","AT5G00985"
"2149","AT5G01015"
"2150","AT5G01017"
"2151","AT5G01060"
"2152","AT5G01075"
"2153","AT5G01165"
"2154","AT5G01195"
"2155","AT5G01205"
"2156","AT5G01225"
"2157","AT5G01300"
"2158","AT5G01375"
"2159","AT5G01505"
"2160","AT5G01515"
"2161","AT5G01540"
"2162","AT5G01542"
"2163","AT5G01545"
"2164","AT5G01660"
"2165","AT5G01675"
"2166","AT5G01760"
"2167","AT5G01785"
"2168","AT5G01790"
"2169","AT5G01795"
"2170","AT5G02125"
"2171","AT5G02205"
"2172","AT5G02210"
"2173","AT5G02305"
"2174","AT5G02325"
"2175","AT5G02415"
"2176","AT5G02510"
"2177","AT5G02515"
"2178","AT5G02540"
"2179","AT5G02595"
"2180","AT5G02605"
"2181","AT5G02645"
"2182","AT5G02665"
"2183","AT5G02715"
"2184","AT5G02720"
"2185","AT5G02795"
"2186","AT5G02875"
"2187","AT5G02905"
"2188","AT5G02935"
"2189","AT5G03010"
"2190","AT5G03085"
"2191","AT5G03175"
"2192","AT5G03195"
"2193","AT5G03204"
"2194","AT5G03265"
"2195","AT5G03360"
"2196","AT5G03480"
"2197","AT5G03485"
"2198","AT5G03495"
"2199","AT5G03580"
"2200","AT5G03620"
"2201","AT5G03835"
"2202","AT5G03840"
"2203","AT5G03965"
"2204","AT5G04005"
"2205","AT5G04010"
"2206","AT5G04015"
"2207","AT5G04055"
"2208","AT5G04065"
"2209","AT5G04140"
"2210","AT5G04175"
"2211","AT5G04185"
"2212","AT5G04210"
"2213","AT5G04215"
"2214","AT5G04238"
"2215","AT5G04355"
"2216","AT5G04415"
"2217","AT5G04630"
"2218","AT5G04730"
"2219","AT5G04790"
"2220","AT5G05220"
"2221","AT5G05295"
"2222","AT5G05300"
"2223","AT5G05350"
"2224","AT5G05545"
"2225","AT5G05735"
"2226","AT5G06115"
"2227","AT5G06145"
"2228","AT5G06155"
"2229","AT5G06205"
"2230","AT5G06245"
"2231","AT5G06255"
"2232","AT5G06275"
"2233","AT5G06285"
"2234","AT5G06295"
"2235","AT5G06385"
"2236","AT5G06475"
"2237","AT5G06645"
"2238","AT5G06760"
"2239","AT5G06790"
"2240","AT5G06820"
"2241","AT5G06870"
"2242","AT5G06885"
"2243","AT5G07050"
"2244","AT5G07115"
"2245","AT5G07125"
"2246","AT5G07145"
"2247","AT5G07165"
"2248","AT5G07265"
"2249","AT5G07280"
"2250","AT5G07415"
"2251","AT5G07445"
"2252","AT5G07455"
"2253","AT5G07525"
"2254","AT5G07550"
"2255","AT5G07560"
"2256","AT5G07570"
"2257","AT5G07571"
"2258","AT5G07572"
"2259","AT5G07620"
"2260","AT5G07640"
"2261","AT5G07725"
"2262","AT5G07735"
"2263","AT5G07745"
"2264","AT5G07825"
"2265","AT5G07875"
"2266","AT5G07885"
"2267","AT5G07895"
"2268","AT5G07905"
"2269","AT5G07955"
"2270","AT5G07985"
"2271","AT5G08030"
"2272","AT5G08050"
"2273","AT5G08090"
"2274","AT5G08135"
"2275","AT5G08141"
"2276","AT5G08175"
"2277","AT5G08185"
"2278","AT5G08210"
"2279","AT5G08445"
"2280","AT5G08515"
"2281","AT5G08525"
"2282","AT5G08760"
"2283","AT5G08765"
"2284","AT5G08860"
"2285","AT5G08870"
"2286","AT5G08875"
"2287","AT5G08885"
"2288","AT5G08950"
"2289","AT5G08955"
"2290","AT5G08960"
"2291","AT5G08965"
"2292","AT5G08975"
"2293","AT5G08990"
"2294","AT5G09000"
"2295","AT5G09065"
"2296","AT5G09120"
"2297","AT5G09125"
"2298","AT5G09150"
"2299","AT5G09185"
"2300","AT5G09190"
"2301","AT5G09195"
"2302","AT5G09295"
"2303","AT5G09305"
"2304","AT5G09320"
"2305","AT5G09325"
"2306","AT5G09395"
"2307","AT5G09405"
"2308","AT5G09415"
"2309","AT5G09635"
"2310","AT5G09660"
"2311","AT5G09700"
"2312","AT5G09785"
"2313","AT5G09910"
"2314","AT5G09925"
"2315","AT5G09976"
"2316","AT5G10040"
"2317","AT5G10220"
"2318","AT5G10230"
"2319","AT5G10336"
"2320","AT5G10340"
"2321","AT5G10570"
"2322","AT5G10590"
"2323","AT5G11060"
"2324","AT5G11290"
"2325","AT5G12043"
"2326","AT5G12180"
"2327","AT5G12235"
"2328","AT5G12270"
"2329","AT5G12380"
"2330","AT5G12450"
"2331","AT5G12960"
"2332","AT5G13130"
"2333","AT5G13181"
"2334","AT5G13225"
"2335","AT5G13400"
"2336","AT5G13670"
"2337","AT5G13730"
"2338","AT5G14275"
"2339","AT5G14345"
"2340","AT5G14350"
"2341","AT5G14380"
"2342","AT5G14400"
"2343","AT5G14545"
"2344","AT5G14650"
"2345","AT5G14670"
"2346","AT5G15140"
"2347","AT5G15340"
"2348","AT5G15430"
"2349","AT5G15500"
"2350","AT5G15533"
"2351","AT5G15537"
"2352","AT5G15581"
"2353","AT5G15620"
"2354","AT5G15720"
"2355","AT5G15745"
"2356","AT5G15780"
"2357","AT5G15843"
"2358","AT5G16080"
"2359","AT5G16330"
"2360","AT5G16410"
"2361","AT5G16453"
"2362","AT5G16486"
"2363","AT5G16500"
"2364","AT5G16740"
"2365","AT5G17150"
"2366","AT5G17165"
"2367","AT5G17170"
"2368","AT5G17180"
"2369","AT5G17305"
"2370","AT5G17523"
"2371","AT5G17680"
"2372","AT5G17700"
"2373","AT5G17720"
"2374","AT5G17860"
"2375","AT5G18030"
"2376","AT5G18090"
"2377","AT5G18180"
"2378","AT5G18220"
"2379","AT5G18300"
"2380","AT5G18340"
"2381","AT5G18560"
"2382","AT5G18705"
"2383","AT5G18730"
"2384","AT5G18735"
"2385","AT5G18840"
"2386","AT5G18910"
"2387","AT5G19170"
"2388","AT5G19221"
"2389","AT5G19360"
"2390","AT5G19595"
"2391","AT5G19810"
"2392","AT5G20225"
"2393","AT5G20260"
"2394","AT5G20430"
"2395","AT5G20710"
"2396","AT5G20790"
"2397","AT5G21130"
"2398","AT5G22150"
"2399","AT5G22200"
"2400","AT5G22380"
"2401","AT5G22390"
"2402","AT5G22500"
"2403","AT5G22540"
"2404","AT5G22545"
"2405","AT5G22765"
"2406","AT5G22796"
"2407","AT5G22799"
"2408","AT5G22810"
"2409","AT5G22860"
"2410","AT5G23010"
