"","X","WS_c1.which.mclass....4...1."
"2345",2345,"AT3G01360"
"2150",2150,"AT2G40700"
"41",41,"AT1G02520"
"4673",4673,"AT5G15910"
"4443",4443,"AT5G06260"
"126",126,"AT1G05767"
"2982",2982,"AT3G26590"
"343",343,"AT1G14510"
"5045",5045,"AT5G42520"
"4958",4958,"AT5G37260"
"142",142,"AT1G06620"
"4721",4721,"AT5G18255"
"1957",1957,"AT2G32760"
"2475",2475,"AT3G06150"
"477",477,"AT1G20410"
"839",839,"AT1G49710"
"3786",3786,"AT4G17510"
"2441",2441,"AT3G04890"
"4801",4801,"AT5G22140"
"307",307,"AT1G13250"
"3374",3374,"AT3G59600"
"4999",4999,"AT5G40250"
"1984",1984,"AT2G33700"
"4983",4983,"AT5G39050"
"2080",2080,"AT2G38610"
"2291",2291,"AT2G46420"
"952",952,"AT1G55150"
"5448",5448,"AT5G60210"
"1475",1475,"AT2G01260"
"4527",4527,"AT5G09860"
"4984",4984,"AT5G39100"
"1953",1953,"AT2G32530"
"143",143,"AT1G06730"
"1580",1580,"AT2G15570"
"1188",1188,"AT1G68820"
"4409",4409,"AT5G05210"
"1315",1315,"AT1G74520"
"5591",5591,"AT5G65900"
"1683",1683,"AT2G20010"
"461",461,"AT1G19530"
"673",673,"AT1G30090"
"4939",4939,"AT5G33300"
"3228",3228,"AT3G53620"
"2221",2221,"AT2G43430"
"2745",2745,"AT3G16690"
"3561",3561,"AT4G04840"
"451",451,"AT1G19140"
"475",475,"AT1G20370"
"2456",2456,"AT3G05290"
"818",818,"AT1G48370"
"585",585,"AT1G26190"
"4309",4309,"AT4G39880"
"1332",1332,"AT1G75200"
"3415",3415,"AT3G61460"
"323",323,"AT1G13970"
"1462",1462,"AT1G80820"
"3643",3643,"AT4G11670"
"1777",1777,"AT2G24630"
"5563",5563,"AT5G64610"
"2893",2893,"AT3G22320"
"4476",4476,"AT5G07475"
"951",951,"AT1G55130"
"492",492,"AT1G21060"
"5143",5143,"AT5G47180"
"484",484,"AT1G20670"
"2595",2595,"AT3G10550"
"5227",5227,"AT5G50410"
"1142",1142,"AT1G67060"
"3799",3799,"AT4G17900"
"4474",4474,"AT5G07320"
"1586",1586,"AT2G15910"
"3148",3148,"AT3G49880"
"2194",2194,"AT2G42330"
"885",885,"AT1G51940"
"556",556,"AT1G23850"
"3774",3774,"AT4G17215"
"4941",4941,"AT5G34940"
"4090",4090,"AT4G30935"
"5129",5129,"AT5G46550"
"1022",1022,"AT1G59940"
"1752",1752,"AT2G23520"
"2777",2777,"AT3G18215"
"3733",3733,"AT4G15760"
"310",310,"AT1G13380"
"243",243,"AT1G10430"
"2590",2590,"AT3G10490"
"1380",1380,"AT1G77270"
"3553",3553,"AT4G03820"
"1831",1831,"AT2G27090"
"2323",2323,"AT2G47700"
"2219",2219,"AT2G43350"
"3757",3757,"AT4G16420"
"4269",4269,"AT4G37820"
"401",401,"AT1G16810"
"1967",1967,"AT2G33170"
"1688",1688,"AT2G20340"
"4617",4617,"AT5G13360"
"4069",4069,"AT4G30220"
"5173",5173,"AT5G48485"
"1963",1963,"AT2G32970"
"3704",3704,"AT4G14650"
"5425",5425,"AT5G59080"
"3110",3110,"AT3G48030"
"1920",1920,"AT2G31240"
"4114",4114,"AT4G31840"
"5377",5377,"AT5G57440"
"1478",1478,"AT2G01460"
"4692",4692,"AT5G16770"
"900",900,"AT1G52750"
"899",899,"AT1G52730"
"2648",2648,"AT3G12520"
"3959",3959,"AT4G25690"
"1618",1618,"AT2G17220"
"606",606,"AT1G27150"
"1874",1874,"AT2G29060"
"851",851,"AT1G50260"
"3612",3612,"AT4G09570"
"2787",2787,"AT3G18440"
"3049",3049,"AT3G44550"
"4688",4688,"AT5G16610"
"667",667,"AT1G29965"
"3608",3608,"AT4G09180"
"1930",1930,"AT2G31650"
"3429",3429,"AT3G61790"
"239",239,"AT1G10240"
"3358",3358,"AT3G58810"
"110",110,"AT1G05170"
"1408",1408,"AT1G78265"
"214",214,"AT1G09250"
"4669",4669,"AT5G15750"
"2848",2848,"AT3G20670"
"2262",2262,"AT2G45330"
"1239",1239,"AT1G71070"
"3036",3036,"AT3G42950"
"4982",4982,"AT5G39040"
"2771",2771,"AT3G17940"
"1320",1320,"AT1G74750"
"2975",2975,"AT3G26300"
"3250",3250,"AT3G54420"
"2576",2576,"AT3G10020"
"3993",3993,"AT4G27240"
"3991",3991,"AT4G27120"
"4511",4511,"AT5G08620"
"742",742,"AT1G34220"
"5037",5037,"AT5G42140"
"3528",3528,"AT4G02460"
"2237",2237,"AT2G44270"
"5361",5361,"AT5G56750"
"2385",2385,"AT3G02900"
"2464",2464,"AT3G05810"
"2076",2076,"AT2G38460"
"4731",4731,"AT5G18630"
"3050",3050,"AT3G44600"
"5316",5316,"AT5G54910"
"1724",1724,"AT2G22080"
"2505",2505,"AT3G06868"
"2605",2605,"AT3G10870"
"450",450,"AT1G19130"
"2309",2309,"AT2G46930"
"2263",2263,"AT2G45380"
"3001",3001,"AT3G27580"
"1269",1269,"AT1G72230"
"4142",4142,"AT4G32840"
"3409",3409,"AT3G61200"
"5281",5281,"AT5G53280"
"1625",1625,"AT2G17530"
"3109",3109,"AT3G47990"
"5341",5341,"AT5G55970"
"5600",5600,"AT5G66100"
"5590",5590,"AT5G65860"
"35",35,"AT1G02205"
"4665",4665,"AT5G15520"
"3956",3956,"AT4G25520"
"1153",1153,"AT1G67500"
"3856",3856,"AT4G21110"
"5460",5460,"AT5G60760"
"5456",5456,"AT5G60580"
"2351",2351,"AT3G01610"
"2602",2602,"AT3G10760"
"1506",1506,"AT2G02800"
"373",373,"AT1G15670"
"5529",5529,"AT5G63470"
"3705",3705,"AT4G14690"
"5237",5237,"AT5G51220"
"2677",2677,"AT3G13650"
"5337",5337,"AT5G55700"
"4053",4053,"AT4G29510"
"1663",1663,"AT2G19390"
"526",526,"AT1G22400"
"1855",1855,"AT2G28350"
"2926",2926,"AT3G23880"
"1029",1029,"AT1G60650"
"2616",2616,"AT3G11340"
"1360",1360,"AT1G76390"
"4091",4091,"AT4G30980"
"4516",4516,"AT5G08920"
"1246",1246,"AT1G71260"
"404",404,"AT1G16930"
"1223",1223,"AT1G70190"
"3659",3659,"AT4G12340"
"2460",2460,"AT3G05520"
"3744",3744,"AT4G15960"
"4819",4819,"AT5G22920"
"1059",1059,"AT1G62310"
"2534",2534,"AT3G07890"
"476",476,"AT1G20380"
"2179",2179,"AT2G41760"
"1968",1968,"AT2G33205"
"2723",2723,"AT3G15710"
"2947",2947,"AT3G24570"
"4637",4637,"AT5G14310"
"3933",3933,"AT4G24470"
"5406",5406,"AT5G58520"
"4979",4979,"AT5G38650"
"854",854,"AT1G50380"
"934",934,"AT1G54340"
"3677",3677,"AT4G13460"
"1010",1010,"AT1G58280"
"4851",4851,"AT5G24280"
"2246",2246,"AT2G44820"
"3042",3042,"AT3G44050"
"3354",3354,"AT3G58670"
"5212",5212,"AT5G50020"
"3245",3245,"AT3G54220"
"3666",3666,"AT4G12640"
"4520",4520,"AT5G09440"
"5257",5257,"AT5G51880"
"3124",3124,"AT3G48670"
"3032",3032,"AT3G33520"
"5417",5417,"AT5G58760"
"3184",3184,"AT3G51610"
"2284",2284,"AT2G46090"
"4806",4806,"AT5G22350"
"1302",1302,"AT1G73730"
"2781",2781,"AT3G18350"
"4843",4843,"AT5G23730"
"3108",3108,"AT3G47980"
"4900",4900,"AT5G27010"
"165",165,"AT1G07640"
"5215",5215,"AT5G50150"
"5615",5615,"AT5G66730"
"859",859,"AT1G50570"
"5574",5574,"AT5G65240"
"3965",3965,"AT4G26090"
"5285",5285,"AT5G53330"
"3407",3407,"AT3G61070"
"1120",1120,"AT1G65430"
"1934",1934,"AT2G32000"
"4231",4231,"AT4G36480"
"4021",4021,"AT4G28100"
"4225",4225,"AT4G36040"
"2517",2517,"AT3G07400"
"5408",5408,"AT5G58550"
"2247",2247,"AT2G44830"
"2697",2697,"AT3G14790"
"4354",4354,"AT5G02740"
"5471",5471,"AT5G61330"
"5287",5287,"AT5G53420"
"1596",1596,"AT2G16460"
"4123",4123,"AT4G32160"
"1252",1252,"AT1G71696"
"2402",2402,"AT3G03420"
"4424",4424,"AT5G05670"
"3905",3905,"AT4G23440"
"3123",3123,"AT3G48590"
"690",690,"AT1G30890"
"2411",2411,"AT3G03680"
"4528",4528,"AT5G09880"
"4872",4872,"AT5G25130"
"52",52,"AT1G03000"
"5478",5478,"AT5G61760"
"5472",5472,"AT5G61440"
"1712",1712,"AT2G21210"
"5300",5300,"AT5G54090"
"4883",4883,"AT5G25930"
"2666",2666,"AT3G13226"
"3690",3690,"AT4G14270"
"1350",1350,"AT1G76240"
"5108",5108,"AT5G45380"
"1180",1180,"AT1G68410"
"2005",2005,"AT2G35000"
"4161",4161,"AT4G33720"
"5374",5374,"AT5G57300"
"4916",4916,"AT5G27730"
"655",655,"AT1G29220"
"3135",3135,"AT3G49310"
"5593",5593,"AT5G65920"
"1519",1519,"AT2G03730"
"1083",1083,"AT1G63460"
"3802",3802,"AT4G18050"
"4693",4693,"AT5G16800"
"1063",1063,"AT1G62710"
"4218",4218,"AT4G35880"
"469",469,"AT1G19900"
"1392",1392,"AT1G77550"
"3971",3971,"AT4G26320"
"4756",4756,"AT5G19460"
"36",36,"AT1G02270"
"3425",3425,"AT3G61710"
"3825",3825,"AT4G19180"
"1008",1008,"AT1G58235"
"636",636,"AT1G28060"
"3068",3068,"AT3G45900"
"5607",5607,"AT5G66410"
"4361",4361,"AT5G03140"
"5048",5048,"AT5G42580"
"548",548,"AT1G23280"
"4044",4044,"AT4G29230"
"4165",4165,"AT4G33910"
"2600",2600,"AT3G10710"
"543",543,"AT1G23040"
"4749",4749,"AT5G19300"
"1495",1495,"AT2G02220"
"5005",5005,"AT5G40640"
"4237",4237,"AT4G36750"
"1165",1165,"AT1G67890"
"3872",3872,"AT4G21800"
"929",929,"AT1G54090"
"358",358,"AT1G15230"
"773",773,"AT1G43650"
"3776",3776,"AT4G17250"
"5017",5017,"AT5G41020"
"3753",3753,"AT4G16250"
"562",562,"AT1G24310"
"414",414,"AT1G17280"
"2806",2806,"AT3G19400"
"2225",2225,"AT2G43760"
"1003",1003,"AT1G58110"
"1279",1279,"AT1G72650"
"3678",3678,"AT4G13520"
"4624",4624,"AT5G13760"
"3335",3335,"AT3G57830"
"1202",1202,"AT1G69360"
"1886",1886,"AT2G29740"
"200",200,"AT1G08770"
"3493",3493,"AT4G00755"
"4134",4134,"AT4G32660"
"2533",2533,"AT3G07870"
"3762",3762,"AT4G16580"
"523",523,"AT1G22230"
"3824",3824,"AT4G19150"
"2638",2638,"AT3G12150"
"1708",1708,"AT2G21060"
"2487",2487,"AT3G06440"
"182",182,"AT1G08160"
"3009",3009,"AT3G28340"
"1897",1897,"AT2G30362"
"2255",2255,"AT2G45060"
"2850",2850,"AT3G20740"
"3934",3934,"AT4G24480"
"521",521,"AT1G22170"
"1131",1131,"AT1G66160"
"3653",3653,"AT4G12010"
"1119",1119,"AT1G65410"
"5398",5398,"AT5G58240"
"115",115,"AT1G05350"
"5238",5238,"AT5G51230"
"1956",1956,"AT2G32710"
"4314",4314,"AT5G01030"
"5087",5087,"AT5G44600"
"2305",2305,"AT2G46740"
"4028",4028,"AT4G28450"
"471",471,"AT1G20190"
"3773",3773,"AT4G17190"
"4234",4234,"AT4G36670"
"3297",3297,"AT3G56120"
"4027",4027,"AT4G28410"
"4862",4862,"AT5G24610"
"1960",1960,"AT2G32900"
"5541",5541,"AT5G63800"
"1943",1943,"AT2G32250"
"4331",4331,"AT5G01670"
"527",527,"AT1G22520"
"2188",2188,"AT2G41990"
"175",175,"AT1G07980"
"3455",3455,"AT3G62940"
"2343",2343,"AT3G01220"
"1602",1602,"AT2G16660"
"4002",4002,"AT4G27610"
"4369",4369,"AT5G03390"
"3719",3719,"AT4G15242"
"5181",5181,"AT5G48870"
"5042",5042,"AT5G42400"
"5169",5169,"AT5G48310"
"2272",2272,"AT2G45685"
"2322",2322,"AT2G47680"
"93",93,"AT1G04630"
"4589",4589,"AT5G11920"
"867",867,"AT1G50740"
"4180",4180,"AT4G34540"
"5145",5145,"AT5G47230"
"1298",1298,"AT1G73500"
"5253",5253,"AT5G51710"
"3588",3588,"AT4G08150"
"2874",2874,"AT3G21430"
"4711",4711,"AT5G17760"
"5264",5264,"AT5G52170"
"5528",5528,"AT5G63410"
"5054",5054,"AT5G42825"
"3532",3532,"AT4G02660"
"3982",3982,"AT4G26720"
"4263",4263,"AT4G37530"
"426",426,"AT1G17820"
"4449",4449,"AT5G06440"
"2450",2450,"AT3G05120"
"2177",2177,"AT2G41650"
"643",643,"AT1G28280"
"892",892,"AT1G52340"
"1601",1601,"AT2G16650"
"3029",3029,"AT3G29770"
"3436",3436,"AT3G62090"
"3564",3564,"AT4G04880"
"39",39,"AT1G02360"
"700",700,"AT1G31440"
"2265",2265,"AT2G45500"
"217",217,"AT1G09300"
"153",153,"AT1G07240"
"489",489,"AT1G20930"
"2953",2953,"AT3G24800"
"3600",3600,"AT4G08620"
"4635",4635,"AT5G14220"
"945",945,"AT1G54730"
"963",963,"AT1G55540"
"1826",1826,"AT2G26830"
"4609",4609,"AT5G12970"
"3798",3798,"AT4G17895"
"91",91,"AT1G04550"
"3311",3311,"AT3G56760"
"687",687,"AT1G30760"
"2113",2113,"AT2G39681"
"427",427,"AT1G17870"
"4500",4500,"AT5G08370"
"2596",2596,"AT3G10620"
"312",312,"AT1G13450"
"4842",4842,"AT5G23720"
"5294",5294,"AT5G53800"
"2824",2824,"AT3G19950"
"1964",1964,"AT2G32980"
"483",483,"AT1G20640"
"1833",1833,"AT2G27150"
"976",976,"AT1G55930"
"3445",3445,"AT3G62400"
"4241",4241,"AT4G36940"
"3082",3082,"AT3G46920"
"2876",2876,"AT3G21480"
"3122",3122,"AT3G48430"
"3885",3885,"AT4G22350"
"942",942,"AT1G54510"
"1148",1148,"AT1G67325"
"4267",4267,"AT4G37750"
"3737",3737,"AT4G15802"
"5193",5193,"AT5G49430"
"5274",5274,"AT5G52990"
"1386",1386,"AT1G77420"
"2612",2612,"AT3G11070"
"2823",2823,"AT3G19910"
"27",27,"AT1G01940"
"1209",1209,"AT1G69700"
"2454",2454,"AT3G05230"
"5435",5435,"AT5G59710"
"407",407,"AT1G17080"
"5630",5630,"AT5G67290"
"4207",4207,"AT4G35470"
"1006",1006,"AT1G58200"
"5071",5071,"AT5G43910"
"1470",1470,"AT2G01130"
"4351",4351,"AT5G02410"
"269",269,"AT1G11380"
"1354",1354,"AT1G76300"
"4217",4217,"AT4G35860"
"784",784,"AT1G44900"
"1834",1834,"AT2G27260"
"3368",3368,"AT3G59320"
"5187",5187,"AT5G49215"
"4366",4366,"AT5G03260"
"1941",1941,"AT2G32170"
"2420",2420,"AT3G04060"
"4363",4363,"AT5G03160"
"2908",2908,"AT3G23150"
"1661",1661,"AT2G19270"
"2218",2218,"AT2G43340"
"3985",3985,"AT4G27010"
"3760",3760,"AT4G16442"
"4560",4560,"AT5G10930"
"623",623,"AT1G27690"
"3703",3703,"AT4G14630"
"4490",4490,"AT5G07980"
"3996",3996,"AT4G27350"
"1583",1583,"AT2G15790"
"1439",1439,"AT1G79670"
"4530",4530,"AT5G09995"
"1371",1371,"AT1G76860"
"4384",4384,"AT5G04110"
"4616",4616,"AT5G13260"
"3750",3750,"AT4G16141"
"1349",1349,"AT1G76150"
"18",18,"AT1G01750"
"1492",1492,"AT2G01980"
"184",184,"AT1G08220"
"3654",3654,"AT4G12020"
"1159",1159,"AT1G67630"
"4410",4410,"AT5G05230"
"5413",5413,"AT5G58720"
"1012",1012,"AT1G58602"
"1901",1901,"AT2G30500"
"2773",2773,"AT3G18160"
"4365",4365,"AT5G03230"
"1852",1852,"AT2G28110"
"712",712,"AT1G32330"
"2458",2458,"AT3G05400"
"3881",3881,"AT4G22260"
"1429",1429,"AT1G79410"
"2200",2200,"AT2G42700"
"55",55,"AT1G03090"
"1214",1214,"AT1G69810"
"2350",2350,"AT3G01590"
"1369",1369,"AT1G76700"
"3448",3448,"AT3G62650"
"2678",2678,"AT3G13720"
"3922",3922,"AT4G24130"
"799",799,"AT1G47290"
"5637",5637,"AT5G67570"
"233",233,"AT1G10030"
"3556",3556,"AT4G04470"
"4582",4582,"AT5G11680"
"2882",2882,"AT3G21640"
"3876",3876,"AT4G21900"
"424",424,"AT1G17744"
"5068",5068,"AT5G43670"
"3468",3468,"AT3G63445"
"392",392,"AT1G16340"
"1691",1691,"AT2G20490"
"1645",1645,"AT2G18700"
"4894",4894,"AT5G26760"
"2798",2798,"AT3G19120"
"3784",3784,"AT4G17490"
"3168",3168,"AT3G50970"
"4697",4697,"AT5G17270"
"557",557,"AT1G23860"
"4042",4042,"AT4G29180"
"4831",4831,"AT5G23390"
"2625",2625,"AT3G11660"
"1598",1598,"AT2G16570"
"4429",4429,"AT5G05820"
"3443",3443,"AT3G62330"
"1660",1660,"AT2G19180"
"5513",5513,"AT5G62910"
"1087",1087,"AT1G63650"
"3683",3683,"AT4G13730"
"4195",4195,"AT4G34960"
"2495",2495,"AT3G06620"
"2691",2691,"AT3G14410"
"1600",1600,"AT2G16630"
"2801",2801,"AT3G19240"
"715",715,"AT1G32380"
"5364",5364,"AT5G56980"
"327",327,"AT1G14120"
"3623",3623,"AT4G10070"
"2024",2024,"AT2G35770"
"1773",1773,"AT2G24570"
"5535",5535,"AT5G63640"
"2582",2582,"AT3G10260"
"5627",5627,"AT5G67200"
"322",322,"AT1G13960"
"1122",1122,"AT1G65610"
"1108",1108,"AT1G64750"
"5494",5494,"AT5G62310"
"2655",2655,"AT3G12860"
"2877",2877,"AT3G21530"
"2490",2490,"AT3G06500"
"4975",4975,"AT5G38550"
"3910",3910,"AT4G23530"
"3756",3756,"AT4G16360"
"4188",4188,"AT4G34650"
"2637",2637,"AT3G12140"
"2914",2914,"AT3G23340"
"1117",1117,"AT1G65310"
"5290",5290,"AT5G53530"
"973",973,"AT1G55880"
"681",681,"AT1G30570"
"1811",1811,"AT2G26110"
"2604",2604,"AT3G10810"
"1151",1151,"AT1G67420"
"3155",3155,"AT3G50400"
"4684",4684,"AT5G16370"
"4830",4830,"AT5G23340"
"2304",2304,"AT2G46735"
"5207",5207,"AT5G49930"
"4976",4976,"AT5G38600"
"3392",3392,"AT3G60450"
"5317",5317,"AT5G54920"
"3808",3808,"AT4G18380"
"4704",4704,"AT5G17520"
"119",119,"AT1G05460"
"642",642,"AT1G28240"
"3319",3319,"AT3G57070"
"644",644,"AT1G28410"
"4714",4714,"AT5G17930"
"4077",4077,"AT4G30450"
"4595",4595,"AT5G12190"
"13",13,"AT1G01440"
"1779",1779,"AT2G24650"
"5018",5018,"AT5G41060"
"3990",3990,"AT4G27070"
"3446",3446,"AT3G62560"
"4571",4571,"AT5G11280"
"1860",1860,"AT2G28450"
"4893",4893,"AT5G26680"
"248",248,"AT1G10640"
"2583",2583,"AT3G10300"
"4047",4047,"AT4G29330"
"3039",3039,"AT3G43590"
"4339",4339,"AT5G01960"
"1536",1536,"AT2G04900"
"5325",5325,"AT5G55210"
"5368",5368,"AT5G57130"
"5629",5629,"AT5G67270"
"4705",4705,"AT5G17550"
"3486",3486,"AT4G00355"
"5240",5240,"AT5G51290"
"3048",3048,"AT3G44530"
"4580",4580,"AT5G11640"
"590",590,"AT1G26470"
"2197",2197,"AT2G42450"
"1952",1952,"AT2G32450"
"4126",4126,"AT4G32250"
"5477",5477,"AT5G61590"
"3316",3316,"AT3G57030"
"454",454,"AT1G19230"
"1843",1843,"AT2G27660"
"4362",4362,"AT5G03150"
"4878",4878,"AT5G25620"
"3065",3065,"AT3G45740"
"3453",3453,"AT3G62810"
"3552",3552,"AT4G03610"
"2598",2598,"AT3G10640"
"3020",3020,"AT3G29035"
"3731",3731,"AT4G15570"
"44",44,"AT1G02720"
"694",694,"AT1G31170"
"3695",3695,"AT4G14342"
"330",330,"AT1G14200"
"4238",4238,"AT4G36780"
"4408",4408,"AT5G05180"
"1000",1000,"AT1G58025"
"3645",3645,"AT4G11740"
"3035",3035,"AT3G42670"
"4808",4808,"AT5G22370"
"5276",5276,"AT5G53050"
"802",802,"AT1G47380"
"3818",3818,"AT4G18880"
"1448",1448,"AT1G80050"
"3473",3473,"AT4G00026"
"4943",4943,"AT5G35320"
"1146",1146,"AT1G67300"
"2045",2045,"AT2G36930"
"2474",2474,"AT3G06145"
"4703",4703,"AT5G17510"
"1794",1794,"AT2G25290"
"4766",4766,"AT5G19930"
"5445",5445,"AT5G60100"
"5611",5611,"AT5G66558"
"2553",2553,"AT3G09035"
"88",88,"AT1G04390"
"1999",1999,"AT2G34650"
"216",216,"AT1G09290"
"4157",4157,"AT4G33540"
"4858",4858,"AT5G24470"
"1255",1255,"AT1G71780"
"3501",3501,"AT4G01040"
"201",201,"AT1G08780"
"2008",2008,"AT2G35150"
"5231",5231,"AT5G50780"
"2640",2640,"AT3G12210"
"4861",4861,"AT5G24590"
"1020",1020,"AT1G59830"
"5598",5598,"AT5G66052"
"289",289,"AT1G12520"
"3007",3007,"AT3G28200"
"4168",4168,"AT4G34070"
"2117",2117,"AT2G39795"
"273",273,"AT1G11420"
"4795",4795,"AT5G22030"
"54",54,"AT1G03040"
"931",931,"AT1G54170"
"4499",4499,"AT5G08340"
"2524",2524,"AT3G07630"
"440",440,"AT1G18700"
"1336",1336,"AT1G75410"
"3209",3209,"AT3G52740"
"2422",2422,"AT3G04230"
"1353",1353,"AT1G76280"
"1770",1770,"AT2G24520"
"2608",2608,"AT3G10940"
"2212",2212,"AT2G43180"
"2296",2296,"AT2G46550"
"1473",1473,"AT2G01180"
"914",914,"AT1G53400"
"1272",1272,"AT1G72310"
"1842",1842,"AT2G27580"
"3104",3104,"AT3G47800"
"4096",4096,"AT4G31140"
"2314",2314,"AT2G47210"
"75",75,"AT1G03930"
"2086",2086,"AT2G38870"
"2344",2344,"AT3G01300"
"4995",4995,"AT5G39980"
"5506",5506,"AT5G62610"
"611",611,"AT1G27300"
"1567",1567,"AT2G14680"
"4814",4814,"AT5G22700"
"2561",2561,"AT3G09670"
"4321",4321,"AT5G01340"
"333",333,"AT1G14240"
"4492",4492,"AT5G08020"
"1376",1376,"AT1G77140"
"4417",4417,"AT5G05480"
"4001",4001,"AT4G27595"
"1312",1312,"AT1G74330"
"2074",2074,"AT2G38400"
"754",754,"AT1G35250"
"199",199,"AT1G08760"
"1640",1640,"AT2G18400"
"4416",4416,"AT5G05470"
"1132",1132,"AT1G66240"
"3324",3324,"AT3G57230"
"3628",3628,"AT4G10470"
"2815",2815,"AT3G19590"
"448",448,"AT1G19100"
"4794",4794,"AT5G22010"
"3220",3220,"AT3G53240"
"3512",3512,"AT4G01700"
"3888",3888,"AT4G22590"
"4994",4994,"AT5G39970"
"2565",2565,"AT3G09735"
"3605",3605,"AT4G09020"
"3164",3164,"AT3G50880"
"384",384,"AT1G16040"
"1171",1171,"AT1G68070"
"1965",1965,"AT2G33050"
"5442",5442,"AT5G60020"
"4130",4130,"AT4G32440"
"1251",1251,"AT1G71692"
"1558",1558,"AT2G11000"
"3812",3812,"AT4G18600"
"2202",2202,"AT2G42760"
"1976",1976,"AT2G33470"
"304",304,"AT1G13190"
"2250",2250,"AT2G44970"
"2770",2770,"AT3G17920"
"565",565,"AT1G24430"
"551",551,"AT1G23480"
"3248",3248,"AT3G54300"
"4118",4118,"AT4G32030"
"1772",1772,"AT2G24545"
"4323",4323,"AT5G01390"
"3140",3140,"AT3G49640"
"3376",3376,"AT3G59670"
"4032",4032,"AT4G28570"
"627",627,"AT1G27850"
"3185",3185,"AT3G51620"
"2890",2890,"AT3G22220"
"2733",2733,"AT3G16150"
"4483",4483,"AT5G07840"
"359",359,"AT1G15270"
"798",798,"AT1G47250"
"4791",4791,"AT5G21040"
"986",986,"AT1G56423"
"512",512,"AT1G21780"
"4359",4359,"AT5G02970"
"2834",2834,"AT3G20130"
"2449",2449,"AT3G05100"
"5354",5354,"AT5G56320"
"4070",4070,"AT4G30240"
"1737",1737,"AT2G22740"
"2363",2363,"AT3G02040"
"4628",4628,"AT5G13970"
"3183",3183,"AT3G51580"
"1514",1514,"AT2G03350"
"4211",4211,"AT4G35560"
"1945",1945,"AT2G32280"
"1039",1039,"AT1G61140"
"862",862,"AT1G50620"
"4015",4015,"AT4G27910"
"2087",2087,"AT2G38940"
"962",962,"AT1G55535"
"162",162,"AT1G07530"
"435",435,"AT1G18480"
"5487",5487,"AT5G62090"
"514",514,"AT1G21920"
"4619",4619,"AT5G13480"
"1642",1642,"AT2G18470"
"4153",4153,"AT4G33440"
"2410",2410,"AT3G03640"
"887",887,"AT1G52160"
"5040",5040,"AT5G42320"
"82",82,"AT1G04180"
"7",7,"AT1G01230"
"2016",2016,"AT2G35470"
"2178",2178,"AT2G41710"
"1114",1114,"AT1G65020"
"4960",4960,"AT5G37380"
"550",550,"AT1G23440"
"1629",1629,"AT2G17760"
"3034",3034,"AT3G42660"
"703",703,"AT1G31500"
"3156",3156,"AT3G50620"
"822",822,"AT1G48510"
"4777",4777,"AT5G20300"
"560",560,"AT1G24150"
"5057",5057,"AT5G42880"
"2503",2503,"AT3G06820"
"3330",3330,"AT3G57570"
"1138",1138,"AT1G66750"
"5399",5399,"AT5G58320"
"2477",2477,"AT3G06200"
"5252",5252,"AT5G51690"
"2096",2096,"AT2G39210"
"266",266,"AT1G11290"
"5246",5246,"AT5G51510"
"3989",3989,"AT4G27060"
"3195",3195,"AT3G52090"
"2840",2840,"AT3G20440"
"5278",5278,"AT5G53070"
"3243",3243,"AT3G54180"
"3355",3355,"AT3G58710"
"3994",3994,"AT4G27260"
"3106",3106,"AT3G47850"
"5450",5450,"AT5G60300"
"1771",1771,"AT2G24540"
"3618",3618,"AT4G09980"
"1294",1294,"AT1G73200"
"4033",4033,"AT4G28590"
"4857",4857,"AT5G24450"
"3603",3603,"AT4G08930"
"2326",2326,"AT2G47850"
"1636",1636,"AT2G18290"
"3331",3331,"AT3G57710"
"3823",3823,"AT4G19140"
"3348",3348,"AT3G58530"
"3180",3180,"AT3G51480"
"4965",4965,"AT5G37720"
"1073",1073,"AT1G63110"
"1075",1075,"AT1G63220"
"3630",3630,"AT4G10570"
"4149",4149,"AT4G33140"
"1515",1515,"AT2G03450"
"2069",2069,"AT2G38110"
"3089",3089,"AT3G47210"
"4962",4962,"AT5G37540"
"1814",1814,"AT2G26200"
"5409",5409,"AT5G58575"
"3909",3909,"AT4G23510"
"2248",2248,"AT2G44900"
"5643",5643,"ATCG00680"
"3264",3264,"AT3G54950"
"5545",5545,"AT5G63920"
"66",66,"AT1G03530"
"1840",1840,"AT2G27500"
"5163",5163,"AT5G47870"
"2252",2252,"AT2G45000"
"4763",4763,"AT5G19790"
"5609",5609,"AT5G66460"
"2294",2294,"AT2G46490"
"1551",1551,"AT2G07340"
"2062",2062,"AT2G37840"
"4828",4828,"AT5G23300"
"1420",1420,"AT1G78870"
"4372",4372,"AT5G03460"
"4668",4668,"AT5G15730"
"3203",3203,"AT3G52360"
"3619",3619,"AT4G09990"
"902",902,"AT1G53000"
"2220",2220,"AT2G43400"
"5371",5371,"AT5G57250"
"3644",3644,"AT4G11680"
"2929",2929,"AT3G24030"
"2078",2078,"AT2G38560"
"4315",4315,"AT5G01060"
"1830",1830,"AT2G27080"
"4998",4998,"AT5G40240"
"3699",3699,"AT4G14580"
"3492",3492,"AT4G00752"
"1884",1884,"AT2G29720"
"1742",1742,"AT2G23050"
"5483",5483,"AT5G61990"
"3740",3740,"AT4G15880"
"2310",2310,"AT2G47010"
"522",522,"AT1G22220"
"1680",1680,"AT2G19910"
"3351",3351,"AT3G58600"
"1460",1460,"AT1G80690"
