"","WS_FLT_c1.which.mclass....4...1."
"1102","AT2G11035"
"1103","AT2G11205"
"1104","AT2G11215"
"1105","AT2G11271"
"1106","AT2G11815"
"1107","AT2G11891"
"1108","AT2G12170"
"1109","AT2G12461"
"1110","AT2G12905"
"1111","AT2G13570"
"1112","AT2G13810"
"1113","AT2G13905"
"1114","AT2G13950"
"1115","AT2G13965"
"1116","AT2G14070"
"1117","AT2G14080"
"1118","AT2G14160"
"1119","AT2G14690"
"1120","AT2G14775"
"1121","AT2G14800"
"1122","AT2G14810"
"1123","AT2G15080"
"1124","AT2G15128"
"1125","AT2G15130"
"1126","AT2G15292"
"1127","AT2G15340"
"1128","AT2G16005"
"1129","AT2G16245"
"1130","AT2G16910"
"1131","AT2G17036"
"1132","AT2G17050"
"1133","AT2G17210"
"1134","AT2G17295"
"1135","AT2G17590"
"1136","AT2G17660"
"1137","AT2G17680"
"1138","AT2G17690"
"1139","AT2G17770"
"1140","AT2G17920"
"1141","AT2G18025"
"1142","AT2G18260"
"1143","AT2G18340"
"1144","AT2G18420"
"1145","AT2G18490"
"1146","AT2G18685"
"1147","AT2G18969"
"1148","AT2G18970"
"1149","AT2G19150"
"1150","AT2G19410"
"1151","AT2G19650"
"1152","AT2G19700"
"1153","AT2G19920"
"1154","AT2G19960"
"1155","AT2G20170"
"1156","AT2G20250"
"1157","AT2G20380"
"1158","AT2G20470"
"1159","AT2G20510"
"1160","AT2G20520"
"1161","AT2G20570"
"1162","AT2G20721"
"1163","AT2G20800"
"1164","AT2G20825"
"1165","AT2G21030"
"1166","AT2G21200"
"1167","AT2G21210"
"1168","AT2G21237"
"1169","AT2G21260"
"1170","AT2G21480"
"1171","AT2G21490"
"1172","AT2G21510"
"1173","AT2G21530"
"1174","AT2G21650"
"1175","AT2G21770"
"1176","AT2G21780"
"1177","AT2G21960"
"1178","AT2G22121"
"1179","AT2G22340"
"1180","AT2G22426"
"1181","AT2G22496"
"1182","AT2G22590"
"1183","AT2G22750"
"1184","AT2G22820"
"1185","AT2G22821"
"1186","AT2G23000"
"1187","AT2G23096"
"1188","AT2G23110"
"1189","AT2G23190"
"1190","AT2G23270"
"1191","AT2G23347"
"1192","AT2G23830"
"1193","AT2G23970"
"1194","AT2G24130"
"1195","AT2G24195"
"1196","AT2G24270"
"1197","AT2G24285"
"1198","AT2G24450"
"1199","AT2G24535"
"1200","AT2G24681"
"1201","AT2G24710"
"1202","AT2G24720"
"1203","AT2G24820"
"1204","AT2G24850"
"1205","AT2G25055"
"1206","AT2G25150"
"1207","AT2G25215"
"1208","AT2G25297"
"1209","AT2G25440"
"1210","AT2G25482"
"1211","AT2G25530"
"1212","AT2G25600"
"1213","AT2G25820"
"1214","AT2G26160"
"1215","AT2G26515"
"1216","AT2G26620"
"1217","AT2G26692"
"1218","AT2G26720"
"1219","AT2G26750"
"1220","AT2G26820"
"1221","AT2G26940"
"1222","AT2G27160"
"1223","AT2G27229"
"1224","AT2G27240"
"1225","AT2G27270"
"1226","AT2G27313"
"1227","AT2G27320"
"1228","AT2G27385"
"1229","AT2G27650"
"1230","AT2G27750"
"1231","AT2G27780"
"1232","AT2G28140"
"1233","AT2G28490"
"1234","AT2G28500"
"1235","AT2G28680"
"1236","AT2G29090"
"1237","AT2G29110"
"1238","AT2G29310"
