"","X","WS_c1.which.mclass....8...1."
"1997",1997,"AT3G61770"
"2727",2727,"AT5G13640"
"1978",1978,"AT3G59990"
"1975",1975,"AT3G59770"
"63",63,"AT1G06002"
"1294",1294,"AT2G45030"
"2154",2154,"AT4G13020"
"2315",2315,"AT4G26130"
"2769",2769,"AT5G16290"
"1262",1262,"AT2G42680"
"923",923,"AT2G17990"
"481",481,"AT1G49140"
"468",468,"AT1G48110"
"2922",2922,"AT5G26880"
"2810",2810,"AT5G18680"
"497",497,"AT1G50640"
"1724",1724,"AT3G26510"
"2635",2635,"AT5G07470"
"1779",1779,"AT3G44320"
"85",85,"AT1G07510"
"1377",1377,"AT3G02520"
"229",229,"AT1G17170"
"971",971,"AT2G22010"
"1060",1060,"AT2G28320"
"673",673,"AT1G69770"
"2958",2958,"AT5G37370"
"2289",2289,"AT4G24290"
"733",733,"AT1G74510"
"1621",1621,"AT3G18820"
"3346",3346,"AT5G66200"
"2124",2124,"AT4G10710"
"1638",1638,"AT3G19870"
"1804",1804,"AT3G46040"
"896",896,"AT2G16485"
"2968",2968,"AT5G38010"
"1369",1369,"AT3G02050"
"852",852,"AT2G03150"
"3310",3310,"AT5G64140"
"2062",2062,"AT4G02270"
"1154",1154,"AT2G35920"
"1110",1110,"AT2G32810"
"102",102,"AT1G08600"
"636",636,"AT1G65970"
"1051",1051,"AT2G27730"
"3277",3277,"AT5G61820"
"800",800,"AT1G79570"
"1832",1832,"AT3G49080"
"1588",1588,"AT3G16630"
"2906",2906,"AT5G25280"
"1778",1778,"AT3G44300"
"824",824,"AT1G80830"
"3314",3314,"AT5G64300"
"474",474,"AT1G48620"
"1365",1365,"AT3G01780"
"2110",2110,"AT4G08980"
"838",838,"AT2G01690"
"329",329,"AT1G24764"
"341",341,"AT1G26580"
"2715",2715,"AT5G13110"
"2168",2168,"AT4G14240"
"605",605,"AT1G62740"
"700",700,"AT1G72320"
"611",611,"AT1G63660"
"3104",3104,"AT5G49650"
"366",366,"AT1G28340"
"2052",2052,"AT4G01860"
"879",879,"AT2G13370"
"2539",2539,"AT4G39280"
"1695",1695,"AT3G24300"
"771",771,"AT1G77740"
"2172",2172,"AT4G14410"
"2113",2113,"AT4G09620"
"1725",1725,"AT3G26560"
"767",767,"AT1G77530"
"2801",2801,"AT5G18280"
"1760",1760,"AT3G29200"
"1894",1894,"AT3G54230"
"1225",1225,"AT2G40510"
"500",500,"AT1G51340"
"263",263,"AT1G18950"
"3340",3340,"AT5G65810"
"2843",2843,"AT5G20380"
"1319",1319,"AT2G46535"
"1176",1176,"AT2G37250"
"2067",2067,"AT4G02590"
"1737",1737,"AT3G27230"
"1326",1326,"AT2G46900"
"2216",2216,"AT4G18010"
"2307",2307,"AT4G25640"
"711",711,"AT1G73030"
"2286",2286,"AT4G24060"
"505",505,"AT1G51710"
"1597",1597,"AT3G17090"
"3336",3336,"AT5G65720"
"399",399,"AT1G30820"
"51",51,"AT1G05180"
"714",714,"AT1G73260"
"1964",1964,"AT3G58680"
"315",315,"AT1G23870"
"1879",1879,"AT3G53180"
"526",526,"AT1G53440"
"2523",2523,"AT4G38550"
"832",832,"AT2G01450"
"3069",3069,"AT5G46860"
"232",232,"AT1G17360"
"2814",2814,"AT5G18860"
"1436",1436,"AT3G06530"
"1741",1741,"AT3G27390"
"1040",1040,"AT2G27030"
"2971",2971,"AT5G38470"
"1539",1539,"AT3G13520"
"2962",2962,"AT5G37770"
"2951",2951,"AT5G36160"
"1836",1836,"AT3G49490"
"2880",2880,"AT5G23575"
"165",165,"AT1G12820"
"1125",1125,"AT2G33840"
"874",874,"AT2G06990"
"2440",2440,"AT4G33240"
"593",593,"AT1G60940"
"1641",1641,"AT3G20015"
"2465",2465,"AT4G34460"
"1147",1147,"AT2G35780"
"1618",1618,"AT3G18410"
"3082",3082,"AT5G47820"
"1014",1014,"AT2G25310"
"676",676,"AT1G70060"
"2522",2522,"AT4G38470"
"2427",2427,"AT4G32640"
"2542",2542,"AT4G39520"
"2007",2007,"AT3G62700"
"2147",2147,"AT4G12590"
"3271",3271,"AT5G61380"
"2332",2332,"AT4G26910"
"3369",3369,"AT5G67510"
"328",328,"AT1G24706"
"2277",2277,"AT4G23460"
"2471",2471,"AT4G35030"
"3013",3013,"AT5G42820"
"926",926,"AT2G18110"
"2130",2130,"AT4G11120"
"178",178,"AT1G13420"
"2292",2292,"AT4G24550"
"781",781,"AT1G78560"
"2288",2288,"AT4G24160"
"950",950,"AT2G20300"
"622",622,"AT1G64550"
"34",34,"AT1G04190"
"149",149,"AT1G12040"
"944",944,"AT2G20050"
"477",477,"AT1G48860"
"914",914,"AT2G17410"
"2902",2902,"AT5G25060"
"363",363,"AT1G28130"
"1890",1890,"AT3G54010"
"2247",2247,"AT4G20320"
"1141",1141,"AT2G35190"
"934",934,"AT2G18940"
"294",294,"AT1G21640"
"2001",2001,"AT3G62110"
"1330",1330,"AT2G47320"
"2750",2750,"AT5G14880"
"339",339,"AT1G26460"
"42",42,"AT1G04690"
"599",599,"AT1G61670"
"3190",3190,"AT5G56290"
"3247",3247,"AT5G59870"
"313",313,"AT1G23400"
"2510",2510,"AT4G37550"
"487",487,"AT1G49820"
"2568",2568,"AT5G01820"
"501",501,"AT1G51510"
"2658",2658,"AT5G09410"
"2105",2105,"AT4G08520"
"1023",1023,"AT2G25870"
"2660",2660,"AT5G09480"
"323",323,"AT1G24300"
"1153",1153,"AT2G35880"
"716",716,"AT1G73430"
"138",138,"AT1G10900"
"2000",2000,"AT3G62010"
"338",338,"AT1G26270"
"2411",2411,"AT4G32130"
"823",823,"AT1G80790"
"1661",1661,"AT3G21560"
"107",107,"AT1G08830"
"3231",3231,"AT5G58490"
"430",430,"AT1G33800"
"1345",1345,"AT2G47970"
"987",987,"AT2G22920"
"1260",1260,"AT2G42580"
"618",618,"AT1G64230"
"1887",1887,"AT3G53900"
"45",45,"AT1G04790"
"1246",1246,"AT2G41700"
"3329",3329,"AT5G65390"
"265",265,"AT1G19110"
"967",967,"AT2G21520"
"1387",1387,"AT3G02870"
"554",554,"AT1G55680"
"3311",3311,"AT5G64200"
"2967",2967,"AT5G38000"
"2022",2022,"AT3G63340"
"792",792,"AT1G79050"
"2757",2757,"AT5G15540"
"955",955,"AT2G20560"
"2254",2254,"AT4G21100"
"2987",2987,"AT5G40670"
"2299",2299,"AT4G25090"
"1196",1196,"AT2G38550"
"2479",2479,"AT4G35490"
"2485",2485,"AT4G36020"
"3150",3150,"AT5G53620"
"799",799,"AT1G79470"
"2463",2463,"AT4G34230"
"1114",1114,"AT2G32990"
"1526",1526,"AT3G13062"
"2504",2504,"AT4G37270"
"1142",1142,"AT2G35330"
"3239",3239,"AT5G59480"
"383",383,"AT1G29850"
"1446",1446,"AT3G07180"
"1105",1105,"AT2G32300"
"2555",2555,"AT5G01040"
"3268",3268,"AT5G61230"
"1885",1885,"AT3G53610"
"1215",1215,"AT2G39930"
"2671",2671,"AT5G10170"
"648",648,"AT1G67480"
"1957",1957,"AT3G58110"
"3034",3034,"AT5G44000"
"1549",1549,"AT3G14100"
"2639",2639,"AT5G07940"
"327",327,"AT1G24610"
"1053",1053,"AT2G27820"
"3031",3031,"AT5G43880"
"2044",2044,"AT4G01070"
"1716",1716,"AT3G25840"
"1936",1936,"AT3G56990"
"221",221,"AT1G16700"
"1474",1474,"AT3G09740"
"2187",2187,"AT4G15160"
"364",364,"AT1G28320"
"2012",2012,"AT3G62980"
"1427",1427,"AT3G05970"
"2848",2848,"AT5G20650"
"662",662,"AT1G68850"
"2667",2667,"AT5G09890"
"849",849,"AT2G02760"
"2924",2924,"AT5G27150"
"1438",1438,"AT3G06580"
"543",543,"AT1G54630"
"390",390,"AT1G30420"
"1416",1416,"AT3G05165"
"1099",1099,"AT2G31751"
"1388",1388,"AT3G02880"
"2093",2093,"AT4G05020"
"685",685,"AT1G70710"
"1550",1550,"AT3G14120"
"705",705,"AT1G72500"
"2281",2281,"AT4G23740"
"2735",2735,"AT5G13950"
"848",848,"AT2G02560"
"3054",3054,"AT5G45470"
"2818",2818,"AT5G19100"
"1503",1503,"AT3G11800"
"2979",2979,"AT5G39950"
"1646",1646,"AT3G20310"
"461",461,"AT1G47550"
"20",20,"AT1G02810"
"805",805,"AT1G79870"
"296",296,"AT1G21720"
"2280",2280,"AT4G23690"
"1494",1494,"AT3G11200"
"2756",2756,"AT5G15530"
"959",959,"AT2G20960"
"2405",2405,"AT4G31590"
"3060",3060,"AT5G46070"
"1719",1719,"AT3G26100"
"3048",3048,"AT5G44785"
"1753",1753,"AT3G28715"
"2774",2774,"AT5G16510"
"1651",1651,"AT3G20540"
"183",183,"AT1G13980"
"1942",1942,"AT3G57450"
"2068",2068,"AT4G02620"
