Gene,TotalEvidenceCounts,EvidenceHit:WS_c1_which_mclass____6___1_,EvidenceGO:WS_c1_which_mclass____6___1_,EvidencePPI:WS_c1_which_mclass____6___1_
823969,1.0,1,0,0
821137,1.0,1,0,0
819934,1.0,1,0,0
840157,1.0,1,0,0
821939,1.0,1,0,0
839524,1.0,1,0,0
836004,1.0,1,0,0
841660,1.0,1,0,0
835036,1.0,1,0,0
832943,1.0,1,0,0
829333,1.0,1,0,0
837504,1.0,1,0,0
836356,1.0,1,0,0
843874,1.0,1,0,0
831581,1.0,1,0,0
830322,1.0,1,0,0
821333,1.0,1,0,0
838890,1.0,1,0,0
843694,1.0,1,0,0
831426,1.0,1,0,0
831084,1.0,1,0,0
829639,1.0,1,0,0
828984,1.0,1,0,0
832142,1.0,1,0,0
818884,1.0,1,0,0
826473,1.0,1,0,0
832639,1.0,1,0,0
836158,1.0,1,0,0
832541,1.0,1,0,0
835834,1.0,1,0,0
820644,1.0,1,0,0
827682,1.0,1,0,0
829885,1.0,1,0,0
827649,1.0,1,0,0
842718,1.0,1,0,0
838120,1.0,1,0,0
819753,1.0,1,0,0
837229,1.0,1,0,0
28719408,1.0,1,0,0
3768848,1.0,1,0,0
829805,1.0,1,0,0
