"","X","WS_c1.which.mclass....3...1."
"1488",1488,"AT3G13610"
"423",423,"AT1G34040"
"1057",1057,"AT2G27010"
"1205",1205,"AT2G38152"
"374",374,"AT1G29110"
"3038",3038,"AT5G65030"
"2661",2661,"AT5G24540"
"2892",2892,"AT5G51580"
"1408",1408,"AT3G06710"
"1168",1168,"AT2G35210"
"2844",2844,"AT5G47920"
"917",917,"AT2G09310"
"1737",1737,"AT3G48020"
"2685",2685,"AT5G26630"
"1446",1446,"AT3G09995"
"825",825,"AT2G01430"
"532",532,"AT1G55440"
"1470",1470,"AT3G12170"
"1556",1556,"AT3G20520"
"2788",2788,"AT5G43650"
"1815",1815,"AT3G55485"
"2868",2868,"AT5G49305"
"1681",1681,"AT3G29670"
"1791",1791,"AT3G52820"
"1199",1199,"AT2G37750"
"2982",2982,"AT5G59360"
"724",724,"AT1G71866"
"734",734,"AT1G72620"
"1658",1658,"AT3G28550"
"1771",1771,"AT3G50290"
"2123",2123,"AT4G18430"
"1500",1500,"AT3G14590"
"2885",2885,"AT5G51310"
"1527",1527,"AT3G17520"
"1475",1475,"AT3G12502"
"2296",2296,"AT4G33020"
"2749",2749,"AT5G39820"
"703",703,"AT1G70390"
"2278",2278,"AT4G31230"
"3081",3081,"ATCG00440"
"2437",2437,"AT5G03640"
"1294",1294,"AT2G47140"
"1561",1561,"AT3G20935"
"144",144,"AT1G08513"
"656",656,"AT1G67520"
"2287",2287,"AT4G31875"
"953",953,"AT2G17050"
"2679",2679,"AT5G25755"
"1433",1433,"AT3G08900"
"2217",2217,"AT4G25950"
"2107",2107,"AT4G16835"
"2250",2250,"AT4G28560"
"2743",2743,"AT5G39330"
"848",848,"AT2G03770"
"2065",2065,"AT4G13620"
"14",14,"AT1G02030"
"2389",2389,"AT5G01375"
"1360",1360,"AT3G03830"
"2633",2633,"AT5G20710"
"2899",2899,"AT5G52020"
"2658",2658,"AT5G24275"
"433",433,"AT1G37150"
"971",971,"AT2G18620"
"854",854,"AT2G04205"
"2238",2238,"AT4G27890"
"1596",1596,"AT3G23510"
"396",396,"AT1G30720"
"2469",2469,"AT5G05640"
"633",633,"AT1G66110"
"775",775,"AT1G76430"
"1687",1687,"AT3G42725"
"501",501,"AT1G52825"
"472",472,"AT1G49952"
"1242",1242,"AT2G41505"
"2856",2856,"AT5G48920"
"1175",1175,"AT2G35736"
"1068",1068,"AT2G27880"
"1373",1373,"AT3G04620"
"376",376,"AT1G29230"
"1402",1402,"AT3G06360"
"1106",1106,"AT2G30900"
"1584",1584,"AT3G22640"
"1623",1623,"AT3G25905"
"542",542,"AT1G56320"
"354",354,"AT1G26590"
"21",21,"AT1G02390"
"3101",3101,"ATMG00513"
"1220",1220,"AT2G39820"
"2621",2621,"AT5G19470"
"2714",2714,"AT5G36240"
"843",843,"AT2G03210"
"3078",3078,"AT5G67620"
"1938",1938,"AT4G03610"
"1789",1789,"AT3G52770"
"1804",1804,"AT3G54150"
"1234",1234,"AT2G40711"
"943",943,"AT2G15220"
"157",157,"AT1G09327"
"1327",1327,"AT3G01865"
"1114",1114,"AT2G31220"
"579",579,"AT1G61760"
"2546",2546,"AT5G10680"
"591",591,"AT1G62760"
"1000",1000,"AT2G21200"
"2797",2797,"AT5G44563"
"1215",1215,"AT2G39240"
"1539",1539,"AT3G18840"
"1783",1783,"AT3G51325"
"2416",2416,"AT5G02640"
"2464",2464,"AT5G05390"
"394",394,"AT1G30660"
"1683",1683,"AT3G30720"
"2256",2256,"AT4G29270"
"1314",1314,"AT3G01080"
"674",674,"AT1G68500"
"2909",2909,"AT5G53110"
"3062",3062,"AT5G66780"
"1659",1659,"AT3G28570"
"418",418,"AT1G33055"
"1411",1411,"AT3G07000"
"3065",3065,"AT5G66970"
"1717",1717,"AT3G45730"
"1644",1644,"AT3G27355"
"744",744,"AT1G73890"
"1990",1990,"AT4G08575"
"566",566,"AT1G60970"
"2934",2934,"AT5G55590"
"2552",2552,"AT5G11620"
"931",931,"AT2G13660"
"2594",2594,"AT5G16340"
"2795",2795,"AT5G44220"
"1138",1138,"AT2G33260"
"787",787,"AT1G77855"
"208",208,"AT1G12400"
"2387",2387,"AT5G01320"
"469",469,"AT1G49832"
"1276",1276,"AT2G45420"
"2197",2197,"AT4G24170"
"2435",2435,"AT5G03585"
"1733",1733,"AT3G47360"
"1155",1155,"AT2G34390"
"1929",1929,"AT4G02540"
"1821",1821,"AT3G55970"
"2894",2894,"AT5G51790"
"1812",1812,"AT3G55150"
"18",18,"AT1G02230"
"1909",1909,"AT4G01060"
"2537",2537,"AT5G09976"
"98",98,"AT1G05880"
"1755",1755,"AT3G49668"
"958",958,"AT2G17890"
"2566",2566,"AT5G13880"
"2695",2695,"AT5G27440"
"267",267,"AT1G17950"
"1188",1188,"AT2G36985"
"200",200,"AT1G11570"
"48",48,"AT1G04153"
"1125",1125,"AT2G32270"
"2375",2375,"AT5G00870"
"2776",2776,"AT5G42610"
"810",810,"AT1G79960"
"526",526,"AT1G54790"
"660",660,"AT1G67855"
"2740",2740,"AT5G39220"
"368",368,"AT1G27990"
"2264",2264,"AT4G29710"
"2055",2055,"AT4G13030"
"2943",2943,"AT5G56320"
"2683",2683,"AT5G26010"
"2771",2771,"AT5G41910"
"1723",1723,"AT3G46520"
"2399",2399,"AT5G01881"
"1247",1247,"AT2G42005"
"2077",2077,"AT4G14695"
"1418",1418,"AT3G07920"
"3053",3053,"AT5G65800"
"2242",2242,"AT4G28150"
"2560",2560,"AT5G13080"
"1689",1689,"AT3G43110"
"1898",1898,"AT4G00305"
"2096",2096,"AT4G16000"
"2162",2162,"AT4G21745"
"576",576,"AT1G61450"
"1634",1634,"AT3G26512"
"612",612,"AT1G64405"
"2876",2876,"AT5G50270"
"1101",1101,"AT2G30670"
"947",947,"AT2G15830"
"256",256,"AT1G16360"
"2630",2630,"AT5G20420"
"2277",2277,"AT4G31100"
"1445",1445,"AT3G09965"
"311",311,"AT1G22250"
"161",161,"AT1G09410"
"2739",2739,"AT5G39160"
"867",867,"AT2G06002"
"1893",1893,"AT3G63093"
"78",78,"AT1G05207"
"1766",1766,"AT3G50130"
"185",185,"AT1G10417"
"2668",2668,"AT5G25160"
"1147",1147,"AT2G34030"
"449",449,"AT1G48260"
"2663",2663,"AT5G24640"
"2578",2578,"AT5G14750"
"2597",2597,"AT5G16900"
"1026",1026,"AT2G23970"
"1843",1843,"AT3G58150"
"2758",2758,"AT5G40730"
"333",333,"AT1G24270"
"774",774,"AT1G76250"
"1882",1882,"AT3G61660"
"3023",3023,"AT5G62850"
"378",378,"AT1G29355"
"2081",2081,"AT4G15096"
"2227",2227,"AT4G26740"
"2164",2164,"AT4G21840"
"2835",2835,"AT5G47000"
"1239",1239,"AT2G41342"
"102",102,"AT1G06090"
"13",13,"AT1G01810"
"1636",1636,"AT3G26612"
"771",771,"AT1G75920"
"569",569,"AT1G61130"
"2413",2413,"AT5G02510"
"2585",2585,"AT5G15265"
"1721",1721,"AT3G46480"
"1249",1249,"AT2G42350"
"1007",1007,"AT2G21900"
"2009",2009,"AT4G10265"
"866",866,"AT2G05910"
"178",178,"AT1G09797"
"2930",2930,"AT5G55350"
"2248",2248,"AT4G28530"
"1514",1514,"AT3G15800"
"909",909,"AT2G08750"
"2313",2313,"AT4G34810"
"3008",3008,"AT5G61550"
"2402",2402,"AT5G02060"
"2920",2920,"AT5G54230"
"477",477,"AT1G50560"
"236",236,"AT1G14540"
"2517",2517,"AT5G08980"
"2654",2654,"AT5G23600"
"2328",2328,"AT4G36230"
"1607",1607,"AT3G24575"
"474",474,"AT1G50190"
"1571",1571,"AT3G21520"
"2347",2347,"AT4G37682"
"735",735,"AT1G72720"
"2764",2764,"AT5G41315"
"2468",2468,"AT5G05530"
"421",421,"AT1G33500"
"233",233,"AT1G14420"
"3039",3039,"AT5G65080"
"2648",2648,"AT5G23030"
"1576",1576,"AT3G22090"
"878",878,"AT2G07678"
"1615",1615,"AT3G25060"
"638",638,"AT1G66370"
"1567",1567,"AT3G21340"
"322",322,"AT1G23052"
"974",974,"AT2G18938"
"2893",2893,"AT5G51585"
"691",691,"AT1G69588"
"2839",2839,"AT5G47470"
"644",644,"AT1G66650"
"1706",1706,"AT3G45130"
"201",201,"AT1G11785"
"2890",2890,"AT5G51470"
"1156",1156,"AT2G34440"
"308",308,"AT1G22065"
"1328",1328,"AT3G01870"
"2632",2632,"AT5G20640"
"1342",1342,"AT3G02535"
"1301",1301,"AT2G47480"
"3048",3048,"AT5G65609"
"1103",1103,"AT2G30750"
"1075",1075,"AT2G28460"
"833",833,"AT2G02240"
"2805",2805,"AT5G44850"
"1343",1343,"AT3G02610"
"2119",2119,"AT4G17990"
"1942",1942,"AT4G03930"
"534",534,"AT1G55950"
"811",811,"AT1G80100"
"918",918,"AT2G09335"
"1712",1712,"AT3G45443"
"1574",1574,"AT3G21680"
"1213",1213,"AT2G38890"
"1128",1128,"AT2G32645"
"832",832,"AT2G02147"
"219",219,"AT1G13370"
"2240",2240,"AT4G27980"
"2079",2079,"AT4G14860"
"3061",3061,"AT5G66710"
"2126",2126,"AT4G18540"
"1097",1097,"AT2G30432"
"1337",1337,"AT3G02310"
"32",32,"AT1G02940"
"661",661,"AT1G67920"
"107",107,"AT1G06260"
"476",476,"AT1G50400"
"2357",2357,"AT4G38830"
"2000",2000,"AT4G09770"
"1090",1090,"AT2G29950"
"300",300,"AT1G20900"
"249",249,"AT1G15625"
"1604",1604,"AT3G24300"
"890",890,"AT2G07749"
"1391",1391,"AT3G05720"
"58",58,"AT1G04500"
"792",792,"AT1G78172"
"1405",1405,"AT3G06600"
"19",19,"AT1G02350"
"657",657,"AT1G67600"
"1030",1030,"AT2G24400"
"1255",1255,"AT2G42930"
"193",193,"AT1G10800"
"1770",1770,"AT3G50220"
"613",613,"AT1G64561"
"2303",2303,"AT4G33800"
"2676",2676,"AT5G25390"
"512",512,"AT1G53690"
"1590",1590,"AT3G22940"
"2420",2420,"AT5G02720"
"1148",1148,"AT2G34140"
"2823",2823,"AT5G46220"
"1511",1511,"AT3G15670"
"1807",1807,"AT3G54580"
"2518",2518,"AT5G09150"
"915",915,"AT2G09200"
"2198",2198,"AT4G24180"
"888",888,"AT2G07727"
"1988",1988,"AT4G08505"
"335",335,"AT1G24540"
"1962",1962,"AT4G05380"
"1395",1395,"AT3G05920"
"2857",2857,"AT5G48940"
"1801",1801,"AT3G53980"
"1284",1284,"AT2G46050"
"1996",1996,"AT4G09375"
"149",149,"AT1G08730"
"570",570,"AT1G61230"
"2301",2301,"AT4G33550"
"1965",1965,"AT4G05470"
"1622",1622,"AT3G25880"
"410",410,"AT1G31990"
"1587",1587,"AT3G22830"
"1169",1169,"AT2G35345"
"2404",2404,"AT5G02070"
"302",302,"AT1G21240"
"682",682,"AT1G68872"
"1077",1077,"AT2G28650"
"905",905,"AT2G08660"
"2891",2891,"AT5G51530"
"929",929,"AT2G11270"
"757",757,"AT1G74550"
"2898",2898,"AT5G51950"
"828",828,"AT2G01900"
"3050",3050,"AT5G65613"
"2097",2097,"AT4G16015"
"2200",2200,"AT4G24910"
"1751",1751,"AT3G49330"
"2641",2641,"AT5G22540"
"55",55,"AT1G04467"
"1888",1888,"AT3G62610"
"969",969,"AT2G18470"
"29",29,"AT1G02705"
"2085",2085,"AT4G15270"
"2308",2308,"AT4G33970"
"1216",1216,"AT2G39320"
"700",700,"AT1G70080"
"1656",1656,"AT3G28360"
"1921",1921,"AT4G02000"
"1009",1009,"AT2G22000"
"2873",2873,"AT5G50060"
"2201",2201,"AT4G25000"
"795",795,"AT1G78410"
"1650",1650,"AT3G27920"
"530",530,"AT1G55365"
"2863",2863,"AT5G49150"
"2845",2845,"AT5G47950"
"1021",1021,"AT2G23540"
"37",37,"AT1G03390"
"2693",2693,"AT5G27200"
"91",91,"AT1G05730"
"1050",1050,"AT2G26390"
"3086",3086,"ATCG00820"
"1386",1386,"AT3G05327"
"2512",2512,"AT5G08600"
"2025",2025,"AT4G11190"
"2574",2574,"AT5G14490"
"2470",2470,"AT5G05735"
"962",962,"AT2G18150"
"713",713,"AT1G70920"
"3017",3017,"AT5G62250"
"2090",2090,"AT4G15500"
"2645",2645,"AT5G22799"
"1822",1822,"AT3G56230"
"939",939,"AT2G14440"
"2896",2896,"AT5G51800"
"1289",1289,"AT2G46670"
"1860",1860,"AT3G59765"
"2866",2866,"AT5G49270"
"1667",1667,"AT3G28770"
"1124",1124,"AT2G32200"
"1693",1693,"AT3G43950"
"2777",2777,"AT5G42630"
"2485",2485,"AT5G06720"
"2737",2737,"AT5G39000"
"2161",2161,"AT4G21600"
"2757",2757,"AT5G40630"
"49",49,"AT1G04180"
"3090",3090,"ATCG01090"
"2045",2045,"AT4G12090"
"1910",1910,"AT4G01110"
"2075",2075,"AT4G14548"
"2223",2223,"AT4G26288"
"1551",1551,"AT3G20180"
"1022",1022,"AT2G23550"
"3109",3109,"ATMG01080"
"2450",2450,"AT5G04010"
"1616",1616,"AT3G25180"
"1413",1413,"AT3G07600"
"1854",1854,"AT3G59435"
"3072",3072,"AT5G67310"
"2956",2956,"AT5G57320"
"1754",1754,"AT3G49520"
"1389",1389,"AT3G05550"
"2182",2182,"AT4G23160"
"2252",2252,"AT4G28811"
"2044",2044,"AT4G12005"
"347",347,"AT1G26250"
"1549",1549,"AT3G19700"
"2928",2928,"AT5G55170"
"749",749,"AT1G74055"
"2163",2163,"AT4G21830"
"750",750,"AT1G74130"
"2728",2728,"AT5G38320"
"1174",1174,"AT2G35640"
"2184",2184,"AT4G23230"
"1522",1522,"AT3G16525"
"595",595,"AT1G63230"
"2717",2717,"AT5G36960"
"1577",1577,"AT3G22100"
"2583",2583,"AT5G15100"
"2821",2821,"AT5G46130"
"2550",2550,"AT5G11210"
"2889",2889,"AT5G51465"
"109",109,"AT1G06473"
"2722",2722,"AT5G37490"
"2842",2842,"AT5G47740"
"1029",1029,"AT2G24140"
"168",168,"AT1G09540"
"353",353,"AT1G26558"
"956",956,"AT2G17690"
"1562",1562,"AT3G20950"
"588",588,"AT1G62320"
"2730",2730,"AT5G38396"
"1914",1914,"AT4G01335"
"1160",1160,"AT2G34700"
"2804",2804,"AT5G44700"
"1920",1920,"AT4G01930"
"2382",2382,"AT5G01120"
"2140",2140,"AT4G19570"
"596",596,"AT1G63245"
"2072",2072,"AT4G14380"
"184",184,"AT1G10400"
"721",721,"AT1G71691"
"1767",1767,"AT3G50140"
"1684",1684,"AT3G33528"
"2180",2180,"AT4G22950"
"2148",2148,"AT4G20095"
"2446",2446,"AT5G03960"
"1752",1752,"AT3G49380"
"1558",1558,"AT3G20580"
"2851",2851,"AT5G48390"
"884",884,"AT2G07708"
"995",995,"AT2G20835"
"856",856,"AT2G04395"
"723",723,"AT1G71770"
"2872",2872,"AT5G49780"
"3108",3108,"ATMG00830"
"2157",2157,"AT4G21230"
"286",286,"AT1G19565"
"1290",1290,"AT2G46940"
"247",247,"AT1G15405"
"1731",1731,"AT3G47200"
"2115",2115,"AT4G17800"
"913",913,"AT2G09165"
"2430",2430,"AT5G03255"
"726",726,"AT1G71930"
"646",646,"AT1G66800"
"989",989,"AT2G20510"
"1379",1379,"AT3G04960"
"1183",1183,"AT2G36270"
"1548",1548,"AT3G19550"
"2061",2061,"AT4G13570"
"370",370,"AT1G28470"
"2635",2635,"AT5G20820"
"2244",2244,"AT4G28170"
"2704",2704,"AT5G28646"
"577",577,"AT1G61550"
"392",392,"AT1G30473"
"1857",1857,"AT3G59510"
"382",382,"AT1G29490"
"834",834,"AT2G02455"
"1425",1425,"AT3G08475"
"1267",1267,"AT2G44380"
"1560",1560,"AT3G20898"
"436",436,"AT1G44414"
"2567",2567,"AT5G13990"
"1317",1317,"AT3G01260"
"263",263,"AT1G17030"
"1132",1132,"AT2G32890"
"68",68,"AT1G04973"
"1380",1380,"AT3G04975"
"2947",2947,"AT5G56700"
"611",611,"AT1G64380"
"2007",2007,"AT4G10250"
"1055",1055,"AT2G26520"
"1742",1742,"AT3G48510"
"2017",2017,"AT4G10895"
"640",640,"AT1G66460"
"879",879,"AT2G07687"
"2186",2186,"AT4G23340"
"1492",1492,"AT3G13784"
"432",432,"AT1G36992"
"1474",1474,"AT3G12430"
"677",677,"AT1G68765"
"1697",1697,"AT3G44490"
"1330",1330,"AT3G01950"
"337",337,"AT1G24577"
"2824",2824,"AT5G46350"
"38",38,"AT1G03445"
"970",970,"AT2G18500"
"207",207,"AT1G12150"
"1176",1176,"AT2G35738"
"1628",1628,"AT3G26240"
"2263",2263,"AT4G29690"
"331",331,"AT1G23720"
"565",565,"AT1G60450"
"2831",2831,"AT5G46600"
"580",580,"AT1G61810"
"470",470,"AT1G49900"
"1438",1438,"AT3G09330"
"1170",1170,"AT2G35380"
"2670",2670,"AT5G25230"
"881",881,"AT2G07696"
"684",684,"AT1G68945"
"932",932,"AT2G13665"
"2137",2137,"AT4G19090"
"760",760,"AT1G75030"
"594",594,"AT1G63190"
"1484",1484,"AT3G13210"
"1544",1544,"AT3G19230"
"1631",1631,"AT3G26460"
"2691",2691,"AT5G27020"
"230",230,"AT1G14080"
"2721",2721,"AT5G37420"
"2592",2592,"AT5G16080"
"936",936,"AT2G14095"
"2179",2179,"AT4G22940"
"872",872,"AT2G07275"
"2340",2340,"AT4G37220"
"257",257,"AT1G16515"
"2290",2290,"AT4G32540"
"1911",1911,"AT4G01140"
"2188",2188,"AT4G23450"
"166",166,"AT1G09513"
"824",824,"AT2G01280"
"1460",1460,"AT3G11340"
"768",768,"AT1G75720"
"837",837,"AT2G02850"
"3034",3034,"AT5G64690"
"696",696,"AT1G69820"
"485",485,"AT1G51860"
"966",966,"AT2G18270"
"2860",2860,"AT5G49120"
"3004",3004,"AT5G61100"
"606",606,"AT1G63990"
"2817",2817,"AT5G45990"
"50",50,"AT1G04297"
"2171",2171,"AT4G22070"
"945",945,"AT2G15370"
"2216",2216,"AT4G25885"
"276",276,"AT1G18990"
"2729",2729,"AT5G38340"
"367",367,"AT1G27890"
"1415",1415,"AT3G07825"
"1756",1756,"AT3G49690"
"782",782,"AT1G77520"
"2627",2627,"AT5G19870"
"1070",1070,"AT2G28040"
"1065",1065,"AT2G27505"
"581",581,"AT1G61840"
"301",301,"AT1G21210"
"839",839,"AT2G02990"
"2708",2708,"AT5G35770"
"2984",2984,"AT5G59390"
"2295",2295,"AT4G32990"
"1197",1197,"AT2G37670"
"2726",2726,"AT5G38100"
"655",655,"AT1G67460"
"338",338,"AT1G24590"
"2410",2410,"AT5G02415"
"494",494,"AT1G52530"
"562",562,"AT1G60095"
"1345",1345,"AT3G02765"
"1627",1627,"AT3G26130"
"817",817,"AT1G80540"
"399",399,"AT1G30760"
"1630",1630,"AT3G26350"
"2064",2064,"AT4G13600"
"2265",2265,"AT4G29800"
"117",117,"AT1G07160"
"2003",2003,"AT4G09920"
"851",851,"AT2G04070"
"1158",1158,"AT2G34580"
"2397",2397,"AT5G01700"
"708",708,"AT1G70581"
"1713",1713,"AT3G45530"
"197",197,"AT1G11190"
"2710",2710,"AT5G35940"
"83",83,"AT1G05327"
"2688",2688,"AT5G26700"
"778",778,"AT1G77010"
"1844",1844,"AT3G58350"
"2772",2772,"AT5G42040"
"662",662,"AT1G68030"
"1444",1444,"AT3G09925"
"1485",1485,"AT3G13437"
"1818",1818,"AT3G55780"
"1281",1281,"AT2G45650"
"2741",2741,"AT5G39240"
"2499",2499,"AT5G07430"
"1332",1332,"AT3G01970"
"2056",2056,"AT4G13130"
"552",552,"AT1G58225"
"1580",1580,"AT3G22415"
"2812",2812,"AT5G45475"
"1778",1778,"AT3G50850"
"871",871,"AT2G07140"
"1034",1034,"AT2G24692"
"1944",1944,"AT4G03985"
"1365",1365,"AT3G04070"
"1350",1350,"AT3G03170"
"1302",1302,"AT2G47485"
"1902",1902,"AT4G00680"
"3071",3071,"AT5G67245"
"487",487,"AT1G51960"
"2190",2190,"AT4G23510"
"928",928,"AT2G11225"
"269",269,"AT1G18193"
"1647",1647,"AT3G27630"
"2881",2881,"AT5G50930"
"428",428,"AT1G35255"
"2482",2482,"AT5G06505"
"1772",1772,"AT3G50300"
"1906",1906,"AT4G00890"
"3031",3031,"AT5G64490"
"1554",1554,"AT3G20380"
"1961",1961,"AT4G05220"
"950",950,"AT2G16760"
"1564",1564,"AT3G20978"
"2945",2945,"AT5G56540"
"952",952,"AT2G17010"
"483",483,"AT1G51670"
"194",194,"AT1G10810"
"2976",2976,"AT5G59260"
"1907",1907,"AT4G00960"
"1309",1309,"AT2G48130"
"2755",2755,"AT5G40410"
"1884",1884,"AT3G61840"
"1948",1948,"AT4G04335"
"667",667,"AT1G68200"
"2719",2719,"AT5G37300"
"2504",2504,"AT5G07640"
"772",772,"AT1G76190"
"2697",2697,"AT5G27893"
"1495",1495,"AT3G13970"
"1588",1588,"AT3G22860"
"245",245,"AT1G15165"
"1831",1831,"AT3G57160"
"443",443,"AT1G47480"
"2511",2511,"AT5G08565"
"1625",1625,"AT3G26040"
"610",610,"AT1G64310"
"1540",1540,"AT3G18915"
"522",522,"AT1G54355"
"1374",1374,"AT3G04635"
"1340",1340,"AT3G02480"
"2711",2711,"AT5G36000"
"480",480,"AT1G51270"
"268",268,"AT1G18140"
"2706",2706,"AT5G35450"
"2376",2376,"AT5G00910"
"1432",1432,"AT3G08810"
"1372",1372,"AT3G04615"
"344",344,"AT1G25422"
"654",654,"AT1G67370"
"914",914,"AT2G09190"
"240",240,"AT1G14780"
"1847",1847,"AT3G58875"
"722",722,"AT1G71760"
"2642",2642,"AT5G22545"
"2942",2942,"AT5G56300"
"2204",2204,"AT4G25090"
"1136",1136,"AT2G33175"
"2620",2620,"AT5G19410"
"1069",1069,"AT2G27930"
"2191",2191,"AT4G23610"
"1431",1431,"AT3G08785"
"1735",1735,"AT3G47740"
"1308",1308,"AT2G48080"
"2268",2268,"AT4G30090"
"2559",2559,"AT5G12960"
"321",321,"AT1G23050"
"2993",2993,"AT5G60130"
"1426",1426,"AT3G08490"
"2453",2453,"AT5G04370"
"176",176,"AT1G09773"
"2918",2918,"AT5G54148"
"405",405,"AT1G31485"
"2895",2895,"AT5G51795"
"1303",1303,"AT2G47550"
"1096",1096,"AT2G30420"
"1038",1038,"AT2G25130"
"1763",1763,"AT3G50010"
"2734",2734,"AT5G38820"
"306",306,"AT1G21530"
"876",876,"AT2G07672"
"1916",1916,"AT4G01500"
"235",235,"AT1G14455"
"1189",1189,"AT2G37000"
"1081",1081,"AT2G29110"
"2588",2588,"AT5G15800"
"1917",1917,"AT4G01670"
"767",767,"AT1G75700"
"1454",1454,"AT3G10910"
"1382",1382,"AT3G05110"
"1515",1515,"AT3G15930"
"699",699,"AT1G69970"
"2113",2113,"AT4G17380"
"835",835,"AT2G02580"
"191",191,"AT1G10770"
"1010",1010,"AT2G22460"
"85",85,"AT1G05340"
"1516",1516,"AT3G16030"
"386",386,"AT1G29780"
"899",899,"AT2G08435"
"777",777,"AT1G76965"
"251",251,"AT1G15790"
"593",593,"AT1G63070"
"1654",1654,"AT3G28150"
"1237",1237,"AT2G40955"
"1027",1027,"AT2G24010"
"2666",2666,"AT5G24910"
"3056",3056,"AT5G66300"
"238",238,"AT1G14730"
"2854",2854,"AT5G48670"
"2545",2545,"AT5G10625"
"2791",2791,"AT5G43725"
"2888",2888,"AT5G51451"
"1983",1983,"AT4G07995"
"3045",3045,"AT5G65530"
"1324",1324,"AT3G01620"
"2707",2707,"AT5G35510"
"430",430,"AT1G35630"
"841",841,"AT2G03130"
"2398",2398,"AT5G01760"
"2005",2005,"AT4G10220"
"2449",2449,"AT5G04000"
"1072",1072,"AT2G28160"
"2418",2418,"AT5G02680"
"2580",2580,"AT5G14895"
"2575",2575,"AT5G14510"
"1254",1254,"AT2G42830"
"44",44,"AT1G04007"
"420",420,"AT1G33430"
"2977",2977,"AT5G59305"
"2484",2484,"AT5G06665"
"2906",2906,"AT5G52790"
"2110",2110,"AT4G16960"
"2806",2806,"AT5G44900"
"1370",1370,"AT3G04420"
"2111",2111,"AT4G17085"
"2553",2553,"AT5G11870"
"1935",1935,"AT4G03292"
"1810",1810,"AT3G54770"
"513",513,"AT1G53790"
"2506",2506,"AT5G07780"
"1112",1112,"AT2G31180"
"2358",2358,"AT4G38850"
"2170",2170,"AT4G22050"
"3035",3035,"AT5G64800"
"1879",1879,"AT3G61300"
"1253",1253,"AT2G42820"
"2939",2939,"AT5G55893"
"2189",2189,"AT4G23493"
"213",213,"AT1G12890"
"1736",1736,"AT3G48010"
"329",329,"AT1G23560"
"1582",1582,"AT3G22560"
"3044",3044,"AT5G65350"
"2421",2421,"AT5G02780"
"509",509,"AT1G53270"
"727",727,"AT1G72060"
"458",458,"AT1G48720"
"540",540,"AT1G56250"
"1753",1753,"AT3G49510"
"2454",2454,"AT5G04375"
"2998",2998,"AT5G60470"
"676",676,"AT1G68630"
"520",520,"AT1G54215"
"63",63,"AT1G04773"
"686",686,"AT1G69180"
"1394",1394,"AT3G05890"
"991",991,"AT2G20620"
"1036",1036,"AT2G24980"
"3011",3011,"AT5G61740"
"2907",2907,"AT5G52930"
"1164",1164,"AT2G34980"
"155",155,"AT1G09180"
"1316",1316,"AT3G01190"
"1194",1194,"AT2G37370"
"1543",1543,"AT3G19200"
"1538",1538,"AT3G18715"
"2490",2490,"AT5G07010"
"1820",1820,"AT3G55910"
"1505",1505,"AT3G15170"
"65",65,"AT1G04797"
"1032",1032,"AT2G24560"
"351",351,"AT1G26420"
"528",528,"AT1G55230"
"1651",1651,"AT3G27970"
"2080",2080,"AT4G15075"
"1903",1903,"AT4G00695"
"2212",2212,"AT4G25434"
"1005",1005,"AT2G21780"
"1079",1079,"AT2G28970"
"1643",1643,"AT3G27200"
"2713",2713,"AT5G36180"
"2172",2172,"AT4G22212"
"3000",3000,"AT5G60650"
"188",188,"AT1G10530"
"1774",1774,"AT3G50330"
"1711",1711,"AT3G45430"
"1439",1439,"AT3G09340"
"1521",1521,"AT3G16450"
"742",742,"AT1G73490"
"1185",1185,"AT2G36650"
"1053",1053,"AT2G26480"
"2267",2267,"AT4G29930"
"820",820,"AT1G80730"
"3026",3026,"AT5G63580"
"1471",1471,"AT3G12203"
"2682",2682,"AT5G25880"
"2206",2206,"AT4G25310"
"1620",1620,"AT3G25790"
"2614",2614,"AT5G18720"
"162",162,"AT1G09421"
"1568",1568,"AT3G21351"
"1473",1473,"AT3G12410"
"1850",1850,"AT3G59200"
"683",683,"AT1G68880"
"2439",2439,"AT5G03695"
"158",158,"AT1G09350"
"2312",2312,"AT4G34345"
"573",573,"AT1G61320"
"2120",2120,"AT4G18195"
"1529",1529,"AT3G17655"
"1992",1992,"AT4G08910"
"2505",2505,"AT5G07650"
"1335",1335,"AT3G02125"
"121",121,"AT1G07430"
"309",309,"AT1G22110"
"265",265,"AT1G17345"
"3042",3042,"AT5G65320"
"1546",1546,"AT3G19430"
"343",343,"AT1G25277"
"1839",1839,"AT3G57950"
"389",389,"AT1G30080"
"617",617,"AT1G64700"
"154",154,"AT1G09157"
"628",628,"AT1G65690"
"1867",1867,"AT3G60540"
"2327",2327,"AT4G36060"
"12",12,"AT1G01750"
"11",11,"AT1G01715"
"543",543,"AT1G56510"
"758",758,"AT1G74650"
"88",88,"AT1G05553"
"2582",2582,"AT5G15025"
"2071",2071,"AT4G14305"
"2428",2428,"AT5G03185"
"1274",1274,"AT2G45220"
"669",669,"AT1G68320"
"1501",1501,"AT3G14630"
"284",284,"AT1G19510"
"1494",1494,"AT3G13900"
"1467",1467,"AT3G11680"
"1931",1931,"AT4G02670"
"535",535,"AT1G55990"
"2434",2434,"AT5G03510"
"583",583,"AT1G61930"
"1099",1099,"AT2G30630"
"2417",2417,"AT5G02650"
"2660",2660,"AT5G24510"
