"","X","WS_c1.which.mclass....7...1."
"550",550,"AT1G30845"
"2632",2632,"AT4G11920"
"167",167,"AT1G08070"
"1179",1179,"AT2G03050"
"3463",3463,"AT5G20850"
"1364",1364,"AT2G23755"
"2753",2753,"AT4G18360"
"1507",1507,"AT2G35030"
"1124",1124,"AT1G79220"
"1210",1210,"AT2G06510"
"176",176,"AT1G08500"
"1665",1665,"AT2G43720"
"4029",4029,"AT5G66630"
"680",680,"AT1G51440"
"3687",3687,"AT5G43950"
"1534",1534,"AT2G36840"
"3036",3036,"AT4G35970"
"3703",3703,"AT5G45020"
"2567",2567,"AT4G04540"
"2867",2867,"AT4G24480"
"342",342,"AT1G16825"
"1839",1839,"AT3G07375"
"2200",2200,"AT3G32980"
"1957",1957,"AT3G14190"
"2816",2816,"AT4G21930"
"2822",2822,"AT4G22305"
"1602",1602,"AT2G40320"
"927",927,"AT1G68585"
"3752",3752,"AT5G48657"
"2800",2800,"AT4G21300"
"2620",2620,"AT4G10955"
"2223",2223,"AT3G45290"
"3539",3539,"AT5G26230"
"161",161,"AT1G07740"
"1376",1376,"AT2G24592"
"906",906,"AT1G67400"
"2498",2498,"AT3G63430"
"1128",1128,"AT1G79890"
"164",164,"AT1G07880"
"1404",1404,"AT2G27480"
"1797",1797,"AT3G05250"
"107",107,"AT1G05490"
"3993",3993,"AT5G65060"
"3217",3217,"AT5G06240"
"91",91,"AT1G04823"
"963",963,"AT1G70430"
"185",185,"AT1G09080"
"1966",1966,"AT3G14580"
"471",471,"AT1G24140"
"649",649,"AT1G49205"
"1693",1693,"AT2G45130"
"3861",3861,"AT5G57140"
"2255",2255,"AT3G48120"
"88",88,"AT1G04660"
"2394",2394,"AT3G56570"
"2935",2935,"AT4G28690"
"2955",2955,"AT4G30130"
"1815",1815,"AT3G06120"
"249",249,"AT1G11880"
"537",537,"AT1G29770"
"4054",4054,"ATCG00380"
"2347",2347,"AT3G53310"
"286",286,"AT1G13800"
"3390",3390,"AT5G16350"
"1173",1173,"AT2G02540"
"3222",3222,"AT5G06310"
"3785",3785,"AT5G50970"
"3263",3263,"AT5G08070"
"126",126,"AT1G06140"
"2315",2315,"AT3G51220"
"1801",1801,"AT3G05480"
"2856",2856,"AT4G24040"
"572",572,"AT1G32583"
"1488",1488,"AT2G33680"
"807",807,"AT1G61820"
"221",221,"AT1G10560"
"2931",2931,"AT4G28330"
"1400",1400,"AT2G26840"
"2899",2899,"AT4G26580"
"539",539,"AT1G30010"
"1146",1146,"AT1G80880"
"2901",2901,"AT4G26590"
"3",3,"AT1G01110"
"1003",1003,"AT1G72852"
"2189",2189,"AT3G28960"
"2009",2009,"AT3G16710"
"1211",1211,"AT2G07175"
"3301",3301,"AT5G10400"
"336",336,"AT1G16490"
"1527",1527,"AT2G36307"
"1185",1185,"AT2G03450"
"1107",1107,"AT1G78310"
"1934",1934,"AT3G13150"
"653",653,"AT1G49320"
"2814",2814,"AT4G21780"
"1535",1535,"AT2G36890"
"4048",4048,"AT5G67520"
"3042",3042,"AT4G36110"
"1268",1268,"AT2G17442"
"2724",2724,"AT4G16470"
"3726",3726,"AT5G46590"
"3694",3694,"AT5G44430"
"364",364,"AT1G17630"
"2711",2711,"AT4G15563"
"1489",1489,"AT2G33735"
"3161",3161,"AT5G02670"
"1161",1161,"AT2G01740"
"3913",3913,"AT5G60142"
"665",665,"AT1G50040"
"582",582,"AT1G33615"
"3571",3571,"AT5G35753"
"1032",1032,"AT1G74120"
"3570",3570,"AT5G35732"
"3598",3598,"AT5G38260"
"534",534,"AT1G29640"
"3328",3328,"AT5G11540"
"556",556,"AT1G31200"
"2576",2576,"AT4G05910"
"791",791,"AT1G60730"
"3421",3421,"AT5G18210"
"2583",2583,"AT4G07190"
"2825",2825,"AT4G22410"
"3018",3018,"AT4G34970"
"1584",1584,"AT2G39435"
"2003",2003,"AT3G16430"
"2190",2190,"AT3G29010"
"251",251,"AT1G11915"
"740",740,"AT1G55170"
"2915",2915,"AT4G27480"
"1233",1233,"AT2G13600"
"3675",3675,"AT5G43210"
"1370",1370,"AT2G24240"
"792",792,"AT1G60930"
"1628",1628,"AT2G41750"
"1406",1406,"AT2G27690"
"1553",1553,"AT2G37930"
"1170",1170,"AT2G02150"
"1452",1452,"AT2G30840"
"3615",3615,"AT5G39680"
"1638",1638,"AT2G42485"
"2218",2218,"AT3G44860"
"4035",4035,"AT5G66840"
"433",433,"AT1G22220"
"947",947,"AT1G69480"
"1677",1677,"AT2G44580"
"1353",1353,"AT2G22930"
"608",608,"AT1G36622"
"576",576,"AT1G32760"
"367",367,"AT1G17700"
"280",280,"AT1G13430"
"1605",1605,"AT2G40670"
"213",213,"AT1G10095"
"3392",3392,"AT5G16380"
"1991",1991,"AT3G15780"
"2211",2211,"AT3G44590"
"2381",2381,"AT3G55990"
"2033",2033,"AT3G18070"
"1824",1824,"AT3G06435"
"31",31,"AT1G02460"
"2859",2859,"AT4G24140"
"3596",3596,"AT5G38240"
"3538",3538,"AT5G26200"
"3935",3935,"AT5G61200"
"2294",2294,"AT3G50230"
"2142",2142,"AT3G25882"
"2117",2117,"AT3G24090"
"258",258,"AT1G12340"
"1132",1132,"AT1G80110"
"3467",3467,"AT5G21280"
"134",134,"AT1G06450"
"1272",1272,"AT2G17620"
"1432",1432,"AT2G29070"
"2939",2939,"AT4G28820"
"3089",3089,"AT4G38910"
"3454",3454,"AT5G19830"
"845",845,"AT1G63270"
"200",200,"AT1G09710"
"3998",3998,"AT5G65207"
"673",673,"AT1G51130"
"805",805,"AT1G61610"
"1283",1283,"AT2G18380"
"630",630,"AT1G47840"
"1237",1237,"AT2G14285"
"1874",1874,"AT3G09405"
"3513",3513,"AT5G24770"
"1317",1317,"AT2G20875"
"469",469,"AT1G24090"
"2946",2946,"AT4G29420"
"3555",3555,"AT5G28320"
"3477",3477,"AT5G22380"
"1435",1435,"AT2G29260"
"1013",1013,"AT1G73210"
"1248",1248,"AT2G15390"
"3535",3535,"AT5G25980"
"1925",1925,"AT3G12530"
"2437",2437,"AT3G59520"
"2715",2715,"AT4G15765"
"3121",3121,"AT5G01100"
"2207",2207,"AT3G44120"
"3010",3010,"AT4G34380"
"2444",2444,"AT3G60040"
"741",741,"AT1G55180"
"3832",3832,"AT5G54690"
"3997",3997,"AT5G65205"
"1830",1830,"AT3G06890"
"311",311,"AT1G15080"
"957",957,"AT1G69610"
"3008",3008,"AT4G34139"
"3954",3954,"AT5G62380"
"985",985,"AT1G71530"
"2469",2469,"AT3G61680"
"2819",2819,"AT4G22250"
"3396",3396,"AT5G16530"
"2495",2495,"AT3G63255"
"832",832,"AT1G62710"
"1247",1247,"AT2G15310"
"3014",3014,"AT4G34580"
"1688",1688,"AT2G44910"
"3275",3275,"AT5G08770"
"3996",3996,"AT5G65200"
"1601",1601,"AT2G40260"
"329",329,"AT1G16330"
"2728",2728,"AT4G16800"
"801",801,"AT1G61460"
"1936",1936,"AT3G13275"
"1592",1592,"AT2G39705"
"2361",2361,"AT3G54630"
"2068",2068,"AT3G20570"
"1386",1386,"AT2G25460"
"2765",2765,"AT4G18840"
"279",279,"AT1G13410"
"3287",3287,"AT5G09595"
"3698",3698,"AT5G44550"
"2127",2127,"AT3G24860"
"2585",2585,"AT4G07960"
"2916",2916,"AT4G27510"
"516",516,"AT1G28765"
"617",617,"AT1G44890"
"698",698,"AT1G52700"
"911",911,"AT1G67710"
"3348",3348,"AT5G13820"
"2137",2137,"AT3G25610"
"2879",2879,"AT4G25315"
"1915",1915,"AT3G11600"
"642",642,"AT1G48770"
"2401",2401,"AT3G57140"
"2516",2516,"AT4G00980"
"282",282,"AT1G13630"
"897",897,"AT1G66930"
"150",150,"AT1G07167"
"3079",3079,"AT4G38380"
"3091",3091,"AT4G39010"
"3989",3989,"AT5G64910"
"3643",3643,"AT5G41170"
"1800",1800,"AT3G05430"
"3799",3799,"AT5G51910"
"3491",3491,"AT5G23710"
"188",188,"AT1G09193"
"2035",2035,"AT3G18200"
"737",737,"AT1G55050"
"3141",3141,"AT5G01910"
"2832",2832,"AT4G22860"
"2228",2228,"AT3G45860"
"3471",3471,"AT5G21960"
"3499",3499,"AT5G24110"
"1162",1162,"AT2G01818"
"2309",2309,"AT3G51030"
"3917",3917,"AT5G60250"
"1994",1994,"AT3G16120"
"418",418,"AT1G20990"
"3482",3482,"AT5G22930"
"3727",3727,"AT5G46680"
"4069",4069,"ATCG01280"
"2022",2022,"AT3G17580"
"2036",2036,"AT3G18300"
"1025",1025,"AT1G73690"
"3564",3564,"AT5G35400"
"1077",1077,"AT1G76560"
"2054",2054,"AT3G19390"
"61",61,"AT1G03990"
"3093",3093,"AT4G39070"
"3481",3481,"AT5G22890"
"3850",3850,"AT5G56490"
"2564",2564,"AT4G04455"
"789",789,"AT1G60680"
"3791",3791,"AT5G51170"
"3303",3303,"AT5G10440"
"3116",3116,"AT4G40042"
"3840",3840,"AT5G55790"
"3184",3184,"AT5G04220"
"2155",2155,"AT3G27000"
"903",903,"AT1G67260"
"1959",1959,"AT3G14370"
"3929",3929,"AT5G60910"
"4033",4033,"AT5G66790"
"2374",2374,"AT3G55600"
"3937",3937,"AT5G61290"
"2605",2605,"AT4G09970"
"2391",2391,"AT3G56440"
"3700",3700,"AT5G44710"
"838",838,"AT1G62914"
"2911",2911,"AT4G26990"
"3768",3768,"AT5G49690"
"1706",1706,"AT2G45890"
"2755",2755,"AT4G18375"
"252",252,"AT1G11940"
"146",146,"AT1G07119"
"3453",3453,"AT5G19580"
"153",153,"AT1G07290"
"2400",2400,"AT3G57130"
"3175",3175,"AT5G03680"
"3886",3886,"AT5G58660"
"3733",3733,"AT5G47160"
"2136",2136,"AT3G25440"
"1448",1448,"AT2G30424"
"2990",2990,"AT4G32000"
"696",696,"AT1G52260"
"3206",3206,"AT5G05510"
"3833",3833,"AT5G54720"
"1961",1961,"AT3G14450"
"3948",3948,"AT5G61880"
"1795",1795,"AT3G05150"
"2111",2111,"AT3G23605"
"396",396,"AT1G19550"
"1647",1647,"AT2G42980"
"2770",2770,"AT4G19130"
"3868",3868,"AT5G57510"
"568",568,"AT1G32120"
"2172",2172,"AT3G27860"
"2274",2274,"AT3G49142"
"1859",1859,"AT3G08665"
"1913",1913,"AT3G11460"
"1872",1872,"AT3G09230"
"3686",3686,"AT5G43890"
"454",454,"AT1G23140"
"1249",1249,"AT2G15440"
"1588",1588,"AT2G39518"
"1906",1906,"AT3G11020"
"859",859,"AT1G64170"
"3975",3975,"AT5G63990"
"2089",2089,"AT3G22260"
"562",562,"AT1G31600"
"3078",3078,"AT4G38340"
"3037",3037,"AT4G35985"
"1490",1490,"AT2G33750"
"2289",2289,"AT3G49890"
"1431",1431,"AT2G29065"
"376",376,"AT1G18415"
"2778",2778,"AT4G19650"
"2227",2227,"AT3G45610"
"149",149,"AT1G07150"
"1487",1487,"AT2G33640"
"508",508,"AT1G27720"
"105",105,"AT1G05440"
"2818",2818,"AT4G22160"
"1916",1916,"AT3G11745"
"3231",3231,"AT5G06620"
"1324",1324,"AT2G21430"
"598",598,"AT1G35260"
"1695",1695,"AT2G45245"
"3741",3741,"AT5G47600"
"871",871,"AT1G65080"
"2483",2483,"AT3G62470"
"128",128,"AT1G06227"
"3713",3713,"AT5G45720"
"2409",2409,"AT3G57670"
"676",676,"AT1G51380"
"1116",1116,"AT1G78910"
"2602",2602,"AT4G09550"
"1022",1022,"AT1G73570"
"356",356,"AT1G17330"
"49",49,"AT1G03540"
"406",406,"AT1G20120"
"366",366,"AT1G17665"
"3858",3858,"AT5G56985"
"2885",2885,"AT4G25600"
"2284",2284,"AT3G49620"
"339",339,"AT1G16590"
"1763",1763,"AT3G03265"
"1954",1954,"AT3G14070"
"3958",3958,"AT5G62900"
"2424",2424,"AT3G58720"
"3524",3524,"AT5G25480"
"1157",1157,"AT2G01520"
"3117",3117,"AT4G40080"
"813",813,"AT1G62150"
"593",593,"AT1G34580"
"3199",3199,"AT5G04980"
"3159",3159,"AT5G02600"
"2897",2897,"AT4G26488"
"1884",1884,"AT3G09780"
"2509",2509,"AT4G00770"
"563",563,"AT1G31760"
"2762",2762,"AT4G18580"
"2410",2410,"AT3G57680"
"2204",2204,"AT3G43430"
"547",547,"AT1G30545"
"3255",3255,"AT5G07710"
"3211",3211,"AT5G05840"
"175",175,"AT1G08390"
"1964",1964,"AT3G14550"
"1017",1017,"AT1G73360"
"651",651,"AT1G49230"
"232",232,"AT1G11125"
"3507",3507,"AT5G24330"
"2662",2662,"AT4G13575"
"3565",3565,"AT5G35410"
"1182",1182,"AT2G03380"
"1974",1974,"AT3G14940"
"2070",2070,"AT3G20660"
"3732",3732,"AT5G47130"
"423",423,"AT1G21326"
"2708",2708,"AT4G15248"
"3634",3634,"AT5G40690"
"1188",1188,"AT2G03880"
"142",142,"AT1G06830"
"635",635,"AT1G48270"
"3415",3415,"AT5G17850"
"1223",1223,"AT2G08650"
"639",639,"AT1G48580"
"2878",2878,"AT4G25300"
"532",532,"AT1G29560"
"3196",3196,"AT5G04820"
"1718",1718,"AT2G47130"
"977",977,"AT1G71200"
"33",33,"AT1G02650"
"2563",2563,"AT4G04435"
"2968",2968,"AT4G30820"
"1360",1360,"AT2G23348"
"2864",2864,"AT4G24320"
"3554",3554,"AT5G28010"
"1880",1880,"AT3G09700"
"1905",1905,"AT3G10960"
"663",663,"AT1G49920"
"702",702,"AT1G52880"
"2797",2797,"AT4G21192"
"2044",2044,"AT3G18880"
"1583",1583,"AT2G39300"
"162",162,"AT1G07745"
"1261",1261,"AT2G16870"
"2425",2425,"AT3G58770"
"3924",3924,"AT5G60720"
"1250",1250,"AT2G15490"
"3610",3610,"AT5G39090"
"603",603,"AT1G35730"
"277",277,"AT1G13330"
"1229",1229,"AT2G12190"
"1194",1194,"AT2G04430"
"3370",3370,"AT5G15190"
"2636",2636,"AT4G12240"
"2011",2011,"AT3G16890"
"2349",2349,"AT3G53360"
"3747",3747,"AT5G48320"
"612",612,"AT1G43650"
"4020",4020,"AT5G66280"
"666",666,"AT1G50055"
"2268",2268,"AT3G48600"
"2519",2519,"AT4G01270"
"2938",2938,"AT4G28790"
"99",99,"AT1G05210"
"3068",3068,"AT4G37900"
"1266",1266,"AT2G17260"
"870",870,"AT1G65032"
"3397",3397,"AT5G16600"
"2769",2769,"AT4G19050"
"3991",3991,"AT5G64980"
"2099",2099,"AT3G22900"
"3701",3701,"AT5G44740"
"588",588,"AT1G34065"
"3412",3412,"AT5G17490"
"2245",2245,"AT3G47510"
"1529",1529,"AT2G36470"
"1557",1557,"AT2G38070"
"2716",2716,"AT4G15850"
"2292",2292,"AT3G49970"
"2871",2871,"AT4G25020"
"575",575,"AT1G32740"
"1121",1121,"AT1G79070"
"1163",1163,"AT2G01890"
"515",515,"AT1G28715"
"494",494,"AT1G26760"
"3274",3274,"AT5G08535"
"1091",1091,"AT1G77200"
"2942",2942,"AT4G29110"
"4062",4062,"ATCG00860"
"2074",2074,"AT3G20910"
"858",858,"AT1G64080"
"1950",1950,"AT3G13880"
"1033",1033,"AT1G74150"
"2953",2953,"AT4G29860"
"3130",3130,"AT5G01480"
"3557",3557,"AT5G28630"
"1632",1632,"AT2G42247"
"1288",1288,"AT2G18660"
"3979",3979,"AT5G64100"
"125",125,"AT1G06100"
"14",14,"AT1G01640"
"1090",1090,"AT1G77170"
"1664",1664,"AT2G43700"
"1514",1514,"AT2G35430"
"3234",3234,"AT5G06790"
"1491",1491,"AT2G33793"
"1035",1035,"AT1G74240"
"928",928,"AT1G68600"
"2246",2246,"AT3G47530"
"3295",3295,"AT5G10100"
"1026",1026,"AT1G73700"
"2029",2029,"AT3G17890"
"1804",1804,"AT3G05675"
"1015",1015,"AT1G73310"
"3156",3156,"AT5G02520"
"748",748,"AT1G55740"
"742",742,"AT1G55205"
"3750",3750,"AT5G48560"
"1686",1686,"AT2G44850"
"3779",3779,"AT5G50550"
"3066",3066,"AT4G37890"
"326",326,"AT1G16130"
"414",414,"AT1G20570"
"2625",2625,"AT4G11350"
"3092",3092,"AT4G39030"
"668",668,"AT1G50750"
"705",705,"AT1G53035"
"2849",2849,"AT4G23880"
"220",220,"AT1G10550"
"1477",1477,"AT2G32680"
"3936",3936,"AT5G61250"
"2645",2645,"AT4G12850"
"1745",1745,"AT3G02160"
"3136",3136,"AT5G01830"
"262",262,"AT1G12530"
"1463",1463,"AT2G31900"
"1540",1540,"AT2G37195"
"2327",2327,"AT3G51960"
"1072",1072,"AT1G76070"
"1933",1933,"AT3G13065"
"3518",3518,"AT5G25110"
"3474",3474,"AT5G22210"
"2232",2232,"AT3G46130"
"2594",2594,"AT4G08780"
"3098",3098,"AT4G39380"
"914",914,"AT1G67792"
"570",570,"AT1G32170"
"2501",2501,"AT4G00200"
"3899",3899,"AT5G59410"
"3800",3800,"AT5G51920"
"1078",1078,"AT1G76590"
"3308",3308,"AT5G10600"
"2781",2781,"AT4G19870"
"1852",1852,"AT3G07925"
"2183",2183,"AT3G28420"
"4050",4050,"ATCG00130"
"669",669,"AT1G50790"
"773",773,"AT1G58410"
"3813",3813,"AT5G53030"
"1318",1318,"AT2G20880"
"3019",3019,"AT4G34990"
"2880",2880,"AT4G25410"
"709",709,"AT1G53330"
"3542",3542,"AT5G26749"
"2780",2780,"AT4G19865"
"3029",3029,"AT4G35520"
"1307",1307,"AT2G20495"
"1203",1203,"AT2G05632"
"1822",1822,"AT3G06370"
"772",772,"AT1G58370"
"2684",2684,"AT4G14465"
"549",549,"AT1G30840"
"3693",3693,"AT5G44380"
"444",444,"AT1G22885"
"1494",1494,"AT2G34180"
"2420",2420,"AT3G58430"
"1212",1212,"AT2G07305"
"201",201,"AT1G09713"
"893",893,"AT1G66540"
"868",868,"AT1G64890"
"2545",2545,"AT4G03010"
"3003",3003,"AT4G33810"
"2028",2028,"AT3G17712"
"2732",2732,"AT4G16950"
"3443",3443,"AT5G19025"
"3706",3706,"AT5G45370"
"2140",2140,"AT3G25730"
"1617",1617,"AT2G41231"
"2745",2745,"AT4G18170"
"1709",1709,"AT2G46160"
"899",899,"AT1G67105"
"3369",3369,"AT5G15160"
"762",762,"AT1G56670"
"1100",1100,"AT1G77870"
"1532",1532,"AT2G36730"
"1561",1561,"AT2G38195"
"3980",3980,"AT5G64520"
"3445",3445,"AT5G19100"
"3709",3709,"AT5G45520"
"1226",1226,"AT2G09640"
"2657",2657,"AT4G13330"
"459",459,"AT1G23460"
"3681",3681,"AT5G43620"
"3674",3674,"AT5G43180"
"1921",1921,"AT3G12090"
"1721",1721,"AT2G47300"
"3001",3001,"AT4G33390"
"73",73,"AT1G04247"
"3864",3864,"AT5G57230"
"351",351,"AT1G17190"
"1776",1776,"AT3G03815"
"473",473,"AT1G24210"
"1860",1860,"AT3G08800"
"1676",1676,"AT2G44570"
"784",784,"AT1G60060"
"2578",2578,"AT4G06410"
"760",760,"AT1G56540"
"2156",2156,"AT3G27010"
"529",529,"AT1G29500"
"2811",2811,"AT4G21720"
"609",609,"AT1G36940"
"2445",2445,"AT3G60070"
"1440",1440,"AT2G29525"
"2568",2568,"AT4G04630"
"2760",2760,"AT4G18490"
"3247",3247,"AT5G07150"
"2643",2643,"AT4G12760"
"3672",3672,"AT5G43080"
"1391",1391,"AT2G26040"
"3907",3907,"AT5G59720"
"3086",3086,"AT4G38780"
"2902",2902,"AT4G26680"
"2260",2260,"AT3G48390"
"600",600,"AT1G35530"
"1698",1698,"AT2G45350"
"1878",1878,"AT3G09550"
"1937",1937,"AT3G13277"
"2630",2630,"AT4G11690"
"541",541,"AT1G30190"
"2",2,"AT1G01030"
"3238",3238,"AT5G06930"
"3119",3119,"AT5G00990"
"2823",2823,"AT4G22320"
"2616",2616,"AT4G10630"
"1446",1446,"AT2G30080"
"1144",1144,"AT1G80690"
"4053",4053,"ATCG00330"
"2236",2236,"AT3G46770"
"1968",1968,"AT3G14730"
"3888",3888,"AT5G58690"
"874",874,"AT1G65240"
"2095",2095,"AT3G22600"
"260",260,"AT1G12450"
"3815",3815,"AT5G53090"
"924",924,"AT1G68350"
"3186",3186,"AT5G04270"
"1683",1683,"AT2G44745"
"2151",2151,"AT3G26760"
"2472",2472,"AT3G61880"
"2655",2655,"AT4G13210"
"1034",1034,"AT1G74200"
"1299",1299,"AT2G19590"
"1642",1642,"AT2G42640"
"731",731,"AT1G54575"
"2348",2348,"AT3G53350"
"527",527,"AT1G29460"
"3721",3721,"AT5G45960"
"921",921,"AT1G68238"
"19",19,"AT1G01740"
"2542",2542,"AT4G02750"
"997",997,"AT1G72490"
"29",29,"AT1G02400"
"419",419,"AT1G21100"
"520",520,"AT1G29270"
"3879",3879,"AT5G57970"
"1607",1607,"AT2G40750"
"3976",3976,"AT5G64000"
"1205",1205,"AT2G05995"
"1728",1728,"AT2G48030"
"3911",3911,"AT5G59980"
"3246",3246,"AT5G07140"
"1454",1454,"AT2G30960"
"1334",1334,"AT2G22122"
"887",887,"AT1G66050"
"659",659,"AT1G49790"
"2045",2045,"AT3G18900"
"2531",2531,"AT4G01910"
"505",505,"AT1G27570"
"3367",3367,"AT5G15120"
"2640",2640,"AT4G12540"
"3808",3808,"AT5G52800"
"2411",2411,"AT3G57700"
"1414",1414,"AT2G28105"
"886",886,"AT1G65985"
"2512",2512,"AT4G00905"
"3893",3893,"AT5G59000"
"794",794,"AT1G61065"
"1421",1421,"AT2G28500"
"2868",2868,"AT4G24580"
"1802",1802,"AT3G05570"
"1187",1187,"AT2G03670"
"3944",3944,"AT5G61650"
"2634",2634,"AT4G12080"
"1645",1645,"AT2G42900"
"1176",1176,"AT2G02880"
"2187",2187,"AT3G28660"
"3115",3115,"AT4G40010"
"1222",1222,"AT2G08635"
"3322",3322,"AT5G11300"
"1949",1949,"AT3G13845"
"2730",2730,"AT4G16892"
"1875",1875,"AT3G09430"
"752",752,"AT1G56020"
"1398",1398,"AT2G26790"
"3460",3460,"AT5G20450"
"272",272,"AT1G13040"
"2120",2120,"AT3G24420"
"40",40,"AT1G03010"
"712",712,"AT1G53480"
"1637",1637,"AT2G42370"
"3622",3622,"AT5G40080"
"172",172,"AT1G08310"
"638",638,"AT1G48560"
"3044",3044,"AT4G36160"
"3026",3026,"AT4G35190"
"3323",3323,"AT5G11310"
"3536",3536,"AT5G26040"
"826",826,"AT1G62570"
"2414",2414,"AT3G57770"
"875",875,"AT1G65390"
"678",678,"AT1G51405"
"3162",3162,"AT5G02750"
"32",32,"AT1G02610"
"3183",3183,"AT5G04200"
"3547",3547,"AT5G27220"
"253",253,"AT1G12030"
"1401",1401,"AT2G27035"
"3293",3293,"AT5G09950"
"2988",2988,"AT4G31805"
"4017",4017,"AT5G66130"
"4007",4007,"AT5G65570"
"2532",2532,"AT4G01920"
"1338",1338,"AT2G22410"
"2181",2181,"AT3G28320"
"269",269,"AT1G12880"
"3188",3188,"AT5G04330"
"2543",2543,"AT4G02760"
"1355",1355,"AT2G23040"
"3237",3237,"AT5G06820"
"2998",2998,"AT4G33130"
"3626",3626,"AT5G40400"
"2222",2222,"AT3G45020"
"2604",2604,"AT4G09950"
"3552",3552,"AT5G27690"
"108",108,"AT1G05550"
"879",879,"AT1G65500"
"3891",3891,"AT5G58940"
"3621",3621,"AT5G40030"
"4065",4065,"ATCG01050"
"2449",2449,"AT3G60220"
"2157",2157,"AT3G27100"
"1531",1531,"AT2G36690"
"1308",1308,"AT2G20500"
"298",298,"AT1G14470"
"3432",3432,"AT5G18600"
"2281",2281,"AT3G49420"
"3645",3645,"AT5G41320"
"1374",1374,"AT2G24350"
"3963",3963,"AT5G63135"
"1967",1967,"AT3G14610"
"1711",1711,"AT2G46210"
"625",625,"AT1G47410"
"3654",3654,"AT5G41980"
"2735",2735,"AT4G17350"
"3105",3105,"AT4G39630"
"690",690,"AT1G52040"
"2598",2598,"AT4G09225"
"599",599,"AT1G35430"
"370",370,"AT1G18010"
"1337",1337,"AT2G22260"
"1892",1892,"AT3G10040"
"3401",3401,"AT5G16940"
"3505",3505,"AT5G24290"
"3372",3372,"AT5G15300"
"1252",1252,"AT2G15680"
"1826",1826,"AT3G06520"
"1819",1819,"AT3G06320"
"567",567,"AT1G31935"
"1521",1521,"AT2G35750"
"958",958,"AT1G70140"
"215",215,"AT1G10210"
"1988",1988,"AT3G15630"
"3902",3902,"AT5G59600"
"3915",3915,"AT5G60190"
"503",503,"AT1G27420"
"3362",3362,"AT5G14690"
"2566",2566,"AT4G04490"
"2448",2448,"AT3G60200"
"1330",1330,"AT2G21800"
"967",967,"AT1G70630"
"1684",1684,"AT2G44790"
"1147",1147,"AT1G80890"
"1760",1760,"AT3G03030"
"3202",3202,"AT5G05330"
"1372",1372,"AT2G24300"
"3149",3149,"AT5G02320"
"2830",2830,"AT4G22760"
"2695",2695,"AT4G14819"
"908",908,"AT1G67420"
"2720",2720,"AT4G16008"
"1708",1708,"AT2G46140"
"405",405,"AT1G20060"
"2496",2496,"AT3G63290"
"2863",2863,"AT4G24265"
"1290",1290,"AT2G18735"
"3437",3437,"AT5G18850"
"2198",2198,"AT3G30340"
"1803",1803,"AT3G05660"
"430",430,"AT1G22150"
"1071",1071,"AT1G76065"
"390",390,"AT1G19200"
"3604",3604,"AT5G38730"
"777",777,"AT1G59590"
"3490",3490,"AT5G23700"
"3100",3100,"AT4G39480"
"2497",2497,"AT3G63380"
"3357",3357,"AT5G14285"
"2792",2792,"AT4G20480"
"677",677,"AT1G51390"
"1907",1907,"AT3G11080"
"580",580,"AT1G33475"
"4067",4067,"ATCG01110"
"1890",1890,"AT3G09922"
"3520",3520,"AT5G25250"
"790",790,"AT1G60700"
"3157",3157,"AT5G02550"
"84",84,"AT1G04570"
"771",771,"AT1G58340"
"3103",3103,"AT4G39560"
"2293",2293,"AT3G50040"
"2005",2005,"AT3G16565"
"1620",1620,"AT2G41330"
"3665",3665,"AT5G42460"
"2937",2937,"AT4G28720"
"283",283,"AT1G13700"
"401",401,"AT1G19940"
"106",106,"AT1G05453"
"3916",3916,"AT5G60230"
"196",196,"AT1G09500"
"518",518,"AT1G29160"
"3595",3595,"AT5G38120"
"3054",3054,"AT4G36900"
"758",758,"AT1G56350"
"3743",3743,"AT5G47960"
"3398",3398,"AT5G16640"
"2345",2345,"AT3G53220"
"1962",1962,"AT3G14460"
"2419",2419,"AT3G58270"
"889",889,"AT1G66345"
"155",155,"AT1G07330"
"2412",2412,"AT3G57730"
"1008",1008,"AT1G73040"
"2126",2126,"AT3G24820"
"1670",1670,"AT2G44130"
"330",330,"AT1G16370"
"2712",2712,"AT4G15610"
"1122",1122,"AT1G79075"
"989",989,"AT1G72070"
"1458",1458,"AT2G31600"
"3132",3132,"AT5G01640"
"2063",2063,"AT3G20420"
"1365",1365,"AT2G23910"
"1280",1280,"AT2G18210"
"3375",3375,"AT5G15630"
"2088",2088,"AT3G22240"
"2102",2102,"AT3G23010"
"1418",1418,"AT2G28250"
"501",501,"AT1G27045"
"2793",2793,"AT4G21065"
"267",267,"AT1G12775"
"2441",2441,"AT3G59695"
"3227",3227,"AT5G06480"
"2030",2030,"AT3G17950"
"2171",2171,"AT3G27730"
"308",308,"AT1G14750"
"2251",2251,"AT3G47840"
"1756",1756,"AT3G02980"
"415",415,"AT1G20590"
"1944",1944,"AT3G13700"
"1134",1134,"AT1G80190"
"1328",1328,"AT2G21730"
"2978",2978,"AT4G31250"
"4004",4004,"AT5G65495"
"3737",3737,"AT5G47440"
"3580",3580,"AT5G37480"
"2541",2541,"AT4G02730"
"421",421,"AT1G21140"
"1423",1423,"AT2G28570"
"2220",2220,"AT3G44940"
"1462",1462,"AT2G31870"
"2108",2108,"AT3G23330"
"451",451,"AT1G23100"
"661",661,"AT1G49880"
"1095",1095,"AT1G77380"
"3355",3355,"AT5G14140"
"1722",1722,"AT2G47560"
