"","X","WS_c1.which.mclass....2...1."
"2240",2240,"AT3G17205"
"2239",2239,"AT3G17160"
"502",502,"AT1G27650"
"1697",1697,"AT2G38750"
"2647",2647,"AT3G55160"
"1743",1743,"AT2G40880"
"2515",2515,"AT3G47080"
"3060",3060,"AT4G17880"
"789",789,"AT1G56170"
"1307",1307,"AT2G17520"
"2886",2886,"AT4G08280"
"2055",2055,"AT3G08600"
"1079",1079,"AT1G75840"
"2028",2028,"AT3G06930"
"654",654,"AT1G48120"
"2091",2091,"AT3G10405"
"2991",2991,"AT4G14440"
"279",279,"AT1G14840"
"2125",2125,"AT3G12140"
"4182",4182,"AT5G51230"
"2962",2962,"AT4G12770"
"1443",1443,"AT2G25910"
"3043",3043,"AT4G17150"
"4121",4121,"AT5G47870"
"966",966,"AT1G69670"
"983",983,"AT1G70570"
"968",968,"AT1G69760"
"3131",3131,"AT4G22260"
"15",15,"AT1G01950"
"427",427,"AT1G22020"
"1961",1961,"AT3G04610"
"1035",1035,"AT1G73460"
"2391",2391,"AT3G25040"
"2127",2127,"AT3G12200"
"407",407,"AT1G21000"
"2599",2599,"AT3G52730"
"1542",1542,"AT2G31200"
"4001",4001,"AT5G41260"
"3181",3181,"AT4G25520"
"1005",1005,"AT1G72090"
"1144",1144,"AT1G79510"
"4253",4253,"AT5G55500"
"2664",2664,"AT3G56120"
"382",382,"AT1G19650"
"1726",1726,"AT2G40270"
"1607",1607,"AT2G33855"
"20",20,"AT1G02110"
"448",448,"AT1G23900"
"991",991,"AT1G71240"
"3497",3497,"AT5G02030"
"1799",1799,"AT2G43790"
"3470",3470,"AT4G39838"
"2373",2373,"AT3G23690"
"3169",3169,"AT4G24670"
"4195",4195,"AT5G51980"
"3118",3118,"AT4G21540"
"3742",3742,"AT5G16140"
"766",766,"AT1G55150"
"4280",4280,"AT5G56340"
"3315",3315,"AT4G31985"
"3951",3951,"AT5G36120"
"612",612,"AT1G35210"
"4163",4163,"AT5G50160"
"1773",1773,"AT2G42380"
"156",156,"AT1G08600"
"2186",2186,"AT3G14980"
"522",522,"AT1G28400"
"431",431,"AT1G22590"
"489",489,"AT1G27190"
"556",556,"AT1G30450"
"198",198,"AT1G10640"
"2849",2849,"AT4G02440"
"2881",2881,"AT4G05410"
"1582",1582,"AT2G33051"
"2695",2695,"AT3G57800"
"1522",1522,"AT2G29970"
"1506",1506,"AT2G28930"
"792",792,"AT1G56460"
"2627",2627,"AT3G54350"
"2371",2371,"AT3G23660"
"1343",1343,"AT2G19740"
"523",523,"AT1G28490"
"1811",1811,"AT2G44710"
"1078",1078,"AT1G75780"
"1821",1821,"AT2G45030"
"1533",1533,"AT2G30700"
"2488",2488,"AT3G45050"
"167",167,"AT1G09230"
"449",449,"AT1G24040"
"2555",2555,"AT3G50360"
"1884",1884,"AT2G47960"
"3051",3051,"AT4G17570"
"25",25,"AT1G02640"
"2950",2950,"AT4G12230"
"4425",4425,"AT5G64370"
"223",223,"AT1G12120"
"1780",1780,"AT2G42780"
"657",657,"AT1G48440"
"731",731,"AT1G53233"
"1732",1732,"AT2G40550"
"1159",1159,"AT1G80080"
"3185",3185,"AT4G25680"
"3290",3290,"AT4G30790"
"446",446,"AT1G23860"
"876",876,"AT1G63660"
"623",623,"AT1G36990"
"199",199,"AT1G10650"
"678",678,"AT1G49780"
"2982",2982,"AT4G14100"
"4073",4073,"AT5G45300"
"572",572,"AT1G31340"
"1646",1646,"AT2G35920"
"3772",3772,"AT5G17760"
"2074",2074,"AT3G09570"
"1805",1805,"AT2G44290"
"18",18,"AT1G02090"
"3865",3865,"AT5G23430"
"1244",1244,"AT2G04630"
"3505",3505,"AT5G02710"
"3959",3959,"AT5G37475"
"4125",4125,"AT5G48030"
"2214",2214,"AT3G16060"
"3552",3552,"AT5G05660"
"174",174,"AT1G09730"
"4428",4428,"AT5G64410"
"1188",1188,"AT2G01260"
"3136",3136,"AT4G22740"
"1886",1886,"AT2G47990"
"1126",1126,"AT1G78620"
"3170",3170,"AT4G24700"
"3868",3868,"AT5G23570"
"1648",1648,"AT2G36060"
"3672",3672,"AT5G12200"
"2070",2070,"AT3G09410"
"2021",2021,"AT3G06730"
"2795",2795,"AT3G63180"
"1143",1143,"AT1G79500"
"1361",1361,"AT2G20670"
"3891",3891,"AT5G25140"
"2621",2621,"AT3G53900"
"4048",4048,"AT5G43970"
"1727",1727,"AT2G40280"
"391",391,"AT1G20370"
"443",443,"AT1G23440"
"1870",1870,"AT2G47330"
"3247",3247,"AT4G28610"
"2917",2917,"AT4G10360"
"3939",3939,"AT5G33280"
"2477",2477,"AT3G44190"
"3606",3606,"AT5G08620"
"3885",3885,"AT5G24620"
"1494",1494,"AT2G28390"
"1423",1423,"AT2G24850"
"2083",2083,"AT3G10010"
"2004",2004,"AT3G06170"
"886",886,"AT1G64355"
"3621",3621,"AT5G09920"
"2602",2602,"AT3G52920"
"4200",4200,"AT5G52190"
"2197",2197,"AT3G15430"
"2154",2154,"AT3G13290"
"2828",2828,"AT4G01330"
"1562",1562,"AT2G32179"
"3303",3303,"AT4G31350"
"54",54,"AT1G04440"
"1100",1100,"AT1G77060"
"3224",3224,"AT4G27710"
"2166",2166,"AT3G13882"
"1720",1720,"AT2G39940"
"4274",4274,"AT5G56190"
"4122",4122,"AT5G47890"
"3711",3711,"AT5G14310"
"2482",2482,"AT3G44600"
"4081",4081,"AT5G45500"
"182",182,"AT1G09940"
"2724",2724,"AT3G59360"
"3785",3785,"AT5G18590"
"241",241,"AT1G12990"
"2716",2716,"AT3G59090"
"722",722,"AT1G52600"
"3803",3803,"AT5G19530"
"3808",3808,"AT5G19730"
"230",230,"AT1G12470"
"117",117,"AT1G07000"
"2698",2698,"AT3G57930"
"3524",3524,"AT5G04340"
"4372",4372,"AT5G61770"
"602",602,"AT1G33990"
"1351",1351,"AT2G20010"
"4072",4072,"AT5G45250"
"2330",2330,"AT3G21290"
"689",689,"AT1G50410"
"1365",1365,"AT2G20810"
"3269",3269,"AT4G29680"
"903",903,"AT1G65310"
"3122",3122,"AT4G21800"
"2541",2541,"AT3G49160"
"2879",2879,"AT4G05190"
"3553",3553,"AT5G05670"
"1101",1101,"AT1G77122"
"255",255,"AT1G13360"
"2930",2930,"AT4G11220"
"3056",3056,"AT4G17730"
"897",897,"AT1G64850"
"2491",2491,"AT3G45300"
"1974",1974,"AT3G05000"
"1617",1617,"AT2G34520"
"447",447,"AT1G23870"
"2520",2520,"AT3G47620"
"1261",1261,"AT2G07680"
"2285",2285,"AT3G19570"
"276",276,"AT1G14700"
"2098",2098,"AT3G10770"
"1114",1114,"AT1G77680"
"4120",4120,"AT5G47860"
"3555",3555,"AT5G05800"
"4068",4068,"AT5G45130"
"2514",2514,"AT3G47000"
"3350",3350,"AT4G33490"
"3542",3542,"AT5G05210"
"478",478,"AT1G26218"
"2381",2381,"AT3G24140"
"3687",3687,"AT5G13110"
"2314",2314,"AT3G20670"
"179",179,"AT1G09863"
"1216",1216,"AT2G02800"
"3881",3881,"AT5G24360"
"129",129,"AT1G07480"
"325",325,"AT1G16870"
"3639",3639,"AT5G10950"
"501",501,"AT1G27600"
"2896",2896,"AT4G08960"
"2156",2156,"AT3G13340"
"491",491,"AT1G27330"
"2878",2878,"AT4G05160"
"2674",2674,"AT3G56720"
"3572",3572,"AT5G07000"
"3986",3986,"AT5G40490"
"3174",3174,"AT4G24940"
"3220",3220,"AT4G27610"
"2043",2043,"AT3G07400"
"183",183,"AT1G09980"
"1021",1021,"AT1G72650"
"685",685,"AT1G50240"
"98",98,"AT1G05840"
"561",561,"AT1G30600"
"3409",3409,"AT4G36870"
"4108",4108,"AT5G47250"
"3327",3327,"AT4G32400"
"3636",3636,"AT5G10780"
"2064",2064,"AT3G08960"
"3438",3438,"AT4G38200"
"3205",3205,"AT4G26720"
"1536",1536,"AT2G30800"
"2585",2585,"AT3G51980"
"2855",2855,"AT4G02640"
"1190",1190,"AT2G01350"
"798",798,"AT1G57860"
"4151",4151,"AT5G49430"
"3399",3399,"AT4G36470"
"1440",1440,"AT2G25800"
"3253",3253,"AT4G28780"
"2880",2880,"AT4G05390"
"504",504,"AT1G27752"
"2002",2002,"AT3G06130"
"2116",2116,"AT3G11730"
"140",140,"AT1G07820"
"4203",4203,"AT5G52320"
"2551",2551,"AT3G49990"
"3171",3171,"AT4G24740"
"227",227,"AT1G12330"
"1606",1606,"AT2G33845"
"2339",2339,"AT3G22125"
"2487",2487,"AT3G44750"
"4388",4388,"AT5G62470"
"3872",3872,"AT5G23820"
"1845",1845,"AT2G46090"
"756",756,"AT1G54710"
"1628",1628,"AT2G35110"
"4142",4142,"AT5G48830"
"3645",3645,"AT5G11260"
"4198",4198,"AT5G52100"
"1238",1238,"AT2G04360"
"158",158,"AT1G08660"
"3870",3870,"AT5G23610"
"1465",1465,"AT2G26990"
"2912",2912,"AT4G09980"
"4093",4093,"AT5G46280"
"197",197,"AT1G10580"
"644",644,"AT1G45130"
"4395",4395,"AT5G62740"
"1803",1803,"AT2G44065"
"3933",3933,"AT5G28150"
"3704",3704,"AT5G13810"
"1268",1268,"AT2G14120"
"872",872,"AT1G63430"
"375",375,"AT1G19360"
"842",842,"AT1G61140"
"3725",3725,"AT5G15230"
"361",361,"AT1G18400"
"221",221,"AT1G11890"
"2171",2171,"AT3G14150"
"2605",2605,"AT3G53190"
"2350",2350,"AT3G22330"
"917",917,"AT1G66680"
"632",632,"AT1G43700"
"3504",3504,"AT5G02620"
"2353",2353,"AT3G22550"
"1814",1814,"AT2G44830"
"1487",1487,"AT2G28150"
"4003",4003,"AT5G41370"
"473",473,"AT1G25682"
"1029",1029,"AT1G73010"
"1942",1942,"AT3G03300"
"1317",1317,"AT2G17870"
"1380",1380,"AT2G21440"
"3243",3243,"AT4G28510"
"1484",1484,"AT2G28070"
"1014",1014,"AT1G72416"
"3514",3514,"AT5G03560"
"2146",2146,"AT3G12980"
"843",843,"AT1G61150"
"3513",3513,"AT5G03460"
"3332",3332,"AT4G32710"
"3427",3427,"AT4G37540"
"1262",1262,"AT2G07690"
"1373",1373,"AT2G21190"
"4063",4063,"AT5G44870"
"3630",3630,"AT5G10350"
"2306",2306,"AT3G20350"
"3703",3703,"AT5G13800"
"1561",1561,"AT2G32170"
"2020",2020,"AT3G06700"
"795",795,"AT1G56700"
"3770",3770,"AT5G17530"
"4207",4207,"AT5G52560"
"646",646,"AT1G47380"
"988",988,"AT1G71070"
"2361",2361,"AT3G23070"
"354",354,"AT1G18170"
"61",61,"AT1G04710"
"1669",1669,"AT2G37230"
"515",515,"AT1G28280"
"2961",2961,"AT4G12750"
"840",840,"AT1G61010"
"1881",1881,"AT2G47840"
"1071",1071,"AT1G75240"
"1552",1552,"AT2G31740"
"1116",1116,"AT1G78010"
"3026",3026,"AT4G16141"
"1951",1951,"AT3G03950"
"77",77,"AT1G05200"
"3457",3457,"AT4G39100"
"385",385,"AT1G19850"
"1117",1117,"AT1G78100"
"4377",4377,"AT5G62020"
"147",147,"AT1G08210"
"4223",4223,"AT5G53500"
"2069",2069,"AT3G09250"
"2818",2818,"AT4G00760"
"2632",2632,"AT3G54650"
"1923",1923,"AT3G02550"
"2972",2972,"AT4G13495"
"4407",4407,"AT5G63670"
"2120",2120,"AT3G11900"
"1916",1916,"AT3G02040"
"4326",4326,"AT5G58900"
"3007",3007,"AT4G15242"
"3405",3405,"AT4G36730"
"3527",3527,"AT5G04440"
"1692",1692,"AT2G38530"
"1952",1952,"AT3G04080"
"4113",4113,"AT5G47430"
"3814",3814,"AT5G20050"
"2841",2841,"AT4G02220"
"3246",3246,"AT4G28600"
"3444",3444,"AT4G38440"
"3446",3446,"AT4G38490"
"455",455,"AT1G24300"
"3080",3080,"AT4G18975"
"3453",3453,"AT4G38790"
"4296",4296,"AT5G57300"
"4225",4225,"AT5G53540"
"4489",4489,"AT5G67130"
"2616",2616,"AT3G53700"
"929",929,"AT1G67440"
"105",105,"AT1G06150"
"1060",1060,"AT1G74520"
"2676",2676,"AT3G56760"
"3677",3677,"AT5G12400"
"1922",1922,"AT3G02510"
"4091",4091,"AT5G46190"
"93",93,"AT1G05680"
"406",406,"AT1G20910"
"459",459,"AT1G24610"
"914",914,"AT1G66130"
"511",511,"AT1G28120"
"1982",1982,"AT3G05270"
"4169",4169,"AT5G50375"
"742",742,"AT1G53780"
"2494",2494,"AT3G45620"
"2556",2556,"AT3G50560"
"1874",1874,"AT2G47500"
"1755",1755,"AT2G41520"
"1189",1189,"AT2G01270"
"1366",1366,"AT2G20850"
"1830",1830,"AT2G45380"
"390",390,"AT1G20190"
"138",138,"AT1G07780"
"3544",3544,"AT5G05450"
"4104",4104,"AT5G47070"
"1287",1287,"AT2G16400"
"1563",1563,"AT2G32180"
"2193",2193,"AT3G15260"
"2152",2152,"AT3G13230"
"529",529,"AT1G28680"
"764",764,"AT1G55130"
"404",404,"AT1G20840"
"3201",3201,"AT4G26640"
"3602",3602,"AT5G08500"
"1531",1531,"AT2G30590"
"330",330,"AT1G17120"
"1996",1996,"AT3G05910"
"2591",2591,"AT3G52170"
"3461",3461,"AT4G39240"
"3676",3676,"AT5G12350"
"3960",3960,"AT5G37680"
"1348",1348,"AT2G19880"
"1281",1281,"AT2G15695"
"4478",4478,"AT5G66730"
"815",815,"AT1G59760"
"3822",3822,"AT5G20350"
"3635",3635,"AT5G10770"
"536",536,"AT1G29260"
"4057",4057,"AT5G44520"
"710",710,"AT1G51730"
"930",930,"AT1G67470"
"3077",3077,"AT4G18905"
"1372",1372,"AT2G21150"
"123",123,"AT1G07230"
"908",908,"AT1G65580"
"1444",1444,"AT2G25930"
"4292",4292,"AT5G57015"
"1815",1815,"AT2G44840"
"260",260,"AT1G13900"
"4110",4110,"AT5G47320"
"1616",1616,"AT2G34490"
"345",345,"AT1G17680"
"3797",3797,"AT5G19180"
"3695",3695,"AT5G13520"
"4393",4393,"AT5G62640"
"2301",2301,"AT3G20260"
"791",791,"AT1G56440"
"294",294,"AT1G15370"
"3979",3979,"AT5G40060"
"3087",3087,"AT4G19450"
"1679",1679,"AT2G37620"
"3530",3530,"AT5G04540"
"4339",4339,"AT5G59780"
"2914",2914,"AT4G10030"
"2389",2389,"AT3G24870"
"2424",2424,"AT3G26780"
"4013",4013,"AT5G42130"
"2026",2026,"AT3G06850"
"3390",3390,"AT4G35780"
"2804",2804,"AT4G00090"
"3796",3796,"AT5G19150"
"348",348,"AT1G17850"
"2417",2417,"AT3G26400"
"1684",1684,"AT2G37940"
"3897",3897,"AT5G25590"
"419",419,"AT1G21700"
"1980",1980,"AT3G05120"
"1627",1627,"AT2G35020"
"505",505,"AT1G27850"
"3355",3355,"AT4G33770"
"2011",2011,"AT3G06340"
"2180",2180,"AT3G14810"
"3537",3537,"AT5G04950"
"2458",2458,"AT3G29230"
"1859",1859,"AT2G46550"
"2821",2821,"AT4G00900"
"4162",4162,"AT5G50150"
"2062",2062,"AT3G08920"
"2173",2173,"AT3G14180"
"1198",1198,"AT2G01670"
"2995",2995,"AT4G14716"
"4350",4350,"AT5G60540"
"247",247,"AT1G13190"
"4468",4468,"AT5G66090"
"2163",2163,"AT3G13740"
"1751",1751,"AT2G41230"
"2444",2444,"AT3G28200"
"1700",1700,"AT2G38950"
"3202",3202,"AT4G26650"
"648",648,"AT1G47580"
"1193",1193,"AT2G01490"
"1869",1869,"AT2G47210"
"414",414,"AT1G21560"
"4250",4250,"AT5G55400"
"1640",1640,"AT2G35660"
"2909",2909,"AT4G09750"
"4062",4062,"AT5G44860"
"3846",3846,"AT5G22310"
"4314",4314,"AT5G58370"
"2039",2039,"AT3G07310"
"1577",1577,"AT2G32870"
"1555",1555,"AT2G31970"
"1278",1278,"AT2G15530"
"4172",4172,"AT5G50460"
"135",135,"AT1G07705"
"1474",1474,"AT2G27350"
"3781",3781,"AT5G18400"
"3538",3538,"AT5G04990"
"855",855,"AT1G61770"
"3331",3331,"AT4G32660"
"2579",2579,"AT3G51740"
"2832",2832,"AT4G01660"
"3832",3832,"AT5G20680"
"676",676,"AT1G49730"
"3182",3182,"AT4G25550"
"1844",1844,"AT2G46080"
"2794",2794,"AT3G63170"
"1476",1476,"AT2G27450"
"250",250,"AT1G13245"
"413",413,"AT1G21460"
"1793",1793,"AT2G43430"
"4279",4279,"AT5G56280"
"3199",3199,"AT4G26610"
"884",884,"AT1G64280"
"770",770,"AT1G55270"
"2833",2833,"AT4G01860"
"3284",3284,"AT4G30350"
"4263",4263,"AT5G55700"
"2495",2495,"AT3G45770"
"2921",2921,"AT4G10750"
"2009",2009,"AT3G06310"
"4188",4188,"AT5G51545"
"3535",3535,"AT5G04900"
"4404",4404,"AT5G63550"
"433",433,"AT1G22730"
"3426",3426,"AT4G37520"
"53",53,"AT1G04280"
"2471",2471,"AT3G43720"
"2892",2892,"AT4G08520"
"1820",1820,"AT2G45010"
"400",400,"AT1G20780"
"3347",3347,"AT4G33430"
"758",758,"AT1G54820"
"2620",2620,"AT3G53830"
"1660",1660,"AT2G36590"
"246",246,"AT1G13170"
"1128",1128,"AT1G78670"
"1156",1156,"AT1G80000"
"727",727,"AT1G53000"
"1729",1729,"AT2G40380"
"1654",1654,"AT2G36360"
"3896",3896,"AT5G25510"
"3840",3840,"AT5G21990"
"3031",3031,"AT4G16430"
"3858",3858,"AT5G23210"
"4042",4042,"AT5G43700"
"4502",4502,"AT5G67530"
"351",351,"AT1G18020"
"2226",2226,"AT3G16500"
"3657",3657,"AT5G11760"
"1263",1263,"AT2G11000"
"2390",2390,"AT3G24880"
"1375",1375,"AT2G21240"
"359",359,"AT1G18360"
"263",263,"AT1G14210"
"2670",2670,"AT3G56490"
"1283",1283,"AT2G15860"
"2915",2915,"AT4G10040"
"1175",1175,"AT1G80790"
"1543",1543,"AT2G31260"
"300",300,"AT1G15810"
"1966",1966,"AT3G04680"
"508",508,"AT1G27930"
"4452",4452,"AT5G65760"
"3473",3473,"AT4G39880"
"2629",2629,"AT3G54480"
"3011",3011,"AT4G15450"
"4400",4400,"AT5G63110"
"2036",2036,"AT3G07220"
"2310",2310,"AT3G20500"
"2803",2803,"AT4G00060"
"1334",1334,"AT2G19110"
"4432",4432,"AT5G64550"
"2365",2365,"AT3G23410"
"4363",4363,"AT5G61270"
"3605",3605,"AT5G08560"
"3345",3345,"AT4G33400"
"2744",2744,"AT3G60530"
"80",80,"AT1G05270"
"2787",2787,"AT3G62900"
"977",977,"AT1G70180"
"1239",1239,"AT2G04400"
"4139",4139,"AT5G48630"
"2159",2159,"AT3G13560"
"2704",2704,"AT3G58220"
"4365",4365,"AT5G61380"
"2527",2527,"AT3G48380"
"3466",3466,"AT4G39640"
"2693",2693,"AT3G57630"
"2851",2851,"AT4G02560"
"980",980,"AT1G70260"
"2265",2265,"AT3G18480"
"1644",1644,"AT2G35859"
"1364",1364,"AT2G20790"
"1763",1763,"AT2G41880"
"2451",2451,"AT3G28900"
"1227",1227,"AT2G03510"
"1438",1438,"AT2G25605"
"2409",2409,"AT3G26020"
"3159",3159,"AT4G24290"
"1825",1825,"AT2G45240"
"59",59,"AT1G04640"
"3189",3189,"AT4G26100"
"2356",2356,"AT3G22780"
"1414",1414,"AT2G24100"
"3918",3918,"AT5G27430"
"691",691,"AT1G50460"
"3587",3587,"AT5G07980"
"1233",1233,"AT2G03925"
"3015",3015,"AT4G15760"
"3534",3534,"AT5G04885"
"4117",4117,"AT5G47640"
"3783",3783,"AT5G18480"
"1984",1984,"AT3G05380"
"2610",2610,"AT3G53390"
"1712",1712,"AT2G39700"
"2232",2232,"AT3G16810"
"2218",2218,"AT3G16170"
"81",81,"AT1G05320"
"338",338,"AT1G17450"
"1663",1663,"AT2G36800"
"3483",3483,"AT5G01340"
"1661",1661,"AT2G36790"
"1331",1331,"AT2G18940"
"550",550,"AT1G30000"
"2566",2566,"AT3G51130"
"2311",2311,"AT3G20540"
"2897",2897,"AT4G09020"
"73",73,"AT1G05070"
"1538",1538,"AT2G31060"
"3194",3194,"AT4G26520"
"2989",2989,"AT4G14410"
"111",111,"AT1G06470"
"3085",3085,"AT4G19190"
"2720",2720,"AT3G59280"
"860",860,"AT1G61900"
"580",580,"AT1G31817"
"3239",3239,"AT4G28360"
"1469",1469,"AT2G27150"
"957",957,"AT1G69070"
"2022",2022,"AT3G06750"
"1470",1470,"AT2G27170"
"403",403,"AT1G20830"
"2525",2525,"AT3G48190"
"297",297,"AT1G15440"
"3810",3810,"AT5G19860"
"1818",1818,"AT2G44970"
"1284",1284,"AT2G15900"
"3104",3104,"AT4G20760"
"3532",3532,"AT5G04670"
"533",533,"AT1G29120"
"2706",2706,"AT3G58490"
"707",707,"AT1G51660"
"2258",2258,"AT3G18165"
"4124",4124,"AT5G48020"
"643",643,"AT1G44910"
"3329",3329,"AT4G32600"
"4045",4045,"AT5G43780"
"4368",4368,"AT5G61520"
"118",118,"AT1G07030"
"3380",3380,"AT4G35080"
"3826",3826,"AT5G20570"
"2770",2770,"AT3G61740"
"568",568,"AT1G31070"
"2853",2853,"AT4G02600"
"371",371,"AT1G18900"
"3592",3592,"AT5G08160"
"3424",3424,"AT4G37450"
"3925",3925,"AT5G27740"
"1498",1498,"AT2G28605"
"1302",1302,"AT2G17320"
"2595",2595,"AT3G52400"
"534",534,"AT1G29170"
"4044",4044,"AT5G43745"
"2942",2942,"AT4G11830"
"3991",3991,"AT5G40740"
"1759",1759,"AT2G41700"
"3981",3981,"AT5G40170"
"3927",3927,"AT5G27840"
"2732",2732,"AT3G59950"
"3490",3490,"AT5G01770"
"3782",3782,"AT5G18420"
"2398",2398,"AT3G25560"
"2324",2324,"AT3G21140"
"2762",2762,"AT3G61460"
"4369",4369,"AT5G61530"
"206",206,"AT1G10890"
"1757",1757,"AT2G41640"
"1573",1573,"AT2G32690"
"1857",1857,"AT2G46520"
"3308",3308,"AT4G31560"
"3266",3266,"AT4G29490"
"41",41,"AT1G03400"
"2535",2535,"AT3G48760"
"1944",1944,"AT3G03475"
"3052",3052,"AT4G17620"
"674",674,"AT1G49670"
"3540",3540,"AT5G05080"
"513",513,"AT1G28200"
"4141",4141,"AT5G48790"
"1064",1064,"AT1G74930"
"315",315,"AT1G16680"
"4086",4086,"AT5G45950"
"2588",2588,"AT3G52090"
"2212",2212,"AT3G15970"
"4150",4150,"AT5G49400"
"2470",2470,"AT3G43610"
"2521",2521,"AT3G47930"
"3341",3341,"AT4G33200"
"1769",1769,"AT2G42030"
"2738",2738,"AT3G60340"
"2281",2281,"AT3G19515"
"4436",4436,"AT5G64770"
"1371",1371,"AT2G21120"
"4506",4506,"AT5G67610"
"1676",1676,"AT2G37540"
"3090",3090,"AT4G19530"
"4352",4352,"AT5G60620"
"2",2,"AT1G01220"
"1",1,"AT1G01170"
"3076",3076,"AT4G18880"
"1019",1019,"AT1G72560"
"1718",1718,"AT2G39870"
"1713",1713,"AT2G39720"
"497",497,"AT1G27470"
"1890",1890,"AT3G01040"
"2190",2190,"AT3G15120"
"3882",3882,"AT5G24400"
"2911",2911,"AT4G09830"
"2176",2176,"AT3G14330"
"880",880,"AT1G63830"
"355",355,"AT1G18250"
"996",996,"AT1G71410"
"4031",4031,"AT5G42970"
"2195",2195,"AT3G15380"
"43",43,"AT1G03530"
"3298",3298,"AT4G31120"
"3437",3437,"AT4G38120"
"17",17,"AT1G02010"
"2268",2268,"AT3G18640"
"1767",1767,"AT2G41980"
"2631",2631,"AT3G54620"
"1495",1495,"AT2G28450"
"826",826,"AT1G60220"
"3536",3536,"AT5G04920"
"331",331,"AT1G17130"
"3430",3430,"AT4G37820"
"1376",1376,"AT2G21270"
"1232",1232,"AT2G03780"
"3539",3539,"AT5G05000"
"1034",1034,"AT1G73430"
"730",730,"AT1G53120"
"132",132,"AT1G07610"
"4233",4233,"AT5G54580"
"834",834,"AT1G60640"
"437",437,"AT1G22920"
"445",445,"AT1G23780"
"1462",1462,"AT2G26930"
"2155",2155,"AT3G13320"
"3600",3600,"AT5G08440"
"2758",2758,"AT3G61180"
"1142",1142,"AT1G79440"
"3391",3391,"AT4G35785"
"2452",2452,"AT3G28910"
"296",296,"AT1G15400"
"3560",3560,"AT5G06150"
"3179",3179,"AT4G25340"
"4307",4307,"AT5G58160"
"2441",2441,"AT3G27890"
"755",755,"AT1G54690"
"1012",1012,"AT1G72390"
"163",163,"AT1G08970"
"2887",2887,"AT4G08290"
"634",634,"AT1G43890"
"2037",2037,"AT3G07230"
"2800",2800,"AT3G63510"
"3147",3147,"AT4G23540"
"2718",2718,"AT3G59110"
"1693",1693,"AT2G38560"
"3678",3678,"AT5G12410"
"1804",1804,"AT2G44140"
"1160",1160,"AT1G80180"
"3231",3231,"AT4G27940"
"31",31,"AT1G03040"
"88",88,"AT1G05500"
"2300",2300,"AT3G20250"
"2033",2033,"AT3G07140"
"2669",2669,"AT3G56480"
"2801",2801,"AT3G66654"
"4204",4204,"AT5G52420"
"1452",1452,"AT2G26440"
"883",883,"AT1G64150"
"1347",1347,"AT2G19870"
"471",471,"AT1G25550"
"28",28,"AT1G02930"
"176",176,"AT1G09830"
"1393",1393,"AT2G22910"
"4059",4059,"AT5G44635"
"3256",3256,"AT4G29030"
"607",607,"AT1G34260"
"2082",2082,"AT3G09980"
"4132",4132,"AT5G48470"
"3195",3195,"AT4G26540"
"3376",3376,"AT4G34900"
"1388",1388,"AT2G22480"
"3816",3816,"AT5G20130"
"3404",3404,"AT4G36670"
"3558",3558,"AT5G06120"
"1164",1164,"AT1G80280"
"369",369,"AT1G18840"
"650",650,"AT1G47710"
"3874",3874,"AT5G24020"
"4297",4297,"AT5G57490"
"2699",2699,"AT3G57940"
"1254",1254,"AT2G05250"
"1715",1715,"AT2G39760"
"868",868,"AT1G63050"
"3907",3907,"AT5G26910"
"3790",3790,"AT5G18800"
"898",898,"AT1G64880"
"4030",4030,"AT5G42960"
"3357",3357,"AT4G34000"
"3949",3949,"AT5G35750"
"3589",3589,"AT5G08100"
"3367",3367,"AT4G34370"
"3570",3570,"AT5G06830"
"2141",2141,"AT3G12740"
"3140",3140,"AT4G22930"
"2392",2392,"AT3G25070"
"89",89,"AT1G05520"
"3723",3723,"AT5G15050"
"2668",2668,"AT3G56430"
"3696",3696,"AT5G13590"
"2379",2379,"AT3G24050"
"1480",1480,"AT2G27580"
"2764",2764,"AT3G61490"
"1157",1157,"AT1G80010"
"1949",1949,"AT3G03740"
"186",186,"AT1G10120"
"2523",2523,"AT3G48070"
"2343",2343,"AT3G22220"
"2272",2272,"AT3G19010"
"1580",1580,"AT2G32970"
"640",640,"AT1G44820"
"4477",4477,"AT5G66675"
"1865",1865,"AT2G46910"
"2958",2958,"AT4G12610"
"1237",1237,"AT2G04270"
"899",899,"AT1G64980"
"3167",3167,"AT4G24560"
"3018",3018,"AT4G15802"
"4011",4011,"AT5G42030"
"3416",3416,"AT4G36990"
"3299",3299,"AT4G31130"
"2683",2683,"AT3G57090"
"1988",1988,"AT3G05500"
"3548",3548,"AT5G05540"
"1127",1127,"AT1G78660"
"2641",2641,"AT3G54860"
"956",956,"AT1G69040"
"2025",2025,"AT3G06810"
"3706",3706,"AT5G14170"
"2428",2428,"AT3G27050"
"4160",4160,"AT5G50020"
"1900",1900,"AT3G01460"
"3281",3281,"AT4G30220"
"1508",1508,"AT2G29120"
"3309",3309,"AT4G31590"
"2485",2485,"AT3G44670"
"2247",2247,"AT3G17465"
"2820",2820,"AT4G00860"
"1001",1001,"AT1G71860"
"2617",2617,"AT3G53710"
"2358",2358,"AT3G22970"
"39",39,"AT1G03365"
"3819",3819,"AT5G20270"
"3336",3336,"AT4G32910"
"1904",1904,"AT3G01560"
"3972",3972,"AT5G39320"
"3418",3418,"AT4G37180"
"2922",2922,"AT4G10760"
"57",57,"AT1G04620"
"2596",2596,"AT3G52610"
